episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,87.0,9210.0,2720.0,10880.0,0.6380055147058824,1,41,18.0,72,0.42361111111111116,16,200,100.75,403,0.3566997518610422
2,92.0,14550.0,4244.0,16976.0,0.6702108859566447,1,56,20.0,80,0.575,15,200,88.0,352,0.4701704545454546
3,114.0,11544.0,3684.0,14736.0,0.6044381107491856,2,53,21.5,86,0.4767441860465116,21,200,104.25,417,0.3579136690647482
4,42.0,12960.0,5766.5,23066.0,0.5212650654643198,0,45,23.75,95,0.4552631578947368,9,200,112.0,448,0.4095982142857143
5,87.0,7980.0,2187.5,8750.0,0.6882285714285714,1,42,13.5,54,0.5925925925925926,15,200,73.25,293,0.5042662116040956
6,120.0,15666.0,5419.5,21678.0,0.595972875726543,2,51,24.25,97,0.4510309278350515,21,200,119.5,478,0.35564853556485354
7,132.0,4293.0,1208.0,4832.0,0.6462127483443708,2,29,9.5,38,0.5394736842105263,21,98,43.25,173,0.3338150289017341
8,87.0,10800.0,3833.25,15333.0,0.5537566034044218,1,52,23.25,93,0.45967741935483875,15,200,117.75,471,0.3519108280254777
9,36.0,3555.0,1046.25,4185.0,0.6413978494623656,0,25,8.25,33,0.5833333333333334,9,74,34.0,136,0.3602941176470589
10,36.0,7914.0,3611.25,14445.0,0.5057632398753894,0,42,22.0,88,0.44886363636363635,9,200,115.0,460,0.3923913043478261
11,80.0,7092.0,3401.75,13607.0,0.501084000881899,1,41,21.0,84,0.47023809523809523,15,200,107.5,430,0.43023255813953487
12,92.0,4824.0,2390.0,9560.0,0.46788702928870296,2,39,22.75,91,0.37637362637362637,15,200,124.0,496,0.3397177419354839
13,285.0,14778.0,4068.0,16272.0,0.6765302359882006,5,57,19.5,78,0.5064102564102564,39,200,86.5,346,0.35260115606936415
14,47.0,7404.0,2894.75,11579.0,0.524721478538734,1,42,22.0,88,0.4147727272727273,9,200,119.25,477,0.3694968553459119
15,204.0,7770.0,3236.25,12945.0,0.5226535341830822,4,41,20.75,83,0.4186746987951807,33,200,117.75,471,0.3519108280254777
16,98.0,9942.0,3624.5,14498.0,0.5821837494826873,2,52,23.25,93,0.49731182795698925,15,200,109.0,436,0.42087155963302747
17,69.0,7764.0,2116.5,8466.0,0.6933026222537207,1,38,12.0,48,0.6041666666666666,15,200,65.5,262,0.5343511450381679
18,81.0,9204.0,4092.0,16368.0,0.5030241935483871,1,46,25.25,101,0.4232673267326733,15,200,116.25,465,0.3790322580645161
19,128.0,10218.0,4959.5,19838.0,0.49654703095070063,3,47,24.75,99,0.43686868686868685,15,200,112.0,448,0.4029017857142857
20,57.0,7842.0,2157.5,8630.0,0.6925840092699884,1,48,15.25,61,0.610655737704918,9,200,73.25,293,0.5349829351535836
21,87.0,7212.0,2274.75,9099.0,0.6294922518958127,1,41,19.25,77,0.4902597402597403,15,200,109.0,436,0.42087155963302747
22,42.0,759.0,231.0,924.0,0.5925324675324676,0,9,2.5,10,0.7,9,26,14.75,59,0.24152542372881358
23,99.0,14220.0,6159.0,24636.0,0.5035923039454457,1,50,26.75,107,0.4182242990654206,15,200,122.25,489,0.348159509202454
24,167.0,2985.0,944.0,3776.0,0.574417372881356,3,22,9.25,37,0.42567567567567566,21,63,43.25,173,0.23265895953757232
25,63.0,11496.0,5000.75,20003.0,0.5320576913462981,1,44,22.25,89,0.4747191011235955,15,200,107.5,430,0.43023255813953487
26,42.0,8172.0,2155.5,8622.0,0.7094641614474599,0,37,11.25,45,0.6277777777777778,9,200,68.75,275,0.5318181818181819
27,255.0,8970.0,2732.0,10928.0,0.6173590775988287,5,38,17.5,70,0.3857142857142857,39,200,103.0,412,0.3288834951456311
28,222.0,7932.0,2310.75,9243.0,0.6354268094774423,3,41,14.75,59,0.4872881355932204,20,200,81.75,327,0.41666666666666663
29,87.0,8280.0,3629.25,14517.0,0.5122442653440794,1,42,22.5,90,0.4388888888888889,15,200,114.75,459,0.38725490196078427
30,159.0,10986.0,4597.5,18390.0,0.4949429037520392,3,42,23.75,95,0.381578947368421,27,200,125.25,501,0.3218562874251497
31,209.0,10386.0,3812.0,15248.0,0.5686975341028332,5,45,23.0,92,0.4130434782608695,33,200,118.0,472,0.350635593220339
32,177.0,18378.0,6757.5,27030.0,0.5324084350721421,3,65,27.75,111,0.43918918918918914,27,200,125.5,502,0.28585657370517925
33,324.0,16482.0,5621.25,22485.0,0.5948298865910607,6,59,26.75,107,0.4369158878504673,45,200,124.0,496,0.3094758064516129
34,159.0,4740.0,1942.25,7769.0,0.5015767795083023,3,37,18.75,75,0.3966666666666666,27,200,101.5,406,0.38300492610837433
35,42.0,8034.0,2193.5,8774.0,0.6962616822429907,0,34,11.5,46,0.5869565217391305,9,200,73.0,292,0.5256849315068494
36,87.0,3984.0,1087.0,4348.0,0.6775528978840847,1,36,10.75,43,0.622093023255814,15,200,62.75,251,0.5587649402390438
37,143.0,9948.0,2635.25,10541.0,0.7010482876387439,3,41,13.0,52,0.5576923076923077,21,200,71.75,287,0.47822299651567945
38,68.0,13266.0,6136.25,24545.0,0.5155734365451212,1,50,24.5,98,0.48469387755102045,15,200,107.5,430,0.43023255813953487
39,36.0,9144.0,3653.25,14613.0,0.5364914801888729,0,41,22.5,90,0.40555555555555556,9,200,124.0,496,0.3457661290322581
40,120.0,10332.0,3775.5,15102.0,0.5656535558204211,2,42,21.75,87,0.4224137931034483,21,200,119.25,477,0.35691823899371067
41,87.0,11754.0,3521.25,14085.0,0.6522364217252397,1,53,20.5,82,0.5304878048780488,15,200,100.0,400,0.41374999999999995
42,264.0,7356.0,3656.25,14625.0,0.4605641025641025,6,41,23.75,95,0.3605263157894737,45,200,123.75,495,0.31060606060606055
43,74.0,9852.0,2750.5,11002.0,0.6776949645518997,2,49,17.0,68,0.5294117647058824,15,200,77.5,310,0.4516129032258065
44,53.0,9150.0,2425.75,9703.0,0.713001133669999,1,50,15.0,60,0.6333333333333333,9,200,61.0,244,0.6045081967213115
45,80.0,558.0,227.0,908.0,0.40308370044052866,2,10,4.0,16,0.375,15,32,22.25,89,0.1432584269662922
46,42.0,15696.0,5298.0,21192.0,0.6090033975084937,0,56,23.75,95,0.5184210526315789,9,200,110.25,441,0.4200680272108843
47,41.0,704.0,259.25,1037.0,0.509884281581485,1,10,4.0,16,0.4375,9,27,16.5,66,0.25
48,122.0,10836.0,5564.75,22259.0,0.4757289186396514,2,47,26.0,104,0.41346153846153844,15,200,119.5,478,0.36192468619246865
49,126.0,10476.0,4096.5,16386.0,0.5260893445624314,2,46,25.0,100,0.38,21,200,131.25,525,0.3014285714285714
50,96.0,9288.0,3391.5,13566.0,0.5731977001326847,2,47,20.75,83,0.47891566265060237,21,200,107.25,429,0.40384615384615385
51,98.0,6822.0,2922.5,11690.0,0.505688622754491,2,46,24.25,97,0.39432989690721654,15,200,127.0,508,0.3257874015748031
52,69.0,6090.0,2379.0,9516.0,0.5587957124842371,1,35,17.75,71,0.47535211267605637,15,200,107.5,430,0.43023255813953487
53,63.0,380.0,219.5,878.0,0.3041002277904328,1,9,4.5,18,0.36111111111111116,15,39,28.25,113,0.17035398230088505
54,114.0,11916.0,3777.75,15111.0,0.6100357355568791,2,54,22.25,89,0.4691011235955056,21,200,108.75,435,0.346551724137931
55,36.0,8208.0,3647.75,14591.0,0.5204064149133028,0,44,22.75,91,0.4642857142857143,9,200,110.5,442,0.418552036199095
56,243.0,20370.0,5315.0,21260.0,0.7100423330197554,5,62,20.25,81,0.5339506172839507,33,200,82.25,329,0.3943768996960486
57,36.0,11454.0,5066.75,20267.0,0.5289016628015987,0,45,22.75,91,0.4862637362637363,9,200,104.5,418,0.4569377990430622
58,41.0,7440.0,2686.75,10747.0,0.5852098259979529,1,43,19.5,78,0.4935897435897436,9,200,106.25,425,0.4323529411764706
59,153.0,11406.0,4099.5,16398.0,0.5777533845590925,3,46,22.5,90,0.4444444444444444,27,200,116.5,466,0.36480686695278974
60,42.0,20298.0,5350.5,21402.0,0.713694981777404,0,62,18.75,75,0.63,9,200,74.25,297,0.5025252525252525
61,36.0,3912.0,1088.25,4353.0,0.6783252929014473,0,26,8.25,33,0.5984848484848485,9,80,37.25,149,0.3674496644295302
62,296.0,7764.0,4287.5,17150.0,0.3294752186588922,6,40,26.0,104,0.26442307692307687,39,200,147.75,591,0.22461928934010156
63,36.0,9570.0,2968.5,11874.0,0.6232945932289035,0,50,19.5,78,0.5,9,200,95.5,382,0.39005235602094246
64,198.0,9306.0,4298.0,17192.0,0.5033154955793392,4,42,22.75,91,0.4148351648351648,27,200,115.0,460,0.37282608695652175
65,114.0,16902.0,5946.75,23787.0,0.5903329549754067,2,56,26.25,105,0.4547619047619048,21,200,121.0,484,0.34814049586776863
66,287.0,10134.0,2785.25,11141.0,0.6650435328965084,6,41,15.5,62,0.42741935483870963,45,200,86.75,347,0.34365994236311237
67,42.0,494.0,181.0,724.0,0.4965469613259669,0,10,3.5,14,0.5714285714285714,9,39,21.0,84,0.3214285714285714
68,69.0,356.0,159.25,637.0,0.3394819466248038,1,8,3.25,13,0.40384615384615385,15,27,19.5,78,0.13461538461538458
69,375.0,19302.0,5148.75,20595.0,0.6907137654770575,7,58,20.5,82,0.4695121951219512,50,200,91.0,364,0.3173076923076923
70,153.0,10878.0,5324.25,21297.0,0.493414565431751,3,46,24.0,96,0.44270833333333337,20,200,111.75,447,0.3987695749440716
71,57.0,12840.0,3416.25,13665.0,0.704774972557629,1,55,17.0,68,0.6102941176470589,15,200,69.75,279,0.5080645161290323
72,120.0,4404.0,1846.5,7386.0,0.5196994313566207,2,36,15.0,60,0.5,21,200,86.5,346,0.44797687861271673
73,90.0,324.0,216.75,867.0,0.2551903114186851,2,6,3.75,15,0.21666666666666656,21,32,28.0,112,0.0848214285714286
74,279.0,12984.0,5231.25,20925.0,0.46777777777777774,3,53,28.25,113,0.3650442477876106,26,200,138.5,554,0.2680505415162455
75,36.0,3480.0,1377.75,5511.0,0.5295318454001089,0,35,14.5,58,0.4913793103448276,9,200,88.0,352,0.4360795454545454
76,36.0,3459.0,998.75,3995.0,0.6630162703379224,0,25,7.75,31,0.6370967741935484,9,74,32.75,131,0.4064885496183206
77,107.0,3894.0,1102.0,4408.0,0.6531306715063521,2,35,11.75,47,0.5478723404255319,21,200,65.75,263,0.5104562737642585
78,36.0,5547.0,1448.0,5792.0,0.7180593922651933,0,31,8.5,34,0.6911764705882353,9,110,37.25,149,0.5285234899328859
79,183.0,8346.0,2273.75,9095.0,0.6738592633315008,3,42,14.5,58,0.5172413793103449,27,200,77.75,311,0.43167202572347263
80,63.0,16392.0,4874.25,19497.0,0.6459070626250192,1,56,22.25,89,0.4971910112359551,15,200,105.75,423,0.3705673758865248
81,144.0,9642.0,2739.75,10959.0,0.6677388447851081,2,41,15.75,63,0.5198412698412699,20,200,88.0,352,0.44744318181818177
82,36.0,9162.0,2598.75,10395.0,0.6821789321789322,0,42,14.75,59,0.5805084745762712,9,200,82.0,328,0.4862804878048781
83,47.0,9294.0,4643.0,18572.0,0.495665517984062,1,49,23.75,95,0.4921052631578947,9,200,106.0,424,0.44693396226415094
84,219.0,7332.0,3486.75,13947.0,0.48295332329533236,5,41,23.0,92,0.3913043478260869,32,200,117.75,471,0.3529723991507431
85,47.0,12756.0,4576.25,18305.0,0.5824228352909041,1,51,23.75,95,0.47631578947368425,9,200,113.25,453,0.402317880794702
86,216.0,18942.0,5334.0,21336.0,0.6583942632170978,4,60,21.75,87,0.4913793103448276,33,200,95.25,381,0.344488188976378
87,71.0,8694.0,3878.75,15515.0,0.4931195617144699,1,43,22.75,91,0.43131868131868134,9,200,116.25,465,0.38548387096774195
