episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,200,0,24.80833333333333,0,0.0,0.0,0.0,0.0,0.44285714285714284,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.235692137182725e-32,3,2
2,200,0,32.516666666666666,0,1.0,1.0,0.0,0.0,0.5431034482758621,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,3,1
3,200,0,33.31666666666666,0,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,0.7000000000000001,0.7,0.7000000000000001,1.2355581335530422e-32,3,9
4,200,0,40.866666666666646,0,0.0,0.0,0.0,0.0,0.4642857142857143,0.0,0.7000000000000001,0.7,0.7000000000000001,1.2353526479971103e-32,2,3
5,200,0,21.68333333333332,0,0.0,0.0,0.0,0.0,0.6057692307692307,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,3,4
6,200,0,44.06666666666667,0,0.0,0.0,0.0,0.0,0.4521276595744681,0.0,0.7000000000000001,0.7,0.7000000000000001,1.235179221356275e-32,2,7
7,98,0,11.025000000000004,0,1.0,1.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2397614153636904e-32,4,2
8,200,0,35.774999999999984,0,0.0,0.0,0.0,0.0,0.39935064935064934,0.0,0.7000000000000001,0.7,0.7000000000000001,1.2352177073108264e-32,3,10
9,74,0,8.733333333333338,0,1.0,1.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.241725498959e-32,4,2
10,200,0,37.78333333333332,0,0.0,0.0,0.0,0.0,0.43823529411764706,0.0,0.7000000000000001,0.7,0.7000000000000001,1.2352805569228806e-32,2,4
11,200,0,29.466666666666658,0,0.0,0.0,0.0,0.0,0.47891566265060237,0.0,0.7000000000000001,0.7,0.7000000000000001,1.2354683466092478e-32,2,6
