agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,veto,1,200,0,41,0,5.499999999999991,54.99999999999991,5106.0,0,1.0,28,41
1,veto,1,200,1,39,1,4.299999999999992,48.99999999999992,3354.0,1,1.8,35,40
2,baseline,1,57,1,8,2,0.0,5.999999999999997,474.0,0,0.0,16,9
3,baseline,1,16,2,1,1,0.0,11.0,158.0,2,-1.2,8,3
0,veto,2,200,1,33,0,0.6000000000000002,12.000000000000002,1770.0,0,1.8,10,34
1,veto,2,15,0,1,0,0.0,0.0,87.0,0,-1.0,8,1
2,baseline,2,15,1,1,0,0.0,5.000000000000002,86.0,0,0.0,11,2
3,baseline,2,15,2,1,0,0.0,11.0,122.0,0,-1.0,9,3
0,veto,3,200,0,34,1,1.1999999999999882,11.99999999999988,3444.0,0,1.0,26,34
1,veto,3,200,0,41,1,5.400000000000028,54.00000000000028,7884.0,1,1.8,19,41
2,baseline,3,200,1,37,0,2.999999999999986,35.99999999999986,5322.0,0,2.0,25,38
3,baseline,3,21,1,2,2,0.0,5.000000000000001,155.0,0,0.0,8,3
0,veto,4,200,0,47,0,9.00000000000003,90.0000000000003,9984.0,1,1.8,23,47
1,veto,4,104,0,16,2,0.0,0.0,984.0,4,-1.1,26,16
2,baseline,4,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
3,baseline,4,75,3,11,3,0.0,17.00000000000001,962.0,2,-1.2,27,14
0,veto,5,200,1,49,0,10.200000000000037,108.00000000000034,11814.0,0,1.8,13,50
1,veto,5,57,0,8,0,0.0,0.0,432.0,2,-1.1,14,8
2,baseline,5,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
3,baseline,5,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
0,veto,6,200,0,50,0,10.800000000000026,108.00000000000026,11424.0,0,1.0,15,50
1,veto,6,57,0,8,0,0.0,0.0,324.0,0,-1.0,21,8
2,baseline,6,32,0,4,1,0.0,0.0,264.0,0,-1.0,11,4
3,baseline,6,9,1,0,1,0.0,5.000000000000001,53.0,0,-1.0,6,1
0,veto,7,200,0,39,9,4.2000000000000135,42.000000000000135,6876.0,0,1.0,30,39
1,veto,7,200,1,39,0,4.2,47.99999999999999,6180.0,1,1.8,30,40
2,baseline,7,200,0,40,3,4.800000000000026,48.000000000000256,6492.0,0,1.0,29,40
3,baseline,7,21,0,2,1,0.0,0.0,144.0,3,-1.2,11,2
0,veto,8,200,1,44,0,7.200000000000049,78.00000000000048,11712.0,0,1.8,30,45
1,veto,8,188,0,30,1,0.0,0.0,3540.0,2,-1.1,34,30
2,baseline,8,146,0,23,1,0.0,0.0,1923.0,0,-1.0,23,23
3,baseline,8,21,0,2,3,0.0,0.0,162.0,0,-1.0,13,2
0,veto,9,200,0,40,4,4.799999999999995,47.99999999999995,6078.0,0,1.0,29,40
1,veto,9,200,0,40,1,4.799999999999994,47.999999999999936,5652.0,0,1.0,23,40
2,baseline,9,200,0,40,8,4.800000000000037,48.00000000000037,8604.0,0,1.0,26,40
3,baseline,9,27,0,3,2,0.0,0.0,165.0,3,-1.2,16,3
0,veto,10,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,3,1
1,veto,10,21,0,2,0,0.0,0.0,102.0,1,-1.1,12,2
2,baseline,10,200,16,37,0,2.999999999999988,125.99999999999989,13152.0,1,2.0,17,53
3,baseline,10,27,0,3,0,0.0,0.0,165.0,2,-1.2,12,3
0,veto,11,27,0,3,0,0.0,0.0,171.0,3,-1.1,13,3
1,veto,11,27,0,3,2,0.0,0.0,159.0,1,-1.1,14,3
2,baseline,11,200,1,44,0,7.200000000000037,78.00000000000036,9780.0,0,1.0,18,45
3,baseline,11,200,2,35,6,1.7999999999999896,29.999999999999893,4248.0,0,2.0,23,37
0,veto,12,200,4,34,0,1.1999999999999864,35.99999999999986,4956.0,0,1.0,27,38
1,veto,12,188,0,30,0,0.0,0.0,3660.0,0,-1.0,33,30
2,baseline,12,200,1,43,1,6.600000000000011,72.0000000000001,6546.0,0,2.0,23,44
3,baseline,12,21,0,2,1,0.0,0.0,114.0,0,-1.0,8,2
0,veto,13,195,10,31,7,0.0,59.00000000000002,8186.0,0,-0.1999999999999999,36,41
1,veto,13,33,0,4,2,0.0,0.0,270.0,4,-1.1,21,4
2,baseline,13,200,1,42,3,6.000000000000039,66.00000000000038,11202.0,0,1.0,32,43
3,baseline,13,146,2,23,6,0.0,11.999999999999948,2337.0,4,-1.2,47,25
0,veto,14,21,0,2,0,0.0,0.0,144.0,0,-1.0,6,2
1,veto,14,200,2,47,0,9.000000000000021,102.0000000000002,9138.0,0,1.8,20,49
2,baseline,14,9,0,0,1,0.0,0.0,42.0,0,-1.0,7,0
3,baseline,14,9,2,0,0,0.0,11.0,65.0,2,-1.2,6,2
0,veto,15,200,0,48,0,9.600000000000016,96.00000000000016,9642.0,0,1.0,14,48
1,veto,15,200,1,40,1,4.800000000000001,54.0,6498.0,0,1.0,25,41
2,baseline,15,57,0,8,0,0.0,0.0,366.0,0,-1.0,10,8
3,baseline,15,15,1,1,1,0.0,5.000000000000002,74.0,0,0.0,7,2
0,veto,16,44,4,6,0,0.0,23.99999999999997,786.0,0,-1.0,20,10
1,veto,16,15,0,1,0,0.0,0.0,81.0,0,-1.0,7,1
2,baseline,16,200,15,37,1,2.9999999999999867,119.99999999999986,13506.0,0,1.0,19,52
3,baseline,16,33,2,4,0,0.0,11.000000000000004,245.0,0,0.0,12,6
0,veto,17,15,2,1,0,0.0,11.0,98.0,0,-0.1999999999999999,7,3
1,veto,17,15,0,1,0,0.0,0.0,81.0,1,-1.1,6,1
2,baseline,17,200,19,37,0,2.9999999999999853,143.99999999999986,13962.0,0,2.0,20,56
3,baseline,17,33,2,4,1,0.0,11.0,299.0,0,0.0,8,6
0,veto,18,110,10,17,3,0.0,59.999999999999936,3423.0,0,-0.1999999999999999,21,27
1,veto,18,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
2,baseline,18,200,15,36,0,2.400000000000005,114.00000000000006,10008.0,0,2.0,27,51
3,baseline,18,33,1,4,1,0.0,5.000000000000005,329.0,0,0.0,14,5
0,veto,19,200,0,43,0,6.600000000000043,66.00000000000043,11154.0,1,1.8,12,43
1,veto,19,200,1,43,0,6.6000000000000325,72.00000000000031,10446.0,0,1.0,14,44
2,baseline,19,9,0,0,1,0.0,0.0,42.0,0,-1.0,4,0
3,baseline,19,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
0,veto,20,200,0,43,0,6.600000000000043,66.00000000000043,10596.0,0,1.0,22,43
1,veto,20,200,1,42,1,6.000000000000001,66.0,7092.0,1,1.8,26,43
2,baseline,20,33,1,4,1,0.0,5.000000000000004,179.0,0,0.0,14,5
3,baseline,20,45,1,6,2,0.0,5.00000000000001,311.0,0,0.0,15,7
0,veto,21,200,0,41,6,5.400000000000039,54.00000000000039,9690.0,0,1.0,27,41
1,veto,21,200,1,43,1,6.600000000000026,72.00000000000026,9000.0,0,1.8,29,44
2,baseline,21,200,0,42,6,6.000000000000035,60.00000000000034,8730.0,0,1.0,30,42
3,baseline,21,45,1,6,2,0.0,5.000000000000001,413.0,0,-1.0,22,7
0,veto,22,200,1,41,10,5.40000000000005,60.0000000000005,10398.0,2,1.1,24,42
1,veto,22,200,1,41,1,5.400000000000029,60.00000000000029,7770.0,0,1.0,27,42
2,baseline,22,200,0,44,11,7.200000000000035,72.00000000000034,9096.0,1,2.0,29,44
3,baseline,22,33,2,4,0,0.0,11.000000000000004,311.0,2,-1.2,20,6
0,veto,23,200,1,48,5,9.600000000000032,102.00000000000033,12228.0,0,1.0,30,49
1,veto,23,62,1,9,2,0.0,5.999999999999986,771.0,0,-0.1999999999999999,25,10
