day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.252,0.107,0.155,0.139,0.105,0.196,0.168,0.131
3.0,0.897,0.394,0.549,0.543,0.443,0.714,0.524,0.515
4.0,1.184,0.544,0.668,0.822,0.686,0.994,0.623,0.844
5.0,1.417,0.699,0.814,1.024,0.946,1.233,0.792,1.082
6.0,1.65,0.97,0.999,1.244,1.246,1.447,0.993,1.3
7.0,1.923,1.174,1.225,1.482,1.453,1.704,1.132,1.52
8.0,2.222,1.362,1.505,1.751,1.69,1.971,1.325,1.784
9.0,2.595,1.561,1.793,2.02,1.949,2.306,1.545,2.078
10.0,2.8565656565656568,1.837867247007617,1.995798319327731,2.288911495422177,2.2982832618025753,2.5702479338842976,1.8328108672936259,2.327935222672065
11.0,3.102020202020202,2.013057671381937,2.1872340425531913,2.5167853509664293,2.5064377682403434,2.793388429752066,2.0502092050209204,2.580971659919028
12.0,3.3444444444444446,2.1945945945945944,2.4553191489361703,2.7538148524923702,2.7124463519313307,2.9958677685950414,2.284518828451883,2.805668016194332
13.0,3.601010101010101,2.4075675675675674,2.7053191489361703,3.014242115971516,2.944206008583691,3.229338842975207,2.4769874476987446,3.0576923076923075
14.0,3.8616161616161615,2.6259459459459458,2.9712765957446807,3.2461851475076298,3.1641630901287554,3.480371900826446,2.6976987447698746,3.289473684210526
15.0,4.161616161616162,2.84972972972973,3.202127659574468,3.496439471007121,3.4055793991416308,3.7345041322314048,2.9320083682008367,3.561740890688259
16.0,4.430753564154786,3.2044392523364484,3.5345982142857144,3.759834368530021,3.7554535017221586,3.9697286012526094,3.3476245654692933,3.840248962655602
17.0,4.692464358452138,3.3843457943925235,3.7823660714285716,3.9824016563147,3.9483352468427095,4.16910229645094,3.581691772885284,4.077800829875518
18.0,4.928716904276985,3.5841121495327104,4.066964285714286,4.231884057971015,4.150401836969001,4.3736951983298535,3.8030127462340673,4.303941908713693
19.0,5.156822810590631,3.8119158878504673,4.301339285714286,4.447204968944099,4.35361653272101,4.590814196242171,4.030127462340672,4.5446058091286305
20.0,5.4439918533604885,4.018691588785047,4.542410714285714,4.6728778467908905,4.568312284730196,4.807933194154488,4.276940903823871,4.782157676348548
21.0,5.708757637474542,4.224299065420561,4.785714285714286,4.926501035196687,4.812064965197216,5.021943573667712,4.469293163383546,5.0509885535900105
22.0,5.9907407407407405,4.519559902200489,5.110336817653891,5.205047318611987,5.136029411764706,5.235294117647059,4.82962962962963,5.325605900948367
23.0,6.232510288065844,4.709046454767726,5.3670150987224154,5.43322818086225,5.3125,5.429621848739496,5.0320987654320986,5.553213909378293
24.0,6.476337448559671,4.908312958435208,5.655052264808362,5.654048370136699,5.506127450980392,5.611344537815126,5.293827160493827,5.775553213909379
25.0,6.72119341563786,5.091687041564792,5.86527293844367,5.902208201892744,5.698529411764706,5.823529411764706,5.503703703703704,5.991570073761855
26.0,6.983539094650205,5.30317848410758,6.0894308943089435,6.127234490010515,5.893382352941177,6.035714285714286,5.732098765432099,6.239199157007376
27.0,7.2366255144032925,5.520833333333333,6.344186046511628,6.3445732349841935,6.164179104477612,6.22550052687039,5.965346534653466,6.48994708994709
28.0,7.4716202270381835,5.832904884318766,6.662291169451074,6.619402985074627,6.456885456885457,6.421775898520084,6.265644955300128,6.770212765957447
29.0,7.724458204334366,6.033419023136247,6.893794749403341,6.830490405117271,6.615186615186615,6.632135306553911,6.454661558109834,6.965957446808511
30.0,7.977296181630547,6.223650385604113,7.149164677804296,7.0575692963752665,6.785070785070785,6.825581395348837,6.721583652618135,7.201063829787234
31.0,8.202270381836945,6.442159383033419,7.373508353221957,7.2846481876332625,6.969111969111969,7.033826638477802,6.94125159642401,7.398936170212766
32.0,8.445820433436532,6.67095115681234,7.651551312649165,7.507462686567164,7.153153153153153,7.2431289640591965,7.16602809706258,7.659574468085107
33.0,8.693181818181818,6.860645161290322,7.912574850299401,7.722518676627534,7.397653194263364,7.41754756871036,7.377720870678617,7.897435897435898
34.0,8.935950413223141,7.100396301188904,8.216808769792936,7.986021505376344,7.658176943699732,7.607407407407408,7.69433465085639,8.153928955866522
35.0,9.189049586776859,7.298546895640687,8.426309378806334,8.205376344086021,7.861930294906166,7.824338624338624,7.914361001317523,8.378902045209903
36.0,9.417355371900827,7.512549537648613,8.680876979293544,8.420430107526881,8.037533512064343,8.042328042328043,8.168642951251647,8.578040904198062
