      Multiple Comparison of Means - Tukey HSD, FWER=0.05       
================================================================
   group1       group2    meandiff p-adj   lower   upper  reject
----------------------------------------------------------------
     average     baseline   1.4132 0.0216  0.1157  2.7108   True
     average  egalitarian    1.041 0.2258 -0.2565  2.3385  False
     average majoritarian   0.5527 0.9024 -0.7448  1.8503  False
     average      maximin    4.465    0.0  3.1675  5.7625   True
     average     optimist    2.901    0.0  1.6035  4.1985   True
     average  utilitarian    4.488    0.0  3.1905  5.7855   True
     average         veto   4.3767    0.0  3.0792  5.6743   True
    baseline  egalitarian  -0.3723 0.9887 -1.6698  0.9253  False
    baseline majoritarian  -0.8605 0.4748  -2.158   0.437  False
    baseline      maximin   3.0518    0.0  1.7542  4.3493   True
    baseline     optimist   1.4878  0.012  0.1902  2.7853   True
    baseline  utilitarian   3.0748    0.0  1.7772  4.3723   True
    baseline         veto   2.9635    0.0   1.666   4.261   True
 egalitarian majoritarian  -0.4882 0.9479 -1.7858  0.8093  False
 egalitarian      maximin    3.424    0.0  2.1265  4.7215   True
 egalitarian     optimist     1.86 0.0004  0.5625  3.1575   True
 egalitarian  utilitarian    3.447    0.0  2.1495  4.7445   True
 egalitarian         veto   3.3358    0.0  2.0382  4.6333   True
majoritarian      maximin   3.9122    0.0  2.6147  5.2098   True
majoritarian     optimist   2.3482    0.0  1.0507  3.6458   True
majoritarian  utilitarian   3.9352    0.0  2.6377  5.2328   True
majoritarian         veto    3.824    0.0  2.5265  5.1215   True
     maximin     optimist   -1.564 0.0063 -2.8615 -0.2665   True
     maximin  utilitarian    0.023    1.0 -1.2745  1.3205  False
     maximin         veto  -0.0883    1.0 -1.3858  1.2093  False
    optimist  utilitarian    1.587 0.0052  0.2895  2.8845   True
    optimist         veto   1.4757 0.0132  0.1782  2.7733   True
 utilitarian         veto  -0.1113    1.0 -1.4088  1.1863  False
----------------------------------------------------------------
