agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,200,2,38,14,3.700000000000006,49.00000000000006,7614.0,0,1.0,35,40
1,1,200,1,60,0,16.90000000000002,175.0000000000002,22434.0,0,1.0,28,61
2,1,64,1,9,3,0.0,5.00000000000001,458.0,0,-1.0,25,10
3,1,64,1,9,2,0.0,5.000000000000001,452.0,0,-1.0,31,10
0,2,200,1,36,4,2.399999999999992,29.99999999999992,4338.0,0,1.0,21,37
1,2,200,1,45,0,7.800000000000043,84.00000000000043,12534.0,0,2.0,14,46
2,2,15,0,1,0,0.0,0.0,81.0,2,-1.2,9,1
3,2,15,0,1,0,0.0,0.0,87.0,0,-1.0,9,1
0,3,200,2,43,0,6.600000000000045,78.00000000000044,12258.0,1,2.0,20,45
1,3,200,0,38,3,3.599999999999989,35.99999999999989,5340.0,1,2.0,20,38
2,3,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
3,3,27,2,3,1,0.0,11.0,272.0,0,-1.0,14,5
0,4,200,5,37,12,2.9999999999999964,59.999999999999964,3924.0,2,0.8,53,42
1,4,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,5,1
2,4,200,0,46,4,8.400000000000016,84.00000000000016,8736.0,0,1.0,35,46
3,4,170,2,27,14,0.0,11.999999999999924,3711.0,0,0.0,44,29
0,5,200,1,36,2,2.399999999999998,29.999999999999982,2688.0,1,2.0,25,37
1,5,200,1,45,0,7.80000000000002,84.0000000000002,8376.0,0,2.0,15,46
2,5,33,0,4,0,0.0,0.0,228.0,0,-1.0,10,4
3,5,33,1,4,0,0.0,5.000000000000004,263.0,0,-1.0,14,5
0,6,27,0,3,0,0.0,0.0,153.0,3,-1.2,9,3
1,6,200,1,50,0,10.800000000000034,114.00000000000034,13212.0,1,2.0,15,51
2,6,33,1,4,0,0.0,5.000000000000004,203.0,0,-1.0,9,5
3,6,27,0,3,1,0.0,0.0,159.0,0,-1.0,9,3
0,7,15,1,1,0,0.0,5.000000000000002,116.0,3,-1.2,10,2
1,7,200,1,48,0,9.600000000000035,102.00000000000034,11778.0,0,1.0,11,49
2,7,15,0,1,0,0.0,0.0,75.0,2,-1.2,9,1
3,7,15,2,1,0,0.0,11.0,122.0,2,-1.2,8,3
0,8,200,3,44,0,7.2000000000000455,90.00000000000045,12618.0,0,2.0,25,47
1,8,200,0,41,3,5.399999999999999,53.99999999999999,5082.0,0,1.0,21,41
2,8,21,1,2,0,0.0,5.000000000000002,119.0,0,0.0,9,3
3,8,51,2,7,2,0.0,11.0,584.0,2,-1.2,20,9
0,9,200,4,45,1,7.800000000000036,102.00000000000036,12228.0,0,2.0,23,49
1,9,200,0,49,0,10.200000000000037,102.00000000000034,12750.0,1,2.0,14,49
2,9,200,0,36,1,2.3999999999999893,23.99999999999989,3330.0,0,1.0,21,36
3,9,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
0,10,200,1,42,2,6.000000000000007,66.00000000000006,6576.0,0,1.0,29,43
1,10,200,1,44,3,7.200000000000024,78.00000000000023,10356.0,0,2.0,20,45
2,10,200,1,43,2,6.600000000000019,72.00000000000018,7968.0,0,2.0,25,44
3,10,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
0,11,200,1,41,2,5.4,60.0,6114.0,1,2.0,33,42
1,11,200,0,43,0,6.6000000000000165,66.00000000000016,8328.0,0,1.0,22,43
2,11,200,0,41,4,5.400000000000021,54.000000000000206,6582.0,0,1.0,32,41
3,11,45,1,6,2,0.0,5.000000000000003,335.0,0,0.0,18,7
