agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,1,200,1,40,0,4.899999999999996,54.99999999999995,5958.0,0,1.8,18,41
1,1,200,1,38,2,3.6999999999999904,42.9999999999999,4986.0,0,1.0,30,39
2,1,22,0,2,0,0.0,0.0,102.0,0,-1.0,10,2
3,1,27,0,3,2,0.0,0.0,219.0,1,-1.1,12,3
0,2,200,0,41,17,5.400000000000001,54.00000000000001,6540.0,0,1.0,22,41
1,2,200,0,41,0,5.399999999999996,53.99999999999996,5310.0,1,1.8,31,41
2,2,200,0,40,17,4.799999999999997,47.99999999999997,4554.0,0,1.0,29,40
3,2,9,0,0,0,0.0,0.0,36.0,3,-1.1,6,0
0,3,200,0,48,0,9.60000000000002,96.00000000000018,9204.0,0,1.0,18,48
1,3,200,2,44,0,7.200000000000017,84.00000000000016,7476.0,0,1.0,26,46
2,3,15,0,1,0,0.0,0.0,75.0,2,-1.1,10,1
3,3,9,2,0,0,0.0,11.0,89.0,3,-1.1,7,2
0,4,200,0,46,30,8.400000000000029,84.00000000000028,9726.0,0,1.0,19,46
1,4,27,0,3,0,0.0,0.0,153.0,2,-1.1,10,3
2,4,200,0,44,28,7.200000000000018,72.00000000000017,6318.0,0,1.0,22,44
3,4,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
0,5,200,0,43,0,6.600000000000029,66.00000000000028,8682.0,1,1.8,24,43
1,5,200,0,38,42,3.599999999999989,35.999999999999886,4164.0,0,1.0,29,38
2,5,27,0,3,1,0.0,0.0,147.0,4,-1.1,21,3
3,5,200,0,43,37,6.600000000000019,66.00000000000018,8064.0,3,1.9,22,43
0,6,200,0,38,0,3.599999999999992,35.99999999999992,4746.0,0,1.0,32,38
1,6,200,0,37,38,2.9999999999999907,29.999999999999904,3030.0,0,1.0,27,37
2,6,15,0,1,1,0.0,0.0,63.0,0,-1.0,8,1
3,6,200,0,40,38,4.799999999999998,47.99999999999998,5004.0,0,1.0,29,40
0,7,200,0,43,24,6.6000000000000245,66.00000000000024,8160.0,0,1.0,20,43
1,7,200,0,40,0,4.8000000000000025,48.00000000000002,6810.0,0,1.0,16,40
2,7,200,1,39,25,4.200000000000006,48.00000000000006,6234.0,0,1.8,21,40
