agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
1,20,200,3,37,10,2.9999999999999925,47.99999999999992,6660.0,0,1.0,32,40
2,20,200,0,48,0,9.60000000000002,96.00000000000018,8058.0,1,1.8,25,48
3,20,26,0,3,0,0.0,0.0,225.0,0,-1.0,9,3
0,21,200,2,39,6,4.1999999999999975,53.99999999999997,5556.0,0,1.8,45,41
1,21,200,2,41,2,5.40000000000004,66.0000000000004,9900.0,0,1.8,36,43
2,21,74,0,11,2,0.0,0.0,1089.0,1,-1.1,28,11
3,21,200,0,40,0,4.799999999999996,47.99999999999996,6564.0,0,1.0,36,40
0,22,50,1,7,3,0.0,5.999999999999997,423.0,0,-1.0,25,8
1,22,33,0,4,3,0.0,0.0,258.0,0,-1.0,14,4
2,22,134,0,21,3,0.0,0.0,2715.0,2,-1.1,39,21
3,22,21,0,2,0,0.0,0.0,84.0,0,-1.0,12,2
0,23,50,0,7,5,0.0,0.0,471.0,2,-1.1,21,7
1,23,44,2,6,5,0.0,11.99999999999999,444.0,0,-1.0,20,8
2,23,110,0,17,3,0.0,0.0,2439.0,2,-1.1,36,17
3,23,9,0,0,0,0.0,0.0,36.0,0,-1.0,3,0
0,24,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,5,1
1,24,200,11,34,0,1.1999999999999882,77.99999999999987,11478.0,4,0.9,17,45
2,24,21,0,2,0,0.0,0.0,114.0,1,-1.1,13,2
3,24,15,0,1,0,0.0,0.0,93.0,0,-1.0,8,1
0,25,21,1,2,0,0.0,5.000000000000003,125.0,0,-0.1999999999999999,8,3
1,25,200,2,41,8,5.400000000000019,66.00000000000018,7704.0,0,1.8,32,43
2,25,200,0,40,2,4.800000000000004,48.00000000000004,4998.0,0,1.0,27,40
3,25,200,0,38,0,3.599999999999992,35.99999999999992,4740.0,0,1.0,24,38
0,26,200,1,38,8,3.599999999999991,41.99999999999991,5130.0,0,1.8,30,39
1,26,200,1,46,2,8.400000000000029,90.00000000000028,9420.0,0,1.0,28,47
2,26,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
3,26,200,0,45,4,7.800000000000022,78.00000000000021,8418.0,0,1.0,25,45
0,27,21,0,2,1,0.0,0.0,96.0,2,-1.1,12,2
1,27,15,2,1,2,0.0,11.0,146.0,0,-0.1999999999999999,9,3
2,27,122,0,19,0,0.0,0.0,3429.0,2,-1.1,25,19
3,27,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
0,28,200,3,40,4,4.799999999999999,65.99999999999999,5850.0,1,1.8,33,43
1,28,200,4,43,3,6.600000000000027,90.00000000000026,9912.0,0,1.8,44,47
2,28,86,0,13,3,0.0,0.0,1041.0,4,-1.1,29,13
3,28,200,1,38,0,3.5999999999999868,41.999999999999865,5820.0,0,1.8,26,39
0,29,33,1,4,0,0.0,5.000000000000003,197.0,0,-1.0,16,5
1,29,200,1,45,4,7.800000000000026,84.00000000000024,9732.0,0,1.0,24,46
2,29,21,0,2,1,0.0,0.0,132.0,0,-1.0,9,2
3,29,200,0,45,0,7.80000000000002,78.0000000000002,8424.0,1,1.8,18,45
0,30,39,1,5,4,0.0,5.000000000000006,266.0,3,-1.1,22,6
1,30,200,2,41,10,5.400000000000027,66.00000000000027,7794.0,0,1.0,31,43
2,30,200,0,39,7,4.200000000000036,42.00000000000036,8616.0,0,1.0,27,39
3,30,200,0,36,0,2.3999999999999884,23.999999999999883,5256.0,0,1.0,26,36
0,31,27,2,3,1,0.0,11.0,230.0,0,-1.0,16,5
1,31,200,10,34,1,1.1999999999999875,71.99999999999987,10908.0,0,1.0,15,44
2,31,21,0,2,1,0.0,0.0,156.0,1,-1.1,9,2
3,31,15,0,1,0,0.0,0.0,63.0,0,-1.0,8,1
0,32,75,1,11,3,0.0,5.000000000000007,686.0,4,-1.1,27,12
1,32,21,0,2,1,0.0,0.0,96.0,0,-1.0,9,2
2,32,158,0,25,0,0.0,0.0,4185.0,2,-1.1,38,25
3,32,33,0,4,0,0.0,0.0,204.0,2,-1.1,12,4
0,33,44,0,6,4,0.0,0.0,390.0,2,-1.1,22,6
1,33,27,2,3,3,0.0,11.000000000000004,254.0,3,-1.1,19,5
2,33,200,3,39,3,4.200000000000001,60.00000000000001,7428.0,0,1.0,27,42
3,33,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
0,34,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,5,1
1,34,200,9,43,0,6.6000000000000245,120.00000000000024,11400.0,0,1.0,26,52
2,34,15,0,1,0,0.0,0.0,69.0,0,-1.0,8,1
3,34,200,0,33,0,0.5999999999999918,5.999999999999917,2760.0,2,0.9,24,33
0,35,63,0,9,9,0.0,0.0,489.0,2,-1.1,26,9
1,35,56,3,8,5,0.0,17.99999999999998,768.0,3,-1.1,22,11
2,35,116,0,18,5,0.0,0.0,2838.0,2,-1.1,30,18
3,35,45,0,7,0,0.6,5.999999999999999,252.0,0,-1.0,14,7
0,36,200,2,43,8,6.600000000000009,78.00000000000009,6696.0,0,1.0,27,45
1,36,200,1,37,8,2.999999999999988,35.99999999999987,4782.0,0,1.0,27,38
2,36,9,0,0,1,0.0,0.0,42.0,0,-1.0,4,0
3,36,200,1,47,2,9.00000000000002,96.00000000000018,9948.0,0,1.8,21,48
0,37,21,1,2,0,0.0,5.000000000000001,95.0,0,-0.1999999999999999,11,3
1,37,200,3,34,9,1.199999999999993,29.99999999999993,4236.0,1,1.8,50,37
2,37,200,1,42,0,6.000000000000001,66.0,4644.0,0,1.8,25,43
3,37,110,1,17,0,0.0,5.999999999999953,1455.0,0,-0.1999999999999999,17,18
0,38,80,2,12,3,0.0,11.999999999999986,930.0,0,-0.1999999999999999,29,14
1,38,74,0,11,0,0.0,0.0,747.0,2,-1.1,23,11
2,38,33,0,4,1,0.0,0.0,174.0,2,-1.1,16,4
3,38,200,1,45,0,7.800000000000036,84.00000000000036,10032.0,0,1.8,26,46
0,39,45,1,6,3,0.0,5.000000000000005,407.0,4,-1.1,15,7
1,39,15,2,1,1,0.0,11.0,86.0,0,-0.1999999999999999,7,3
2,39,104,0,16,0,0.0,0.0,2754.0,2,-1.1,24,16
3,39,15,0,1,0,0.0,0.0,69.0,0,-1.0,5,1
0,40,99,0,15,7,0.0,0.0,1005.0,2,-1.1,31,15
1,40,15,0,1,1,0.0,0.0,93.0,2,-1.1,10,1
2,40,200,0,33,1,0.600000000000018,6.000000000000179,7626.0,1,1.8,36,33
3,40,110,0,17,0,0.0,0.0,873.0,0,-1.0,26,17
0,41,63,0,9,1,0.0,0.0,339.0,0,-1.0,18,9
1,41,200,0,43,8,6.600000000000027,66.00000000000027,8682.0,0,1.0,31,43
2,41,200,0,35,4,1.7999999999999874,17.999999999999872,5352.0,0,1.0,25,35
3,41,200,0,43,1,6.600000000000011,66.00000000000011,7638.0,0,1.0,19,43
0,42,57,1,8,3,0.0,5.000000000000001,437.0,4,-1.1,22,9
1,42,200,0,41,9,5.400000000000024,54.00000000000024,8580.0,0,1.0,35,41
2,42,200,0,37,1,2.99999999999999,29.999999999999897,4500.0,0,1.0,28,37
3,42,200,0,41,2,5.400000000000009,54.00000000000009,7050.0,0,1.0,25,41
0,43,21,3,2,1,0.0,17.0,317.0,0,-1.0,10,5
1,43,200,10,34,1,1.200000000000002,72.00000000000001,12546.0,0,1.8,27,44
2,43,15,0,1,0,0.0,0.0,75.0,0,-1.0,7,1
3,43,110,0,17,0,0.0,0.0,1233.0,2,-1.1,23,17
0,44,21,1,2,0,0.0,5.000000000000003,125.0,0,-1.0,14,3
1,44,200,1,45,2,7.800000000000018,84.00000000000017,8664.0,0,1.0,18,46
2,44,9,0,0,0,0.0,0.0,36.0,4,-1.1,6,0
3,44,200,0,44,0,7.200000000000012,72.00000000000011,7944.0,0,1.0,15,44
0,45,39,0,5,1,0.0,0.0,255.0,0,-1.0,19,5
1,45,38,1,5,1,0.0,5.999999999999997,357.0,0,-1.0,16,6
2,45,44,0,6,0,0.0,0.0,378.0,2,-1.1,19,6
3,45,39,0,5,0,0.0,0.0,297.0,4,-1.1,18,5
0,46,200,0,44,0,7.200000000000018,72.00000000000017,8238.0,0,1.0,24,44
1,46,21,0,2,0,0.0,0.0,90.0,0,-1.0,7,2
2,46,21,0,2,0,0.0,0.0,120.0,4,-1.1,9,2
3,46,200,1,32,0,0.0,5.999999999999891,3480.0,0,0.8,25,33
0,47,33,1,4,2,0.0,5.000000000000004,251.0,3,-1.1,20,5
1,47,200,2,40,7,4.799999999999989,59.99999999999989,4920.0,1,1.8,43,42
2,47,164,0,26,3,0.0,0.0,4014.0,1,-1.1,34,26
3,47,200,1,36,0,2.3999999999999884,29.999999999999883,3588.0,0,1.0,32,37
0,48,62,0,9,3,0.0,0.0,495.0,0,-1.0,20,9
1,48,200,1,43,6,6.600000000000021,72.0000000000002,8358.0,1,1.8,29,44
2,48,50,0,7,2,0.0,0.0,369.0,0,-1.0,14,7
3,48,200,0,42,0,6.000000000000012,60.00000000000012,6984.0,0,1.0,27,42
0,49,200,1,41,7,5.399999999999996,59.99999999999995,4362.0,0,1.0,37,42
1,49,200,1,37,4,2.9999999999999885,35.999999999999886,4692.0,1,1.8,38,38
2,49,80,0,12,2,0.0,0.0,792.0,2,-1.1,22,12
3,49,200,0,46,2,8.400000000000011,84.0000000000001,7890.0,0,1.0,32,46
0,50,81,0,12,1,0.0,0.0,486.0,0,-1.0,14,12
1,50,200,1,42,2,6.00000000000001,66.00000000000009,5688.0,1,1.8,22,43
2,50,21,0,2,1,0.0,0.0,96.0,2,-1.1,10,2
3,50,200,0,41,0,5.4,53.99999999999999,6432.0,0,1.0,21,41
0,51,50,0,7,7,0.0,0.0,441.0,2,-1.1,22,7
1,51,38,2,5,6,0.0,11.999999999999996,429.0,0,-0.1999999999999999,15,7
2,51,122,0,19,4,0.0,0.0,2841.0,2,-1.1,33,19
3,51,27,1,3,0,0.0,5.000000000000002,128.0,0,-0.1999999999999999,13,4
0,52,45,0,6,3,0.0,0.0,342.0,2,-1.1,20,6
1,52,200,2,38,10,3.6000000000000343,48.00000000000034,8238.0,0,1.8,36,40
2,52,200,0,39,5,4.200000000000017,42.00000000000017,7356.0,0,1.0,26,39
3,52,200,0,36,0,2.399999999999995,23.99999999999995,6150.0,0,1.0,26,36
0,53,27,2,3,3,0.0,11.000000000000004,230.0,0,-0.1999999999999999,18,5
1,53,26,0,3,2,0.0,0.0,213.0,0,-1.0,11,3
2,53,86,0,13,1,0.0,0.0,1659.0,2,-1.1,23,13
3,53,27,0,3,0,0.0,0.0,141.0,2,-1.1,16,3
0,54,62,0,9,5,0.0,0.0,639.0,2,-1.1,26,9
1,54,21,0,2,1,0.0,0.0,102.0,2,-1.1,12,2
2,54,200,3,40,3,4.800000000000036,66.00000000000036,10248.0,0,1.0,25,43
3,54,69,0,10,0,0.0,0.0,540.0,2,-1.1,21,10
0,55,200,0,49,0,10.200000000000028,102.00000000000028,10458.0,1,0.9,18,49
1,55,15,4,1,0,0.0,23.0,236.0,0,-0.1999999999999999,8,5
2,55,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
3,55,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
0,56,200,1,38,6,3.59999999999999,41.99999999999989,5130.0,0,1.0,30,39
1,56,200,3,43,1,6.600000000000007,84.00000000000006,7236.0,0,1.8,30,46
2,56,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
3,56,200,0,43,1,6.60000000000001,66.0000000000001,6978.0,0,1.0,25,43
0,57,68,1,10,11,0.0,5.9999999999999885,708.0,0,-0.1999999999999999,34,11
1,57,200,1,41,12,5.400000000000013,60.00000000000012,5970.0,0,1.0,38,42
2,57,200,1,40,10,4.800000000000027,54.00000000000027,7866.0,0,1.8,38,41
3,57,200,0,39,0,4.199999999999996,41.99999999999996,3744.0,1,1.8,31,39
0,58,33,1,4,2,0.0,5.000000000000002,239.0,0,-0.1999999999999999,14,5
1,58,200,1,43,0,6.600000000000011,72.0000000000001,6984.0,0,1.0,26,44
2,58,39,0,5,1,0.0,0.0,219.0,2,-1.1,17,5
3,58,200,0,44,0,7.200000000000024,72.00000000000024,8724.0,1,1.8,21,44
0,59,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,6,1
1,59,200,2,44,4,7.20000000000002,84.0000000000002,9492.0,0,1.8,21,46
2,59,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,9,2
3,59,200,1,45,0,7.80000000000002,84.0000000000002,7362.0,0,1.8,18,46
0,60,50,1,7,3,0.0,5.999999999999994,483.0,4,-1.1,26,8
1,60,21,2,2,1,0.0,11.000000000000002,185.0,2,-1.1,15,4
2,60,104,0,16,1,0.0,0.0,1908.0,2,-1.1,35,16
3,60,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,9,2
0,61,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
1,61,200,1,46,3,8.400000000000029,90.00000000000028,9834.0,0,1.0,22,47
2,61,21,0,2,0,0.0,0.0,120.0,4,-1.1,13,2
3,61,200,0,45,0,7.800000000000026,78.00000000000026,8454.0,1,1.8,22,45
0,62,200,1,39,3,4.19999999999999,47.9999999999999,4824.0,0,1.0,27,40
1,62,200,2,42,1,6.000000000000007,72.00000000000007,6882.0,0,1.8,28,44
2,62,20,0,2,0,0.0,0.0,168.0,0,-1.0,9,2
3,62,200,1,44,1,7.200000000000025,78.00000000000024,8052.0,0,1.8,23,45
0,63,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,7,2
1,63,200,9,43,2,6.600000000000028,120.00000000000028,12150.0,0,1.8,36,52
2,63,164,0,26,1,0.0,0.0,2796.0,1,-1.1,25,26
3,63,200,0,32,0,0.0,0.0,4776.0,2,-0.1,27,32
0,64,21,1,2,2,0.0,5.0,179.0,3,-1.1,14,3
1,64,200,3,42,6,6.000000000000013,78.00000000000013,8142.0,0,1.8,31,45
2,64,200,0,37,4,2.999999999999986,29.999999999999854,4824.0,0,1.0,27,37
3,64,200,0,37,1,2.9999999999999982,29.999999999999982,5556.0,0,1.0,27,37
0,65,93,0,14,4,0.0,0.0,774.0,2,-1.1,28,14
1,65,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
2,65,164,0,26,0,0.0,0.0,3882.0,2,-1.1,36,26
3,65,39,0,5,0,0.0,0.0,171.0,2,-1.1,16,5
0,66,68,1,10,5,0.0,5.999999999999971,1038.0,4,-1.1,27,11
1,66,56,2,8,5,0.0,11.999999999999996,648.0,0,-0.1999999999999999,23,10
2,66,140,0,22,5,0.0,0.0,3336.0,2,-1.1,34,22
3,66,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
0,67,15,3,1,1,0.0,17.0,146.0,0,-0.1999999999999999,9,4
1,67,200,1,43,4,6.600000000000023,72.00000000000021,10548.0,0,1.0,24,44
2,67,9,0,0,0,0.0,0.0,36.0,4,-1.1,7,0
3,67,200,0,44,0,7.200000000000001,72.0,6318.0,0,1.0,19,44
0,68,15,0,1,0,0.0,0.0,75.0,0,-1.0,7,1
1,68,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,4,2
2,68,51,0,7,0,0.0,0.0,345.0,2,-1.1,14,7
3,68,9,0,0,0,0.0,0.0,36.0,0,-1.0,2,0
0,69,200,2,45,6,7.800000000000008,90.00000000000007,7932.0,0,1.0,46,47
1,69,200,5,46,5,8.400000000000025,114.00000000000024,10410.0,0,1.8,39,51
2,69,27,0,3,0,0.0,0.0,153.0,2,-1.1,19,3
3,69,200,0,40,2,4.800000000000003,48.00000000000003,5796.0,3,0.9,30,40
0,70,44,0,6,6,0.0,0.0,408.0,2,-1.1,26,6
1,70,32,2,4,4,0.0,11.999999999999991,432.0,3,-1.1,16,6
2,70,146,0,23,4,0.0,0.0,4329.0,2,-1.1,31,23
3,70,21,0,2,0,0.0,0.0,78.0,0,-1.0,8,2
0,71,80,0,12,3,0.0,0.0,720.0,3,-1.1,32,12
1,71,200,1,45,2,7.800000000000022,84.00000000000021,9054.0,0,1.0,32,46
2,71,74,0,11,2,0.0,0.0,891.0,2,-1.1,22,11
3,71,200,0,44,0,7.200000000000024,72.00000000000024,9060.0,0,1.0,25,44
0,72,63,2,9,2,0.0,11.000000000000004,446.0,0,-0.1999999999999999,28,11
1,72,200,1,45,5,7.80000000000002,84.0000000000002,8514.0,0,1.0,33,46
2,72,62,0,9,1,0.0,0.0,771.0,0,-1.0,23,9
3,72,200,0,45,0,7.800000000000017,78.00000000000016,7890.0,0,1.0,25,45
0,73,200,1,34,5,1.199999999999997,17.99999999999997,2016.0,0,1.0,43,35
1,73,200,0,35,4,1.7999999999999936,17.999999999999936,2526.0,1,1.8,38,35
2,73,111,0,17,4,0.0,0.0,855.0,2,-1.1,25,17
3,73,200,0,39,0,4.1999999999999895,41.99999999999989,5454.0,0,1.0,31,39
0,74,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,7,1
1,74,200,5,34,0,1.199999999999993,41.99999999999993,7680.0,0,1.8,21,39
2,74,21,0,2,0,0.0,0.0,120.0,1,-1.1,9,2
3,74,15,0,1,0,0.0,0.0,63.0,0,-1.0,5,1
0,75,27,1,3,1,0.0,5.000000000000004,170.0,0,-0.1999999999999999,14,4
1,75,26,1,3,0,0.0,5.999999999999993,273.0,0,-1.0,9,4
2,75,21,0,2,1,0.0,0.0,114.0,2,-1.1,11,2
3,75,200,0,40,0,4.800000000000014,48.000000000000135,7548.0,0,1.0,11,40
0,76,51,0,7,2,0.0,0.0,405.0,2,-1.1,19,7
1,76,39,1,5,2,0.0,5.000000000000005,302.0,0,-1.0,18,6
2,76,200,1,33,0,0.5999999999999962,11.99999999999996,7248.0,1,1.8,35,34
3,76,33,0,4,0,0.0,0.0,192.0,0,-1.0,11,4
0,77,200,1,34,20,1.1999999999999913,17.99999999999991,2610.0,0,1.8,32,35
1,77,27,0,3,1,0.0,0.0,153.0,0,-1.0,14,3
2,77,200,0,41,11,5.400000000000004,54.00000000000004,6156.0,0,1.0,31,41
3,77,200,0,40,0,4.800000000000029,48.00000000000029,7590.0,0,1.0,22,40
0,78,200,1,34,14,1.1999999999999975,17.999999999999975,2016.0,0,1.8,29,35
1,78,33,1,4,3,0.0,5.000000000000005,263.0,0,-1.0,19,5
2,78,200,1,35,8,1.7999999999999852,23.99999999999985,4266.0,0,1.8,30,36
3,78,200,0,36,0,2.399999999999987,23.99999999999987,4110.0,1,1.8,26,36
0,79,68,1,10,4,0.0,5.999999999999998,594.0,0,-0.1999999999999999,19,11
1,79,200,1,45,8,7.800000000000037,84.00000000000037,11214.0,1,1.8,33,46
2,79,200,0,37,2,2.999999999999987,29.99999999999987,4962.0,0,1.0,26,37
3,79,200,0,44,0,7.200000000000032,72.00000000000031,10278.0,0,1.0,25,44
0,80,33,1,4,1,0.0,5.000000000000005,269.0,2,-1.1,16,5
1,80,15,1,1,2,0.0,5.0,122.0,0,-1.0,7,2
2,80,200,1,33,0,0.5999999999999941,11.99999999999994,2634.0,0,1.8,26,34
3,80,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
0,81,39,1,5,0,0.0,5.000000000000003,224.0,0,-0.1999999999999999,18,6
1,81,45,0,6,1,0.0,0.0,318.0,0,-1.0,22,6
2,81,44,0,6,0,0.0,0.0,462.0,2,-1.1,17,6
3,81,38,1,5,0,0.0,5.999999999999997,315.0,0,-0.1999999999999999,13,6
0,82,56,0,8,5,0.0,0.0,516.0,2,-1.1,24,8
1,82,38,2,5,3,0.0,11.999999999999991,441.0,3,-1.1,18,7
2,82,200,0,33,3,0.600000000000002,6.00000000000002,7158.0,1,1.8,36,33
3,82,27,1,3,0,0.0,5.000000000000002,170.0,0,-0.1999999999999999,9,4
0,83,93,0,14,1,0.0,0.0,600.0,3,-1.1,25,14
1,83,200,2,43,1,6.599999999999997,77.99999999999997,5970.0,0,1.8,27,45
2,83,68,0,10,2,0.0,0.0,534.0,2,-1.1,21,10
3,83,200,0,44,0,7.200000000000021,72.0000000000002,8502.0,1,1.8,21,44
0,84,38,1,5,2,0.0,5.999999999999998,375.0,4,-1.1,18,6
1,84,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
2,84,128,0,20,0,0.0,0.0,3822.0,2,-1.1,30,20
3,84,27,0,3,0,0.0,0.0,165.0,2,-1.1,12,3
0,85,200,2,40,6,4.800000000000001,60.00000000000001,7380.0,4,1.1,27,42
1,85,200,2,44,3,7.20000000000002,84.0000000000002,10386.0,0,1.8,31,46
2,85,15,0,1,1,0.0,0.0,99.0,2,-1.1,11,1
3,85,200,0,46,2,8.400000000000023,84.00000000000023,8922.0,1,1.8,22,46
0,86,92,0,14,0,0.0,0.0,918.0,0,-1.0,28,14
1,86,69,1,10,1,0.0,5.000000000000002,581.0,0,-0.1999999999999999,20,11
2,86,15,0,1,0,0.0,0.0,87.0,0,-1.0,8,1
3,86,200,0,41,0,5.400000000000024,54.00000000000024,7254.0,1,1.8,24,41
0,87,9,2,0,0,0.0,11.0,71.0,2,-1.1,8,2
1,87,200,10,32,0,0.0,59.99999999999989,10470.0,4,-0.1,17,42
2,87,21,0,2,0,0.0,0.0,126.0,1,-1.1,9,2
3,87,15,0,1,0,0.0,0.0,63.0,0,-1.0,8,1
0,88,200,1,39,8,4.199999999999991,47.99999999999991,4440.0,1,1.8,41,40
