df_label,gini_days_mean,gini_days_median,gini_days_stdev,gini_days_summary,gini_berries_mean,gini_berries_median,gini_berries_stdev,gini_berries_summary,min_days_mean,min_days_median,min_days_stdev,min_days_summary,min_berries_mean,min_berries_median,min_berries_stdev,min_berries_summary,max_days_mean,max_days_median,max_days_stdev,max_days_summary,max_berries_mean,max_berries_median,max_berries_stdev,max_berries_summary,total_days_mean,total_days_median,total_days_stdev,total_days_summary,total_berries_mean,total_berries_median,total_berries_stdev,total_berries_summary,episode_length_mean,episode_length_median,episode_length_stdev
baseline,0.38627575268596775,0.3973549151204106,0.1357486572780715,0.6478820105283069,0.4603415094128942,0.4702107907383137,0.15233414915918486,0.7782181509920231,19.819,15.0,13.716938193102475,21.102061806897527,2.238,2.0,2.314024786105523,1.9239752138944763,199.044,200.0,12.475644500614216,386.56835549938575,48.814,49.0,5.574089564626179,92.23991043537382,432.618,442.0,145.52354853830076,729.0944514616992,91.993,95.0,29.282903534988456,157.71009646501153,108.1545,69.0,87.18541996293605
utilitarian,0.32039407306704504,0.3262564496113905,0.12651778121095264,0.520132741467483,0.3722997448909799,0.38299319727891157,0.1369299378794379,0.6183630042904535,29.164,21.0,26.238474832992136,23.925525167007866,3.769,2.0,4.4729907943842955,1.2960092056157047,187.617,200.0,33.383270567063285,354.2337294329367,40.02,43.0,9.962371647797971,73.05762835220204,464.501,466.0,163.2417528356911,767.2592471643088,91.069,98.0,35.66261433295463,153.40638566704538,116.12525,116.0,82.25032730343922
maximin,0.3142267153047442,0.30084552011514815,0.11357458065792912,0.5014976547619632,0.3661275998282937,0.37678604139952376,0.12196417059211753,0.6209494706356999,21.556,15.0,15.156866252447918,21.399133747552078,2.477,2.0,2.5455747781102307,1.9314252218897696,193.23,200.0,31.88481992644371,361.3451800735563,43.505,45.0,8.13634900770457,80.36865099229543,501.144,490.0,135.93515965941862,855.2088403405814,103.166,103.0,29.139415737957915,177.0265842620421,125.286,200.0,86.16143076828523
egalitarian,0.3302889740305337,0.33172695983756745,0.10635927860281756,0.5556566552652835,0.398226097734962,0.3977225672877847,0.11501276050277032,0.6809359045199764,22.567,15.0,17.149741240748344,20.417258759251656,2.552,2.0,2.906844637359511,1.6451553626404887,199.544,200.0,8.340121199456373,391.20387880054363,47.223,47.0,4.755616351945023,89.46738364805498,499.726,490.0,107.44014290900914,882.2858570909908,103.495,103.0,21.63617570410952,184.85882429589049,124.9315,200.0,84.2530827521362
average,0.3094694264916806,0.3133130525395812,0.11215785188629636,0.5106246271449654,0.3829682633271864,0.39760348583877997,0.12743875433003837,0.653132994835928,28.265,21.0,21.490244428707776,27.774755571292225,3.503,2.0,3.5593060643417083,1.9436939356582918,181.989,200.0,45.12053569874522,336.8684643012548,39.466,41.0,9.173166900857685,71.29283309914233,454.686,471.0,161.2976141309112,764.3883858690888,87.12,95.0,30.58442425495381,151.5355757450462,113.6715,92.0,81.59717895033604
majoritarian,0.364937388085645,0.374031007751938,0.163270223537498,0.575698172300085,0.4271667155179091,0.43686868686868685,0.17328997798869378,0.6907454243979021,30.029,15.0,41.65851162236345,3.3704883776365477,4.182,2.0,7.449588738472237,-1.2675887384722362,199.224,200.0,11.02285477212357,388.2011452278764,44.293,44.5,4.489466149366348,84.30353385063366,442.904,424.5,164.60712101330336,702.7968789866966,88.684,90.5,34.67203908474802,144.51196091525196,110.726,110.0,84.67177659313556
veto,0.3284927845327191,0.3276668860130145,0.12532366279799576,0.5308360077477378,0.4011662457058582,0.3971901260504202,0.12355768995153119,0.6747986818047472,30.312,21.0,26.775914654883515,24.536085345116483,3.889,2.0,4.480709291591651,1.408290708408348,198.264,200.0,14.71151700990529,383.55248299009475,46.69,48.0,6.953290461950244,87.73670953804975,485.364,488.0,130.34874874850277,843.0152512514973,97.908,101.0,28.185136826666955,170.72286317333305,121.341,164.0,82.15129595969235
optimist,0.32148142540529623,0.27522189582741086,0.11981437625451391,0.4768889449781932,0.36923195039581563,0.34137291280148424,0.1314066220596866,0.5791982411376133,18.564,9.0,17.91962658698604,9.644373413013959,2.176,1.0,2.967124504942088,0.20887549505791236,195.748,200.0,24.287823994635552,371.4601760053644,43.684,45.0,7.241172458834176,81.44282754116583,503.526,525.0,135.61543005450696,892.9105699454931,102.856,108.0,28.656700271846905,182.19929972815308,125.8815,200.0,86.84635588286093
