agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,1,200,0,50,0,10.900000000000029,109.00000000000028,10038.0,0,1.0,30,50
1,1,200,1,39,0,4.300000000000025,49.00000000000024,7332.0,0,1.8,27,40
2,1,16,1,1,0,0.0,5.000000000000002,92.0,0,-1.0,9,2
3,1,190,2,30,5,0.0,11.0,2141.0,3,-1.1,37,32
0,2,200,0,47,0,9.000000000000037,90.00000000000037,12456.0,0,1.0,22,47
1,2,200,0,46,1,8.400000000000029,84.00000000000028,9222.0,0,1.0,17,46
2,2,27,0,3,0,0.0,0.0,165.0,4,-1.1,12,3
3,2,69,1,10,0,0.0,5.00000000000001,455.0,0,-1.0,24,11
0,3,200,0,46,1,8.40000000000004,84.00000000000038,13542.0,3,0.9,33,46
1,3,27,0,3,1,0.0,0.0,189.0,0,-1.0,18,3
2,3,200,1,43,1,6.600000000000012,72.00000000000011,6162.0,0,1.0,30,44
3,3,75,0,11,2,0.0,0.0,543.0,4,-1.1,27,11
0,4,200,0,48,0,9.60000000000004,96.00000000000038,13374.0,0,1.0,16,48
1,4,200,0,48,1,9.600000000000032,96.00000000000033,12864.0,4,0.9,17,48
2,4,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,4,1
3,4,99,1,15,5,0.0,5.000000000000005,1082.0,0,-1.0,23,16
0,5,200,0,41,0,5.399999999999999,53.99999999999999,5112.0,1,1.8,27,41
1,5,200,0,48,0,9.60000000000002,96.00000000000018,10098.0,0,1.0,23,48
2,5,200,0,33,3,0.5999999999999882,5.999999999999882,4464.0,1,0.9,27,33
3,5,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
0,6,200,0,45,0,7.800000000000031,78.0000000000003,10554.0,0,1.0,20,45
1,6,200,0,43,0,6.600000000000038,66.00000000000037,9648.0,0,1.0,15,43
2,6,146,0,23,0,0.0,0.0,1797.0,0,-1.0,18,23
3,6,9,0,0,1,0.0,0.0,42.0,4,-1.1,5,0
0,7,200,2,48,1,9.60000000000003,108.00000000000028,11448.0,0,1.8,17,50
1,7,33,0,4,3,0.0,0.0,246.0,0,-1.0,11,4
2,7,200,0,43,0,6.600000000000022,66.00000000000021,8622.0,0,1.0,17,43
3,7,33,1,4,0,0.0,5.000000000000004,191.0,0,-0.1999999999999999,11,5
0,8,15,0,1,0,0.0,0.0,81.0,0,-1.0,6,1
1,8,200,25,34,0,1.1999999999999955,161.99999999999994,16002.0,0,1.0,12,59
2,8,21,1,2,0,0.0,5.000000000000003,149.0,0,-1.0,9,3
3,8,21,0,2,0,0.0,0.0,108.0,3,-1.1,8,2
0,9,200,0,49,0,10.200000000000038,102.00000000000038,13980.0,0,1.0,13,49
1,9,200,0,47,0,9.000000000000028,90.00000000000028,10344.0,0,1.0,13,47
2,9,9,1,0,1,0.0,5.000000000000001,53.0,0,-1.0,6,1
3,9,33,2,4,0,0.0,11.0,209.0,0,-0.1999999999999999,14,6
0,10,200,0,40,0,4.799999999999996,47.99999999999996,5706.0,0,1.0,30,40
1,10,200,0,41,1,5.400000000000009,54.00000000000009,6516.0,0,1.0,25,41
2,10,63,0,9,0,0.0,0.0,357.0,0,-1.0,17,9
3,10,200,1,33,2,0.6000000000000021,12.00000000000002,1830.0,0,1.0,34,34
0,11,200,5,33,0,0.5999999999999998,35.99999999999999,7710.0,0,1.0,24,38
1,11,15,0,1,1,0.0,0.0,63.0,1,-1.1,8,1
2,11,44,2,6,1,0.0,11.999999999999991,498.0,0,-0.1999999999999999,18,8
3,11,27,0,3,3,0.0,0.0,189.0,2,-1.1,18,3
0,12,200,1,42,0,6.00000000000002,66.00000000000018,7176.0,0,1.8,20,43
1,12,200,0,40,0,4.800000000000006,48.00000000000006,6150.0,1,1.8,18,40
2,12,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
3,12,200,2,32,5,6.938893903907228e-16,12.000000000000004,2208.0,0,1.8,29,34
0,13,200,0,51,0,11.40000000000004,114.0000000000004,13416.0,1,1.8,18,51
1,13,200,1,42,6,6.000000000000027,66.00000000000026,8988.0,3,1.5,18,43
2,13,200,0,41,4,5.400000000000035,54.00000000000035,10158.0,3,0.9,21,41
3,13,15,0,1,0,0.0,0.0,87.0,4,-1.1,8,1
0,14,39,0,5,0,0.0,0.0,267.0,1,-1.1,19,5
1,14,15,0,1,0,0.0,0.0,63.0,0,-1.0,10,1
2,14,80,1,12,0,0.0,5.999999999999993,936.0,0,-1.0,26,13
3,14,200,0,38,0,3.599999999999994,35.999999999999936,4182.0,0,1.0,38,38
0,15,200,0,49,1,10.200000000000031,102.00000000000033,10026.0,1,1.8,18,49
1,15,200,0,40,2,4.8000000000000345,48.00000000000034,8328.0,1,1.8,20,40
2,15,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,7,1
3,15,200,2,32,8,0.0,11.999999999999988,2388.0,0,0.0,27,34
0,16,200,1,49,0,10.200000000000031,108.0000000000003,12090.0,0,1.0,19,50
1,16,32,0,4,2,0.0,0.0,270.0,1,-1.1,16,4
2,16,45,0,6,0,0.0,0.0,270.0,0,-1.0,21,6
3,16,45,1,6,3,0.0,5.000000000000006,365.0,0,-1.0,23,7
0,17,27,0,3,0,0.0,0.0,153.0,1,-1.1,13,3
1,17,21,1,2,1,0.0,5.000000000000002,95.0,0,-0.1999999999999999,8,3
2,17,92,0,14,1,0.0,0.0,1134.0,2,-1.1,23,14
3,17,200,0,40,0,4.800000000000003,48.00000000000003,5292.0,1,1.8,33,40
0,18,200,0,40,0,4.800000000000024,48.00000000000024,8286.0,0,1.0,17,40
1,18,200,0,46,0,8.400000000000038,84.00000000000037,12048.0,0,1.0,26,46
2,18,69,0,10,1,0.0,0.0,402.0,0,-1.0,29,10
3,18,57,1,8,2,0.0,5.000000000000005,437.0,0,-1.0,21,9
0,19,200,0,35,0,1.7999999999999878,17.999999999999876,5274.0,0,1.0,24,35
1,19,200,0,40,0,4.800000000000016,48.00000000000016,7578.0,1,1.8,18,40
2,19,200,0,37,0,2.9999999999999885,29.999999999999883,3756.0,1,1.8,24,37
3,19,27,0,3,0,0.0,0.0,129.0,3,-1.1,12,3
0,20,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
1,20,200,5,42,34,6.00000000000002,90.00000000000018,10530.0,0,1.0,22,47
2,20,21,1,2,0,0.0,5.000000000000003,149.0,0,-1.0,11,3
3,20,200,5,41,30,5.400000000000017,84.00000000000016,9558.0,0,1.0,29,46
0,21,200,0,50,0,10.800000000000027,108.00000000000028,11928.0,0,1.0,19,50
1,21,200,1,48,14,9.600000000000044,102.00000000000044,12426.0,0,1.8,19,49
2,21,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
3,21,188,0,30,23,0.0,0.0,2472.0,0,-1.0,27,30
0,22,200,0,43,0,6.600000000000014,66.00000000000013,7110.0,0,1.0,19,43
1,22,200,0,44,0,7.200000000000031,72.00000000000031,8880.0,0,1.0,22,44
2,22,27,1,3,0,0.0,5.000000000000004,158.0,0,-0.1999999999999999,11,4
3,22,75,0,11,2,0.0,0.0,531.0,0,-1.0,23,11
0,23,33,0,4,0,0.0,0.0,192.0,0,-1.0,9,4
1,23,200,5,40,24,4.8000000000000105,78.0000000000001,8304.0,0,1.8,24,45
2,23,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
3,23,200,5,39,21,4.199999999999992,71.99999999999991,6456.0,0,1.8,29,44
0,24,200,0,51,0,11.400000000000029,114.00000000000028,11364.0,0,1.0,36,51
1,24,200,0,55,1,13.800000000000043,138.00000000000043,15648.0,0,1.0,26,55
2,24,182,0,29,1,0.0,0.0,3021.0,0,-1.0,35,29
3,24,57,2,8,4,0.0,11.000000000000004,467.0,0,-0.1999999999999999,24,10
0,25,200,0,48,0,9.600000000000028,96.00000000000028,11196.0,1,1.8,24,48
1,25,200,1,47,0,9.000000000000025,96.00000000000024,9882.0,0,1.8,23,48
2,25,21,1,2,1,0.0,5.000000000000002,113.0,0,-1.0,10,3
3,25,182,1,29,9,0.0,5.999999999999984,2385.0,0,-1.0,25,30
0,26,200,2,52,0,12.00000000000004,132.00000000000037,14880.0,0,1.8,12,54
1,26,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
2,26,21,1,2,0,0.0,5.000000000000002,137.0,0,-1.0,10,3
3,26,9,0,0,1,0.0,0.0,42.0,4,-1.1,5,0
0,27,200,0,43,0,6.60000000000004,66.0000000000004,8574.0,1,1.8,21,43
