day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,29.98798798798799,29.315315315315313,29.8978978978979,29.95795795795796,29.915915915915917,29.579579579579576,29.68168168168168,29.885885885885884
2.0,31.960000000000004,30.124000000000002,31.474000000000004,31.708000000000002,31.696,30.370000000000005,30.346000000000004,31.636000000000003
3.0,34.476000000000006,32.418000000000006,33.605999999999995,33.792,34.187999999999995,32.472,32.334,34.062000000000005
4.0,35.312000000000005,33.776,34.705999999999996,34.454,35.042,33.764,33.644,34.82
5.0,35.548,34.03,35.013999999999996,35.008,35.385999999999996,34.263999999999996,33.976,35.176
6.0,35.574000000000005,33.936,34.932,35.352000000000004,35.226,34.47,33.678,35.292
7.0,35.306000000000004,33.638,34.586,35.69,35.438,34.262,33.866,35.594
8.0,35.398,33.898,34.696,36.160000000000004,36.25600000000001,34.528,34.144,35.824000000000005
9.0,35.703,34.798,34.987,37.099999999999994,37.188,35.143,34.358,36.288
10.0,38.298757970458574,37.396598647611256,37.73805443036588,40.63229668952008,39.81918047487207,38.1676929330776,36.5064683604189,39.31592989495732
11.0,38.99289382543097,37.92860306477684,38.64540896973547,41.130581420969826,40.302456051095376,39.00420273121749,37.47991766619286,40.00345710953771
12.0,39.75756719645547,38.439778847059095,39.20570658782898,41.93216289569911,40.63460309468402,39.584085336319816,37.686052979650654,41.27439310564101
13.0,39.980377356392765,38.7733705571829,39.60835864525252,42.4794667480422,40.86994972643496,39.98773912475346,38.00993972703048,41.59608074489757
14.0,40.48284896293702,39.51131151274295,40.09569468593563,43.266752053874626,41.541881024859094,40.142664638258566,38.29020130987777,41.84832484563436
15.0,41.13736562098697,40.36198114855149,40.88272053450859,43.9382913831511,42.70333487865142,40.820691235548665,38.95856632583859,42.49328045194661
16.0,44.78501968340013,43.62863244316358,44.299154820424306,47.546477638233256,45.81653747209978,44.43983110057283,42.30303638082292,46.06440753052501
17.0,45.528508832967994,44.3106325516746,45.51447257580127,48.929082125556576,46.336627408476474,45.04352044849591,43.191501188048115,47.0566751253399
18.0,46.07150066176236,45.25085242366294,45.98236050452679,49.52870965609036,46.612986347855546,45.68074985202791,43.79540371891703,47.780836034423075
19.0,46.53078437508199,45.87132438249358,46.5315551029373,50.16711606736468,46.97119351191479,46.207263719670195,44.213987473188666,48.42426047410356
20.0,46.98896318869027,46.658673612975804,47.21132463609222,50.95296426714438,47.759080482367075,46.97026616967053,44.3702963760695,48.86052640236511
21.0,47.79958989603816,47.44263576276852,47.81294417542769,51.75652057747534,48.780286761769155,47.83687482477219,45.219489666649324,49.45694342362198
22.0,51.96395958694486,50.99656070558977,51.21160347429969,55.36885827490308,52.08881364448631,51.42906839442843,48.58696450513755,52.5261528488801
23.0,52.837298193897915,52.142205553211355,52.51426814664855,56.46681948318259,52.7091755387044,52.060212379490565,49.40455109033367,53.54223501720506
24.0,53.65815184418932,52.594020712539844,52.95029576522835,57.0871416688706,53.15005068237885,52.9413089729656,49.94581554577573,54.05932460076862
25.0,54.397018556831135,53.11664625442675,53.68181988133942,58.035759504232274,53.32028106377324,53.812351667451665,50.011785508076954,54.99959783886952
26.0,54.93816347319693,53.80916466692757,54.39051331780358,58.45648172565099,54.05282303693581,54.16921269874196,50.56198790141245,55.711448063756606
27.0,55.687072092935786,55.056638103609615,55.00454399987036,59.43756891391617,55.05203652109732,55.10259538846741,51.445873815486536,56.80625515438064
28.0,59.76780498324989,58.47102885584565,58.2332026204999,63.039837508632615,58.37697641095751,58.65773883557752,54.24639474755568,59.853932024086426
29.0,60.539403082366384,59.053372737102535,59.351029330494065,64.03358436393842,58.8357674580327,59.29495589521562,55.35024749565659,60.749536043506374
30.0,61.06856436973504,59.913128501115466,59.97233923790217,64.97685610619695,59.28967380668349,60.457270086959014,55.871949099959295,61.68705059051815
31.0,61.90994817666634,60.62918554747978,60.771870854765304,65.92835611108215,59.70492261878672,60.70995315737568,56.561248597574156,62.52395908626843
32.0,62.709458274933176,60.964438640590274,61.506419096501965,66.4794737253444,60.254157768865646,61.89437250399001,56.96396617211407,63.205815101545774
33.0,63.48550415464571,62.16082232456008,62.65846977870146,67.96124165634748,61.0477082439177,62.629281321957286,58.44907906646593,64.24743389551037
34.0,67.0440569104623,64.81253772506216,65.98989112525038,70.71679275301939,64.5397766441375,65.1121288179853,61.17493592489655,66.7873829708341
35.0,67.77540238795693,65.60771074830643,66.88198447282475,71.65212333862385,64.98056668143376,66.16305900331537,62.35559125225658,67.62753940863861
36.0,68.39329229557964,66.26678589506093,67.7645924728563,72.18814156691434,65.31542168565724,66.79900914038325,62.98137765026409,68.28867694520412
37.0,69.66117895437539,66.85024033663946,68.77679151101073,72.88140909572891,66.18330647259297,67.59579280801645,63.804264606576204,69.27278798255603
38.0,70.06838550926398,67.41058313961675,69.56294912311613,74.01821556128877,66.55270188740279,68.83354648303757,64.04978886394386,69.77040248886146
39.0,70.53813563551773,69.14958903390146,70.74702541879002,75.36603210275894,68.32064681281324,69.49238525794205,65.56196951424428,70.92157342614202
40.0,73.94193682852472,72.09363766046323,73.63858923011824,77.8233186437981,70.86509952586664,72.6601582871103,67.71741437202549,73.8041843158292
41.0,75.04066613420149,73.02783860103871,74.33106888119295,78.58789258888427,71.5801102584352,73.12959912217512,68.45049535041314,74.5879841957606
