day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.012,0.004,0.015,0.008,0.01,0.003,0.003,0.037
3.0,0.072,0.019,0.082,0.034,0.058,0.033,0.062,0.136
4.0,0.105,0.054,0.112,0.064,0.097,0.149,0.187,0.276
5.0,0.203,0.175,0.162,0.211,0.358,0.24,0.293,0.415
6.0,0.349,0.418,0.271,0.565,0.712,0.355,0.436,0.511
7.0,0.535,0.702,0.516,0.722,0.873,0.519,0.804,0.636
8.0,0.724,0.846,0.819,0.84,0.969,0.662,0.96,0.732
9.0,0.874,1.037,0.926,0.913,1.038,0.831,1.063,0.861
10.0,1.0917874396135265,1.220064724919094,1.0875,1.070945945945946,1.176659528907923,1.2688477951635846,1.1951983298538622,1.303811659192825
11.0,1.213768115942029,1.3764832793959008,1.1590909090909092,1.2511261261261262,1.3790149892933619,1.3774928774928774,1.3277661795407099,1.4260089686098654
12.0,1.3659420289855073,1.6094929881337647,1.3329545454545455,1.4695945945945945,1.6980728051391862,1.5299145299145298,1.5135699373695197,1.5695067264573992
13.0,1.5132850241545894,1.8220064724919094,1.565909090909091,1.652027027027027,1.8843683083511777,1.6866096866096867,1.8110647181628392,1.7544843049327354
14.0,1.6630434782608696,1.9784250269687162,1.7454545454545454,1.7927927927927927,1.9796573875802999,1.8205128205128205,1.9937369519832986,1.9226457399103138
15.0,1.8079710144927537,2.1348435814455233,1.8829545454545455,1.8997747747747749,2.0770877944325483,1.9487179487179487,2.1210855949895615,2.054932735426009
16.0,2.120385232744783,2.329849012775842,2.1360448807854135,2.0990873533246415,2.23590333716916,2.309222423146474,2.364653243847875,2.3983957219251337
17.0,2.250401284109149,2.481997677119628,2.2524544179523143,2.252933507170795,2.4165707710011506,2.423146473779385,2.5123042505592843,2.5762032085561497
18.0,2.3691813804173356,2.696864111498258,2.4544179523141656,2.4758800521512385,2.7295742232451095,2.5678119349005426,2.692393736017897,2.7379679144385025
19.0,2.532905296950241,2.896631823461092,2.6171107994389904,2.6636245110821384,2.9298043728423475,2.698010849909584,2.947427293064877,2.9184491978609626
20.0,2.6581059390048156,3.065040650406504,2.7966339410939693,2.8109517601043024,3.034522439585731,2.8951175406871608,3.1387024608501117,3.086898395721925
21.0,2.7806451612903227,3.209545983701979,2.9295774647887325,2.924380704041721,3.130184331797235,3.050724637681159,3.2997762863534676,3.2439678284182305
22.0,3.147727272727273,3.4705882352941178,3.2330434782608695,3.1404833836858006,3.3303684879288435,3.4503464203233256,3.541371158392435,3.5126676602086437
23.0,3.272727272727273,3.639386189258312,3.3536585365853657,3.287009063444109,3.489199491740788,3.5866050808314087,3.7411347517730498,3.680597014925373
24.0,3.418181818181818,3.8593350383631715,3.5452961672473866,3.489425981873112,3.775095298602287,3.704387990762125,3.945626477541371,3.8388059701492536
25.0,3.55,4.029411764705882,3.724738675958188,3.6435045317220545,3.974587039390089,3.8429561200923787,4.153664302600473,4.017910447761194
26.0,3.6863636363636365,4.181585677749361,3.8728222996515678,3.8398791540785497,4.088945362134688,4.036951501154735,4.329787234042553,4.188059701492537
27.0,3.812933025404157,4.345710627400768,4.003502626970228,3.983358547655068,4.213282247765006,4.190255220417633,4.501182033096927,4.344827586206897
28.0,4.19935691318328,4.612813370473537,4.32244008714597,4.168674698795181,4.426778242677824,4.584045584045584,4.7440699126092385,4.695205479452055
29.0,4.318327974276527,4.770194986072424,4.468409586056645,4.330464716006885,4.548117154811716,4.746438746438747,4.927590511860175,4.857876712328767
30.0,4.453376205787781,4.951253481894151,4.681917211328976,4.519793459552496,4.781032078103208,4.877492877492878,5.151061173533083,5.027397260273973
31.0,4.581993569131833,5.116991643454039,4.862745098039215,4.719449225473322,5.00139470013947,5.028490028490029,5.355805243445693,5.193493150684931
32.0,4.717041800643087,5.270194986072424,5.0021786492374725,4.9070567986230635,5.129707112970712,5.199430199430199,5.534332084893883,5.359589041095891
33.0,4.864516129032258,5.451202263083451,5.1340659340659345,5.027586206896552,5.254237288135593,5.3790087463556855,5.712858926342072,5.542314335060449
34.0,5.236607142857143,5.6871165644171775,5.551912568306011,5.245579567779961,5.5372168284789645,5.7630662020905925,5.996078431372549,5.824858757062147
35.0,5.366071428571429,5.838957055214724,5.718579234972678,5.418467583497053,5.694174757281553,5.937282229965157,6.203921568627451,5.998116760828625
36.0,5.473214285714286,6.021472392638037,5.890710382513661,5.656188605108055,5.985436893203883,6.087108013937282,6.40527950310559,6.1525423728813555
37.0,5.647321428571429,6.196319018404908,6.054644808743169,5.827111984282908,6.165048543689321,6.2682926829268295,6.586956521739131,6.337099811676083
38.0,5.816964285714286,6.345092024539877,6.213114754098361,5.994106090373281,6.3381877022653725,6.463414634146342,6.762422360248447,6.52165725047081
39.0,5.990950226244344,6.540752351097178,6.348066298342541,6.1200787401574805,6.4958677685950414,6.663082437275985,6.971337579617835,6.712927756653992
40.0,6.261111111111111,6.8074957410562185,6.697749196141479,6.3238512035010945,6.794871794871795,7.020408163265306,7.176182707993474,6.97165991902834
41.0,6.383333333333334,6.984641638225256,6.881028938906752,6.49671772428884,6.954212454212454,7.2122448979591836,7.33278955954323,7.131578947368421
42.0,6.483333333333333,7.1689419795221845,7.080385852090032,6.713347921225383,7.1501831501831505,7.387755102040816,7.508972267536705,7.305668016194332
43.0,6.644444444444445,7.308873720136519,7.218649517684887,6.903719912472647,7.358974358974359,7.555102040816327,7.68678629690049,7.510121457489879
44.0,6.805555555555555,7.4709897610921505,7.382636655948553,7.059080962800875,7.492673992673993,7.706122448979592,7.859706362153344,7.718623481781377
45.0,6.98314606741573,7.6532399299474605,7.52258064516129,7.188183807439825,7.669776119402985,7.882352941176471,8.093333333333334,7.914285714285715
46.0,7.294964028776978,7.953934740882917,7.9222222222222225,7.430656934306569,7.991561181434599,8.272300469483568,8.271646859083193,8.203463203463203
47.0,7.35251798561151,8.113243761996161,8.074074074074074,7.598540145985401,8.158227848101266,8.474178403755868,8.412563667232597,8.385281385281385
48.0,7.489208633093525,8.285988483685221,8.244444444444444,7.819951338199513,8.388185654008439,8.624413145539906,8.590831918505943,8.569264069264069
49.0,7.589928057553957,8.45489443378119,8.385185185185184,8.02919708029197,8.584388185654008,8.845070422535212,8.769100169779287,8.785714285714286
50.0,7.726618705035971,8.6084452975048,8.551851851851852,8.170316301703163,8.736286919831224,9.028169014084508,8.955857385398982,8.952380952380953
51.0,7.978102189781022,8.88933601609658,8.705223880597014,8.30317848410758,8.914529914529915,9.277227722772277,9.155172413793103,9.135667396061269
52.0,8.333333333333334,9.144396551724139,9.206008583690988,8.538258575197888,9.25829383886256,9.505208333333334,9.339688041594455,9.353603603603604
53.0,8.407407407407407,9.293103448275861,9.394849785407725,8.717678100263852,9.457345971563981,9.65625,9.525129982668977,9.533783783783784
54.0,8.518518518518519,9.469827586206897,9.540772532188841,8.910290237467018,9.673020527859238,9.807291666666666,9.670710571923744,9.716216216216216
55.0,8.62037037037037,9.625,9.721030042918455,9.102902374670185,9.860703812316716,10.020833333333334,9.847487001733102,9.905405405405405
56.0,8.731481481481481,9.775862068965518,9.841201716738198,9.25065963060686,10.017595307917889,10.166666666666666,10.032928942807626,10.10135135135135
57.0,8.990196078431373,10.01336302895323,10.091304347826087,9.367021276595745,10.168639053254438,10.418478260869565,10.252669039145907,10.309090909090909
58.0,9.394736842105264,10.325358851674642,10.429245283018869,9.602857142857143,10.380880121396055,10.738372093023257,10.464864864864865,10.574074074074074
59.0,9.526315789473685,10.507177033492823,10.56132075471698,9.777142857142858,10.537177541729895,10.883720930232558,10.618018018018018,10.756944444444445
60.0,9.631578947368421,10.712918660287082,10.778301886792454,9.968571428571428,10.729893778452201,10.982558139534884,10.807207207207208,10.902777777777779
61.0,9.736842105263158,10.911483253588516,10.943396226415095,10.188571428571429,10.939301972685888,11.087209302325581,10.94954954954955,11.12037037037037
62.0,9.894736842105264,11.07177033492823,11.066037735849056,10.317142857142857,11.083459787556905,11.30813953488372,11.133333333333333,11.333333333333334
