      Multiple Comparison of Means - Tukey HSD, FWER=0.05       
================================================================
   group1       group2    meandiff p-adj   lower   upper  reject
----------------------------------------------------------------
     average     baseline    9.167    0.0  8.2195 10.1145   True
     average  egalitarian    1.383 0.0003  0.4355  2.3305   True
     average majoritarian    4.504    0.0  3.5565  5.4515   True
     average      maximin    4.283    0.0  3.3355  5.2305   True
     average     optimist    7.479    0.0  6.5315  8.4265   True
     average  utilitarian    7.767    0.0  6.8195  8.7145   True
     average         veto     4.48    0.0  3.5325  5.4275   True
    baseline  egalitarian   -7.784    0.0 -8.7315 -6.8365   True
    baseline majoritarian   -4.663    0.0 -5.6105 -3.7155   True
    baseline      maximin   -4.884    0.0 -5.8315 -3.9365   True
    baseline     optimist   -1.688    0.0 -2.6355 -0.7405   True
    baseline  utilitarian     -1.4 0.0002 -2.3475 -0.4525   True
    baseline         veto   -4.687    0.0 -5.6345 -3.7395   True
 egalitarian majoritarian    3.121    0.0  2.1735  4.0685   True
 egalitarian      maximin      2.9    0.0  1.9525  3.8475   True
 egalitarian     optimist    6.096    0.0  5.1485  7.0435   True
 egalitarian  utilitarian    6.384    0.0  5.4365  7.3315   True
 egalitarian         veto    3.097    0.0  2.1495  4.0445   True
majoritarian      maximin   -0.221 0.9968 -1.1685  0.7265  False
majoritarian     optimist    2.975    0.0  2.0275  3.9225   True
majoritarian  utilitarian    3.263    0.0  2.3155  4.2105   True
majoritarian         veto   -0.024    1.0 -0.9715  0.9235  False
     maximin     optimist    3.196    0.0  2.2485  4.1435   True
     maximin  utilitarian    3.484    0.0  2.5365  4.4315   True
     maximin         veto    0.197 0.9985 -0.7505  1.1445  False
    optimist  utilitarian    0.288 0.9841 -0.6595  1.2355  False
    optimist         veto   -2.999    0.0 -3.9465 -2.0515   True
 utilitarian         veto   -3.287    0.0 -4.2345 -2.3395   True
----------------------------------------------------------------
