episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,34,0,0.1499999999999999,0,1.0,0.0,4.0,0.8715277777777778,0,0.0,1.2,0.3861111111111113,0.40000000000000013,0.07251630637907962,20,38
2,129,0,1.565000000000001,0,1.0,0.0,20.0,3.971794871794872,0,0.0,1.5,0.47512820512820514,0.49999999999999994,0.10125385439746472,20,21
3,63,0,1.3700000000000006,0,1.0,0.0,9.0,2.0494791666666665,0,0.0,1.0000000000000002,0.40520833333333367,0.40000000000000036,0.06242121325150048,20,43
4,57,0,0.5999999999999999,0,1.0,0.0,8.0,1.6151515151515152,0,0.0,1.2,0.41060606060606075,0.4000000000000002,0.07791853001404972,20,39
5,57,0,0.8900000000000003,0,1.0,0.0,8.0,1.5747126436781609,0,0.09195402298850575,1.2000000000000002,0.4126436781609198,0.40000000000000024,0.06995565758073705,20,38
6,62,0,1.7150000000000003,0,1.0,0.0,9.0,1.9045346062052506,0,0.059665871121718374,1.4,0.4386634844868736,0.40000000000000024,0.08299248120300749,20,44
7,57,0,1.3200000000000003,0,1.0,0.0,8.0,2.041025641025641,0,0.06153846153846154,1.2000000000000002,0.4335897435897438,0.4000000000000006,0.07100040105457628,20,33
8,51,0,0.96,0,1.0,0.0,7.0,1.2272727272727273,0,0.0,1.0000000000000004,0.3960606060606063,0.4000000000000002,0.06419719189340582,20,25
9,51,0,0.8400000000000002,0,1.0,0.0,7.0,1.3654970760233918,0,0.0,1.1,0.39093567251462014,0.40000000000000013,0.06018151039217531,20,30
10,33,0,0.7200000000000001,0,1.0,0.0,4.0,1.1272727272727272,0,0.0,1.1,0.3906060606060607,0.40000000000000013,0.06521538306136877,20,32
11,183,0,3.6749999999999994,0,1.0,0.0,29.0,6.042124542124542,0,0.0,1.200000000000001,0.4723443223443225,0.5000000000000001,0.07731234590678103,20,37
12,45,0,1.315,0,1.0,0.0,6.0,1.4234972677595628,0,0.0,1.0,0.38497267759562853,0.40000000000000013,0.05849046321525886,20,19
13,33,0,0.8699999999999996,0,1.0,0.0,4.0,1.1,0,0.0,0.9000000000000002,0.3524242424242426,0.40000000000000013,0.05613100212123159,20,19
14,51,0,1.1099999999999999,0,1.0,0.0,7.0,1.471264367816092,0,0.04310344827586207,1.1,0.3816091954022991,0.40000000000000013,0.06150136660528642,20,20
15,33,0,0.6449999999999998,0,1.0,0.0,4.0,0.9248366013071896,0,0.0,0.9000000000000002,0.3761437908496734,0.40000000000000013,0.060313878357451806,20,18
16,51,0,0.9000000000000004,0,1.0,0.0,7.0,1.4853801169590644,0,0.0,1.2,0.43128654970760244,0.4000000000000004,0.07367090447406442,20,30
17,33,0,0.06499999999999989,0,1.0,0.0,4.0,0.7407407407407407,0,0.0,1.0,0.36851851851851875,0.40000000000000013,0.062009766937818074,20,22
18,134,0,3.21,0,1.0,0.0,21.0,5.174573055028463,0,0.1954459203036053,1.4000000000000001,0.48538899430740073,0.5000000000000001,0.08549840131351535,20,49
19,164,0,1.9799999999999982,0,1.0,0.0,26.0,5.650112866817156,0,0.033860045146726865,1.6999999999999988,0.5774266365688484,0.5999999999999962,0.14928804369980797,20,21
20,51,0,0.5,0,1.0,0.0,7.0,1.2254901960784315,0,0.0,1.1,0.35653594771241853,0.40000000000000013,0.06330763069365088,20,24
21,51,0,1.2650000000000001,0,1.0,0.0,7.0,1.3757062146892656,0,0.0,1.0000000000000004,0.3963276836158194,0.40000000000000024,0.060975701232893115,20,14
22,51,0,1.235,0,1.0,0.0,7.0,1.5698924731182795,0,0.0,1.0,0.38602150537634433,0.4000000000000002,0.05905234024410512,20,33
23,80,0,1.2200000000000002,0,1.0,0.0,12.0,2.1114206128133706,0,0.0,1.4999999999999996,0.4451253481894151,0.40000000000000024,0.10030431409062684,20,21
24,51,0,1.245,0,1.0,0.0,7.0,1.4371584699453552,0,0.02459016393442623,1.3,0.3833333333333334,0.40000000000000013,0.0715533574707924,20,32
25,69,0,2.04,0,1.0,0.0,10.0,1.9619047619047618,0,0.0,1.1,0.3933333333333335,0.4000000000000002,0.06462258856342723,20,30
26,87,0,1.760000000000001,0,1.0,0.0,13.0,2.3257575757575757,0,0.0,1.1,0.3914141414141416,0.4000000000000002,0.06386608423939034,20,42
27,51,0,0.8550000000000001,0,1.0,0.0,7.0,1.1540880503144655,0,0.0,1.1,0.37893081761006303,0.40000000000000013,0.062355448315417845,20,10
28,45,0,0.73,0,1.0,0.0,6.0,1.0865384615384615,0,0.0,1.2,0.3987179487179489,0.40000000000000013,0.07339654623342198,20,10
29,33,0,0.68,0,1.0,0.0,4.0,1.128930817610063,0,0.0,1.1,0.39779874213836497,0.40000000000000013,0.06656813979015656,20,20
30,51,0,1.1,0,1.0,0.0,7.0,1.2729885057471264,0,0.0,0.9000000000000002,0.3764367816091956,0.40000000000000013,0.05956020907822266,20,25
31,51,0,0.775,0,1.0,0.0,7.0,1.2628205128205128,0,0.0,1.1000000000000005,0.4006410256410259,0.40000000000000013,0.07262854031620147,20,23
32,33,0,0.845,0,1.0,0.0,4.0,1.0892857142857142,0,0.0,1.2,0.3755952380952382,0.40000000000000013,0.06660737853757916,20,21
33,57,0,1.3800000000000003,0,1.0,0.0,8.0,1.5729166666666667,0,0.0,1.1,0.42864583333333356,0.40000000000000024,0.07162781865653928,20,12
34,93,0,1.25,0,2.0,0.0,14.0,2.5274151436031334,0,0.0,1.5,0.43289817232376,0.40000000000000036,0.08179033049738219,20,50
35,39,0,0.7749999999999998,0,1.0,0.0,5.0,1.1363636363636365,0,0.0,1.1,0.40696969696969715,0.40000000000000024,0.06998236898410454,20,35
36,39,0,1.2399999999999998,0,1.0,0.0,5.0,1.2361111111111112,0,0.0,1.0,0.3622222222222224,0.40000000000000013,0.05807328760252778,20,21
37,57,0,1.08,0,1.0,0.0,8.0,1.4406779661016949,0,0.0,1.2,0.38446327683615833,0.40000000000000013,0.06413765311415233,20,16
38,39,0,0.20999999999999988,0,1.0,0.0,5.0,1.03,0,0.0,1.2999999999999998,0.3966666666666667,0.40000000000000013,0.08265647396082175,20,24
