episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,34,0,0.44000000000000006,0,1.0,0.0,4.0,0.7993197278911565,0,0.0,0.9,0.36088435374149674,0.40000000000000013,0.06013732862844913,20,5
2,45,0,0.9850000000000007,0,1.0,0.0,6.0,1.193452380952381,0,0.0,1.3000000000000003,0.3738095238095239,0.40000000000000013,0.06794561318038884,20,25
3,45,0,0.5299999999999999,0,1.0,0.0,6.0,1.0712074303405572,0,0.0,1.2999999999999998,0.3758513931888547,0.40000000000000013,0.06913886971857984,20,36
4,81,0,2.045000000000001,0,1.0,0.0,12.0,2.210144927536232,0,0.0,1.1000000000000005,0.40700483091787454,0.40000000000000024,0.0677049505528166,20,34
5,27,0,0.365,0,1.0,0.0,3.0,0.6920289855072463,0,0.0,0.9000000000000002,0.3702898550724639,0.40000000000000013,0.061436954381358704,20,9
6,51,0,1.2550000000000001,0,1.0,0.0,7.0,1.6472222222222221,0,0.0,1.2,0.3988888888888891,0.40000000000000024,0.06516593492233734,20,28
7,45,0,0.5049999999999997,0,1.0,0.0,6.0,1.1794871794871795,0,0.0,0.9000000000000005,0.37371794871794883,0.40000000000000013,0.060399617846172815,20,26
8,45,0,1.48,0,1.0,0.0,6.0,1.6515151515151516,0,0.0,1.1,0.40505050505050527,0.40000000000000024,0.06633855179670312,20,42
9,33,0,0.58,0,1.0,0.0,4.0,0.907051282051282,0,0.0,1.1,0.394871794871795,0.40000000000000013,0.07029493646178975,20,32
10,87,0,1.6100000000000005,0,1.0,0.0,13.0,2.4242424242424243,0,0.0,1.2,0.44141414141414154,0.5000000000000001,0.07101259445843831,20,37
11,27,0,0.6300000000000001,0,1.0,0.0,3.0,0.8270440251572327,0,0.0,1.1,0.3638364779874216,0.40000000000000013,0.05998210100570591,20,26
12,27,0,0.24999999999999992,0,1.0,0.0,3.0,0.8125,0,0.0,1.2,0.3756944444444446,0.40000000000000013,0.0662850391232533,20,25
13,63,0,0.8250000000000002,0,1.0,0.0,9.0,1.5526315789473684,0,0.0,1.2,0.4084795321637429,0.40000000000000013,0.0752796183408428,20,40
14,33,0,0.5,0,1.0,0.0,4.0,0.8398692810457516,0,0.026143790849673203,1.0,0.3486928104575165,0.3500000000000003,0.05825054733806801,20,21
15,51,0,1.4700000000000002,0,1.0,0.0,7.0,1.7904040404040404,0,0.03787878787878788,1.3,0.39747474747474765,0.40000000000000013,0.06878194050314061,20,32
16,27,0,-0.04500000000000004,0,1.0,0.0,3.0,0.7074074074074074,0,0.0,1.0,0.3618518518518519,0.40000000000000013,0.06643451899203005,20,24
17,45,0,1.2849999999999997,0,1.0,0.0,6.0,1.3872679045092837,0,0.034482758620689655,1.4,0.40875331564986755,0.40000000000000013,0.07438013621524257,20,44
18,87,0,1.9800000000000004,0,1.0,0.0,13.0,2.6619718309859155,0,0.01643192488262911,1.1,0.4377934272300472,0.5000000000000001,0.07009786471965834,20,41
19,33,0,0.32000000000000006,0,1.0,0.0,4.0,0.96,0,0.0,1.2,0.39066666666666683,0.40000000000000013,0.06898032200357782,20,15
20,33,0,1.255,0,1.0,0.0,4.0,1.3032786885245902,0,0.0,1.1,0.40136612021857937,0.4000000000000002,0.0659275876227091,20,33
21,21,0,0.22499999999999992,0,1.0,0.0,2.0,0.5851851851851851,0,0.0,0.9,0.35518518518518527,0.40000000000000013,0.05788131524437921,20,9
22,63,0,1.15,0,1.0,0.0,9.0,1.596774193548387,0,0.0,1.2,0.41182795698924746,0.4000000000000002,0.07394665529725472,20,42
23,92,0,1.185,0,1.0,0.0,14.0,2.441095890410959,0,0.0,1.4,0.44520547945205496,0.40000000000000024,0.08828589443343536,20,33
24,81,0,1.1550000000000007,0,1.0,0.0,12.0,2.033333333333333,0,0.4583333333333333,1.2000000000000002,0.41055555555555573,0.40000000000000024,0.06772243612990841,20,30
25,45,0,1.4450000000000003,0,1.0,0.0,6.0,1.3941798941798942,0,0.0,1.1,0.40608465608465616,0.40000000000000013,0.07655081430261121,20,28
26,51,0,2.04,0,1.0,0.0,7.0,1.8568075117370892,0,0.0,1.2,0.4025821596244133,0.4000000000000002,0.0667307893649263,20,48
27,69,0,1.4950000000000003,0,1.0,0.0,10.0,1.8307291666666667,0,0.0,1.2,0.4052083333333336,0.40000000000000013,0.0708587704723475,20,35
28,200,0,2.974999999999998,0,1.0,0.0,32.0,7.546391752577319,0,0.0,1.4999999999999991,0.5243298969072164,0.5000000000000002,0.10415076692854458,20,29
29,81,0,1.0400000000000003,0,1.0,0.0,12.0,2.0903954802259888,0,0.0,1.2000000000000008,0.39802259887005664,0.40000000000000013,0.07013789251087264,20,21
30,81,0,1.19,0,1.0,0.0,12.0,2.0628415300546448,0,0.0,1.1,0.39480874316939907,0.40000000000000013,0.06688611847262141,20,27
31,128,0,1.6300000000000008,0,1.0,0.0,20.0,4.010282776349614,0,0.0,1.5999999999999996,0.46863753213367615,0.5000000000000001,0.09187047316944218,20,25
32,81,0,1.8800000000000001,0,1.0,0.0,12.0,2.201492537313433,0,0.0,1.0000000000000007,0.39676616915422913,0.40000000000000024,0.06314913708285119,20,20
33,104,0,2.045000000000001,0,1.0,0.0,16.0,3.102974828375286,0,0.0,1.2999999999999998,0.4693363844393594,0.5000000000000001,0.08519291190147037,20,41
34,87,0,2.4450000000000007,0,1.0,0.0,13.0,2.449771689497717,0,0.01598173515981735,1.1,0.40388127853881317,0.40000000000000024,0.06055602758505652,20,43
35,32,0,0.4349999999999999,0,1.0,0.0,4.0,0.9779179810725552,0,0.0,1.4,0.3933753943217667,0.40000000000000013,0.0791051667860839,20,15
36,39,0,0.9149999999999997,0,1.0,0.0,5.0,1.0393939393939393,0,0.0,1.2,0.38151515151515164,0.40000000000000013,0.06532557691071543,20,17
37,63,0,0.8550000000000002,0,1.0,0.0,9.0,1.5333333333333334,0,0.0,1.1,0.40515151515151526,0.40000000000000024,0.06818620923975427,20,25
38,45,0,0.9949999999999996,0,1.0,0.0,6.0,1.2614942528735633,0,0.0,1.1,0.39022988505747147,0.40000000000000013,0.06519243949365415,20,14
39,39,0,1.2149999999999999,0,1.0,0.0,5.0,1.1944444444444444,0,0.0,1.1,0.3772222222222224,0.40000000000000013,0.06364833061983502,20,41
40,39,0,1.0699999999999998,0,1.0,0.0,5.0,1.2994350282485876,0,0.0,1.1000000000000003,0.38107344632768386,0.40000000000000013,0.06334285600287277,20,31
41,39,0,0.845,0,1.0,0.0,5.0,1.0625,0,0.0,1.1,0.3809523809523811,0.40000000000000013,0.06112582488152707,20,24
42,87,0,1.3800000000000008,0,1.0,0.0,13.0,2.4322916666666665,0,0.0,1.2,0.4192708333333335,0.4000000000000003,0.07051452985656641,20,36
43,57,0,0.555,0,1.0,0.0,8.0,1.4598765432098766,0,0.0,1.0000000000000002,0.39320987654321005,0.40000000000000013,0.06662119552274352,20,26
44,51,0,0.9349999999999999,0,1.0,0.0,7.0,1.6063218390804597,0,0.0,0.9000000000000005,0.37988505747126466,0.40000000000000013,0.057641842068322,20,27
45,33,0,0.635,0,1.0,0.0,4.0,0.8921568627450981,0,0.0,1.0000000000000004,0.3800653594771244,0.40000000000000013,0.0644072195226144,20,8
46,51,0,0.8700000000000001,0,1.0,0.0,7.0,1.3070175438596492,0,0.0,1.1000000000000003,0.3769005847953218,0.40000000000000013,0.06253712712567222,20,10
47,45,0,1.0550000000000002,0,1.0,0.0,6.0,1.3596491228070176,0,0.0,1.2,0.40847953216374283,0.40000000000000013,0.07843754007677638,20,36
48,81,0,1.0000000000000004,0,1.0,0.0,12.0,2.0201149425287355,0,0.0,1.2,0.4212643678160921,0.40000000000000024,0.07966342700015687,20,7
49,62,0,0.7200000000000003,0,1.0,0.0,9.0,1.585139318885449,0,0.0,1.3999999999999995,0.4390092879256966,0.40000000000000036,0.08789088260102745,20,34
50,51,0,1.5050000000000006,0,1.0,0.0,7.0,1.7010582010582012,0,0.0,1.2000000000000002,0.3902116402116403,0.40000000000000013,0.07014277415787742,20,32
51,81,0,1.4900000000000002,0,1.0,0.0,12.0,2.1822916666666665,0,0.0,1.1,0.3911458333333337,0.40000000000000024,0.06111993489539183,20,28
52,21,0,-0.11000000000000006,0,1.0,0.0,2.0,0.47674418604651164,0,0.031007751937984496,1.1,0.35310077519379857,0.30000000000000027,0.06597974850893137,20,4
53,45,0,0.8149999999999998,0,1.0,0.0,6.0,1.1352201257861636,0,0.02830188679245283,1.2000000000000002,0.37893081761006303,0.40000000000000013,0.07178950387152278,20,39
54,27,0,0.34999999999999976,0,1.0,0.0,3.0,0.7619047619047619,0,0.0,1.0,0.36292517006802744,0.40000000000000013,0.06192549314513795,20,21
55,45,0,1.3450000000000002,0,1.0,0.0,6.0,1.4543010752688172,0,0.0,1.2,0.39408602150537647,0.40000000000000013,0.07179350064675573,20,44
56,81,0,0.7650000000000001,0,1.0,0.0,12.0,2.0994152046783627,0,0.0,1.2000000000000004,0.4418128654970761,0.4000000000000006,0.08307695596043194,20,18
57,81,0,1.7150000000000003,0,1.0,0.0,12.0,2.3055555555555554,0,0.0,1.1,0.39747474747474765,0.40000000000000013,0.06696374709052066,20,40
58,45,0,1.7200000000000002,0,1.0,0.0,6.0,1.6740196078431373,0,0.01715686274509804,1.1,0.40490196078431395,0.40000000000000024,0.06943717222445828,20,48
