,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,reward,num_norms,count
0,1,0,0.2576288144072036,0.0,0.0,0.7000000000000001,8.545772886443222,0.2022511255627814,1.0,1999
1,1,1,0.12256128064032017,0.0,0.0,0.7000000000000001,7.735367683841921,0.09404702351175588,1.0,1999
2,1,2,0.1645822911455728,0.0,0.0,0.7000000000000001,7.987493746873437,0.12811405702851428,1.0,1999
3,1,3,0.10855427713856929,0.0,0.0,0.7000000000000001,7.6513256628314155,0.0824912456228114,1.0,1999
4,2,0,0.417,0.222,0.038,0.7332500000000001,9.8345,0.50255,1.6525,2000
5,2,1,0.273,0.102,0.03,0.6612500000000001,8.2505,0.28995,1.667,2000
6,2,2,0.3635,0.1795,0.013,0.7077500000000001,9.2585,0.3981,1.6575,2000
7,2,3,0.27,0.135,0.0085,0.68105,8.4305,0.29115,1.6615,2000
8,3,0,0.2725,0.5245,0.16,0.8147500000000001,9.7825,0.45630000000000004,2.5455,2000
9,3,1,0.2805,0.287,0.1445,0.6722500000000001,8.4055,0.3555,2.472,2000
10,3,2,0.298,0.614,0.04,0.86845,10.4725,0.49165000000000003,2.483,2000
11,3,3,0.286,0.519,0.0465,0.81145,9.8305,0.41135000000000005,2.486,2000
12,4,0,0.3285,0.707,0.1645,0.82425,10.2135,0.3164,3.472,2000
13,4,1,0.326,0.445,0.1455,0.66705,8.6265,0.2703,3.45,2000
14,4,2,0.287,0.8475,0.041,0.9085500000000001,10.8075,0.35675,3.438,2000
15,4,3,0.29,0.732,0.051,0.83925,10.1325,0.33,3.4555,2000
16,5,0,0.378,0.9195,0.1765,0.85175,10.7855,0.3672,4.269,2000
17,5,1,0.3185,0.667,0.1505,0.70025,8.9135,0.3259,4.2355,2000
18,5,2,0.3005,1.0885,0.051,0.9531499999999999,11.3345,0.39390000000000003,4.2475,2000
19,5,3,0.2855,0.942,0.0545,0.86525,10.3655,0.30870000000000003,4.2855,2000
20,6,0,0.331,1.203,0.204,0.9218500000000001,11.2045,0.41865,4.9085,2000
21,6,1,0.217,0.9685,0.161,0.7811500000000001,9.1135,0.38130000000000003,4.88,2000
22,6,2,0.3075,1.3365,0.0745,1.0019500000000001,11.8645,0.3941,4.8425,2000
23,6,3,0.241,1.212,0.0625,0.92725,10.7185,0.35590000000000005,4.906,2000
24,7,0,0.295,1.4475,0.255,0.9685499999999999,11.4555,0.38245000000000007,5.4915,2000
25,7,1,0.235,1.1745,0.1855,0.80475,9.4575,0.3306,5.402,2000
26,7,2,0.319,1.611,0.095,1.0666499999999999,12.5805,0.4016,5.377,2000
27,7,3,0.232,1.4695,0.09,0.98175,11.2095,0.34125,5.4495,2000
28,8,0,0.284,1.645,0.34,0.9870499999999999,11.574499999999999,0.35640000000000005,6.086,2000
29,8,1,0.239,1.3995,0.232,0.83975,9.8315,0.3361,5.9695,2000
30,8,2,0.3185,1.9065,0.127,1.1439499999999998,13.350499999999998,0.38895,5.9575,2000
31,8,3,0.2455,1.736,0.1345,1.04165,11.8895,0.33735000000000004,6.0175,2000
32,9,0,0.2915,1.834,0.4265,1.0006,11.753999999999998,0.34895,6.6945,2000
33,9,1,0.22183274912368553,1.6079118678017026,0.2829243865798698,0.8664496745117676,9.98698047070606,0.2941912869303956,6.56885327991988,1997
34,9,2,0.3228105906313646,2.1960285132382893,0.14918533604887985,1.2179226069246434,14.11405295315682,0.3852342158859471,6.582484725050916,1964
35,9,3,0.24655436447166923,2.022970903522205,0.18019397651863195,1.114956610515569,12.623277182235835,0.34313425216947424,6.607963246554364,1959
36,10,0,0.33608673205988643,2.024780588538978,0.47599380485286524,1.0149199793495094,12.165720185854411,0.35632421270005166,7.438822922044398,1937
37,10,1,0.2591636551368095,1.8275684047496128,0.28962312854930305,0.8965926690758905,10.520908621579762,0.32379969024264327,7.316985028394424,1937
38,10,2,0.33608673205988643,2.4651522973670623,0.16313887454827053,1.2791430046463603,14.80795043882292,0.4023231801755292,7.291688177594218,1937
39,10,3,0.25400103252452244,2.2627774909654104,0.20392359318533815,1.157718120805369,13.101187403200827,0.32034073309241096,7.351574599896748,1937
40,11,0,0.3329891584925142,2.259679917398038,0.5167785234899329,1.0558595766649457,12.556530717604542,0.37867836861125453,8.136809499225606,1937
41,11,1,0.2710376871450697,2.0665978316985028,0.3128549303045947,0.9400103252452245,11.026329375322664,0.356582343830666,7.960764068146618,1937
42,11,2,0.32369643779039753,2.741352607124419,0.19463087248322147,1.3448631905007742,15.390810531750127,0.399225606608157,7.926690758905524,1937
43,11,3,0.2591636551368095,2.493546721734641,0.23593185338151781,1.1961796592669076,13.516778523489933,0.33608673205988643,8.013939081053175,1937
