,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
194,2,1,50,2,12,5,3.099999999999997,42.99999999999997,2,1.9,30,14
195,3,1,50,0,8,2,0.7000000000000003,7.000000000000003,1,0.9,28,8
370,2,2,44,4,10,6,2.3999999999999977,47.99999999999997,0,0.4,27,14
371,3,2,44,0,6,3,0.0,0.0,0,-1.0,28,6
526,2,3,39,0,8,1,1.6999999999999984,16.999999999999982,0,0.0,22,8
527,3,3,39,0,5,2,0.0,0.0,4,-1.1,22,5
726,2,4,50,1,9,5,1.1999999999999988,17.99999999999999,0,1.8,29,10
727,3,4,50,1,12,3,2.9999999999999973,35.99999999999997,0,1.8,24,13
858,2,5,33,1,7,1,1.6999999999999988,22.99999999999999,0,-0.4,15,8
859,3,5,33,0,4,2,0.0,0.0,2,-1.1,16,4
1058,2,6,50,1,13,1,3.599999999999997,41.99999999999997,1,2.2,26,14
1059,3,6,50,0,8,1,0.6000000000000004,6.000000000000004,1,1.8,31,8
1190,2,7,33,2,8,0,2.2999999999999985,34.99999999999998,0,0.4,18,10
1191,3,7,33,0,4,1,0.0,0.0,3,-1.1,20,4
1390,2,8,50,1,15,7,4.800000000000001,54.0,2,1.9,25,16
1391,3,8,50,0,8,3,0.5999999999999998,5.999999999999997,4,0.9,25,8
1450,2,9,15,1,3,1,1.0999999999999996,16.999999999999996,0,0.8,12,4
1451,3,9,15,0,1,1,0.0,0.0,2,-1.1,11,1
1650,2,10,50,0,9,3,1.1999999999999986,11.999999999999986,0,1.0,29,9
1651,3,10,50,0,11,1,2.399999999999997,23.999999999999968,0,1.0,28,11
1850,2,11,50,1,15,7,4.8,53.99999999999999,0,1.4,26,16
1851,3,11,50,1,8,3,0.5999999999999999,11.999999999999996,0,0.6,24,9
1933,1,12,21,0,3,0,0.5000000000000003,5.000000000000003,0,0.0,15,3
1934,2,12,21,1,2,1,0.0,5.000000000000003,0,-0.1999999999999999,15,3
2133,2,13,50,3,12,1,2.999999999999998,47.99999999999997,0,1.4,25,15
2134,3,13,50,0,9,3,1.199999999999997,11.99999999999997,3,0.9,24,9
2333,2,14,50,2,14,5,4.1999999999999975,53.99999999999997,2,1.9,29,16
2334,3,14,50,0,8,2,0.5999999999999982,5.999999999999981,3,0.9,28,8
2533,2,15,50,0,13,4,3.5999999999999983,35.99999999999998,4,1.9,29,13
2534,3,15,50,0,14,1,4.1999999999999975,41.99999999999997,1,0.9,24,14
2685,2,16,38,0,8,1,1.7999999999999985,17.999999999999982,0,0.0,21,8
2686,3,16,38,0,5,0,0.0,0.0,2,-1.1,21,5
2786,3,17,25,0,7,3,2.4999999999999987,24.999999999999982,0,0.0,16,7
2787,0,17,26,0,3,3,0.0,0.0,3,-1.1,18,3
