day,baseline,egalitarian,maximin,utilitarian
1,0.2685066895628904,0.2219481426556197,0.16267563496605764,0.18292713139961703
2,1.5825982499999987,0.8052562499999993,0.5455079999999998,0.8852909999999993
3,3.15222,1.038222,0.7574842500000002,1.364937
4,3.5675550000000005,1.4919780000000005,0.8631989999999995,1.805228250000001
5,4.665690000000001,2.2596510000000016,1.0742242499999994,2.4447630000000005
6,6.271001999999998,3.103115999999997,1.3751182499999992,3.05322825
7,8.010674999999997,3.782522249999999,1.6683682500000012,4.485797999999998
8,11.193416999999991,5.022098999999998,2.0870579999999985,6.742427999999994
9,16.27609411903124,6.504228083867942,2.9710875669963612,8.877749697499606
10,18.4900842381447,7.560403909099435,3.2092909083204018,9.626670344576544
11,20.447074547962693,8.657106016943555,3.338313562825276,10.959344877041206
12,22.66772706529071,9.716405864752549,3.7019730173676795,13.516882838663918
13,25.723227507999272,11.337023345674817,4.664183792563316,16.698593389051762
14,32.81673035342573,13.446698863309456,5.815426513385369,20.65072368564486
15,40.88336529866961,15.391204659410619,6.660257398795976,25.32204089652774
16,47.501755678001615,16.319839500595183,7.410927569581414,25.669331275720154
17,50.975806869376136,17.458747599782093,8.434400168474687,30.199829675354355
18,54.53101208555723,19.698823834799544,9.603242110453634,36.094845679012344
19,59.07181443946942,21.91590664922568,10.867802158667528,42.40876085962504
20,68.2927431328064,24.706073098908835,12.390174288205168,51.1617380924371
21,76.5649978623931,27.17033703324802,12.865706356901411,59.26218292240741
22,87.25159236627157,28.70897995367322,13.813865597712777,58.33784574967161
23,90.42999576893698,31.16414910349164,15.341096401876152,65.46114280352788
24,96.13754866775675,33.77832365809714,16.655562589443225,75.25574591855882
25,103.26592802618796,38.23416654751349,18.740402358783776,85.42778382435726
26,111.73209527577536,41.02079348421597,20.246918156082618,97.41335212090577
27,118.68428781344413,43.77637345992647,19.230300083424538,106.3284335816141
28,139.23076202349435,45.86408778391666,19.45965664904901,102.1724182155839
29,145.96655655726346,49.10603277036844,21.436574592029604,113.07124902779321
30,152.4122747138071,53.29547006552283,23.63865282975193,123.0176968619546
31,162.0521123482073,56.652168993658535,25.958196443038446,137.5906007841145
32,173.43312114184778,60.651939827220154,27.05666716392932,152.0842638697009
33,191.4401778468476,64.09389929734495,22.488999266335593,154.1865386867291
34,220.14477765146083,68.1027248682117,20.815579009446896,140.8295935353928
35,224.33767103380023,72.78166017260168,23.11332840832982,151.18181756412437
36,239.4016659124441,76.96865764361452,25.480730531727826,164.24874275037016
37,248.1496193934579,81.83746387347209,27.572457937490082,175.83369166929563
38,270.40132662079446,87.09939408455493,28.446989551967025,191.53274349305494
39,308.19230024072834,91.24755351735674,22.64576587743166,183.9578400230405
40,339.8934361131375,94.56771928770301,21.982379955779454,163.59046051246742
41,356.8213567479502,99.43235082026312,23.334746754471468,172.72124231000225
42,370.03768517066766,103.96754001161786,25.00951900506058,182.51796393586588
43,387.37966036989866,108.69616208961799,27.83444111919321,197.99849606605207
44,422.9918802299308,116.96086870083347,29.552631988032175,211.13129316667244
45,463.0292159735011,121.11948720883326,26.135458256222265,195.14956492833994
46,502.89480619632747,127.41210854827757,25.14551820873098,156.02320314194165
47,523.0434776098178,132.60198275759586,27.76308144043178,163.49992255293083
48,556.6270898377555,137.00616058558634,28.50360659353537,171.44439128324635
49,583.1590111033756,139.70814535881016,31.940457604863486,182.87251179777027
50,638.7949291195847,151.994731351146,38.634110610015625,200.7237916862225
