day,baseline,egalitarian,maximin,utilitarian,all_principles
1.0,7.468468468468468,7.186186186186186,7.528528528528528,7.384384384384385,7.384384384384385
2.0,7.639000000000001,7.027000000000001,7.6930000000000005,7.651000000000001,7.879000000000001
3.0,8.535,7.713,7.869,8.721,9.189
4.0,8.663,7.973,8.111,9.149,9.563
5.0,8.833,8.155,8.197,9.265,9.619
6.0,8.859,7.947000000000001,8.043000000000001,9.429,9.981
7.0,8.861,7.829000000000001,8.183000000000002,9.785,10.463
8.0,9.115,7.831000000000001,8.341,10.195,10.945
9.0,9.548,8.214,8.625,10.723999999999998,11.452999999999998
10.0,9.861522198731501,8.977467811158798,9.035087719298245,11.141557128412536,11.81256332320162
11.0,9.926984126984127,9.013948497854077,9.372549019607844,11.30030333670374,12.08915906788247
12.0,9.993650793650794,8.986051502145923,9.623323013415893,11.634984833164811,12.61499493414387
13.0,10.060317460317458,8.964592274678111,10.010319917440661,11.945399393326591,13.055724417426543
14.0,10.215873015873013,8.949570815450643,10.056759545923633,12.425682507583415,13.241134751773046
15.0,10.42328042328042,9.276824034334764,10.412796697626417,13.00606673407482,13.868287740628162
16.0,10.93959731543624,10.34777376654633,10.968186638388122,13.354145342886383,14.420124481327797
17.0,10.859060402684563,10.380264741275571,11.202545068928949,13.686796315250763,14.64004149377593
18.0,10.97986577181208,10.362214199759325,11.621420996818662,14.099283520982596,14.978215767634849
19.0,10.959731543624157,10.308062575210588,11.823966065747612,14.40122824974411,15.260373443983397
20.0,10.96644295302013,10.564380264741274,11.93107104984093,14.856704196519953,15.698132780082982
21.0,11.211409395973151,10.903381642512075,12.276776246023328,15.264073694984642,16.137966804979246
22.0,11.89891696750902,11.671001300390115,12.921633554083881,15.777892561983464,16.71292372881355
23.0,11.74368231046931,11.78673602080624,13.279249448123617,16.00516528925619,16.945974576271176
24.0,11.848375451263534,11.879063719115733,13.616997792494477,16.381198347107432,17.223516949152533
25.0,11.830324909747286,11.901170351105328,13.835540838852094,16.713842975206603,17.666313559322024
26.0,11.826714801444037,12.180754226267876,13.981236203090504,17.077479338842963,18.058262711864394
27.0,11.925391095066178,12.624671916010493,14.307947019867544,17.449380165289245,18.623804463336864
28.0,12.39086294416243,13.495810055865917,14.74327354260089,17.82901554404144,18.962606837606828
29.0,12.296954314720805,13.417597765363123,15.115470852017932,18.221761658031078,19.07799145299144
30.0,12.571694599627559,13.498603351955301,15.373318385650219,18.52746113989636,19.520299145299134
31.0,12.543761638733704,13.713687150837984,15.590807174887884,18.982383419689107,19.853632478632466
32.0,12.728119180633145,13.920391061452506,15.902466367712996,19.101554404145062,20.206196581196565
33.0,12.876635514018687,14.336134453781504,16.1191011235955,19.497409326424854,20.529914529914514
34.0,13.820158102766795,15.029455081001466,16.643268124280773,19.859521331945874,20.957035445757235
35.0,14.231225296442684,15.01914580265095,16.789413118527033,20.345473465140465,21.09774436090224
36.0,14.44071146245059,15.114874815905736,17.004602991944754,20.69406867845992,21.46401718582168
37.0,14.79249011857707,15.378497790868915,17.33716915995396,21.06139438085326,21.662728249194394
38.0,14.95454545454545,15.527245949926352,17.434982738780196,21.372528616024955,22.132116004296435
39.0,15.23564356435643,16.00747384155455,17.682870370370356,21.739583333333314,22.53124999999998
40.0,15.820564516129027,16.41564417177913,17.864426419466962,22.126173096975997,22.759179265658727
41.0,16.15120967741935,16.437116564417167,18.136732329084577,22.465067778936373,23.009719222462184
42.0,16.372983870967733,16.633435582822074,18.513325608342978,22.741397288842524,23.279697624190046
43.0,16.788306451612897,16.87576687116563,18.736964078794887,23.042752867570364,23.471922246220284
44.0,16.985887096774185,17.090490797546,18.849362688296626,23.33159541188736,23.89740820734339
45.0,17.18585858585858,17.360123647604315,19.003492433061684,23.762004175365323,24.26515151515149
46.0,17.637295081967206,17.737421383647785,19.28922716627633,24.36963350785338,24.661956521739107
47.0,18.063524590163926,17.869496855345893,19.560889929742373,24.68900523560207,24.914130434782585
48.0,18.34221311475409,17.8883647798742,19.846604215456658,25.002094240837675,25.38152173913041
49.0,18.37499999999999,17.93553459119495,19.93559718969553,25.22722513089003,25.672826086956498
50.0,18.592213114754088,18.19968553459118,19.982435597189678,25.52774869109945,25.98369565217389
51.0,18.95482546201231,18.387658227848085,20.234117647058806,25.85340314136123,26.32426550598474
52.0,19.387966804979243,18.699199999999983,20.5776986951364,26.336125654450235,26.584330794341646
53.0,19.558091286307043,18.79359999999998,20.944246737841027,26.699476439790548,26.90968443960824
54.0,19.84024896265559,18.94559999999998,21.18268090154209,26.937172774869083,27.117519042437404
55.0,20.09751037344397,19.24159999999998,21.21470937129298,27.243979057591595,27.455930359085936
56.0,20.367219917012434,19.46079999999998,21.574139976275188,27.619895287958084,27.715995647442845
57.0,20.783333333333317,19.68167202572345,21.582639714625426,27.945492662473765,28.13849509269354
58.0,21.356540084388172,19.891410048622344,21.87216248506569,28.353620146904483,28.472707423580758
59.0,21.55907172995779,19.931928687196088,21.97610513739544,28.650577124868803,28.74344978165936
60.0,21.989451476793235,20.05996758508912,22.115890083631996,28.96012591815317,28.929039301310016
61.0,22.407172995780574,19.799027552674207,22.284348864994005,29.17523609653722,29.11462882096067
62.0,22.597046413502095,19.92706645056724,22.438470728793288,29.623294858342046,29.522925764192113
63.0,22.947257383966228,20.114006514657955,22.59303721488593,30.022035676810038,29.76258205689275
64.0,23.278723404255302,20.329508196721285,22.92650602409636,30.314075630252066,30.075492341356647
65.0,23.670212765957427,20.126229508196694,23.13373493975901,30.738445378151226,30.329321663019662
66.0,24.048936170212748,20.090163934426204,23.31927710843371,31.04306722689072,30.681619256017477
67.0,24.3255319148936,20.073770491803252,23.591566265060216,31.37289915966383,31.152078774617035
68.0,24.487234042553172,20.21475409836063,23.654216867469852,31.53256302521005,31.445295404813976
69.0,24.7787234042553,20.493355481727544,23.823244552058085,31.975840336134418,31.724780701754355
70.0,25.245726495726476,20.479131886477433,24.035236938031566,32.393907563025174,32.027412280701725
71.0,25.463675213675195,20.731218697829686,24.165249088699852,32.578781512605005,32.28399122807014
72.0,25.745726495726473,20.692821368948216,24.484811664641523,32.89600840336131,32.55372807017541
73.0,25.91239316239314,20.714524207011657,24.651275820170078,33.21323529411761,32.810307017543835
74.0,26.117521367521345,20.646076794657734,24.693803159173722,33.461134453781476,32.974780701754355
75.0,26.342612419700192,20.916382252559696,24.82986536107708,33.79726890756299,33.440175631174505
76.0,26.83047210300427,21.025684931506817,25.11533742331285,34.10189075630248,33.78351648351646
77.0,27.18240343347637,21.02226027397257,25.234355828220828,34.36869747899156,34.01648351648349
78.0,27.27682403433474,20.967465753424623,25.441717791411012,34.67962184873946,34.23626373626371
79.0,27.56437768240341,21.17979452054791,25.649079754601196,35.059873949579796,34.55494505494503
80.0,27.826180257510707,21.24828767123284,25.760736196318987,35.35819327731089,34.81428571428569
81.0,28.26666666666664,21.399305555555518,25.80911330049258,35.57457983193274,35.10011001100107
82.0,28.54408602150535,21.531358885017383,26.065512978986366,35.986344537815086,35.42841409691627
83.0,29.027956989247283,21.40940766550519,26.281829419035812,36.41071428571424,35.65748898678411
84.0,29.27956989247309,21.335097001763632,26.44622991347339,36.55777310924366,35.93281938325989
85.0,29.427956989247285,21.467372134038765,26.491965389369557,36.88130252100836,36.214757709251074
86.0,29.83440860215051,21.388007054673686,26.611866501854106,37.21113445378147,36.45044052863434
87.0,30.010752688172015,21.82709447415326,26.78686493184631,37.52836134453777,36.80044101433294
88.0,30.19222462203021,21.9368231046931,26.89950372208433,37.76995798319323,37.077177508268996
89.0,30.51403887688982,22.128158844765302,27.19478908188582,38.14390756302517,37.33406835722158
90.0,30.913606911447058,22.30866425992776,27.31141439205952,38.46743697478987,37.69018743109149
91.0,31.27429805615548,22.478339350180466,27.48759305210914,38.727941176470544,37.91400220507164
92.0,31.622030237580965,22.442238267147975,27.67866004962775,38.99474789915962,38.342888643880904
93.0,31.723542116630643,22.61594202898547,27.768368617683645,39.34978991596634,38.68729281767954
94.0,31.993520518358505,22.921532846715284,28.061097256857813,39.52836134453778,38.95359116022098
