episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,10,0.999000499833375,-1.6900000000000002,0.026926045885516538,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
2,15,0.998001998667333,-1.7699999999999996,0.04991528516531819,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,20,
3,9,0.9970044955033724,-1.8749999999999996,0.055290081411261446,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
4,9,0.9960079893439915,-1.8149999999999995,0.05935855634650957,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
5,9,0.9950124791926823,-1.83,0.06070415691563896,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
6,9,0.994017964053935,-1.8099999999999994,0.06263316091891655,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
7,9,0.9930244429332348,-1.8449999999999995,0.06353411673239753,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
8,9,0.9920319148370604,-1.8149999999999995,0.06365347730511256,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
9,9,0.9910403787728834,-1.8049999999999997,0.06303708965153854,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
10,9,0.9900498337491681,-1.7999999999999996,0.061955257306625655,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
11,15,0.989060278775369,-1.7499999999999996,0.060745213022267416,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,20,
12,9,0.9880717128619307,-1.8399999999999994,0.05990290834823057,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
13,15,0.9870841350202874,-1.7399999999999998,0.05964580672500307,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,20,
14,9,0.9860975442628617,-1.8299999999999996,0.05922077493495094,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
15,9,0.9851119396030622,-1.8499999999999996,0.058487268143634294,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
16,9,0.9841273200552851,-1.8199999999999996,0.05786083458855242,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
17,15,0.9831436846349095,-1.7949999999999995,0.05735297675346466,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,20,
18,9,0.9821610323583009,-1.7899999999999996,0.05699301979260395,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
19,9,0.9811793622428058,-1.8099999999999998,0.056278867888086746,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
20,9,0.9801986733067555,-1.8449999999999995,0.055959058558687505,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
21,9,0.9792189645694596,-1.8599999999999999,0.0555213990540425,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
22,9,0.97824023505121,-1.795,0.0550181911458979,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
23,9,0.9772624837732771,-1.8749999999999996,0.05464727687529862,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
24,9,0.9762857097579097,-1.8799999999999994,0.054213648401857585,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
25,9,0.9753099120283328,-1.845,0.053696682441046986,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
26,9,0.9743350896087494,-1.8249999999999993,0.05331204940243532,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.7000000000000002,0.7000000000000001,1.2394811709129027e-32,20,
