agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,200,1,40,2,4.899999999999995,54.99999999999994,5538,0,1.8,,41
1,1,200,0,38,0,3.699999999999987,36.999999999999865,5832,0,1,,38
2,1,45,1,6,3,0,5.999999999999998,402,0,-1,,7
3,1,34,0,4,0,0,0,138,2,-1.1,,4
0,2,33,2,4,0,0,11.000000000000004,245,3,-1.1,,6
1,2,39,0,5,0,0,0,249,1,-1.1,,5
2,2,26,1,3,3,0,5.999999999999995,267,0,-1,,4
3,2,57,1,8,3,0,5.000000000000004,377,0,-0.2,,9
0,3,200,0,40,6,4.799999999999996,47.99999999999996,6546,0,1,,40
1,3,200,1,39,0,4.199999999999996,47.99999999999995,5292,0,1,,40
2,3,200,1,39,7,4.1999999999999895,47.999999999999886,5592,1,1.8,,40
3,3,9,0,0,0,0,0,36,2,-1.1,,0
0,4,200,1,42,0,6.000000000000007,66.00000000000006,6180,0,1.8,,43
1,4,21,0,2,0,0,0,114,3,-1.1,,2
2,4,21,1,2,2,0,5.000000000000001,173,0,-1,,3
3,4,27,0,3,2,0,0,189,3,-1.1,,3
0,5,200,0,39,3,4.199999999999995,41.99999999999994,5430,0,1,,39
1,5,27,0,3,0,0,0,123,0,-1,,3
2,5,27,1,3,3,0,5.000000000000001,164,0,-1,,4
3,5,200,2,35,2,1.8,30,3744,1,1.8,,37
0,6,200,1,40,5,4.799999999999997,53.999999999999964,4950,0,1,,41
1,6,9,0,0,0,0,0,36,4,-1.1,,0
2,6,200,1,36,35,2.3999999999999884,29.999999999999883,4074,4,1.1,,37
3,6,200,1,39,35,4.199999999999988,47.99999999999987,5478,0,1,,40
0,7,9,2,0,0,0,11,77,3,-1.1,,2
1,7,15,0,1,0,0,0,63,0,-1,,1
2,7,9,0,0,0,0,0,36,4,-1.1,,0
3,7,15,1,1,0,0,5.000000000000002,80,0,-0.2,,2
0,8,200,0,42,0,6.000000000000021,60.00000000000021,7716,0,1,,42
1,8,15,0,1,0,0,0,69,3,-1.1,,1
2,8,9,2,0,0,0,11,119,4,-1.1,,2
3,8,15,0,1,0,0,0,69,3,-1.1,,1
0,9,9,1,0,1,0,5.000000000000001,47,0,-0.2,,1
1,9,15,0,1,0,0,0,69,1,-1.1,,1
2,9,200,1,39,0,4.199999999999999,47.99999999999999,5934,0,1,,40
3,9,27,1,3,1,0,5.000000000000002,152,0,-0.2,,4
0,10,9,2,0,0,0,11,107,4,-1.1,,2
1,10,39,0,5,0,0,0,237,1,-1.1,,5
2,10,200,0,36,1,2.3999999999999937,23.999999999999936,2616,0,1,,36
3,10,26,1,3,1,0,5.999999999999997,213,0,-0.2,,4
0,11,15,0,1,1,0,0,93,0,-1,,1
1,11,200,0,35,0,1.7999999999999878,17.999999999999876,3810,0,1,,35
2,11,200,2,37,2,2.9999999999999862,41.99999999999986,5304,0,1.8,,39
3,11,38,0,5,4,0,0,327,0,-1,,5
0,12,200,1,40,1,4.800000000000004,54.00000000000004,5448,0,1.8,,41
1,12,27,0,3,0,0,0,141,3,-1.1,,3
2,12,122,2,19,5,0,11.999999999999966,1431,0,-0.2,,21
3,12,56,2,8,6,0,11.999999999999991,558,4,-1.1,,10
0,13,200,0,42,0,6,60,8004,1,1.8,,42
1,13,33,0,4,0,0,0,168,3,-1.1,,4
2,13,9,1,0,0,0,5.000000000000001,71,0,-1,,1
3,13,51,0,7,0,0,0,285,2,-1.1,,7
0,14,75,0,11,2,0,0,531,0,-1,,11
1,14,87,0,13,0,0,0,627,1,-1.1,,13
2,14,200,1,37,9,2.999999999999992,35.999999999999915,4290,0,1.8,,38
3,14,200,0,33,8,0.5999999999999962,5.999999999999962,2154,0,1,,33
0,15,200,1,42,0,6.000000000000013,66.00000000000013,6006,0,1.8,,43
1,15,15,0,1,0,0,0,57,3,-1.1,,1
2,15,33,1,4,0,0,5.000000000000001,269,0,-1,,5
3,15,9,0,0,0,0,0,36,0,-1,,0
0,16,200,0,35,4,1.7999999999999927,17.999999999999925,2568,0,1,,35
1,16,200,0,40,0,4.799999999999993,47.99999999999992,4200,1,1.8,,40
2,16,200,1,33,9,0.5999999999999984,11.999999999999984,2442,0,1,,34
3,16,63,0,9,6,0,0,513,2,-1.1,,9
0,17,200,1,45,1,7.800000000000013,84.00000000000013,8058,1,1.8,,46
1,17,33,0,4,0,0,0,180,0,-1,,4
2,17,9,1,0,0,0,5.000000000000001,71,0,-1,,1
3,17,200,1,33,0,0.6000000000000011,12.00000000000001,2376,0,1,,34
0,18,200,0,38,7,3.5999999999999908,35.99999999999991,3594,0,1,,38
1,18,21,0,2,0,0,0,102,0,-1,,2
2,18,200,1,37,31,2.999999999999991,35.99999999999991,3438,0,1.8,,38
3,18,200,1,37,29,2.9999999999999867,35.999999999999865,4740,0,1.8,,38
0,19,200,0,35,6,1.7999999999999954,17.999999999999954,2124,0,1,,35
1,19,200,0,37,0,2.9999999999999925,29.99999999999992,4728,0,1,,37
2,19,176,2,28,17,0,11.99999999999996,2274,0,-0.2,,30
3,19,128,0,20,11,0,0,1464,4,-1.1,,20
0,20,200,0,41,3,5.400000000000011,54.00000000000011,7650,0,1,,41
1,20,200,1,38,0,3.5999999999999868,41.999999999999865,4458,0,1,,39
2,20,200,1,37,2,2.999999999999994,35.999999999999936,3048,0,1,,38
3,20,9,1,0,0,0,5.000000000000001,47,0,-1,,1
0,21,200,0,41,2,5.400000000000011,54.00000000000011,5136,0,1,,41
1,21,122,1,19,0,0,5.999999999999932,1803,0,-0.2,,20
2,21,69,1,10,3,0,5.000000000000003,491,0,-1,,11
3,21,63,0,9,1,0,0,411,0,-1,,9
0,22,45,0,6,0,0,0,294,1,-1.1,,6
1,22,15,0,1,0,0,0,75,3,-1.1,,1
2,22,9,2,0,0,0,11,83,4,-1.1,,2
3,22,75,0,11,0,0,0,507,0,-1,,11
0,23,200,1,42,0,6.000000000000007,66.00000000000006,6726,0,1.8,,43
1,23,9,0,0,0,0,0,36,0,-1,,0
2,23,9,2,0,0,0,11,71,4,-1.1,,2
3,23,27,0,3,0,0,0,129,2,-1.1,,3
0,24,200,0,37,5,2.999999999999989,29.999999999999886,3516,0,1,,37
1,24,9,0,0,0,0,0,36,3,-1.1,,0
2,24,200,1,35,30,1.7999999999999927,23.999999999999925,2892,0,1,,36
3,24,200,0,38,28,3.599999999999989,35.999999999999886,4908,0,1,,38
0,25,200,1,44,1,7.200000000000027,78.00000000000026,8532,0,1.8,,45
1,25,15,0,1,0,0,0,57,3,-1.1,,1
2,25,21,0,2,1,0,0,156,3,-1.1,,2
3,25,63,0,9,1,0,0,507,2,-1.1,,9
0,26,9,0,0,1,0,0,42,0,-1,,0
1,26,200,2,34,1,1.199999999999994,23.99999999999994,2316,0,1.8,,36
2,26,200,0,37,23,2.999999999999987,29.99999999999987,3786,0,1,,37
3,26,200,0,37,21,2.999999999999989,29.999999999999886,3966,4,1.9,,37
0,27,27,1,3,2,0,5.000000000000003,200,0,-0.2,,4
1,27,33,0,4,0,0,0,162,1,-1.1,,4
2,27,44,4,6,1,0,23.999999999999996,672,0,-1,,10
3,27,128,1,20,2,0,5.999999999999945,1506,0,-0.2,,21
0,28,200,1,41,0,5.400000000000014,60.00000000000013,7284,0,1.8,,42
1,28,15,0,1,0,0,0,69,3,-1.1,,1
2,28,51,1,7,0,0,5.000000000000001,440,0,-1,,8
3,28,15,0,1,1,0,0,87,0,-1,,1
0,29,200,0,36,12,2.3999999999999937,23.999999999999936,2592,1,1.8,,36
1,29,200,0,39,1,4.199999999999993,41.99999999999993,3912,1,1.8,,39
2,29,200,1,35,31,1.799999999999986,23.99999999999986,3894,0,1,,36
3,29,200,1,42,31,6.000000000000024,66.00000000000023,7938,0,1,,43
0,30,200,1,39,1,4.1999999999999975,47.99999999999997,5304,0,1.8,,40
1,30,122,1,19,0,0,5.999999999999945,1545,0,-0.2,,20
2,30,200,1,36,1,2.4,30,4092,0,1,,37
3,30,15,1,1,1,0,5.000000000000001,104,0,-1,,2
0,31,200,0,43,0,6.600000000000013,66.00000000000013,5940,1,1.8,,43
1,31,21,0,2,0,0,0,108,3,-1.1,,2
2,31,9,1,0,0,0,5.000000000000001,59,0,-1,,1
3,31,39,0,5,0,0,0,267,3,-1.1,,5
0,32,200,5,37,2,2.9999999999999925,59.99999999999993,5706,0,1.8,,42
1,32,27,1,3,0,0,5.000000000000004,146,0,-0.2,,4
2,32,9,1,0,0,0,5.000000000000001,47,0,-1,,1
3,32,200,1,35,0,1.799999999999991,23.999999999999908,3666,0,1,,36
0,33,27,0,3,1,0,0,141,2,-1.1,,3
1,33,110,0,17,0,0,0,1269,1,-1.1,,17
2,33,200,0,36,3,2.3999999999999897,23.999999999999897,3522,0,1,,36
3,33,32,0,4,2,0,0,306,0,-1,,4
0,34,200,1,46,0,8.400000000000034,90.00000000000033,10566,0,1.8,,47
1,34,15,0,1,0,0,0,69,3,-1.1,,1
2,34,9,2,0,0,0,11,83,0,-0.2,,2
3,34,15,0,1,0,0,0,81,3,-1.1,,1
0,35,123,0,19,5,0,0,855,2,-1.1,,19
1,35,200,0,37,0,3,29.999999999999897,4422,0,1,,37
2,35,200,1,35,12,1.7999999999999958,23.99999999999996,2556,1,1.8,,36
3,35,134,0,21,8,0,0,1623,0,-1,,21
0,36,200,0,42,0,6.000000000000019,60.000000000000185,7386,0,1,,42
1,36,116,1,18,0,0,5.999999999999971,1152,0,-0.2,,19
2,36,200,1,36,0,2.3999999999999915,29.999999999999915,3432,0,1,,37
3,36,15,0,1,1,0,0,93,2,-1.1,,1
0,37,200,0,40,2,4.799999999999995,47.99999999999995,4188,1,1.8,,40
1,37,39,1,5,0,0,5.000000000000005,200,0,-0.2,,6
2,37,69,2,10,4,0,11,761,4,-1.1,,12
3,37,123,1,19,5,0,5.000000000000002,962,0,-1,,20
0,38,200,0,40,0,4.800000000000003,48.00000000000003,5448,0,1,,40
1,38,33,0,4,0,0,0,210,3,-1.1,,4
2,38,21,2,2,1,0,11,143,0,-0.2,,4
3,38,69,0,10,1,0,0,498,2,-1.1,,10
0,39,27,0,3,1,0,0,177,0,-1,,3
1,39,51,0,7,0,0,0,291,3,-1.1,,7
2,39,15,1,1,0,0,5.000000000000001,98,0,-1,,2
3,39,200,0,37,0,2.999999999999987,29.99999999999987,4308,1,1.8,,37
0,40,200,0,39,4,4.2,42,4734,1,1.8,,39
1,40,51,0,7,0,0,0,255,3,-1.1,,7
2,40,200,1,36,36,2.3999999999999875,29.99999999999988,4626,0,1,,37
3,40,200,1,38,33,3.6000000000000063,42.000000000000064,6732,0,1.8,,39
0,41,200,2,38,7,3.599999999999988,47.99999999999988,6246,1,1.8,,40
1,41,57,0,8,0,0,0,348,3,-1.1,,8
2,41,9,0,0,0,0,0,36,3,-1.1,,0
3,41,200,1,40,0,4.800000000000004,54.00000000000004,7626,0,1,,41
0,42,15,2,1,0,0,11,134,3,-1.1,,3
1,42,21,0,2,0,0,0,132,1,-1.1,,2
2,42,9,1,0,0,0,5.000000000000001,77,0,-1,,1
3,42,200,0,36,0,2.3999999999999915,23.999999999999915,2880,0,1,,36
0,43,9,1,0,1,0,5.000000000000001,53,0,-1,,1
1,43,21,0,2,0,0,0,90,1,-1.1,,2
2,43,200,0,38,1,3.599999999999989,35.99999999999989,3534,0,1,,38
3,43,26,1,3,2,0,5.999999999999998,249,0,-1,,4
0,44,200,0,43,1,6.600000000000005,66.00000000000004,6222,0,1,,43
1,44,74,1,11,0,0,5.999999999999963,1089,0,-0.2,,12
2,44,57,0,8,1,0,0,516,4,-1.1,,8
3,44,15,1,1,0,0,5.000000000000002,86,0,-1,,2
0,45,200,0,43,0,6.600000000000015,66.00000000000014,7212,0,1,,43
1,45,15,0,1,0,0,0,75,0,-1,,1
2,45,9,1,0,1,0,5.000000000000001,65,0,-1,,1
3,45,45,0,6,0,0,0,276,2,-1.1,,6
0,46,200,0,42,0,6.000000000000011,60.00000000000011,6468,1,1.8,,42
1,46,15,0,1,0,0,0,63,3,-1.1,,1
2,46,9,1,0,0,0,5.000000000000001,59,0,-1,,1
3,46,63,0,9,0,0,0,405,3,-1.1,,9
0,47,200,0,37,9,3,29.999999999999897,4050,0,1,,37
1,47,21,1,2,0,0,5.000000000000003,113,0,-0.2,,3
2,47,200,1,36,35,2.3999999999999866,29.999999999999865,4212,0,1,,37
3,47,200,0,38,30,3.5999999999999903,36,6252,0,1,,38
0,48,9,1,0,0,0,5.000000000000001,77,4,-1.1,,1
1,48,15,0,1,0,0,0,57,3,-1.1,,1
2,48,9,1,0,0,0,5.000000000000001,77,0,-1,,1
