agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,172,0,27,5,0,0,1179,3,-1.1,36,27
1,1,200,0,38,0,3.699999999999988,36.99999999999988,4446,0,1,32,38
2,1,200,0,37,6,3.099999999999988,30.99999999999988,4530,0,1,34,37
3,1,200,0,39,1,4.300000000000018,43.00000000000017,6786,0,1,30,39
0,2,63,1,9,3,0,5.000000000000007,482,0,-1,22,10
1,2,27,0,3,0,0,0,123,0,-1,12,3
2,2,176,0,28,1,0,0,1902,2,-1.1,27,28
3,2,15,1,1,0,0,5.000000000000002,80,0,-0.2,9,2
0,3,194,1,31,9,0,5.999999999999975,1959,2,-1.1,37,32
1,3,200,0,39,3,4.200000000000015,42.00000000000015,6216,0,1,44,39
2,3,200,1,39,4,4.199999999999995,47.99999999999994,3744,0,1.8,34,40
3,3,200,0,39,0,4.200000000000017,42.00000000000017,6936,0,1,31,39
0,4,39,0,5,1,0,0,243,0,-1,14,5
1,4,63,1,9,1,0,5.000000000000003,518,2,-1.1,20,10
2,4,74,0,11,1,0,0,729,2,-1.1,19,11
3,4,45,0,6,0,0,0,228,0,-1,15,6
0,5,200,0,41,0,5.400000000000008,54.00000000000007,6486,1,1.8,21,41
1,5,21,1,2,0,0,5.000000000000002,89,0,-0.2,10,3
2,5,9,0,0,0,0,0,36,1,-1.1,6,0
3,5,200,0,37,0,2.9999999999999885,29.999999999999883,4854,3,0.9,24,37
0,6,9,1,0,0,0,5.000000000000001,71,0,-1,5,1
1,6,27,0,3,0,0,0,165,2,-1.1,14,3
2,6,15,0,1,0,0,0,69,0,-1,11,1
3,6,200,0,35,0,1.7999999999999932,17.99999999999993,2472,0,1,17,35
0,7,33,1,4,2,0,5.000000000000002,215,0,-0.2,17,5
1,7,200,0,35,1,1.7999999999999874,17.999999999999872,2736,0,1,26,35
2,7,200,0,35,4,1.7999999999999878,17.999999999999876,3042,0,1,24,35
3,7,200,1,34,0,1.1999999999999909,17.999999999999908,2514,0,1.8,23,35
0,8,51,0,7,2,0,0,399,2,-1.1,21,7
1,8,27,1,3,1,0,5.000000000000002,116,0,-1,10,4
2,8,200,2,38,1,3.6000000000000085,48.000000000000085,7722,0,1,31,40
3,8,9,1,0,0,0,5.000000000000001,41,0,-0.2,2,1
0,9,200,0,35,15,1.7999999999999925,17.999999999999922,2532,0,1,33,35
1,9,15,0,1,0,0,0,87,0,-1,7,1
2,9,200,0,40,12,4.799999999999999,47.99999999999999,5376,0,1,33,40
3,9,200,0,39,0,4.2,42,5628,0,1,24,39
0,10,62,0,9,1,0,0,693,1,-1.1,23,9
1,10,27,1,3,0,0,5.000000000000002,242,2,-1.1,10,4
2,10,15,0,1,0,0,0,75,1,-1.1,8,1
3,10,9,1,0,0,0,5.000000000000001,41,0,-0.2,3,1
0,11,33,0,4,2,0,0,222,2,-1.1,17,4
1,11,9,0,0,0,0,0,36,1,-1.1,7,0
2,11,74,0,11,0,0,0,1251,2,-1.1,22,11
3,11,33,0,4,0,0,0,192,2,-1.1,14,4
0,12,51,1,7,2,0,5.000000000000007,452,4,-1.1,23,8
1,12,15,0,1,0,0,0,69,0,-1,6,1
2,12,110,0,17,0,0,0,2139,2,-1.1,36,17
3,12,33,0,4,0,0,0,150,2,-1.1,12,4
0,13,200,1,34,16,1.1999999999999926,17.999999999999925,2418,0,1.8,32,35
1,13,21,1,2,0,0,5.000000000000002,107,0,-0.2,9,3
2,13,200,0,41,11,5.4,53.99999999999999,5046,0,1,34,41
3,13,200,0,40,0,4.799999999999997,47.99999999999997,5412,0,1,20,40
0,14,21,2,2,0,0,11,137,0,-0.2,10,4
1,14,99,0,15,0,0,0,753,2,-1.1,24,15
2,14,15,0,1,0,0,0,87,1,-1.1,8,1
3,14,200,0,34,0,1.1999999999999882,11.99999999999988,3738,1,1.8,25,34
0,15,200,1,35,18,1.7999999999999927,23.999999999999925,2694,0,1,41,36
1,15,33,0,4,0,0,0,222,0,-1,13,4
2,15,200,0,40,15,4.800000000000001,48.00000000000001,4944,0,1,35,40
3,15,200,0,39,0,4.200000000000007,42.00000000000007,5514,0,1,27,39
0,16,15,2,1,0,0,11,92,0,-0.2,8,3
1,16,21,0,2,0,0,0,108,0,-1,10,2
2,16,15,0,1,0,0,0,81,0,-1,6,1
3,16,63,0,9,0,0,0,429,3,-1.1,11,9
0,17,92,2,14,1,0,11.99999999999999,930,0,-1,25,16
1,17,128,1,20,1,0,5.999999999999971,1488,0,-1,37,21
2,17,27,0,3,2,0,0,213,2,-1.1,15,3
3,17,146,0,23,0,0,0,2157,3,-1.1,39,23
0,18,81,0,12,4,0,0,546,2,-1.1,22,12
1,18,200,1,33,1,0.5999999999999945,11.999999999999943,2304,0,1,34,34
2,18,200,0,38,4,3.5999999999999885,35.999999999999886,4902,0,1,28,38
3,18,200,0,36,0,2.3999999999999857,23.99999999999985,5004,1,1.8,32,36
0,19,15,1,1,0,0,5.000000000000002,122,0,-1,10,2
1,19,51,1,7,0,0,5.000000000000006,374,0,-1,13,8
2,19,21,0,2,0,0,0,132,1,-1.1,10,2
3,19,21,1,2,0,0,5.000000000000001,131,0,-0.2,8,3
0,20,15,2,1,0,0,11,152,2,-1.1,8,3
1,20,27,0,3,0,0,0,117,1,-1.1,14,3
2,20,158,0,25,0,0,0,1929,2,-1.1,21,25
3,20,39,1,5,0,0,5.000000000000003,182,0,-0.2,18,6
0,21,200,1,37,6,2.999999999999989,35.999999999999886,3966,0,1,35,38
1,21,200,2,35,1,1.7999999999999887,29.999999999999883,4314,0,1,31,37
2,21,38,0,5,2,0,0,297,2,-1.1,15,5
3,21,200,0,39,0,4.199999999999987,41.999999999999865,5574,1,1.8,29,39
0,22,200,0,38,1,3.6000000000000147,36.00000000000014,6588,0,1,21,38
1,22,32,3,4,0,0,17.999999999999996,342,0,-0.2,14,7
2,22,21,0,2,1,0,0,138,1,-1.1,10,2
3,22,9,0,0,0,0,0,36,0,-1,3,0
0,23,33,1,4,3,0,5.000000000000003,209,0,-0.2,17,5
1,23,63,1,9,1,0,5.000000000000003,332,0,-0.2,21,10
2,23,200,0,36,4,2.3999999999999866,23.999999999999865,3798,0,1,29,36
3,23,200,0,35,0,1.7999999999999887,17.999999999999886,3414,0,1,20,35
0,24,9,2,0,0,0,11,59,0,-0.2,5,2
1,24,21,0,2,0,0,0,132,2,-1.1,8,2
2,24,9,0,0,0,0,0,36,0,-1,5,0
3,24,57,0,8,0,0,0,378,3,-1.1,11,8
0,25,200,1,44,0,7.200000000000015,78.00000000000014,7326,0,1.8,28,45
1,25,9,1,0,0,0,5.000000000000001,41,0,-0.2,4,1
2,25,21,0,2,0,0,0,102,4,-1.1,11,2
3,25,176,0,28,0,0,0,3318,0,-1,21,28
0,26,200,1,41,0,5.399999999999998,59.99999999999997,5934,0,1.8,21,42
1,26,15,0,1,1,0,0,93,0,-1,8,1
2,26,9,0,0,0,0,0,36,0,-1,6,0
3,26,188,0,30,0,0,0,3216,0,-1,21,30
0,27,33,0,4,3,0,0,222,2,-1.1,17,4
1,27,15,1,1,1,0,5.000000000000001,116,0,-1,7,2
2,27,86,0,13,1,0,0,1245,2,-1.1,24,13
3,27,9,1,0,0,0,5.000000000000001,41,0,-0.2,5,1
0,28,200,0,36,18,2.3999999999999915,23.999999999999915,3060,0,1,46,36
1,28,200,0,34,10,1.1999999999999955,11.999999999999954,2136,1,1.8,38,34
2,28,200,0,39,13,4.199999999999992,41.99999999999992,4038,0,1,45,39
3,28,200,0,41,7,5.400000000000025,54.00000000000025,8244,0,1,40,41
0,29,200,0,35,17,1.7999999999999918,17.99999999999992,2544,3,1.1,31,35
1,29,45,0,6,2,0,0,354,0,-1,22,6
2,29,200,0,41,13,5.4,53.99999999999999,5898,1,1.8,32,41
3,29,200,1,39,0,4.199999999999992,47.99999999999992,6600,0,1.8,26,40
0,30,200,0,38,1,3.6,35.99999999999999,5490,0,1,27,38
1,30,15,0,1,0,0,0,81,0,-1,10,1
2,30,9,1,0,0,0,5.000000000000001,41,0,-0.2,7,1
3,30,123,0,19,0,0,0,963,0,-1,13,19
0,31,57,1,8,3,0,5.000000000000001,557,4,-1.1,27,9
1,31,27,1,3,1,0,5.000000000000001,206,2,-1.1,13,4
2,31,92,0,14,1,0,0,1512,2,-1.1,27,14
3,31,21,1,2,0,0,5.000000000000001,83,0,-0.2,9,3
0,32,9,1,0,0,0,5.000000000000001,59,0,-1,7,1
1,32,27,0,3,0,0,0,177,2,-1.1,11,3
2,32,15,0,1,0,0,0,63,4,-1.1,9,1
3,32,45,0,6,0,0,0,258,3,-1.1,15,6
0,33,9,1,0,0,0,5.000000000000001,47,0,-1,8,1
1,33,62,0,9,0,0,0,543,2,-1.1,13,9
2,33,9,0,0,0,0,0,36,0,-1,7,0
3,33,117,0,18,0,0,0,930,3,-1.1,16,18
0,34,200,1,35,9,1.7999999999999927,23.999999999999925,2580,0,1.8,34,36
1,34,9,1,0,1,0,5.000000000000001,47,0,-0.2,4,1
2,34,200,0,41,9,5.400000000000009,54.00000000000009,6630,0,1,29,41
3,34,200,0,41,0,5.400000000000005,54.00000000000004,6102,0,1,24,41
0,35,51,0,7,4,0,0,411,2,-1.1,21,7
1,35,45,1,6,3,0,5,365,0,-1,18,7
2,35,122,0,19,2,0,0,2475,2,-1.1,32,19
3,35,15,1,1,0,0,5.000000000000002,68,0,-0.2,8,2
0,36,200,1,34,16,1.1999999999999955,17.999999999999957,1998,0,1.8,22,35
1,36,27,0,3,0,0,0,117,0,-1,9,3
2,36,200,0,38,12,3.599999999999988,35.99999999999988,4302,0,1,32,38
3,36,200,0,38,0,3.599999999999988,35.99999999999987,5448,0,1,19,38
0,37,200,1,36,6,2.3999999999999915,29.999999999999915,3606,0,1,29,37
1,37,200,2,35,0,1.7999999999999918,29.99999999999992,3228,0,1.8,27,37
2,37,15,1,1,0,0,5.000000000000002,68,0,-0.2,6,2
3,37,200,0,38,0,3.5999999999999868,35.999999999999865,5064,0,1,21,38
0,38,200,1,34,11,1.1999999999999913,17.99999999999991,2772,0,1.8,35,35
1,38,75,1,11,1,0,5.000000000000011,464,0,-0.2,23,12
2,38,200,0,41,8,5.400000000000014,54.000000000000135,6726,0,1,32,41
3,38,200,0,41,0,5.4,54,6576,0,1,27,41
0,39,27,1,3,0,0,5.000000000000003,134,0,-0.2,15,4
1,39,21,1,2,0,0,5.000000000000003,131,0,-0.2,11,3
2,39,9,0,0,0,0,0,36,0,-1,6,0
3,39,200,0,38,0,3.599999999999989,35.999999999999886,4488,0,1,12,38
0,40,9,1,0,0,0,5.000000000000001,71,0,-1,5,1
1,40,170,1,27,0,0,5.999999999999955,2211,0,-1,15,28
2,40,21,1,2,0,0,5.000000000000003,125,0,-0.2,12,3
3,40,200,0,35,0,1.799999999999987,17.99999999999987,3786,0,1,22,35
0,41,200,0,34,11,1.1999999999999973,11.999999999999972,1854,0,1,37,34
1,41,51,0,7,1,0,0,321,0,-1,16,7
2,41,200,1,38,10,3.5999999999999885,41.999999999999886,4176,0,1.8,40,39
3,41,200,0,38,0,3.599999999999992,35.99999999999992,4404,0,1,28,38
0,42,200,2,37,5,2.9999999999999893,41.99999999999989,4116,0,1.8,39,39
1,42,200,2,36,0,2.3999999999999924,35.99999999999992,3600,0,1,36,38
2,42,45,0,6,4,0,0,324,2,-1.1,20,6
3,42,200,0,38,0,3.5999999999999868,35.999999999999865,6258,0,1,31,38
0,43,164,0,26,0,0,0,4326,1,-1.1,20,26
1,43,27,1,3,0,0,5.000000000000002,122,0,-0.2,13,4
2,43,9,0,0,0,0,0,36,1,-1.1,4,0
3,43,15,1,1,0,0,5.000000000000002,80,0,-0.2,6,2
0,44,200,0,35,19,1.7999999999999927,17.999999999999925,2892,0,1,41,35
1,44,56,1,8,1,0,5.9999999999999964,462,0,-0.2,17,9
2,44,200,1,42,14,6.000000000000001,66,5850,0,1,31,43
3,44,200,0,42,0,6.000000000000012,60.000000000000114,7230,0,1,28,42
0,45,15,1,1,0,0,5.000000000000001,92,0,-1,7,2
1,45,33,0,4,0,0,0,186,1,-1.1,14,4
2,45,200,0,35,1,1.7999999999999918,17.99999999999992,2568,0,1,17,35
3,45,200,0,35,0,1.7999999999999914,17.99999999999991,2550,0,1,20,35
0,46,33,1,4,2,0,5.000000000000003,281,0,-1,18,5
1,46,45,0,6,1,0,0,390,2,-1.1,24,6
2,46,9,0,0,0,0,0,36,1,-1.1,7,0
3,46,75,0,11,0,0,0,417,3,-1.1,24,11
0,47,9,0,0,0,0,0,36,0,-1,6,0
1,47,21,0,2,0,0,0,108,0,-1,11,2
2,47,21,0,2,0,0,0,144,2,-1.1,8,2
3,47,21,0,2,0,0,0,102,3,-1.1,13,2
0,48,117,0,18,4,0,0,858,2,-1.1,23,18
1,48,21,1,2,0,0,5.000000000000003,125,0,-0.2,11,3
2,48,200,0,33,3,0.5999999999999873,5.999999999999873,4386,1,1.8,38,33
3,48,15,0,1,0,0,0,81,0,-1,8,1
0,49,200,0,40,0,4.799999999999994,47.999999999999936,5136,0,1,28,40
1,49,33,1,4,1,0,5.000000000000002,179,0,-0.2,14,5
2,49,33,0,4,1,0,0,210,1,-1.1,14,4
3,49,170,1,27,0,0,5.999999999999901,2727,0,-0.2,21,28
0,50,15,1,1,1,0,5.000000000000002,110,0,-1,8,2
1,50,21,0,2,0,0,0,120,3,-1.1,9,2
2,50,63,0,9,0,0,0,393,2,-1.1,18,9
3,50,21,0,2,0,0,0,84,4,-1.1,8,2
0,51,69,0,10,2,0,0,570,2,-1.1,22,10
1,51,15,0,1,0,0,0,57,0,-1,4,1
2,51,200,0,32,0,0,0,5010,2,-0.1,27,32
3,51,9,1,0,0,0,5.000000000000001,41,0,-0.2,2,1
0,52,45,0,6,2,0,0,294,2,-1.1,20,6
1,52,51,0,7,1,0,0,369,0,-1,19,7
2,52,200,0,37,9,2.999999999999988,29.99999999999988,4428,0,1,29,37
3,52,200,0,39,0,4.199999999999987,41.999999999999865,5136,0,1,23,39
0,53,33,0,4,1,0,0,210,2,-1.1,17,4
1,53,21,1,2,1,0,5.000000000000003,149,0,-1,12,3
2,53,104,0,16,0,0,0,2034,2,-1.1,23,16
3,53,9,0,0,0,0,0,36,0,-1,2,0
0,54,15,1,1,0,0,5.000000000000002,74,0,-0.2,9,2
1,54,15,1,1,0,0,5.000000000000002,80,0,-0.2,7,2
2,54,200,1,35,4,1.7999999999999874,23.999999999999872,3300,0,1.8,15,36
3,54,200,0,36,0,2.399999999999988,23.99999999999988,3066,1,1.8,13,36
0,55,15,1,1,0,0,5.000000000000001,104,0,-1,8,2
1,55,21,1,2,1,0,5.000000000000002,143,0,-0.2,12,3
2,55,27,0,3,0,0,0,189,4,-1.1,12,3
3,55,200,0,35,0,1.7999999999999918,17.99999999999992,2598,0,1,23,35
0,56,86,0,13,1,0,0,1155,1,-1.1,25,13
1,56,50,3,7,0,0,17.999999999999996,687,4,-1.1,19,10
2,56,15,0,1,0,0,0,69,1,-1.1,7,1
3,56,27,1,3,0,0,5.000000000000001,188,0,-0.2,9,4
0,57,9,1,0,0,0,5.000000000000001,53,0,-1,6,1
1,57,27,0,3,0,0,0,183,1,-1.1,15,3
2,57,200,0,37,3,2.999999999999988,29.99999999999988,4236,0,1,22,37
3,57,200,0,38,0,3.5999999999999885,35.999999999999886,4590,0,1,17,38
0,58,200,1,36,6,2.3999999999999893,29.999999999999893,3180,0,1,27,37
1,58,200,2,35,0,1.7999999999999878,29.99999999999988,3972,0,1,23,37
2,58,21,0,2,1,0,0,120,2,-1.1,12,2
3,58,200,0,38,0,3.599999999999986,35.99999999999986,4758,0,1,22,38
0,59,39,0,5,0,0,0,195,0,-1,17,5
1,59,33,1,4,0,0,5.000000000000005,209,0,-1,13,5
2,59,27,0,3,1,0,0,177,0,-1,10,3
3,59,200,0,33,0,0.5999999999999938,5.999999999999937,2262,0,1,15,33
0,60,45,1,6,2,0,5.000000000000007,335,4,-1.1,18,7
1,60,141,1,22,1,0,5,1097,3,-1.1,32,23
2,60,200,2,34,0,1.1999999999999909,23.999999999999904,6822,2,0.9,33,36
3,60,86,1,13,0,0,5.999999999999989,777,0,-0.2,20,14
0,61,15,1,1,1,0,5.000000000000002,92,0,-0.2,9,2
1,61,200,0,33,0,0.5999999999999894,5.999999999999894,2754,0,1,23,33
2,61,200,0,40,4,4.799999999999999,47.99999999999999,5280,1,1.8,26,40
3,61,200,0,38,0,3.599999999999986,35.99999999999986,4452,0,1,18,38
0,62,51,1,7,3,0,5.000000000000002,386,2,-1.1,21,8
1,62,9,0,0,1,0,0,42,0,-1,7,0
2,62,200,5,40,0,4.800000000000018,78.00000000000017,9762,0,1.8,22,45
3,62,63,0,9,0,0,0,495,2,-1.1,23,9
0,63,9,1,0,0,0,5.000000000000001,65,0,-1,6,1
1,63,27,1,3,0,0,5.000000000000001,212,0,-1,12,4
2,63,15,1,1,0,0,5.000000000000001,92,0,-0.2,9,2
3,63,200,0,35,0,1.7999999999999892,17.99999999999989,3876,0,1,21,35
0,64,44,1,6,1,0,5.999999999999997,330,0,-1,21,7
1,64,200,0,36,0,2.3999999999999915,23.999999999999915,2982,0,1,27,36
2,64,26,0,3,1,0,0,201,0,-1,9,3
3,64,200,1,35,0,1.7999999999999905,23.999999999999904,3072,0,1.8,19,36
0,65,51,0,7,2,0,0,369,2,-1.1,18,7
1,65,21,1,2,0,0,5.000000000000002,113,0,-1,8,3
2,65,98,0,15,0,0,0,1941,2,-1.1,23,15
3,65,21,0,2,0,0,0,90,2,-1.1,7,2
0,66,116,0,18,0,0,0,1590,0,-1,21,18
1,66,21,1,2,0,0,5.000000000000003,107,0,-0.2,9,3
2,66,21,0,2,2,0,0,156,1,-1.1,10,2
3,66,200,0,35,0,1.799999999999986,17.999999999999858,4332,0,1,21,35
0,67,9,1,0,0,0,5.000000000000001,65,0,-1,6,1
1,67,21,1,2,0,0,5.000000000000003,137,0,-1,11,3
2,67,152,0,24,0,0,0,4032,2,-1.1,26,24
3,67,15,0,1,0,0,0,57,0,-1,7,1
0,68,200,0,35,7,1.7999999999999892,17.99999999999989,4872,1,1.8,40,35
1,68,200,1,37,0,2.999999999999988,35.99999999999987,5976,0,1,39,38
2,68,15,0,1,1,0,0,93,1,-1.1,6,1
3,68,200,0,39,0,4.199999999999989,41.999999999999886,5118,1,1.8,32,39
0,69,81,1,12,2,0,5.000000000000005,767,4,-1.1,28,13
1,69,38,1,5,1,0,5.999999999999998,321,0,-0.2,16,6
2,69,122,0,19,0,0,0,2055,2,-1.1,36,19
3,69,21,0,2,0,0,0,78,0,-1,7,2
0,70,45,1,6,0,0,5.000000000000004,233,0,-0.2,16,7
1,70,45,0,6,0,0,0,258,2,-1.1,14,6
2,70,200,1,37,4,2.9999999999999885,35.999999999999886,3684,0,1.8,21,38
3,70,200,0,36,0,2.3999999999999897,23.999999999999897,3324,0,1,19,36
0,71,9,1,0,0,0,5.000000000000001,65,0,-1,5,1
1,71,27,0,3,0,0,0,171,2,-1.1,12,3
2,71,15,1,1,0,0,5.000000000000002,74,0,-0.2,10,2
3,71,51,0,7,0,0,0,297,3,-1.1,15,7
0,72,9,2,0,0,0,11,95,2,-1.1,6,2
1,72,27,0,3,0,0,0,135,1,-1.1,14,3
2,72,38,0,5,0,0,0,327,2,-1.1,12,5
3,72,21,1,2,0,0,5.000000000000003,107,0,-0.2,11,3
0,73,200,1,35,13,1.7999999999999927,23.999999999999925,2586,0,1.8,35,36
1,73,116,0,18,3,0,0,1734,0,-1,23,18
2,73,200,0,40,9,4.799999999999997,47.99999999999997,4248,0,1,30,40
3,73,200,0,40,0,4.800000000000024,48.00000000000024,7908,0,1,23,40
0,74,27,1,3,1,0,5.000000000000002,134,0,-0.2,8,4
1,74,33,0,4,0,0,0,162,0,-1,10,4
2,74,200,0,36,0,2.3999999999999866,23.999999999999865,3192,0,1,10,36
3,74,200,1,35,0,1.7999999999999856,23.99999999999985,3780,0,1.8,15,36
0,75,200,0,36,10,2.399999999999992,23.99999999999992,2688,1,1.8,32,36
1,75,27,0,3,0,0,0,105,0,-1,9,3
2,75,200,1,40,9,4.800000000000005,54.00000000000004,5958,0,1.8,28,41
3,75,200,0,39,0,4.200000000000005,42.00000000000004,6042,0,1,19,39
0,76,9,1,0,0,0,5.000000000000001,47,0,-1,4,1
1,76,21,0,2,0,0,0,102,0,-1,10,2
2,76,9,0,0,0,0,0,36,0,-1,5,0
3,76,200,0,34,0,1.1999999999999904,11.999999999999904,2814,1,1.8,11,34
0,77,45,1,6,2,0,5.000000000000006,323,0,-1,20,7
1,77,188,1,30,0,0,6,2568,0,-1,24,31
2,77,21,0,2,0,0,0,84,2,-1.1,7,2
3,77,200,0,34,0,1.1999999999999953,11.999999999999952,2154,0,1,22,34
0,78,75,1,11,3,0,5.000000000000007,686,4,-1.1,20,12
1,78,15,0,1,0,0,0,75,2,-1.1,7,1
2,78,110,0,17,0,0,0,1857,2,-1.1,28,17
3,78,21,0,2,0,0,0,102,2,-1.1,10,2
0,79,69,0,10,1,0,0,492,2,-1.1,29,10
