agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,200,0,33,14,0.7000000000000012,7.000000000000012,1590,0,1,,33
1,1,16,0,1,1,0,0,87,2,-1.1,,1
2,1,200,0,37,0,3.0999999999999863,30.99999999999986,3978,1,1.8,,37
3,1,200,0,35,9,1.8999999999999893,18.99999999999989,2748,0,1,,35
0,2,200,2,40,2,4.800000000000007,60.00000000000007,6138,0,1,,42
1,2,33,0,4,0,0,0,174,0,-1,,4
2,2,200,1,40,1,4.800000000000001,54,7014,0,1,,41
3,2,27,0,3,2,0,0,165,0,-1,,3
0,3,39,3,5,0,0,17,398,0,-1,,8
1,3,39,1,5,0,0,5.000000000000006,236,0,-0.2,,6
2,3,9,0,0,0,0,0,36,1,-1.1,,0
3,3,9,0,0,0,0,0,36,0,-1,,0
0,4,200,3,40,3,4.800000000000001,66,7668,0,1.8,,43
1,4,57,1,8,1,0,5.000000000000005,383,2,-1.1,,9
2,4,200,2,38,0,3.599999999999988,47.99999999999987,6204,0,1,,40
3,4,39,1,5,2,0,5.000000000000001,254,0,-0.2,,6
0,5,21,0,2,1,0,0,144,1,-1.1,,2
1,5,15,0,1,0,0,0,87,1,-1.1,,1
2,5,45,1,6,0,0,5.000000000000002,257,0,-0.2,,7
3,5,200,1,33,0,0.5999999999999882,11.99999999999988,2718,0,1.8,,34
0,6,200,0,34,24,1.199999999999998,11.99999999999998,2100,4,1.2333333333333334,,34
1,6,21,0,2,3,0,0,144,0,-1,,2
2,6,200,1,36,2,2.3999999999999893,29.999999999999893,4632,0,1,,37
3,6,200,0,41,13,5.399999999999989,53.999999999999886,4416,0,1,,41
0,7,200,1,33,8,0.6000000000000006,12.000000000000004,1734,1,1.8,,34
1,7,33,0,4,1,0,0,228,0,-1,,4
2,7,200,1,40,0,4.8,53.99999999999999,5478,0,1,,41
3,7,200,0,33,6,0.6,5.999999999999919,2370,0,1,,33
0,8,200,1,37,30,2.9999999999999942,35.99999999999994,3132,4,1.2333333333333334,,38
1,8,21,0,2,0,0,0,102,0,-1,,2
2,8,200,1,38,4,3.599999999999993,41.99999999999993,6156,0,1,,39
3,8,200,0,41,20,5.400000000000015,54.00000000000014,5676,2,1.9,,41
0,9,51,3,7,2,0,17.000000000000004,440,0,-1,,10
1,9,9,0,0,0,0,0,36,0,-1,,0
2,9,21,0,2,0,0,0,96,0,-1,,2
3,9,38,0,5,0,0,0,345,4,-1.1,,5
0,10,200,2,40,2,4.800000000000005,60.00000000000005,7704,0,1,,42
1,10,39,0,5,0,0,0,189,2,-1.1,,5
2,10,200,2,38,0,3.599999999999988,47.99999999999987,5874,0,1,,40
3,10,9,0,0,1,0,0,42,0,-1,,0
0,11,200,0,35,32,1.7999999999999932,17.99999999999993,2448,4,1.2333333333333334,,35
1,11,15,0,1,0,0,0,69,0,-1,,1
2,11,200,0,36,2,2.399999999999986,23.99999999999986,5256,0,1,,36
3,11,200,0,39,26,4.199999999999989,41.999999999999886,5898,0,1,,39
0,12,45,5,6,0,0,29.000000000000004,659,0,-1,,11
1,12,45,0,6,0,0,0,264,0,-1,,6
2,12,21,0,2,0,0,0,84,1,-1.1,,2
3,12,33,0,4,1,0,0,222,1,-1.1,,4
0,13,200,1,35,30,1.7999999999999932,23.99999999999993,2640,0,1,,36
1,13,21,0,2,1,0,0,132,0,-1,,2
2,13,200,1,36,2,2.3999999999999866,29.999999999999865,5754,0,1,,37
3,13,200,0,39,26,4.200000000000003,42.00000000000003,5766,0,1,,39
0,14,200,0,37,27,2.9999999999999947,29.999999999999947,2562,4,1.2333333333333334,,37
1,14,27,0,3,0,0,0,129,2,-1.1,,3
2,14,200,2,37,2,2.999999999999996,41.99999999999996,6906,0,1.8,,39
3,14,200,0,40,20,4.7999999999999945,47.99999999999994,5406,2,1.9,,40
0,15,200,0,35,31,1.799999999999994,17.99999999999994,2532,0,1,,35
1,15,15,0,1,0,0,0,69,2,-1.1,,1
2,15,200,1,38,2,3.599999999999986,41.99999999999986,5514,0,1,,39
3,15,200,1,39,22,4.200000000000007,48.000000000000064,6030,0,1.8,,40
0,16,200,1,35,30,1.7999999999999936,23.999999999999936,2634,4,1.2333333333333334,,36
1,16,33,0,4,1,0,0,198,0,-1,,4
2,16,200,1,37,3,2.999999999999987,35.99999999999987,5742,0,1,,38
3,16,200,0,41,25,5.400000000000017,54.00000000000017,6990,0,1,,41
0,17,200,0,33,10,0.6,6.000000000000029,1632,3,1.1,,33
1,17,141,0,22,2,0,0,798,2,-1.1,,22
2,17,200,0,46,0,8.400000000000006,84.00000000000006,6804,1,1.8,,46
3,17,200,0,34,7,1.1999999999999909,11.999999999999908,2784,0,1,,34
0,18,200,3,38,4,3.599999999999993,53.99999999999993,6318,1,1.8,,41
1,18,27,0,3,0,0,0,99,0,-1,,3
2,18,200,2,36,0,2.3999999999999875,35.99999999999987,3786,0,1.8,,38
3,18,38,0,5,1,0,0,273,0,-1,,5
0,19,27,0,3,1,0,0,129,0,-1,,3
1,19,69,1,10,0,0,5,479,0,-1,,11
2,19,44,0,6,0,0,0,336,0,-1,,6
3,19,200,0,34,1,1.2,12,2982,0,1,,34
0,20,21,0,2,2,0,0,138,4,-1.1,,2
1,20,200,1,34,1,1.1999999999999935,17.999999999999936,2634,0,1,,35
2,20,9,1,0,0,0,5.000000000000001,41,0,-0.2,,1
3,20,200,0,36,2,2.3999999999999857,23.99999999999985,5526,0,1,,36
0,21,21,3,2,0,0,17,185,0,-1,,5
1,21,39,0,5,0,0,0,189,0,-1,,5
2,21,9,2,0,0,0,11,59,0,-0.2,,2
3,21,15,0,1,0,0,0,81,1,-1.1,,1
0,22,15,1,1,1,0,5.000000000000001,68,0,-0.2,,2
1,22,27,1,3,0,0,5.000000000000002,152,0,-0.2,,4
2,22,200,0,39,0,4.199999999999986,41.99999999999986,4758,1,1.8,,39
3,22,164,0,26,1,0,0,1440,0,-1,,26
0,23,200,3,37,2,2.9999999999999933,47.999999999999936,4476,0,1.8,,40
1,23,99,0,15,0,0,0,531,2,-1.1,,15
2,23,200,1,38,0,3.5999999999999903,42,5898,0,1,,39
3,23,33,0,4,1,0,0,228,0,-1,,4
0,24,200,0,38,24,3.599999999999994,35.999999999999936,3720,0,1,,38
1,24,15,0,1,0,0,0,87,1,-1.1,,1
2,24,200,1,41,0,5.400000000000016,60.00000000000015,7302,0,1.8,,42
3,24,200,2,35,20,1.799999999999987,29.999999999999865,4116,0,1.8,,37
0,25,15,2,1,0,0,11,128,0,-1,,3
1,25,63,1,9,0,0,5.000000000000009,368,0,-1,,10
2,25,15,1,1,0,0,5.000000000000001,98,0,-1,,2
3,25,99,0,15,0,0,0,669,1,-1.1,,15
0,26,63,0,9,4,0,0,417,3,-1.1,,9
1,26,51,0,7,0,0,0,315,2,-1.1,,7
2,26,200,0,40,0,4.800000000000005,48.00000000000005,6636,0,1,,40
3,26,200,0,35,2,1.7999999999999887,17.999999999999886,3426,0,1,,35
0,27,62,10,9,0,0,59.99999999999998,1617,0,-0.2,,19
1,27,51,0,7,3,0,0,447,3,-1.1,,7
2,27,39,0,5,0,0,0,249,2,-1.1,,5
3,27,15,1,1,0,0,5.000000000000002,86,0,-0.2,,2
0,28,135,0,21,4,0,0,1371,2,-1.1,,21
1,28,33,0,4,0,0,0,150,0,-1,,4
2,28,200,0,42,0,6.000000000000024,60.00000000000024,8436,1,1.8,,42
3,28,63,0,9,2,0,0,441,0,-1,,9
0,29,200,2,40,3,4.8000000000000025,60.00000000000002,6294,1,1.8,,42
1,29,39,0,5,1,0,0,213,0,-1,,5
2,29,200,1,40,1,4.800000000000003,54.00000000000003,7362,0,1,,41
3,29,63,0,9,3,0,0,483,4,-1.1,,9
0,30,183,1,29,7,0,5.000000000000015,1424,0,-1,,30
1,30,9,1,0,0,0,5.000000000000001,41,0,-0.2,,1
2,30,200,0,40,0,4.800000000000008,48.00000000000008,4488,1,1.8,,40
3,30,200,0,34,3,1.2,12,2334,0,1,,34
0,31,63,0,9,5,0,0,477,4,-1.1,,9
1,31,51,0,7,0,0,0,327,2,-1.1,,7
2,31,200,0,41,0,5.400000000000019,54.000000000000185,7560,0,1,,41
3,31,200,0,35,2,1.7999999999999887,17.999999999999886,3852,0,1,,35
0,32,200,1,37,31,2.9999999999999925,35.99999999999992,3180,0,1.8,,38
1,32,21,0,2,0,0,0,108,2,-1.1,,2
2,32,200,2,37,4,2.999999999999989,41.999999999999886,5196,0,1.8,,39
3,32,200,0,41,23,5.400000000000011,54.00000000000011,5688,0,1,,41
0,33,57,4,8,1,0,23.000000000000007,629,0,-1,,12
1,33,21,0,2,1,0,0,126,2,-1.1,,2
2,33,200,0,35,0,1.7999999999999856,17.999999999999854,4044,0,1,,35
3,33,32,0,4,2,0,0,258,0,-1,,4
0,34,200,3,38,1,3.599999999999992,53.99999999999992,6252,0,1,,41
1,34,27,0,3,0,0,0,123,0,-1,,3
2,34,200,1,37,0,2.999999999999986,35.99999999999986,5994,0,1,,38
3,34,15,0,1,2,0,0,93,0,-1,,1
0,35,33,4,4,0,0,23,425,0,-0.2,,8
1,35,21,0,2,0,0,0,96,2,-1.1,,2
2,35,9,1,0,0,0,5.000000000000001,53,0,-1,,1
3,35,21,0,2,0,0,0,114,4,-1.1,,2
0,36,51,0,7,3,0,0,351,3,-1.1,,7
1,36,51,1,7,0,0,5.000000000000006,302,0,-0.2,,8
2,36,200,1,43,0,6.600000000000043,72.00000000000043,10686,0,1.8,,44
3,36,51,0,7,3,0,0,363,2,-1.1,,7
0,37,200,4,41,4,5.4,78,7734,1,1.8,,45
1,37,21,1,2,0,0,5.000000000000002,107,0,-0.2,,3
2,37,200,2,39,0,4.199999999999996,53.99999999999996,4038,0,1.8,,41
3,37,21,0,2,0,0,0,96,1,-1.1,,2
0,38,9,0,0,1,0,0,42,1,-1.1,,0
1,38,9,0,0,0,0,0,36,0,-1,,0
2,38,21,0,2,0,0,0,108,3,-1.1,,2
3,38,200,1,36,0,2.3999999999999906,29.999999999999904,3132,0,1,,37
0,39,68,3,10,0,0,17.999999999999996,684,0,-1,,13
1,39,63,0,9,1,0,0,501,0,-1,,9
2,39,51,0,7,0,0,0,345,3,-1.1,,7
3,39,15,1,1,0,0,5.000000000000002,74,0,-0.2,,2
0,40,111,0,17,6,0,0,861,1,-1.1,,17
1,40,27,0,3,1,0,0,177,0,-1,,3
2,40,15,0,1,0,0,0,69,1,-1.1,,1
