episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,270.0,11358.0,3078.0,12312.0,0.6776315789473685,5,48,16.75,67,0.48880597014925375,33,200,84.25,337,0.3805637982195845
2,65.0,1095.0,358.75,1435.0,0.5594076655052265,1,20,6.75,27,0.5462962962962963,9,122,43.25,173,0.5245664739884393
3,71.0,6918.0,1970.5,7882.0,0.659731032732809,1,44,16.5,66,0.5151515151515151,9,200,86.75,347,0.4474063400576369
4,36.0,366.0,141.25,565.0,0.4420353982300885,0,8,2.75,11,0.5681818181818182,9,57,22.5,90,0.41666666666666663
5,153.0,9720.0,4292.25,17169.0,0.42263672898829285,3,45,30.25,121,0.262396694214876,27,200,156.75,627,0.2069377990430623
6,36.0,8346.0,3852.0,15408.0,0.4756619937694704,0,43,26.25,105,0.3595238095238096,9,200,134.25,537,0.30027932960893855
7,77.0,9912.0,2550.5,10202.0,0.7233875710644971,1,47,12.75,51,0.6813725490196079,9,200,61.25,245,0.5908163265306122
8,63.0,7110.0,1846.25,7385.0,0.7176371022342586,1,42,11.75,47,0.6648936170212766,9,200,62.75,251,0.5826693227091634
9,359.0,6486.0,2881.25,11525.0,0.43828633405639916,9,41,29.5,118,0.2076271186440677,57,200,164.25,657,0.16324200913242004
10,68.0,10356.0,3806.75,15227.0,0.5202764825638668,2,44,28.5,114,0.2894736842105263,15,200,152.5,610,0.2295081967213115
11,65.0,6438.0,2032.75,8131.0,0.6246771614807527,1,42,18.25,73,0.48972602739726023,9,200,100.0,400,0.43625
12,90.0,1806.0,521.0,2084.0,0.6185220729366603,2,34,10.0,40,0.6,15,200,64.25,257,0.5398832684824902
13,53.0,9528.0,2456.5,9826.0,0.7233360472216568,1,45,12.75,51,0.6519607843137255,9,200,62.75,251,0.5707171314741036
14,119.0,8478.0,3383.75,13535.0,0.46751015884743263,3,44,29.25,117,0.2628205128205128,21,200,155.25,621,0.21618357487922713
15,65.0,8388.0,2819.5,11278.0,0.6089732222025181,1,45,21.0,84,0.4821428571428571,9,200,107.5,430,0.4372093023255814
16,59.0,11598.0,3820.25,15281.0,0.5879359989529481,1,45,27.25,109,0.3371559633027523,9,200,140.5,562,0.2758007117437722
17,36.0,7794.0,2125.5,8502.0,0.6884262526464361,0,44,14.5,58,0.5862068965517241,9,200,77.75,311,0.479903536977492
18,132.0,8952.0,3801.5,15206.0,0.5271274496909115,2,45,23.0,92,0.4402173913043478,21,200,115.0,460,0.3793478260869565
19,77.0,10776.0,3884.0,15536.0,0.5848030381050463,1,46,23.0,92,0.4619565217391305,9,200,112.0,448,0.4095982142857143
20,65.0,8886.0,3573.5,14294.0,0.5425353295088848,1,42,23.5,94,0.4042553191489362,9,200,121.0,484,0.3605371900826446
21,113.0,8502.0,2297.25,9189.0,0.6915605615409729,3,43,14.25,57,0.5394736842105263,21,200,71.75,287,0.48867595818815335
22,42.0,8478.0,2187.75,8751.0,0.7236030167980803,0,43,12.0,48,0.6770833333333334,9,200,64.25,257,0.5632295719844358
23,41.0,573.0,215.75,863.0,0.4944959443800695,1,10,4.0,16,0.46875,9,62,29.75,119,0.37184873949579833
24,41.0,10548.0,2700.75,10803.0,0.7319494584837545,1,47,13.0,52,0.6730769230769231,9,200,59.75,239,0.6119246861924686
25,65.0,7248.0,1975.75,7903.0,0.6869226875869923,1,43,14.5,58,0.5689655172413793,9,200,76.25,305,0.5040983606557377
26,90.0,11226.0,2903.75,11615.0,0.7215023676280672,1,47,13.5,54,0.6481481481481481,15,200,65.75,263,0.5332699619771863
27,47.0,7026.0,2497.75,9991.0,0.5932088879991992,1,45,21.0,84,0.49404761904761907,9,200,106.0,424,0.44693396226415094
28,36.0,1722.0,503.5,2014.0,0.6420059582919563,0,33,9.5,38,0.6710526315789473,9,200,59.75,239,0.6119246861924686
29,42.0,10728.0,2981.25,11925.0,0.6945283018867925,0,47,16.0,64,0.6171875,9,200,82.0,328,0.5137195121951219
30,107.0,9642.0,2534.75,10139.0,0.7065045862511096,2,46,14.5,58,0.5689655172413793,9,200,71.75,287,0.49912891986062713
31,354.0,10698.0,3646.25,14585.0,0.5754370929036682,8,47,25.75,103,0.34708737864077666,57,200,131.5,526,0.26615969581749055
32,84.0,9102.0,2374.75,9499.0,0.7124170965364776,2,45,13.75,55,0.5863636363636363,21,200,67.25,269,0.5046468401486989
33,171.0,7308.0,4602.75,18411.0,0.2910624083428385,3,42,31.0,124,0.2379032258064515,27,200,156.75,627,0.2069377990430623
