episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,15,1,6.666666666666667,7379.499999999996,34391,2454549.479999998
2,12,1,8.333333333333332,9853.5,36075,7937155.169999999
3,28,3,10.714285714285714,2990.1000000000017,12822,242713.31999999998
4,26,4,15.384615384615385,1659.1999999999998,8807,64245.60000000001
5,26,3,11.538461538461538,9187.199999999993,35470,347694.7200000004
6,19,2,10.526315789473683,522.8999999999999,2200,8121.900000000001
7,37,6,16.216216216216218,13879.000000000013,56036,2789702.760000003
8,8,0,0.0,158.4,660,172.80000000000004
9,8,1,12.5,182.39999999999998,1565,138.23999999999992
10,12,0,0.0,5644.000000000004,19008,2152914.479999995
11,1,0,0.0,3.2,23,6.72
12,22,3,13.636363636363635,3723.6999999999966,18487,1133529.3599999996
13,16,2,12.5,9911.800000000005,41388,5721245.219999998
14,9,1,11.11111111111111,59.8,342,149.28
15,29,1,3.4482758620689653,12819.800000000008,51308,1100667.119999999
16,35,6,17.142857142857142,6097.599999999999,24523,675433.5599999991
17,23,3,13.043478260869565,1751.5999999999997,7775,96332.03999999995
18,12,1,8.333333333333332,365.8,1623,1173.1200000000003
19,5,0,0.0,16.799999999999997,200,21.119999999999997
20,0,0,0.0,0.0,0,0.0
21,10,0,0.0,5610.4,20625,1015327.1999999997
22,21,0,0.0,1673.6000000000001,7375,40246.08000000001
23,14,2,14.285714285714285,2494.699999999996,12270,158738.28000000006
24,48,5,10.416666666666668,9757.000000000007,46140,2357142.9300000025
25,17,0,0.0,2194.4,8811,214271.27999999997
26,15,1,6.666666666666667,11150.100000000008,45019,7882629.060000003
27,33,4,12.121212121212121,2001.9,10208,161064.05999999997
28,9,1,11.11111111111111,498.3999999999999,2646,2808.7200000000003
29,4,0,0.0,145.6,709,2909.52
30,9,1,11.11111111111111,137.20000000000002,816,899.2800000000001
31,10,0,0.0,762.4000000000002,3093,11608.320000000002
32,18,1,5.555555555555555,762.6,3665,9360.239999999994
33,13,0,0.0,200.00000000000003,1246,3996.7200000000007
34,11,0,0.0,515.2000000000003,3040,3242.4000000000005
35,23,1,4.3478260869565215,12795.600000000017,46988,6102489.330000012
36,13,0,0.0,7114.000000000002,31145,1307927.7599999998
37,17,0,0.0,803.2,3614,18124.32
38,16,1,6.25,11778.699999999997,47835,7980521.880000005
39,26,2,7.6923076923076925,10472.199999999992,40510,3586524.959999998
40,24,1,4.166666666666666,2283.6,9140,80798.88
41,10,0,0.0,1179.1999999999985,5610,21674.64
42,21,3,14.285714285714285,2805.600000000001,12560,234233.15999999995
43,29,1,3.4482758620689653,2526.400000000001,13399,209520.36000000004
44,9,0,0.0,1053.5999999999997,4671,24069.119999999988
45,23,1,4.3478260869565215,11505.999999999998,47346,5495902.139999998
46,24,4,16.666666666666664,9907.099999999988,36659,2247976.2000000007
47,16,0,0.0,2221.6000000000004,10384,120306.95999999998
48,22,4,18.181818181818183,11961.399999999996,48484,3381772.5300000007
