episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,29,6,20.689655172413794,7666.4999999999945,29205,399583.8000000001
2,15,1,6.666666666666667,10720.799999999994,38117,13619939.459999997
3,34,5,14.705882352941178,8248.79999999999,35305,199737.36000000016
4,23,1,4.3478260869565215,10607.99999999999,35150,1480780.0799999998
5,35,3,8.571428571428571,3590.6000000000013,18086,117185.46
6,24,2,8.333333333333332,2279.2000000000007,9670,53997.95999999999
7,12,2,16.666666666666664,164.39999999999998,894,90.72
8,15,1,6.666666666666667,3606.199999999998,13157,1447085.94
9,18,2,11.11111111111111,541.5999999999999,2515,9606.119999999999
10,8,1,12.5,57.60000000000001,599,167.04000000000002
11,18,2,11.11111111111111,2176.799999999999,10815,90097.67999999998
12,17,2,11.76470588235294,468.59999999999997,2480,7680.24
13,7,1,14.285714285714285,47.599999999999994,445,14.399999999999999
14,16,2,12.5,452.2000000000001,2167,5750.88
15,12,1,8.333333333333332,326.4000000000002,1677,3495.119999999999
16,19,2,10.526315789473683,1302.1,6085,31774.68000000001
17,16,4,25.0,4984.499999999999,21027,1689332.3400000003
18,26,6,23.076923076923077,7488.899999999984,29325,277621.38000000035
19,20,2,10.0,3648.899999999998,13601,507464.7600000001
20,23,1,4.3478260869565215,4169.999999999999,16353,552287.0999999997
21,23,1,4.3478260869565215,2899.4999999999977,12418,268586.99999999994
22,5,1,20.0,76.00000000000001,678,176.4
23,29,3,10.344827586206897,9273.299999999983,34733,296181.1200000003
24,30,6,20.0,3767.7999999999997,16145,704727.3600000002
25,20,2,10.0,977.0000000000001,5015,29584.800000000007
26,15,0,0.0,10094.800000000003,35390,10373869.499999998
27,23,2,8.695652173913043,5369.799999999992,21637,54910.8
28,30,3,10.0,1547.5999999999997,7000,43565.55000000001
29,9,0,0.0,5319.400000000002,18907,2177451.1200000006
30,23,2,8.695652173913043,8163.999999999987,28584,3227820.9599999995
31,2,0,0.0,29.6,347,131.04
32,26,3,11.538461538461538,12017.19999999999,46369,5119288.079999999
33,28,2,7.142857142857142,2738.3000000000006,11315,340815.72000000003
34,35,5,14.285714285714285,5808.399999999993,24438,1399872.9599999988
35,21,1,4.761904761904762,1791.3000000000002,7905,89674.32
36,12,1,8.333333333333332,904.8000000000001,4390,39509.28000000001
37,16,1,6.25,457.6,2517,3083.040000000001
38,16,2,12.5,113.19999999999997,839,822.72
39,12,1,8.333333333333332,278.8,1259,1068.48
40,24,3,12.5,1248.2000000000005,5684,26296.799999999996
41,19,1,5.263157894736842,903.2000000000003,5052,14297.759999999993
42,17,1,5.88235294117647,3324.1,11033,127549.43999999997
43,18,0,0.0,2776.9999999999964,12123,23186.27999999999
44,35,4,11.428571428571429,8757.599999999995,34149,393350.6400000005
45,44,5,11.363636363636363,8291.099999999999,31026,489251.0399999998
46,14,0,0.0,13262.400000000003,45248,7466075.279999999
47,9,0,0.0,299.59999999999997,1461,1399.2000000000003
48,10,1,10.0,192.99999999999997,940,1023.8399999999999
49,20,1,5.0,2849.7999999999984,12390,89604.95999999999
50,23,2,8.695652173913043,11834.20000000001,41857,6550675.559999999
51,25,1,4.0,4228.0,15711,122525.52000000005
52,39,7,17.94871794871795,7567.200000000012,37155,2439574.8900000025
53,29,1,3.4482758620689653,3008.3999999999996,12233,90763.08
54,14,1,7.142857142857142,144.8,1073,828.48
55,15,0,0.0,10167.399999999996,34951,6591461.399999995
56,11,1,9.090909090909092,147.89999999999998,967,1708.8000000000002
57,36,5,13.88888888888889,7169.499999999991,30496,292943.8800000005
58,5,0,0.0,253.60000000000002,1521,6121.200000000001
59,18,1,5.555555555555555,12391.19999999999,44185,3822259.1999999993
60,15,1,6.666666666666667,11882.099999999997,41577,7906461.119999997
61,37,3,8.108108108108109,11739.000000000002,42787,3252874.0500000026
62,36,8,22.22222222222222,7569.999999999989,34533,2433570.899999996
63,21,0,0.0,9733.8,42784,3462619.319999999
64,13,1,7.6923076923076925,2337.299999999999,8961,475933.07999999967
65,29,4,13.793103448275861,2108.5000000000005,9876,135592.62000000002
66,17,3,17.647058823529413,6767.100000000006,28368,3395665.739999999
67,48,3,6.25,10913.199999999986,44507,827644.7999999995
68,7,1,14.285714285714285,122.80000000000003,693,171.83999999999997
69,37,6,16.216216216216218,9398.59999999999,36661,2012120.159999999
70,34,4,11.76470588235294,4380.800000000002,18311,338473.9200000005
