episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,20,1,5.0,883.4666666666668,4321,18182.03999999999
2,33,7,21.21212121212121,7988.233333333337,30552,640704.4400000002
3,12,0,0.0,297.6000000000001,1496,610.56
4,7,0,0.0,342.40000000000003,1621,3026.3999999999996
5,12,1,8.333333333333332,9007.200000000003,34394,14109971.160000002
6,30,7,23.333333333333332,10444.19999999999,42501,5298050.72
7,19,1,5.263157894736842,3845.099999999997,15045,207904.1999999999
8,14,0,0.0,475.40000000000015,1873,1432.92
9,14,1,7.142857142857142,1141.7000000000003,5420,51653.04000000003
10,15,0,0.0,6394.599999999998,25344,3064023.780000004
11,19,1,5.263157894736842,5475.199999999996,19653,1428608.4599999997
12,24,5,20.833333333333336,5486.933333333337,22472,1088372.4900000002
13,17,2,11.76470588235294,3344.0999999999967,15793,105839.27999999997
14,25,1,4.0,2188.5999999999985,9957,34886.219999999994
15,14,1,7.142857142857142,549.4,2360,10266.340000000002
16,21,2,9.523809523809524,2435.1999999999994,9639,98805.96
17,31,4,12.903225806451612,9300.566666666664,37167,2084947.869999999
18,29,2,6.896551724137931,7332.899999999997,30259,441152.63999999996
19,1,0,0.0,6.4,81,16.8
20,21,2,9.523809523809524,2169.999999999999,8899,79623.51000000001
21,19,1,5.263157894736842,3615.1999999999916,15070,29811.359999999986
22,16,0,0.0,1557.5999999999997,6896,77254.08
23,27,5,18.51851851851852,1340.0333333333326,7431,96315.36000000003
24,10,1,10.0,74.40000000000002,734,194.88000000000008
25,18,3,16.666666666666664,2474.7999999999984,9729,196420.32000000012
26,19,1,5.263157894736842,325.70000000000005,1986,12397.920000000002
27,18,0,0.0,522.8000000000001,2824,11970.719999999998
28,15,1,6.666666666666667,719.7999999999998,3882,27284.4
29,11,1,9.090909090909092,82.79999999999998,500,250.07999999999996
30,24,1,4.166666666666666,3867.9999999999964,13455,91061.99999999996
31,31,2,6.451612903225806,2103.4000000000005,10476,85573.14000000004
32,45,5,11.11111111111111,4024.899999999998,19958,334328.22000000026
33,14,1,7.142857142857142,1880.8,7522,49858.55999999999
34,23,3,13.043478260869565,2503.999999999999,9650,32062.31999999999
35,18,0,0.0,4961.199999999996,27485,677265.4800000008
36,29,8,27.586206896551722,1395.6,6574,49665.929999999986
37,25,1,4.0,2693.7333333333327,11970,202833.78
38,13,0,0.0,585.0,3294,14096.64
39,30,4,13.333333333333334,5244.733333333329,23627,566077.3799999997
40,12,0,0.0,318.4000000000001,1734,1216.8000000000002
41,8,1,12.5,901.6333333333331,4819,106861.34000000003
42,17,3,17.647058823529413,579.8333333333334,3056,3174.5599999999995
43,22,0,0.0,11881.99999999999,45596,6073153.379999999
44,8,0,0.0,166.40000000000006,1149,570.48
45,11,1,9.090909090909092,177.20000000000005,1254,612.2400000000001
46,38,4,10.526315789473683,10989.000000000011,41572,733322.8899999994
47,26,4,15.384615384615385,5170.166666666664,19603,330607.52000000014
48,27,3,11.11111111111111,2849.666666666667,11658,39934.159999999996
49,11,1,9.090909090909092,117.8,849,654.7199999999999
50,32,0,0.0,3592.8,14903,114726.47999999997
51,19,2,10.526315789473683,4443.033333333333,19712,572341.95
52,11,0,0.0,239.99999999999997,1336,750.7199999999998
53,15,1,6.666666666666667,855.5333333333334,3911,9934.56
54,20,4,20.0,2628.3999999999987,9154,81129.7200000001
55,27,6,22.22222222222222,3168.799999999995,13322,138244.67999999996
56,16,0,0.0,752.6000000000003,3830,8388.959999999997
57,17,1,5.88235294117647,527.6000000000001,2595,5060.88
58,31,7,22.58064516129032,4524.399999999995,18752,341829.4800000003
59,9,0,0.0,336.00000000000006,1470,5300.640000000001
60,13,0,0.0,172.19999999999996,1110,1596.2999999999997
61,46,6,13.043478260869565,8262.466666666654,37056,1319998.1299999997
