episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,9,0,0.0,1011.1999999999996,4678,19425.599999999995
2,29,2,6.896551724137931,4680.799999999999,19967,1227601.6799999992
3,10,0,0.0,338.79999999999995,1787,17120.88000000001
4,35,1,2.857142857142857,8920.399999999996,33158,717592.1399999999
5,13,1,7.6923076923076925,9863.199999999999,33578,7413897.36
6,15,1,6.666666666666667,4377.399999999998,16654,58133.760000000104
7,11,0,0.0,170.4,900,1267.1999999999996
8,16,1,6.25,8844.599999999999,33333,5513039.039999999
9,17,1,5.88235294117647,4901.199999999997,18150,2273021.2800000003
10,25,1,4.0,11703.59999999999,40360,3639727.6800000006
11,14,0,0.0,294.6000000000001,1391,2649.6000000000004
12,25,0,0.0,11626.399999999992,39999,6554808.480000002
13,5,0,0.0,100.0,476,892.8000000000001
14,14,0,0.0,897.8000000000001,3954,27175.68
15,18,0,0.0,5912.0,24838,318457.2000000001
16,13,0,0.0,1994.399999999999,7561,44320.79999999994
17,23,0,0.0,10102.800000000005,37773,5864262.359999995
18,21,1,4.761904761904762,11087.599999999995,38536,4009123.259999998
19,13,0,0.0,525.0000000000002,3346,8267.880000000001
20,17,1,5.88235294117647,8308.000000000005,29106,3176809.1399999997
21,27,0,0.0,5955.999999999995,23697,266687.04
22,7,0,0.0,160.79999999999998,998,987.8399999999999
23,16,1,6.25,556.6000000000001,2877,4970.879999999999
24,11,1,9.090909090909092,2725.1999999999953,8683,31739.39999999998
25,17,0,0.0,696.0000000000001,3646,13793.039999999997
26,14,0,0.0,795.2000000000004,3478,31399.91999999998
27,21,0,0.0,898.4,4461,15008.880000000001
28,32,2,6.25,12834.799999999988,44823,3917748.449999999
29,15,0,0.0,265.19999999999993,1177,4077.6000000000013
30,17,0,0.0,2265.999999999999,9395,110565.48000000004
31,9,0,0.0,4126.4,15461,231712.5599999999
32,30,2,6.666666666666667,11147.500000000005,38235,2562309.120000001
33,11,0,0.0,7462.799999999996,23438,6138933.0
34,13,1,7.6923076923076925,299.2,1421,7621.6799999999985
35,11,0,0.0,5773.599999999991,19974,1248141.119999997
36,19,1,5.263157894736842,1332.399999999999,5435,20878.07999999999
37,20,0,0.0,899.6000000000004,4213,14659.199999999997
38,11,0,0.0,314.00000000000006,1861,4402.079999999998
39,22,1,4.545454545454546,241.59999999999997,1452,1856.639999999999
40,8,0,0.0,85.49999999999999,669,43.68
41,6,0,0.0,38.4,336,305.28
42,20,0,0.0,8194.799999999992,29521,3406127.040000001
43,13,1,7.6923076923076925,254.4,1265,2271.8399999999992
44,9,1,11.11111111111111,721.5999999999993,4350,24874.32
45,24,3,12.5,1126.9,4623,16664.88
46,24,0,0.0,10030.000000000002,35901,1899098.6399999997
47,16,0,0.0,11863.59999999999,37765,5193987.779999999
48,9,0,0.0,80.0,454,1225.92
49,19,0,0.0,2591.2,9848,43385.759999999995
50,20,1,5.0,380.80000000000007,2225,11938.319999999998
51,15,0,0.0,2607.2,10536,47785.919999999984
52,17,1,5.88235294117647,246.00000000000003,1521,5451.839999999999
53,25,0,0.0,485.59999999999985,2905,21232.319999999992
54,12,0,0.0,1098.3999999999994,4854,12273.360000000011
55,11,0,0.0,263.20000000000005,1496,2451.8399999999992
56,24,1,4.166666666666666,9762.7,37232,5438625.120000004
57,27,2,7.4074074074074066,7477.999999999999,29414,653250.3599999993
58,20,0,0.0,1986.6000000000004,8599,67913.03999999998
59,23,1,4.3478260869565215,1748.3999999999999,6322,49384.07999999996
60,9,0,0.0,127.1,775,340.43999999999994
61,12,0,0.0,560.0,1994,597.5999999999997
62,26,2,7.6923076923076925,1232.2,5183,20464.799999999996
63,18,1,5.555555555555555,5912.099999999989,25077,326228.28000000026
64,16,2,12.5,1341.6000000000006,6008,39265.44000000001
65,37,2,5.405405405405405,3040.8999999999996,14121,223674.35999999996
66,11,1,9.090909090909092,3266.599999999995,15182,40823.03999999992
67,13,0,0.0,7212.999999999995,26067,1900653.0600000008
68,12,0,0.0,12114.000000000007,36407,5212809.119999997
69,8,0,0.0,211.2,1473,11324.160000000005
70,17,0,0.0,8499.199999999995,28387,4529545.1999999955
71,22,5,22.727272727272727,10214.999999999996,33369,7509321.539999999
72,9,0,0.0,2197.800000000001,8246,257332.56000000006
73,33,2,6.0606060606060606,4137.1,17778,294001.32000000024
74,21,1,4.761904761904762,9198.599999999986,34807,4680365.159999995
75,23,0,0.0,4816.499999999992,19961,704898.8400000001
76,20,0,0.0,416.60000000000014,2439,7745.279999999993
77,22,0,0.0,367.0,1794,13469.520000000004
78,18,0,0.0,11229.999999999995,38265,7178535.119999998
79,10,1,10.0,160.79999999999995,691,1001.2800000000003
80,21,2,9.523809523809524,4919.999999999991,21258,64270.800000000076
81,36,0,0.0,9337.999999999993,40191,1062844.7399999993
82,13,0,0.0,394.40000000000003,1698,3200.4000000000005
83,13,0,0.0,578.6000000000001,2753,15188.399999999998
84,26,2,7.6923076923076925,4505.599999999993,20240,69481.20000000006
85,29,1,3.4482758620689653,10857.200000000004,38667,2166421.6800000006
86,29,1,3.4482758620689653,8519.599999999995,33944,534846.4799999995
87,9,0,0.0,742.3999999999995,3754,5644.799999999996
88,16,1,6.25,7479.599999999993,29797,1159606.3199999996
89,28,4,14.285714285714285,9216.099999999997,35595,3237799.2599999993
90,15,1,6.666666666666667,1214.1999999999998,5212,30862.319999999992
91,16,1,6.25,4647.399999999996,19129,133261.56000000014
92,22,1,4.545454545454546,638.1999999999999,2952,5868.959999999997
93,12,0,0.0,384.80000000000007,2642,10221.840000000004
94,22,0,0.0,7165.1999999999925,26952,165554.1600000002
95,8,1,12.5,403.2000000000001,2152,9620.640000000001
96,12,0,0.0,191.60000000000002,1440,3567.6000000000004
97,1,0,0.0,4.8,42,6.720000000000001
98,13,0,0.0,2175.2,8245,108627.12000000007
99,8,0,0.0,285.60000000000014,1221,2461.2000000000003
100,13,0,0.0,2154.3999999999983,9623,201233.76000000018
101,23,1,4.3478260869565215,5934.799999999997,23933,238829.7599999995
102,25,1,4.0,3868.9999999999986,16774,99171.36000000007
103,29,2,6.896551724137931,2846.799999999999,11530,120922.79999999999
104,6,1,16.666666666666664,133.60000000000002,720,285.12
105,14,0,0.0,264.8,1511,2844.4800000000005
106,19,0,0.0,9354.39999999999,35542,3982338.0000000014
107,10,0,0.0,435.2000000000001,2180,5787.84
108,3,0,0.0,25.599999999999998,232,243.11999999999998
109,13,1,7.6923076923076925,945.3999999999999,3842,27086.160000000014
110,30,2,6.666666666666667,13526.79999999999,45393,4034288.5200000033
111,21,0,0.0,8048.399999999997,29513,831877.6799999998
112,12,1,8.333333333333332,858.9000000000003,3338,16802.999999999985
113,27,4,14.814814814814813,9882.099999999993,37110,4224345.479999997
114,12,1,8.333333333333332,173.00000000000003,1143,3664.0800000000004
115,21,5,23.809523809523807,1957.8000000000002,7958,37711.79999999999
116,29,0,0.0,8718.799999999996,29318,1655947.5599999994
117,24,1,4.166666666666666,12266.599999999999,41479,3388442.0400000005
118,20,0,0.0,1416.1999999999996,5948,11920.200000000003
119,15,0,0.0,5606.2000000000035,21262,419339.2800000002
120,26,1,3.8461538461538463,2009.399999999998,9172,138262.32000000007
121,20,2,10.0,13048.699999999995,40329,9168373.44
122,17,1,5.88235294117647,8458.799999999992,33487,2758343.279999998
123,21,1,4.761904761904762,3214.2999999999984,13317,355466.52000000014
124,19,1,5.263157894736842,2852.1999999999985,10144,41260.79999999999
125,12,1,8.333333333333332,407.6,2105,2722.080000000001
126,18,1,5.555555555555555,11612.099999999999,45393,3661073.9999999986
127,12,0,0.0,155.99999999999997,918,849.8399999999997
128,35,3,8.571428571428571,2454.9,11464,97329.23999999999
129,10,1,10.0,1386.0000000000002,5176,100279.98000000001
130,7,0,0.0,100.80000000000004,820,1116.96
131,22,2,9.090909090909092,1210.0,5332,25762.56
132,17,0,0.0,7034.4000000000015,26011,1462845.120000001
133,15,0,0.0,2395.9999999999986,10161,127203.35999999997
134,37,3,8.108108108108109,14055.599999999995,49129,3561445.799999999
135,12,0,0.0,272.8,1866,4036.8000000000006
136,4,0,0.0,180.0,780,945.1199999999998
137,10,1,10.0,527.1999999999994,3281,6828.719999999993
138,23,0,0.0,3542.9999999999986,14960,99115.32000000005
139,20,1,5.0,10522.399999999994,34899,2883604.920000003
140,16,0,0.0,522.0000000000001,2491,12593.520000000002
141,17,0,0.0,973.6000000000003,3983,9656.16
142,10,0,0.0,367.2000000000001,2063,9762.48
143,27,2,7.4074074074074066,11466.899999999989,39887,6572371.1099999985
144,19,0,0.0,7521.999999999998,27646,1875834.3599999999
145,22,0,0.0,1320.1999999999996,5643,40653.84000000002
146,13,0,0.0,891.4000000000001,3662,10944.480000000007
147,19,0,0.0,6557.599999999996,28935,975963.84
148,30,1,3.3333333333333335,13281.19999999999,44296,3028297.5599999996
149,5,0,0.0,152.80000000000004,1542,4035.1200000000013
150,12,1,8.333333333333332,7714.5999999999985,32033,5901698.3999999985
151,26,1,3.8461538461538463,5692.199999999986,21944,67622.63999999996
152,9,0,0.0,284.80000000000007,1194,1209.3599999999997
153,12,0,0.0,206.00000000000003,1040,2905.440000000001
154,17,1,5.88235294117647,3900.799999999997,14729,52315.920000000086
155,17,0,0.0,1372.7999999999995,5211,26392.079999999994
156,32,2,6.25,8146.699999999996,34250,3673773.269999998
157,14,0,0.0,835.1999999999998,3426,6293.5199999999995
158,17,1,5.88235294117647,2656.0000000000005,11327,163744.80000000002
159,12,0,0.0,320.80000000000007,1610,3523.200000000001
160,21,0,0.0,3834.2000000000007,15999,540762.3600000003
161,12,0,0.0,181.2,1081,2063.88
162,12,0,0.0,444.8000000000002,2297,7654.080000000002
163,13,1,7.6923076923076925,770.7,3169,2411.9999999999995
164,22,1,4.545454545454546,669.6,3205,8675.519999999999
165,5,0,0.0,49.600000000000016,496,358.31999999999994
166,39,2,5.128205128205128,5367.700000000001,21907,335470.92
167,13,1,7.6923076923076925,3349.199999999996,14473,108049.86000000004
168,12,0,0.0,142.4,666,897.6
169,13,1,7.6923076923076925,4227.199999999993,16790,111132.71999999986
170,15,1,6.666666666666667,334.0000000000001,1960,1755.4200000000003
171,11,0,0.0,3348.799999999999,11570,189811.2
172,20,2,10.0,673.6000000000001,3242,4752.479999999998
173,22,1,4.545454545454546,5114.699999999996,18251,135619.7999999999
174,26,2,7.6923076923076925,3646.7,13226,518882.39999999985
175,18,1,5.555555555555555,605.8000000000002,3175,7738.799999999999
176,12,0,0.0,11569.800000000008,37769,5390457.9
177,6,0,0.0,99.2,424,173.04
178,12,2,16.666666666666664,670.4000000000002,3716,8914.8
179,21,0,0.0,10741.799999999987,38524,6011097.419999995
180,10,0,0.0,4500.8,18213,1985687.759999997
181,11,0,0.0,877.1999999999994,4579,7100.999999999999
182,23,1,4.3478260869565215,6025.599999999988,22566,615542.04
183,21,0,0.0,11356.400000000005,39758,4470124.439999999
184,25,3,12.0,10577.999999999987,41115,3228864.540000002
185,14,2,14.285714285714285,552.2,2139,8348.339999999997
186,21,2,9.523809523809524,12329.099999999997,40091,6701380.979999998
187,12,0,0.0,3539.9999999999973,15983,215880.96000000014
188,11,3,27.27272727272727,58.400000000000006,358,130.07999999999998
189,28,2,7.142857142857142,7550.699999999993,33965,702809.3999999992
190,15,2,13.333333333333334,6794.399999999994,24230,2043943.6200000008
191,14,1,7.142857142857142,6708.999999999995,24076,2073676.4099999997
192,29,3,10.344827586206897,12054.799999999996,37754,2952368.940000001
193,12,0,0.0,4626.399999999999,19373,520469.28000000044
194,1,0,0.0,15.199999999999998,161,186.0
195,14,0,0.0,5538.800000000006,25175,649377.1200000003
196,21,0,0.0,3269.5999999999963,10956,47153.280000000006
197,26,1,3.8461538461538463,9021.4,36273,1729005.4200000004
