reward,numerosity,fitness
-80.5,805,-106.25999999999962
-4.468647674116255e-15,322,0.0
-45.20000000000007,674,-9810.299999999992
10.299999999999995,527,1434.1800000000005
-22.799999999999997,108,-110.87999999999995
-54.000000000000085,540,-3847.5
126.00000000000021,180,0.0
-35.999999999999936,360,-291.60000000000036
90.0,180,0.0
-17.999999999999968,180,0.0
50.39999999999997,72,0.0
-7.200000000000004,72,0.0
-14.400000000000007,144,-68.04
-2.4,24,0.0
-6.0,60,-27.36000000000001
-11.4,54,-34.2
-93.0,930,-44.640000000000015
87.00000000000006,158,767.9999999999998
18.999999999999964,190,0.0
-18.999999999999964,190,0.0
-47.5,475,-547.1999999999995
-34.20000000000004,342,-804.2700000000006
-3.0253577421035516e-15,218,0.0
152.6000000000003,218,0.0
109.0,218,0.0
32.29999999999998,167,-571.08
-22.99999999999995,230,0.0
80.50000000000017,345,2194.1999999999966
-22.99999999999995,230,0.0
-35.99999999999997,360,0.0
-287.9999999999998,1080,-928.7999999999986
-28.39999999999993,284,0.0
61.20000000000003,68,332.63999999999993
-1.8000000000000003,18,-0.72
-14.4,84,-110.16
-6.6,66,-7.260000000000001
5.0,10,0.0
-1.5000000000000002,15,-4.2
-126.00000000000036,1260,-1749.600000000004
17.399999999999988,1820,-10490.460000000005
59.80000000000004,752,-7629.209999999993
-74.39999999999998,744,-22.320000000000007
-35.99999999999997,360,0.0
-33.80000000000004,900,-3513.4499999999944
-81.10000000000007,939,-29535.659999999978
-4.800000000000002,48,0.0
38.69999999999999,67,940.6800000000001
-166.0,830,-988.5299999999992
-72.0,360,-428.76000000000033
47.40000000000007,158,0.0
79.0,158,0.0
260.7000000000004,395,1450.4399999999982
218.40000000000057,312,0.0
218.40000000000057,312,0.0
20.29999999999999,369,407.6700000000002
-52.19999999999986,522,-20.879999999999995
-61.59999999999986,1132,-6041.519999999987
-36.699999999999996,473,-4333.5599999999995
-9.499999999999996,129,-260.94
-2.9976021664879227e-15,216,0.0
-53.3,755,-6236.10000000001
-10.100000000000001,253,-1436.79
-11.4,54,-34.2
-105.60000000000008,576,-1360.7999999999995
99.4000000000001,142,0.0
-12.0,60,-57.959999999999994
-180.5000000000003,855,-877.8000000000006
-10.500000000000004,105,-4.200000000000003
-27.300000000000043,273,-87.3599999999999
145.59999999999974,728,3898.4400000000046
245.6999999999996,273,393.1199999999995
72.90000000000003,81,1247.4
225.0,450,593.9999999999995
270.00000000000074,300,0.0
-307.2000000000001,1152,-967.6799999999977
39.60000000000001,44,1336.5
-7.1999999999999975,72,0.0
-19.200000000000006,192,-40.32
-14.399999999999999,24,0.0
115.0,230,0.0
-1.9,19,-1.08
72.1,955,-4646.309999999999
45.000000000000064,300,-364.5000000000006
-10.700000000000003,245,-1142.4900000000002
126.0,252,0.0
-3.497202527569243e-15,252,0.0
-63.0,630,-83.15999999999974
50.399999999999885,252,0.0
83.79999999999997,522,-1155.1799999999992
198.0,396,1710.720000000003
-26.399999999999938,264,0.0
-39.59999999999998,396,-15.839999999999955
184.80000000000044,264,0.0
99.40000000000025,426,-17.039999999999964
-25.099999999999945,707,-81.95999999999994
23.9,93,47.99999999999999
-9.0,30,-19.440000000000005
-0.30000000000000004,3,-0.12
-0.2,2,0.0
56.99999999999997,90,0.0
-2.4,24,0.0
16.8,24,0.0
73.79999999999994,82,0.0
-8.200000000000003,82,0.0
252.0000000000007,360,0.0
47.19999999999989,898,-9186.329999999993
-97.39999999999998,1288,-38572.97999999997
-9.399999999999999,132,-1547.1900000000005
64.09999999999998,141,733.05
-15.600000000000007,36,-8.639999999999999
154.99999999999994,252,1711.4700000000007
156.0,312,0.0
296.40000000000003,468,2096.6400000000062
85.50000000000003,135,145.79999999999998
-9.6,96,-69.48
220.89999999999932,735,-21.960000000000004
211.40000000000055,302,0.0
-61.99999999999998,836,-23316.29999999999
34.999999999999986,50,0.0
34.999999999999986,50,0.0
47.49999999999998,75,1700.9999999999995
25.0,50,0.0
-1.2,12,0.0
169.19999999999985,1402,2378.460000000001
112.80000000000031,452,-359.0399999999988
30.000000000000004,318,1028.58
5.6000000000000005,84,-178.5
642.8999999999999,805,20538.539999999983
2.0,2,0.0
54.599999999999994,154,1364.1599999999994
12.600000000000001,14,0.0
133.5,267,0.0
-24.0,240,-31.680000000000003
-9.599999999999998,96,0.0
-14.800000000000008,148,-139.86
211.40000000000055,302,0.0
498.3000000000012,755,7103.039999999995
-13.799999999999969,416,-16.55999999999996
10.000000000000004,340,-7149.84
400.20000000000124,522,0.0
97.0,582,1641.2400000000018
