agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,baseline,1,10,0,0,0,0.0,0.0,36.0,19,-1.2,9,0
1,baseline,1,10,0,0,0,0.0,0.0,36.0,4,-1.2,7,0
2,baseline,1,10,1,0,0,0.0,5.000000000000001,41.0,0,0.0,8,1
3,baseline,1,16,1,1,0,0.0,5.000000000000002,68.0,0,0.0,13,2
4,baseline,1,34,0,4,0,0.0,0.0,156.0,8,-1.2,27,4
5,baseline,1,10,0,0,0,0.0,0.0,36.0,0,-1.0,8,0
6,baseline,1,10,0,0,0,0.0,0.0,36.0,15,-1.2,8,0
7,baseline,1,10,0,0,0,0.0,0.0,36.0,8,-1.2,8,0
8,baseline,1,58,0,8,0,0.0,0.0,384.0,9,-1.2,35,8
9,baseline,1,10,0,0,0,0.0,0.0,36.0,0,-1.0,8,0
10,baseline,1,10,0,0,0,0.0,0.0,36.0,18,-1.2,8,0
11,baseline,1,16,0,1,0,0.0,0.0,63.0,8,-1.2,13,1
12,baseline,1,10,0,0,0,0.0,0.0,36.0,16,-1.2,8,0
13,baseline,1,34,0,4,0,0.0,0.0,144.0,18,-1.2,24,4
14,baseline,1,10,1,0,0,0.0,5.000000000000001,41.0,0,0.0,7,1
15,baseline,1,10,0,0,0,0.0,0.0,36.0,19,-1.2,9,0
16,baseline,1,16,0,1,0,0.0,0.0,81.0,6,-1.2,12,1
17,baseline,1,28,0,3,0,0.0,0.0,129.0,0,-1.0,19,3
18,baseline,1,27,0,3,0,0.0,0.0,225.0,0,-1.0,12,3
19,baseline,1,58,0,8,0,0.0,0.0,402.0,0,-1.0,30,8
0,baseline,2,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
1,baseline,2,15,0,1,0,0.0,0.0,75.0,0,-1.0,11,1
2,baseline,2,15,0,1,0,0.0,0.0,75.0,12,-1.2,13,1
3,baseline,2,15,0,1,0,0.0,0.0,57.0,0,-1.0,11,1
4,baseline,2,9,0,0,0,0.0,0.0,36.0,18,-1.2,8,0
5,baseline,2,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,6,1
6,baseline,2,98,1,15,0,0.0,5.9999999999999885,891.0,0,-1.0,43,16
7,baseline,2,9,0,0,0,0.0,0.0,36.0,0,-1.0,9,0
8,baseline,2,21,0,2,0,0.0,0.0,84.0,5,-1.2,17,2
9,baseline,2,15,0,1,0,0.0,0.0,81.0,8,-1.2,11,1
10,baseline,2,9,0,0,0,0.0,0.0,36.0,4,-1.2,7,0
11,baseline,2,45,1,6,0,0.0,5.000000000000006,269.0,0,0.0,34,7
12,baseline,2,9,0,0,0,0.0,0.0,36.0,16,-1.2,8,0
13,baseline,2,33,0,4,0,0.0,0.0,204.0,1,-1.2,22,4
14,baseline,2,9,0,0,0,0.0,0.0,36.0,12,-1.2,8,0
15,baseline,2,62,0,9,0,0.0,0.0,555.0,4,-1.2,31,9
16,baseline,2,9,0,0,0,0.0,0.0,36.0,9,-1.2,8,0
17,baseline,2,15,0,1,0,0.0,0.0,63.0,5,-1.2,12,1
18,baseline,2,21,1,2,0,0.0,5.000000000000002,89.0,0,0.0,17,3
19,baseline,2,38,1,5,0,0.0,5.999999999999998,303.0,0,0.0,28,6
0,baseline,3,69,0,10,0,0.0,0.0,492.0,13,-1.2,28,10
1,baseline,3,33,0,4,0,0.0,0.0,138.0,17,-1.2,26,4
2,baseline,3,21,0,2,0,0.0,0.0,90.0,0,-1.0,17,2
3,baseline,3,15,0,1,0,0.0,0.0,63.0,16,-1.2,13,1
4,baseline,3,27,0,3,0,0.0,0.0,99.0,0,-1.0,22,3
5,baseline,3,15,1,1,1,0.0,5.000000000000002,68.0,0,0.0,14,2
6,baseline,3,15,0,1,0,0.0,0.0,87.0,0,-1.0,13,1
7,baseline,3,21,1,2,0,0.0,5.000000000000002,107.0,0,0.0,17,3
8,baseline,3,9,0,0,0,0.0,0.0,36.0,9,-1.2,9,0
9,baseline,3,9,0,0,0,0.0,0.0,36.0,8,-1.2,8,0
10,baseline,3,15,0,1,0,0.0,0.0,69.0,18,-1.2,13,1
11,baseline,3,45,0,6,0,0.0,0.0,288.0,1,-1.2,34,6
12,baseline,3,27,0,3,0,0.0,0.0,129.0,16,-1.2,21,3
13,baseline,3,32,0,4,1,0.0,0.0,270.0,0,-1.0,22,4
14,baseline,3,9,0,0,0,0.0,0.0,36.0,12,-1.2,9,0
15,baseline,3,15,0,1,0,0.0,0.0,75.0,0,-1.0,13,1
16,baseline,3,9,0,0,0,0.0,0.0,36.0,16,-1.2,9,0
17,baseline,3,15,1,1,0,0.0,5.000000000000001,62.0,0,0.0,13,2
18,baseline,3,15,0,1,0,0.0,0.0,63.0,19,-1.2,12,1
19,baseline,3,15,0,1,0,0.0,0.0,57.0,8,-1.2,14,1
0,baseline,4,15,0,1,0,0.0,0.0,81.0,2,-1.2,13,1
1,baseline,4,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,7,1
2,baseline,4,33,0,4,0,0.0,0.0,156.0,17,-1.2,25,4
3,baseline,4,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,8,1
4,baseline,4,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,8,1
5,baseline,4,27,0,3,0,0.0,0.0,123.0,6,-1.2,19,3
6,baseline,4,51,1,7,0,0.0,5.000000000000006,338.0,0,-1.0,27,8
7,baseline,4,9,0,0,0,0.0,0.0,36.0,8,-1.2,9,0
8,baseline,4,15,0,1,0,0.0,0.0,75.0,18,-1.2,13,1
9,baseline,4,33,0,4,0,0.0,0.0,120.0,8,-1.2,25,4
10,baseline,4,9,0,0,0,0.0,0.0,36.0,2,-1.2,8,0
11,baseline,4,21,0,2,0,0.0,0.0,102.0,8,-1.2,18,2
12,baseline,4,15,0,1,0,0.0,0.0,81.0,16,-1.2,14,1
13,baseline,4,15,0,1,1,0.0,0.0,81.0,3,-1.2,12,1
14,baseline,4,9,0,0,0,0.0,0.0,36.0,12,-1.2,8,0
15,baseline,4,27,0,3,0,0.0,0.0,165.0,19,-1.2,21,3
16,baseline,4,21,0,2,0,0.0,0.0,114.0,9,-1.2,18,2
17,baseline,4,15,0,1,0,0.0,0.0,87.0,12,-1.2,12,1
18,baseline,4,9,0,0,0,0.0,0.0,36.0,0,-1.0,8,0
19,baseline,4,38,0,5,0,0.0,0.0,321.0,1,-1.2,21,5
0,baseline,5,15,0,1,0,0.0,0.0,57.0,19,-1.2,11,1
1,baseline,5,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
2,baseline,5,9,0,0,0,0.0,0.0,36.0,4,-1.2,6,0
3,baseline,5,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,7,1
4,baseline,5,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,6,1
5,baseline,5,45,0,6,0,0.0,0.0,246.0,12,-1.2,27,6
6,baseline,5,27,0,3,0,0.0,0.0,129.0,0,-1.0,18,3
7,baseline,5,9,0,0,0,0.0,0.0,36.0,8,-1.2,7,0
8,baseline,5,15,1,1,0,0.0,5.000000000000002,80.0,0,0.0,10,2
9,baseline,5,9,0,0,0,0.0,0.0,36.0,8,-1.2,7,0
10,baseline,5,45,0,6,0,0.0,0.0,282.0,16,-1.2,28,6
