episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,36.0,389.0,94.55,1891.0,0.3770227392913803,0,11,1.95,39,0.5269230769230769,10,70,20.15,403,0.2777915632754343
2,36.0,221.0,78.0,1560.0,0.33108974358974363,0,7,1.65,33,0.55,9,45,16.8,336,0.3035714285714286
3,36.0,243.0,86.1,1722.0,0.37572590011614404,0,7,1.5,30,0.6400000000000001,9,45,17.1,342,0.3096491228070176
4,36.0,224.0,77.2,1544.0,0.35589378238341973,0,6,1.4,28,0.625,9,39,16.2,324,0.29074074074074074
5,36.0,1185.0,127.2,2544.0,0.5495283018867925,0,23,2.3,46,0.6978260869565218,9,147,22.8,456,0.4223684210526316
6,36.0,255.0,84.1,1682.0,0.3592746730083235,0,7,1.7,34,0.5470588235294118,9,51,18.0,360,0.29833333333333334
7,36.0,321.0,94.05,1881.0,0.42772461456671984,0,9,1.85,37,0.65,9,63,19.2,384,0.36406250000000007
8,36.0,201.0,72.75,1455.0,0.3215463917525774,0,5,1.35,27,0.5574074074074075,9,39,15.3,306,0.2637254901960785
9,36.0,501.0,95.0,1900.0,0.386,0,11,1.8,36,0.5611111111111111,9,75,19.2,384,0.30156250000000007
10,36.0,789.0,120.45,2409.0,0.4726650062266501,0,13,2.25,45,0.5633333333333334,9,86,21.55,431,0.3360788863109049
11,36.0,200.0,64.65,1293.0,0.32146171693735504,0,6,0.95,19,0.7131578947368422,9,39,13.8,276,0.23913043478260876
12,36.0,392.0,104.4,2088.0,0.3716954022988507,0,10,2.3,46,0.47173913043478266,9,63,21.0,420,0.30000000000000004
13,36.0,228.0,80.15,1603.0,0.31862133499688094,0,4,1.25,25,0.49,9,33,15.9,318,0.23113207547169812
14,36.0,180.0,64.7,1294.0,0.2711746522411129,0,4,1.0,20,0.595,9,33,14.4,288,0.22083333333333333
15,36.0,291.0,83.4,1668.0,0.35275779376498806,0,5,1.3,26,0.5653846153846154,9,39,15.9,318,0.26132075471698113
16,36.0,198.0,71.05,1421.0,0.3057353976073188,0,5,1.25,25,0.546,9,33,15.3,306,0.2382352941176471
17,36.0,204.0,67.1,1342.0,0.30961251862891215,0,4,1.0,20,0.5650000000000001,9,32,14.35,287,0.2245644599303136
18,36.0,279.0,77.05,1541.0,0.3400713822193382,0,7,1.45,29,0.5431034482758621,9,51,16.5,330,0.2827272727272728
19,36.0,426.0,81.6,1632.0,0.4034926470588236,0,8,1.4,28,0.6107142857142858,9,57,16.5,330,0.3190909090909091
20,36.0,354.0,104.15,2083.0,0.4000720115218436,0,9,2.25,45,0.558888888888889,9,63,21.0,420,0.34285714285714286
21,36.0,228.0,75.85,1517.0,0.3728081740276863,0,4,1.05,21,0.6214285714285714,9,33,14.95,299,0.2603678929765887
22,36.0,426.0,92.4,1848.0,0.41466450216450224,0,8,1.8,36,0.5722222222222222,9,57,18.0,360,0.32666666666666666
23,36.0,162.0,71.8,1436.0,0.3192896935933148,0,4,1.3,26,0.5884615384615385,9,33,15.6,312,0.2730769230769231
24,36.0,357.0,74.1,1482.0,0.3364372469635628,0,7,1.2,24,0.5416666666666667,9,51,15.3,306,0.23235294117647065
25,36.0,564.0,107.9,2158.0,0.4057460611677479,0,10,1.8,36,0.4833333333333334,9,68,19.1,382,0.26544502617801047
26,36.0,371.0,85.6,1712.0,0.3872663551401869,0,9,1.6,32,0.596875,9,57,17.4,348,0.3086206896551724
27,36.0,246.0,87.45,1749.0,0.3261006289308177,0,6,1.65,33,0.47424242424242424,9,45,18.0,360,0.265
