episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,36.0,417.0,111.05,2221.0,0.4838135974786133,0,9,2.05,41,0.6426829268292684,10,64,20.8,416,0.375
2,36.0,321.0,105.0,2100.0,0.37109523809523814,0,7,2.1,42,0.5,9,51,20.7,414,0.30362318840579716
3,36.0,434.0,114.3,2286.0,0.44107611548556436,0,10,2.4,48,0.5708333333333333,9,63,21.6,432,0.3652777777777778
4,36.0,276.0,98.5,1970.0,0.39218274111675133,0,8,1.8,36,0.5861111111111111,9,57,19.45,389,0.32146529562982007
5,36.0,759.0,135.1,2702.0,0.5338638045891932,0,17,2.7,54,0.6444444444444445,9,111,23.95,479,0.4303757828810021
6,36.0,182.0,65.7,1314.0,0.2818873668188737,0,4,1.0,20,0.5650000000000001,9,27,14.1,282,0.21170212765957452
7,36.0,659.0,97.75,1955.0,0.4807928388746804,0,13,1.65,33,0.6681818181818182,9,81,17.7,354,0.3398305084745763
8,36.0,407.0,94.4,1888.0,0.43310381355932204,0,9,1.7,34,0.5588235294117647,9,57,17.65,353,0.31657223796033995
9,36.0,795.0,106.6,2132.0,0.526266416510319,0,15,1.9,38,0.6763157894736842,9,98,19.15,383,0.4016971279373368
10,36.0,276.0,91.05,1821.0,0.38739703459637564,0,6,1.75,35,0.572857142857143,9,45,18.6,372,0.32096774193548394
11,36.0,564.0,94.95,1899.0,0.4564244339125856,0,14,1.75,35,0.6842857142857144,9,93,18.6,372,0.3612903225806452
12,36.0,774.0,127.45,2549.0,0.5148489603766183,0,16,2.45,49,0.6112244897959185,9,105,22.5,450,0.3886666666666667
13,36.0,465.0,102.65,2053.0,0.41780321480759863,0,9,1.95,39,0.5192307692307693,9,63,19.2,384,0.31718750000000007
14,36.0,198.0,78.35,1567.0,0.30449904275686024,0,4,1.35,27,0.4833333333333334,9,33,16.5,330,0.2318181818181818
15,36.0,231.0,69.55,1391.0,0.3190150970524803,0,5,1.15,23,0.6065217391304348,9,39,14.7,294,0.25816326530612255
16,36.0,441.0,105.85,2117.0,0.42751535191308465,0,9,2.05,41,0.6109756097560977,9,63,20.1,402,0.3440298507462687
17,36.0,180.0,71.7,1434.0,0.2899581589958159,0,4,1.4,28,0.42500000000000004,9,33,15.6,312,0.23269230769230775
18,36.0,525.0,112.2,2244.0,0.45000000000000007,0,11,2.2,44,0.5863636363636364,9,75,21.25,425,0.353529411764706
19,36.0,230.0,89.95,1799.0,0.36684269038354644,0,6,1.75,35,0.5985714285714286,9,39,18.3,366,0.3122950819672131
20,36.0,369.0,91.9,1838.0,0.42339499455930363,0,11,1.9,38,0.6421052631578947,9,75,19.2,384,0.36875
21,36.0,1473.0,168.15,3363.0,0.6194915254237289,0,27,3.25,65,0.6915384615384617,9,170,26.6,532,0.48909774436090225
22,36.0,864.0,116.0,2320.0,0.493146551724138,0,14,2.0,40,0.605,9,92,20.35,407,0.352948402948403
23,36.0,537.0,94.0,1880.0,0.48148936170212775,0,10,1.55,31,0.7080645161290323,9,62,16.75,335,0.34641791044776127
24,36.0,426.0,85.35,1707.0,0.4443175161101348,0,8,1.45,29,0.6741379310344828,9,57,16.8,336,0.3410714285714286
25,36.0,1395.0,135.05,2701.0,0.580211032950759,0,23,2.15,43,0.6872093023255814,9,146,21.25,425,0.41494117647058826
26,36.0,572.0,103.85,2077.0,0.47031776600866637,0,14,2.05,41,0.6695121951219513,9,87,19.8,396,0.3621212121212122
27,36.0,258.0,80.8,1616.0,0.3963490099009901,0,6,1.4,28,0.6357142857142857,9,45,16.2,324,0.312962962962963
28,36.0,1095.0,116.85,2337.0,0.5661745827984597,0,19,1.95,39,0.7115384615384616,9,122,19.75,395,0.42139240506329123
29,36.0,339.0,97.15,1943.0,0.3935923829130211,0,9,2.05,41,0.5597560975609757,9,63,20.1,402,0.3335820895522389
30,36.0,768.0,115.35,2307.0,0.5548981361074989,0,16,2.15,43,0.7290697674418605,9,104,20.95,419,0.43448687350835324
31,36.0,341.0,90.05,1801.0,0.39153248195446977,0,9,1.75,35,0.572857142857143,9,57,18.0,360,0.31166666666666676
32,36.0,201.0,89.3,1786.0,0.30229563269876825,0,5,1.8,36,0.4666666666666667,9,39,18.3,366,0.2598360655737706
33,36.0,245.0,68.0,1360.0,0.3179411764705883,0,7,1.2,24,0.6083333333333334,9,45,14.7,294,0.2622448979591837
34,36.0,369.0,112.4,2248.0,0.41379003558718863,0,7,2.3,46,0.5695652173913044,9,51,22.15,443,0.34887133182844243
35,36.0,267.0,81.9,1638.0,0.3435897435897436,0,5,1.5,30,0.5333333333333333,9,39,17.1,342,0.2640350877192983
36,36.0,222.0,61.95,1239.0,0.30472154963680387,0,6,0.95,19,0.6605263157894737,9,45,13.8,276,0.25652173913043486
37,36.0,543.0,120.6,2412.0,0.43996683250414603,0,11,2.5,50,0.53,9,75,23.1,462,0.34090909090909094
38,36.0,408.0,104.85,2097.0,0.48519313304721035,0,9,1.85,37,0.6581081081081082,9,63,19.15,383,0.3865535248041776
39,36.0,288.0,86.85,1737.0,0.405440414507772,0,6,1.55,31,0.5983870967741935,9,45,17.4,348,0.3172413793103449
40,36.0,243.0,68.85,1377.0,0.294081336238199,0,5,1.15,23,0.48913043478260876,9,39,15.0,300,0.2280000000000001
41,36.0,294.0,81.55,1631.0,0.3655119558553035,0,6,1.45,29,0.5844827586206898,9,39,16.45,329,0.28130699088145905
42,36.0,129.0,63.1,1262.0,0.2333597464342314,0,3,1.0,20,0.44500000000000006,9,27,13.8,276,0.18043478260869572
43,36.0,306.0,90.95,1819.0,0.36159978009895555,0,6,1.55,31,0.5564516129032259,9,45,17.7,354,0.2737288135593221
44,36.0,375.0,100.7,2014.0,0.4120158887785502,0,9,2.0,40,0.5800000000000001,9,63,20.4,408,0.34411764705882353
45,36.0,510.0,85.55,1711.0,0.46046171829339577,0,9,1.5,30,0.6866666666666668,9,57,16.15,323,0.3465944272445821
46,36.0,293.0,94.5,1890.0,0.4011111111111112,0,7,1.9,38,0.5710526315789475,9,45,17.7,354,0.3059322033898305
