agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,utilitarian,1,16,0,1,0,0.0,0.0,69.0,8,-1.1,9,1
1,utilitarian,1,22,0,2,0,0.0,0.0,96.0,13,-1.1,13,2
2,utilitarian,1,16,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,10,2
3,utilitarian,1,10,0,0,0,0.0,0.0,36.0,14,-1.1,7,0
4,utilitarian,1,10,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,7,1
5,utilitarian,1,22,0,2,0,0.0,0.0,90.0,9,-1.1,14,2
6,utilitarian,1,16,0,1,0,0.0,0.0,69.0,0,-1.0,11,1
7,utilitarian,1,16,0,1,0,0.0,0.0,87.0,20,-1.1,6,1
8,utilitarian,1,16,0,1,0,0.0,0.0,75.0,2,-1.1,10,1
9,utilitarian,1,10,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
10,utilitarian,1,16,0,1,0,0.0,0.0,75.0,16,-1.1,8,1
11,utilitarian,1,10,0,0,0,0.0,0.0,36.0,11,-1.1,7,0
12,utilitarian,1,16,0,1,0,0.0,0.0,69.0,0,-1.0,9,1
13,utilitarian,1,16,0,1,0,0.0,0.0,75.0,16,-1.1,10,1
14,utilitarian,1,16,0,1,0,0.0,0.0,69.0,20,-1.1,9,1
15,utilitarian,1,10,0,0,0,0.0,0.0,36.0,11,-1.1,7,0
16,utilitarian,1,16,0,1,0,0.0,0.0,57.0,5,-1.1,9,1
17,utilitarian,1,22,0,2,0,0.0,0.0,96.0,19,-1.1,16,2
18,utilitarian,1,10,0,0,0,0.0,0.0,36.0,19,-1.1,6,0
19,utilitarian,1,16,0,1,0,0.0,0.0,57.0,0,-1.0,9,1
0,utilitarian,2,9,0,0,0,0.0,0.0,36.0,8,-1.1,7,0
1,utilitarian,2,9,0,0,0,0.0,0.0,36.0,9,-1.1,7,0
2,utilitarian,2,21,0,2,0,0.0,0.0,84.0,4,-1.1,13,2
3,utilitarian,2,27,0,3,0,0.0,0.0,147.0,8,-1.1,14,3
4,utilitarian,2,21,0,2,0,0.0,0.0,108.0,0,-1.0,14,2
5,utilitarian,2,15,0,1,0,0.0,0.0,81.0,14,-1.1,10,1
6,utilitarian,2,21,0,2,0,0.0,0.0,120.0,10,-1.1,13,2
7,utilitarian,2,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,9,2
8,utilitarian,2,21,0,2,0,0.0,0.0,96.0,2,-1.1,14,2
9,utilitarian,2,21,0,2,0,0.0,0.0,108.0,15,-1.1,15,2
10,utilitarian,2,21,0,2,0,0.0,0.0,132.0,8,-1.1,12,2
11,utilitarian,2,21,0,2,0,0.0,0.0,90.0,19,-1.1,13,2
12,utilitarian,2,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,10,2
