episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,36.0,132.0,70.0,1400.0,0.2548571428571429,0,4,1.3,26,0.48076923076923084,10,34,15.7,314,0.21114649681528663
2,36.0,306.0,81.3,1626.0,0.35375153751537525,0,6,1.6,32,0.51875,9,45,16.8,336,0.2785714285714286
3,36.0,216.0,77.0,1540.0,0.32305194805194815,0,6,1.3,26,0.5576923076923077,9,45,16.15,323,0.24628482972136223
4,36.0,533.0,105.7,2114.0,0.43888363292336807,0,13,2.3,46,0.5673913043478261,9,81,20.7,414,0.3398550724637681
5,36.0,165.0,66.75,1335.0,0.2791385767790263,0,3,1.25,25,0.4780000000000001,9,27,13.8,276,0.2108695652173913
6,36.0,261.0,90.05,1801.0,0.41313159355913387,0,7,1.75,35,0.6071428571428572,9,51,18.0,360,0.3466666666666667
7,36.0,276.0,74.85,1497.0,0.3686372745490982,0,6,1.25,25,0.658,9,45,15.6,312,0.30000000000000004
8,36.0,258.0,99.85,1997.0,0.3858537806710065,0,6,1.85,37,0.5716216216216217,9,45,19.8,396,0.31060606060606066
9,36.0,210.0,77.7,1554.0,0.2823037323037324,0,4,1.4,28,0.38928571428571435,9,33,15.6,312,0.20576923076923082
10,36.0,579.0,107.5,2150.0,0.4587906976744186,0,13,2.0,40,0.6200000000000001,9,87,19.8,396,0.35151515151515156
11,36.0,153.0,73.8,1476.0,0.2392276422764228,0,4,1.3,26,0.4538461538461539,9,27,15.9,318,0.1839622641509434
12,36.0,164.0,69.05,1381.0,0.29554670528602467,0,4,1.15,23,0.5934782608695652,9,27,14.4,288,0.23541666666666672
13,36.0,494.0,87.0,1740.0,0.3982758620689656,0,10,1.5,30,0.6133333333333334,9,63,17.1,342,0.29210526315789476
14,36.0,162.0,68.15,1363.0,0.2765590608950844,0,4,1.15,23,0.558695652173913,9,33,15.3,306,0.23039215686274517
15,36.0,306.0,98.3,1966.0,0.4086978636826043,0,7,1.9,38,0.5868421052631579,9,51,19.8,396,0.343939393939394
16,36.0,171.0,61.85,1237.0,0.2997170573969281,0,3,0.85,17,0.6205882352941177,9,27,13.5,270,0.2300000000000001
17,36.0,297.0,97.75,1955.0,0.3310230179028133,0,6,1.85,37,0.42837837837837844,9,45,18.85,377,0.2595490716180372
18,36.0,585.0,115.1,2302.0,0.49061685490877505,0,13,2.3,46,0.6695652173913044,9,87,21.3,426,0.397887323943662
19,36.0,189.0,73.7,1474.0,0.3462008141112619,0,5,1.1,22,0.65,9,33,15.0,300,0.258
20,36.0,204.0,92.3,1846.0,0.33916576381365116,0,4,1.8,36,0.4916666666666667,9,33,18.3,366,0.2680327868852459
21,36.0,119.0,62.2,1244.0,0.2265273311897107,0,3,1.1,22,0.42272727272727273,9,21,13.5,270,0.1811111111111111
22,36.0,405.0,94.7,1894.0,0.36504751847940875,0,9,1.7,34,0.5147058823529412,9,63,18.6,372,0.2661290322580646
23,36.0,768.0,100.5,2010.0,0.47940298507462686,0,14,1.7,34,0.65,9,92,18.25,365,0.3467123287671233
24,36.0,564.0,92.2,1844.0,0.421529284164859,0,12,1.7,34,0.6058823529411765,9,81,18.0,360,0.32833333333333337
25,36.0,359.0,96.7,1934.0,0.3656153050672183,0,7,2.0,40,0.4750000000000001,9,45,18.9,378,0.2658730158730159
26,36.0,369.0,107.9,2158.0,0.4021779425393883,0,7,2.3,46,0.491304347826087,9,51,21.3,426,0.3246478873239437
27,36.0,425.0,97.6,1952.0,0.40824795081967213,0,11,1.9,38,0.5684210526315789,9,69,19.2,384,0.31718750000000007
28,36.0,1716.0,151.75,3035.0,0.6581054365733114,0,32,2.75,55,0.7736363636363637,9,200,24.25,485,0.521958762886598
29,36.0,540.0,87.65,1753.0,0.433342840844267,0,12,1.55,31,0.6564516129032258,9,81,17.7,354,0.3398305084745763
30,36.0,528.0,90.35,1807.0,0.4276425013835087,0,12,1.65,33,0.6378787878787879,9,81,18.3,366,0.34344262295081973
31,36.0,1002.0,110.95,2219.0,0.5586976115367284,0,21,2.0,40,0.7275,9,128,19.45,389,0.42712082262210804
32,36.0,474.0,100.95,2019.0,0.3876919266963844,0,12,2.15,43,0.5476744186046512,9,81,20.1,402,0.3156716417910448
33,36.0,768.0,125.35,2507.0,0.5136617471080974,0,16,2.35,47,0.6882978723404256,9,104,21.85,437,0.41315789473684217
34,36.0,447.0,111.35,2227.0,0.416591827570723,0,13,2.6,52,0.4980769230769231,9,87,21.9,438,0.365068493150685
35,36.0,282.0,77.55,1551.0,0.33839458413926504,0,4,1.15,23,0.541304347826087,9,32,15.85,317,0.23264984227129337
36,36.0,218.0,80.2,1604.0,0.29551122194513724,0,6,1.6,32,0.42500000000000004,9,39,16.5,330,0.23363636363636364
37,36.0,387.0,84.45,1689.0,0.389668442865601,0,9,1.55,31,0.5758064516129033,9,63,16.5,330,0.3081818181818182
