df_label,gini_days_mean,gini_days_median,gini_days_stdev,gini_berries_mean,gini_berries_median,gini_berries_stdev,min_days_mean,min_days_median,min_days_stdev,min_berries_mean,min_berries_median,min_berries_stdev,max_days_mean,max_days_median,max_days_stdev,max_berries_mean,max_berries_median,max_berries_stdev,total_days_mean,total_days_median,total_days_stdev,total_berries_mean,total_berries_median,total_berries_stdev,episode_length_mean,episode_length_median,episode_length_stdev
baseline,0.34211696909561295,0.3409478640644193,0.06074582325282431,0.5694121960809879,0.5709429824561404,0.07392393989287614,9.001,9.0,0.0316227766016838,0.001,0.0,0.0316227766016838,68.861,63.0,29.139643062292265,10.272,9.0,4.903678421558867,416.326,413.0,64.02265711937162,43.847,43.0,10.78359294840439,20.8163,15.0,17.042003280242326
utilitarian,0.30060933174448895,0.2970164434649941,0.055792417496836826,0.5663307060614107,0.5642857142857143,0.07671743109024524,9.001,9.0,0.0316227766016838,0.0,0.0,0.0,56.393,51.0,26.13203846687882,8.129,7.0,4.381958530219172,359.078,354.0,47.3071652488699,33.848,33.0,8.02990506639869,17.9539,15.0,13.31460246203153
maximin,0.3171211554938879,0.31461079723791596,0.0648310517737043,0.5913587112940786,0.5941176470588236,0.07853953846479156,9.001,9.0,0.0316227766016838,0.0,0.0,0.0,61.428,56.0,28.906753820109525,9.02,8.0,4.89116790997033,362.571,354.0,53.66261860583805,34.688,33.0,9.083014761474143,18.12855,15.0,14.782548869699509
egalitarian,0.1713606426778054,0.1648936170212767,0.032858255470602594,0.4555912642077152,0.45000000000000007,0.08354367361210498,9.001,9.0,0.0316227766016838,0.0,0.0,0.0,26.683,21.0,10.500798911405635,3.299,3.0,1.7448907254162491,279.056,276.0,23.187723789422165,19.807,19.0,4.102753171174642,13.9528,15.0,5.420151387374074
average,0.3220280947302007,0.3150142673532242,0.06495486494142981,0.5832613025140558,0.5850675675675676,0.07915169812434833,9.001,9.0,0.0316227766016838,0.0,0.0,0.0,63.041,56.0,32.269345044943655,9.421,8.0,5.3986020323694826,371.086,366.0,55.543241313913754,36.562,36.0,9.391930811306286,18.5543,15.0,15.479222584696926
majoritarian,0.2901102079617407,0.2833333333333333,0.05867002983300899,0.5697293869382797,0.5666666666666667,0.08284229593055364,9.001,9.0,0.0316227766016838,0.0,0.0,0.0,53.925,45.0,27.574730111838644,7.786,6.0,4.61144982293741,345.532,342.0,47.22150830762236,31.626,31.0,7.976198577251179,17.2766,15.0,12.806564443465788
veto,0.30871476661370323,0.3041325136612022,0.06058059630972624,0.586188303253694,0.5837719298245614,0.08084304603619388,9.001,9.0,0.0316227766016838,0.0,0.0,0.0,59.127,51.0,28.203338442448608,8.587,7.0,4.720244878362956,357.219,353.5,49.91086187527854,33.634,33.0,8.446145948382693,17.86095,15.0,14.084318709088308
optimist,0.3301246979356576,0.3252192982456141,0.06583358459210512,0.6071423696197135,0.6083333333333334,0.08036073446377853,9.001,9.0,0.0316227766016838,0.0,0.0,0.0,67.045,57.0,33.954674124410246,9.988,8.0,5.704769969104837,371.85,366.0,56.615446733279505,36.094,35.0,9.495964265799305,18.5925,15.0,16.27812312936079
