episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,64,0,0.7049999999999998,0,1.0,0.0,9.0,1.5892857142857142,0,0.0,1.1,0.38630952380952405,0.40000000000000013,0.06451552327383851,20,34
2,75,0,1.4550000000000003,0,1.0,0.0,11.0,2.0698924731182795,0,0.0,1.1,0.4053763440860217,0.40000000000000024,0.06986407289912779,20,38
3,56,0,1.0500000000000003,0,1.0,0.0,8.0,1.726027397260274,0,0.0,1.4999999999999996,0.4501369863013699,0.40000000000000036,0.10030895334174016,20,43
4,75,0,1.5700000000000005,0,1.0,0.0,11.0,2.4788359788359786,0,0.0,1.3000000000000003,0.40925925925925943,0.40000000000000024,0.07332747772653148,20,27
5,39,0,0.7499999999999998,0,1.0,0.0,5.0,1.1242424242424243,0,0.0,1.0,0.388787878787879,0.40000000000000013,0.06226879952983957,20,32
6,75,0,1.4850000000000003,0,1.0,0.0,11.0,2.217948717948718,0,0.0,1.1,0.41974358974359,0.4000000000000004,0.06681575815751584,20,24
7,56,0,0.5800000000000002,0,1.0,0.0,8.0,1.4705882352941178,0,0.0,1.5999999999999992,0.46873065015479876,0.40000000000000047,0.11663944482785045,20,24
8,87,0,1.4800000000000002,0,1.0,0.0,13.0,2.8306878306878307,0,0.0,1.2999999999999998,0.4775132275132275,0.5000000000000001,0.08550023445756316,20,31
9,51,0,0.595,0,1.0,0.0,7.0,1.3235294117647058,0,0.0,1.2999999999999998,0.40359477124183013,0.40000000000000013,0.07655652266780581,20,18
10,81,0,2.0100000000000007,0,1.0,0.0,12.0,2.28743961352657,0,0.0,1.1000000000000005,0.4272946859903384,0.4000000000000006,0.07135686571953676,20,48
11,45,0,0.78,0,1.0,0.0,6.0,1.4193548387096775,0,0.0,1.2999999999999998,0.4114369501466277,0.40000000000000013,0.08271448228414167,20,48
12,68,0,1.2799999999999998,0,1.0,0.0,10.0,2.106849315068493,0,0.0,1.4999999999999996,0.45506849315068504,0.5000000000000001,0.0909133489461358,20,41
13,45,0,1.2950000000000002,0,1.0,0.0,6.0,1.4043715846994536,0,0.0,1.0,0.3833333333333336,0.40000000000000013,0.06040573326863497,20,19
14,45,0,0.3800000000000001,0,1.0,0.0,6.0,1.3114754098360655,0,0.0,1.4,0.4304918032786885,0.40000000000000024,0.08913678190574473,20,30
15,57,0,1.855,0,1.0,0.0,8.0,2.071078431372549,0,0.0,1.1,0.3784313725490198,0.40000000000000013,0.06017241068585813,20,31
16,57,0,1.4250000000000003,0,1.0,0.0,8.0,1.8978494623655915,0,0.0,1.2,0.4182795698924733,0.40000000000000013,0.08020407130933711,20,40
17,57,0,1.1849999999999998,0,1.0,0.0,8.0,1.5903954802259888,0,0.0,1.3000000000000003,0.42344632768361606,0.40000000000000024,0.08010062642141803,20,32
18,200,0,2.8749999999999973,0,1.0,0.0,33.0,7.638477801268499,0.8460000000000001,0.0,1.3999999999999995,0.5350951374207187,0.5000000000000001,0.11297602445827057,19,41
19,39,0,1.1449999999999996,0,1.0,0.0,5.0,1.38135593220339,0,0.022598870056497175,1.2,0.39971751412429396,0.40000000000000013,0.06810780832302597,20,34
20,27,0,0.32999999999999996,0,1.0,0.0,3.0,0.7340425531914894,0,0.0,1.0,0.3485815602836881,0.3500000000000002,0.06115123926411226,20,15
21,81,0,1.5300000000000002,0,1.0,0.0,12.0,2.2455696202531645,0,0.0,1.4,0.4410126582278483,0.40000000000000024,0.09725529405732447,20,48
22,56,0,1.6050000000000004,0,1.0,0.0,8.0,1.7188328912466844,0,0.0,1.4,0.4310344827586209,0.40000000000000024,0.08176953168974442,20,36
23,39,0,1.3049999999999995,0,1.0,0.0,5.0,1.349726775956284,0,0.0,1.2,0.3800546448087434,0.40000000000000013,0.0671709902579224,20,35
24,50,0,0.6849999999999999,0,1.0,0.0,7.0,1.3069908814589666,0,0.0790273556231003,1.5999999999999992,0.4337386018237082,0.40000000000000013,0.10801164079822609,20,27
25,69,0,2.1450000000000005,0,1.0,0.0,10.0,2.275462962962963,0,0.0,1.2999999999999998,0.40740740740740755,0.40000000000000024,0.06730660208012944,20,37
26,33,0,0.7699999999999998,0,1.0,0.0,4.0,0.9938271604938271,0,0.0,1.1,0.36913580246913597,0.40000000000000013,0.06423319838056679,20,31
27,57,0,1.06,0,1.0,0.0,8.0,1.6130952380952381,0,0.0,1.2000000000000004,0.41130952380952407,0.40000000000000013,0.07957518047743477,20,33
28,153,0,3.1100000000000003,0,1.0,0.0,24.0,4.970238095238095,0,0.025793650793650792,1.2999999999999998,0.4468253968253971,0.4500000000000004,0.07673625573292918,20,42
29,69,0,1.4000000000000001,0,1.0,0.0,10.0,2.2275132275132274,0,0.0,1.2,0.43941798941798954,0.45000000000000034,0.07630389899428201,20,44
30,110,0,1.6750000000000003,0,1.0,0.0,17.0,3.2087628865979383,0,0.0,1.6999999999999997,0.4837628865979381,0.44999999999999957,0.12713410786286958,20,43
31,39,0,0.8649999999999999,0,1.0,0.0,5.0,1.0654761904761905,0,0.0,1.0,0.39345238095238105,0.40000000000000013,0.061802914212321175,20,25
32,27,0,0.2749999999999999,0,1.0,0.0,3.0,0.7101449275362319,0,0.0,1.1,0.355072463768116,0.40000000000000013,0.06290987856908434,20,20
33,56,0,1.52,0,1.0,0.0,8.0,1.9946949602122015,0,0.0,1.5,0.443766578249337,0.40000000000000024,0.09259442192952826,20,25
34,68,0,2.105,0,1.0,0.0,10.0,2.0739856801909307,0,0.0,1.3999999999999995,0.4386634844868736,0.40000000000000036,0.08471086807928906,20,35
35,57,0,1.905,0,1.0,0.0,8.0,2.057142857142857,0,0.0,1.1,0.41619047619047633,0.40000000000000013,0.07611925237671413,20,49
36,63,0,1.0400000000000005,0,1.0,0.0,9.0,1.5488505747126438,0,0.0,1.1,0.3971264367816093,0.40000000000000013,0.06803828146288696,20,22
37,140,0,2.0650000000000004,0,1.0,0.0,22.0,4.608695652173913,0,0.0,1.4,0.5324942791762014,0.5000000000000003,0.10429935905492016,20,45
38,57,0,1.455,0,1.0,0.0,8.0,1.658974358974359,0,0.08461538461538462,1.0,0.40743589743589753,0.40000000000000024,0.06499641680747406,20,47
39,33,0,0.775,0,1.0,0.0,4.0,1.1181818181818182,0,0.0,1.1,0.40696969696969715,0.4000000000000002,0.07216420720116805,20,45
40,98,0,1.720000000000001,0,1.0,0.0,15.0,2.843342036553525,0,0.0,1.3000000000000003,0.470496083550914,0.5000000000000001,0.10140175065445023,20,26
41,33,0,0.46499999999999997,0,1.0,0.0,4.0,0.8627450980392157,0,0.0,1.1,0.3741830065359479,0.40000000000000013,0.06256944518609492,20,23
42,33,0,0.6999999999999998,0,1.0,0.0,4.0,1.1455108359133126,0,0.02476780185758514,1.7000000000000002,0.40928792569659456,0.40000000000000013,0.08784027298520052,20,39
43,39,0,0.5399999999999999,0,1.0,0.0,5.0,1.0224358974358974,0,0.0,1.2000000000000002,0.4064102564102565,0.40000000000000013,0.07604943344667822,20,34
44,63,0,1.7900000000000003,0,1.0,0.0,9.0,2.0581113801452786,0,0.0,1.2999999999999998,0.42542372881355955,0.40000000000000024,0.07501993339899626,20,48
45,75,0,1.1649999999999996,0,1.0,0.0,11.0,2.032876712328767,0,0.0,1.2999999999999998,0.40904109589041115,0.40000000000000024,0.07150783642586919,20,33
46,39,0,1.1549999999999998,0,1.0,0.0,5.0,1.0982142857142858,0,0.0,1.0,0.35952380952380963,0.40000000000000013,0.055921697152221075,20,22
47,45,0,0.8600000000000001,0,1.0,0.0,6.0,1.1090909090909091,0,0.0,1.0,0.36878787878787905,0.40000000000000013,0.05814754956427515,20,21
48,33,0,0.2949999999999998,0,1.0,0.0,4.0,0.87,0,0.0,1.0,0.38466666666666677,0.40000000000000013,0.06283225369170768,20,20
49,63,0,0.8850000000000001,0,1.0,0.0,9.0,1.5773809523809523,0,0.0,1.0000000000000007,0.4005952380952383,0.40000000000000024,0.06648832986403297,20,27
50,104,0,1.7900000000000003,0,1.0,0.0,16.0,3.0663390663390664,0,0.0,1.3000000000000003,0.46633906633906647,0.5000000000000001,0.09284784603496568,20,34
51,33,0,0.96,0,1.0,0.0,4.0,1.2937853107344632,0,0.0,1.0000000000000002,0.41836158192090406,0.40000000000000036,0.06641479471731235,20,23
52,57,0,1.4799999999999998,0,1.0,0.0,8.0,1.4603174603174602,0,0.0,1.0,0.36005291005291024,0.40000000000000013,0.05880146693448484,20,12
53,63,0,1.9150000000000003,0,1.0,0.0,9.0,2.18075117370892,0,0.0,1.2000000000000004,0.4194835680751176,0.40000000000000024,0.07199167929466867,20,50
54,75,0,1.9950000000000003,0,1.0,0.0,11.0,3.084507042253521,0,0.0,1.2,0.4631455399061035,0.5000000000000001,0.07965157735225235,20,41
55,33,0,1.5499999999999998,0,1.0,0.0,4.0,1.1370967741935485,0,0.0,0.9000000000000002,0.36827956989247335,0.40000000000000013,0.05275763641487755,20,13
56,51,0,0.7600000000000001,0,1.0,0.0,7.0,1.382716049382716,0,0.021604938271604937,1.2000000000000002,0.4024691358024692,0.40000000000000013,0.07592055251250297,20,31
57,45,0,1.305,0,1.0,0.0,6.0,1.5833333333333333,0,0.0,1.1,0.41344086021505394,0.40000000000000024,0.06616390741637337,20,28
58,57,0,1.5000000000000004,0,1.0,0.0,8.0,1.7994791666666667,0,0.0,1.0,0.40520833333333356,0.40000000000000024,0.05929619205859414,20,32
59,57,0,1.4149999999999998,0,1.0,0.0,8.0,1.7380952380952381,0,0.0,1.2,0.3933862433862436,0.40000000000000013,0.066702756801019,20,45
