,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
32,0,1,10,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,,1
51,1,1,16,0,1,0,0.0,0.0,81.0,4,-1.1,,1
95,2,1,40,0,5,0,0.0,0.0,231.0,2,-1.1,,5
89,3,1,34,0,4,0,0.0,0.0,222.0,0,-1.0,,4
260,0,2,50,1,13,0,3.599999999999997,41.999999999999964,1593.0,1,1.8,,14
250,1,2,45,0,6,1,0.0,0.0,252.0,4,-1.1,,6
261,2,2,50,0,8,2,0.5999999999999998,5.999999999999997,477.0,2,0.9,,8
179,3,2,21,1,2,0,0.0,5.000000000000002,119.0,0,-0.1999999999999999,,3
320,0,3,21,2,2,1,0.0,11.000000000000002,227.0,3,-1.1,,4
295,1,3,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,,1
332,2,3,32,0,4,0,0.0,0.0,360.0,1,-1.1,,4
297,3,3,9,0,0,0,0.0,0.0,36.0,2,-1.1,,0
421,0,4,27,1,3,1,0.0,5.000000000000005,176.0,0,-1.0,,4
390,1,4,15,0,1,0,0.0,0.0,63.0,0,-1.0,,1
445,2,4,50,2,9,0,1.1999999999999984,23.999999999999982,687.0,0,1.8,,11
410,3,4,21,0,2,0,0.0,0.0,120.0,0,-1.0,,2
608,0,5,50,0,11,0,2.399999999999998,23.99999999999998,705.0,0,1.0,,11
503,1,5,15,1,1,0,0.0,5.000000000000002,92.0,0,-1.0,,2
609,2,5,50,0,8,0,0.5999999999999999,5.999999999999998,393.0,0,1.0,,8
610,3,5,50,0,8,0,0.6000000000000002,6.000000000000002,399.0,0,1.0,,8
643,0,6,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,,1
662,1,6,15,0,1,0,0.0,0.0,81.0,0,-1.0,,1
663,2,6,15,0,1,0,0.0,0.0,81.0,1,-1.1,,1
699,3,6,50,0,8,0,0.5999999999999998,5.999999999999997,441.0,0,1.0,,8
806,0,7,39,2,5,0,0.0,11.000000000000004,284.0,3,-1.1,,7
757,1,7,15,0,1,0,0.0,0.0,75.0,1,-1.1,,1
818,2,7,50,0,8,0,0.6000000000000002,6.000000000000002,513.0,1,1.8,,8
759,3,7,15,0,1,0,0.0,0.0,99.0,2,-1.1,,1
975,0,8,50,1,9,0,1.1999999999999988,17.99999999999999,513.0,0,1.8,,10
852,1,8,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
976,2,8,50,0,9,0,1.2,11.999999999999998,399.0,1,1.8,,9
977,3,8,50,0,8,0,0.6000000000000005,6.000000000000005,387.0,0,1.0,,8
1130,0,9,50,1,8,3,0.6000000000000006,12.000000000000004,405.0,0,1.8,,9
1096,1,9,33,0,4,1,0.0,0.0,204.0,2,-1.1,,4
1131,2,9,50,0,12,0,2.999999999999997,29.999999999999968,1431.0,0,1.0,,12
1061,3,9,21,0,2,0,0.0,0.0,96.0,2,-1.1,,2
1312,0,10,50,1,8,1,0.6000000000000006,12.000000000000004,363.0,1,1.8,,9
1313,1,10,50,0,8,0,0.5999999999999995,5.999999999999995,465.0,0,1.0,,8
1314,2,10,50,0,9,0,1.1999999999999975,11.999999999999975,597.0,1,1.8,,9
1263,3,10,33,1,4,0,0.0,5.000000000000002,239.0,0,-1.0,,5
1483,0,11,50,0,11,1,2.4,24.0,573.0,0,1.0,,11
1396,1,11,21,1,2,0,0.0,5.000000000000003,119.0,0,-0.1999999999999999,,3
1484,2,11,50,1,8,1,0.5999999999999995,11.999999999999996,447.0,0,1.0,,9
1485,3,11,50,0,8,1,0.5999999999999976,5.999999999999976,717.0,0,1.0,,8
1518,0,12,9,2,0,1,0.0,11.0,71.0,0,-0.1999999999999999,,2
1602,1,12,50,0,9,0,1.1999999999999988,11.999999999999988,537.0,0,1.0,,9
1603,2,12,50,0,9,0,1.1999999999999966,11.999999999999966,717.0,0,1.0,,9
