day,baseline,egalitarian,maximin,utilitarian
1,0.0,0.0,0.0,0.0
2,0.1005,0.12,0.0525,0.082
3,0.367,0.4865,0.276,0.3765
4,0.561,0.7,0.5005,0.589
5,0.7035,0.961,0.664,0.8155
6,0.8325,1.168,0.8615,1.032
7,1.0715,1.3695,1.0935,1.2185
8,1.2955,1.601,1.289,1.388
9,1.537,1.8665,1.485,1.591
10,1.761482254697286,2.1476859074362973,1.655277919428863,1.778231987736331
11,1.9206680584551148,2.344773790951638,1.8245792962774094,1.9744506898313745
12,2.0730688935281836,2.5429017160686427,2.009178990311066,2.1793561573837508
13,2.266179540709812,2.7607904316172647,2.2325344212136664,2.349514563106796
14,2.4832985386221296,2.9906396255850236,2.451300356960734,2.5533980582524274
15,2.709812108559499,3.21476859074363,2.6185619581846,2.749616760347471
16,2.981173864894795,3.439935931660438,2.828314844162705,2.9563157894736842
17,3.1312292358803986,3.634276561665777,2.97675647120972,3.1142105263157895
18,3.3039867109634553,3.810464495461826,3.1468568409931326,3.3257894736842104
19,3.5055370985603544,4.0128136679124395,3.358689910195457,3.506315789473684
20,3.7131782945736433,4.237052856380139,3.554675118858954,3.71
21,3.9534109816971714,4.451871657754011,3.7315649867374003,3.8935721812434143
22,4.243132670952659,4.657823497563617,4.01301684532925,4.090319091400757
23,4.412624196376388,4.838115863562534,4.1593869731800766,4.267171444023797
24,4.599649327878434,5.029236599891716,4.322605363984675,4.434288804759329
25,4.80771478667446,5.232809962100704,4.523390203632361,4.644672796106003
26,5.022793687901812,5.423930698429887,4.703907539900936,4.840454299621417
27,5.269163253364541,5.6074715755278834,4.881696428571429,5.035869565217391
28,5.517241379310345,5.805464480874317,5.238556338028169,5.2539149888143175
29,5.681790683605565,5.99344262295082,5.407570422535211,5.399328859060403
30,5.873563218390805,6.1792349726775955,5.537852112676056,5.58668903803132
31,6.061705989110708,6.390710382513661,5.706979542719615,5.782438478747204
32,6.286146400483968,6.5710382513661205,5.915764139590855,5.991610738255034
33,6.526443768996961,6.764383561643836,6.122054380664652,6.193021947101857
34,6.753262896208826,6.956473829201102,6.378404669260701,6.433333333333334
35,6.941578620261032,7.116804407713499,6.530359355638166,6.60233918128655
36,7.151025481665631,7.289807162534435,6.729244114002478,6.776608187134503
37,7.348042262274705,7.479889807162534,6.949814126394052,6.954385964912281
38,7.542573026724674,7.673278236914601,7.16542750929368,7.161403508771929
39,7.800249687890138,7.887659103486442,7.3818407960199,7.370326409495549
40,8.023447401774398,8.062153163152054,7.6036662452591655,7.6095471236230114
41,8.211660329531052,8.24361820199778,7.792667509481669,7.788120024494795
42,8.401140684410647,8.4173140954495,8.010113780025284,7.957134109001837
43,8.626108998732573,8.62708102108768,8.253476611883691,8.127372933251683
44,8.831432192648922,8.812430632630411,8.45764854614412,8.36313533374158
45,9.047558655675333,9.00055617352614,8.659263959390863,8.576755748912367
46,9.259756877799104,9.186629526462395,8.883526383526384,8.78843710292249
47,9.443378119001919,9.355431754874651,9.075289575289576,8.947268106734434
48,9.62507997440819,9.524791086350975,9.285070785070785,9.14294790343075
49,9.79782469609725,9.717548746518105,9.511583011583012,9.319567979669632
50,9.989123480486244,9.898050139275766,9.727799227799228,9.512706480304956
