day,baseline,egalitarian,maximin,utilitarian
1,0.0,0.0,0.0,0.0
2,0.0105,0.0,0.0155,0.0115
3,0.056,0.0,0.066,0.065
4,0.0665,0.001,0.128,0.0835
5,0.0975,0.009,0.3125,0.1035
6,0.332,0.0955,0.5875,0.219
7,0.5835,0.311,0.763,0.45
8,0.81,0.5465,0.8965,0.649
9,0.9955,0.741,1.0155,0.8875
10,1.120389344262295,1.0190217391304348,1.1964873765093305,1.1703609879670678
11,1.1997950819672132,1.0516304347826086,1.3518111964873765,1.226235741444867
12,1.4595286885245902,1.1786684782608696,1.5746432491767288,1.3833967046894804
13,1.6500579374275781,1.4177989130434783,1.7447859495060374,1.6046654389195825
14,1.8366164542294323,1.637907608695652,1.9061470911086718,1.8084714548802947
15,2.0011587485515645,1.797554347826087,2.0422612513721186,1.9330877839165133
16,2.2064244339125856,2.0482456140350878,2.2707045735475897,2.2689556509299
17,2.3438651922064246,2.1008771929824563,2.431396786155748,2.3533619456366237
18,2.5258741258741257,2.251754385964912,2.629171817058096,2.5278969957081543
19,2.727272727272727,2.4675438596491226,2.818912237330037,2.6996108949416344
20,2.8986013986013988,2.663157894736842,2.9758961681087763,2.8747081712062257
21,3.0651716888577436,2.8210526315789473,3.1174289245982694,3.021857923497268
22,3.3040871934604903,3.096921322690992,3.3737796373779636,3.357762777242044
23,3.4466666666666668,3.171037628278221,3.51534170153417,3.4840887174541946
24,3.5833333333333335,3.3295324971493727,3.6861924686192467,3.6383799421407907
25,3.785833333333333,3.5587229190421894,3.8723849372384938,3.7917068466730957
26,3.9491666666666667,3.7206385404789053,4.02092050209205,3.970106075216972
27,4.084448160535117,3.881413911060433,4.16491963661775,4.113372093023256
28,4.397795591182365,4.1315417256011315,4.421715184893785,4.443800695249131
29,4.519038076152305,4.207920792079208,4.544453186467349,4.586326767091541
30,4.671342685370742,4.373408769448373,4.715184893784421,4.754345307068366
31,4.880761523046092,4.57991513437058,4.885916601101495,4.885283893395133
32,5.031062124248497,4.7595473833097595,5.062155782848151,5.052143684820394
33,5.184210526315789,4.893917963224894,5.198575949367089,5.20023419203747
34,5.460541813898704,5.153310104529616,5.495882891125343,5.564102564102564
35,5.570082449941107,5.2386759581881535,5.640439158279963,5.727920227920228
36,5.719670200235571,5.397212543554007,5.790484903934126,5.883190883190883
37,5.954063604240282,5.60801393728223,5.973467520585545,6.047008547008547
38,6.11660777385159,5.7613240418118465,6.150045745654163,6.195156695156695
39,6.261593341260404,5.939024390243903,6.289522058823529,6.339105339105339
40,6.484168865435357,6.215982721382289,6.578784757981462,6.695431472081219
41,6.6094986807387865,6.300865800865801,6.71340206185567,6.856175972927242
42,6.746701846965699,6.458874458874459,6.872164948453608,7.018612521150592
43,6.981530343007916,6.653679653679654,7.049484536082474,7.159052453468697
44,7.16622691292876,6.82034632034632,7.228865979381443,7.316412859560067
45,7.311497326203209,6.971800433839479,7.389177939646202,7.4683760683760685
46,7.576980568011958,7.235449735449736,7.654377880184332,7.772900763358779
47,7.698056801195815,7.330687830687831,7.796082949308755,7.8893129770992365
48,7.838565022421525,7.48941798941799,7.940092165898617,8.05916030534351
49,8.050822122571002,7.642857142857143,8.084101382488479,8.211832061068701
50,8.221225710014947,7.804232804232805,8.276497695852534,8.377862595419847
