day,baseline,egalitarian,maximin,utilitarian
1,7.198099049524762,7.150075037518759,7.1830915457728866,7.111055527763882
2,6.825500000000001,6.4895000000000005,6.789500000000001,6.573500000000001
3,6.728500000000001,5.942500000000001,6.530500000000001,6.299500000000001
4,6.8505,6.064500000000001,6.7155,6.277500000000001
5,6.9125000000000005,6.135500000000001,6.786500000000001,6.423500000000001
6,6.935500000000001,6.080500000000002,6.785500000000001,6.440500000000001
7,6.8115000000000006,5.776500000000002,6.655500000000001,6.268500000000001
8,6.579500000000002,5.3915000000000015,6.582500000000001,5.985500000000001
9,6.309000000000001,4.974000000000001,6.432500000000001,5.804500000000001
10,6.616290983606559,5.3539402173913055,6.720636663007685,6.140577041129529
11,6.796639629200465,5.307744565217393,6.843578485181121,6.260282381829344
12,6.915990730011589,5.391983695652176,6.8644346871569715,6.328422344996932
13,6.858053302433373,5.406929347826089,6.842480790340287,6.275015346838552
14,6.633256083429897,5.226222826086959,6.675631174533481,6.173726212400247
15,6.501158748551565,4.950407608695654,6.587266739846323,6.108041743400861
16,7.261190100052661,5.506140350877195,7.063658838071695,6.721617418351479
17,7.276223776223778,5.395614035087721,7.179851668726824,6.60933852140078
18,7.258041958041959,5.327192982456142,7.258961681087764,6.678599221789884
19,7.147552447552449,5.274561403508775,7.19715698393078,6.542412451361869
20,7.129370629370631,5.158771929824565,7.090852904820768,6.429571984435799
21,6.934127540294324,4.833333333333336,7.04140914709518,6.320843091334895
22,7.6010899182561324,5.718358038768532,7.645048814504883,7.286403085824495
23,7.770000000000001,5.751425313568988,7.586471408647142,7.189006750241082
24,7.730000000000001,5.770809578107187,7.682705718270573,7.1841851494696245
25,7.650000000000001,5.598631698973778,7.557182705718271,7.243008678881391
26,7.5550000000000015,5.611174458380847,7.460948396094841,7.081967213114755
27,7.502508361204013,5.24743443557583,7.299790356394131,6.963178294573645
28,8.170978627671543,5.8005657708628044,7.8575924468922125,7.796060254924682
29,8.358830146231723,5.742574257425747,7.91502753737215,7.7346465816917735
30,8.313835770528685,5.896746817538901,7.9583005507474445,7.617612977983779
31,8.304609218436873,5.830268741159834,7.90715971675846,7.6396292004635
32,8.200400801603207,5.585572842998589,7.742722265932338,7.501738122827348
33,8.160931174089068,5.294200848656297,7.61629746835443,7.379391100702576
34,8.522595596755506,6.071428571428576,8.513266239707228,8.58974358974359
35,8.753186558516804,5.94947735191638,8.430009149130832,8.52991452991453
36,8.882966396292007,5.973867595818819,8.560841720036597,8.666666666666666
37,8.849362688296642,5.862369337979099,8.516010978956999,8.606837606837606
38,8.798377752027813,5.782229965156799,8.31747483989021,8.427350427350428
39,8.732288037166088,5.639372822299655,8.377757352941176,8.389610389610388
40,9.046025104602512,6.466522678185749,9.081359423274975,9.512690355329948
41,9.268977884040646,6.376623376623382,9.055670103092783,9.517766497461928
42,9.233711894799763,6.389610389610394,9.144329896907214,9.431472081218272
43,9.26658696951584,6.220779220779225,9.103092783505152,9.335025380710658
44,9.252839210998207,6.181818181818187,8.993814432989689,9.187817258883248
45,9.12589928057554,5.826464208242954,8.823100936524451,9.13162393162393
46,9.57037037037037,6.761904761904766,9.67511520737327,9.782442748091599
47,9.774074074074074,6.4920634920634965,9.608294930875575,9.824427480916027
48,9.825925925925926,6.3174603174603225,9.486175115207372,9.751908396946561
49,9.796296296296296,6.269841269841274,9.536866359447002,9.816793893129768
50,9.707407407407407,6.079365079365084,9.338709677419352,9.709923664122133
