agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,200,0,34,0,1.299999999999987,12.999999999999869,3708.0,0,1.0,22,34
1,1,200,0,35,0,1.8999999999999864,18.999999999999865,4296.0,1,1.8,18,35
2,1,52,1,7,0,0.0,5.000000000000006,380.0,0,-0.1999999999999999,15,8
3,1,52,0,7,2,0.0,0.0,303.0,0,-1.0,15,7
0,2,200,0,44,0,7.200000000000042,72.00000000000041,10770.0,0,1.0,21,44
1,2,200,0,40,0,4.800000000000031,48.00000000000031,8238.0,0,1.0,20,40
2,2,122,1,19,1,0.0,5.99999999999995,1419.0,0,-0.1999999999999999,23,20
3,2,33,0,4,0,0.0,0.0,180.0,4,-1.1,16,4
0,3,200,0,46,0,8.400000000000022,84.00000000000021,8880.0,1,1.8,22,46
1,3,200,1,49,1,10.200000000000044,108.00000000000044,14046.0,0,1.8,26,50
2,3,122,0,19,1,0.0,0.0,1479.0,0,-1.0,27,19
3,3,15,1,1,2,0.0,5.000000000000002,98.0,0,-0.1999999999999999,10,2
0,4,200,1,48,1,9.600000000000042,102.0000000000004,14088.0,0,1.0,29,49
1,4,21,0,2,1,0.0,0.0,144.0,0,-1.0,12,2
2,4,200,0,43,0,6.60000000000002,66.0000000000002,7062.0,0,1.0,25,43
3,4,45,0,6,1,0.0,0.0,330.0,4,-1.1,22,6
0,5,200,0,42,0,6.000000000000036,60.00000000000036,9864.0,0,1.0,20,42
1,5,200,0,35,0,1.7999999999999865,17.999999999999865,3822.0,0,1.0,24,35
2,5,27,0,3,2,0.0,0.0,183.0,0,-1.0,16,3
3,5,200,1,33,8,0.5999999999999995,11.999999999999996,2172.0,3,1.5,30,34
0,6,200,0,39,6,4.200000000000044,42.00000000000043,9534.0,3,0.9,37,39
1,6,146,0,23,3,0.0,0.0,2073.0,1,-1.1,26,23
2,6,200,3,48,3,9.600000000000025,114.00000000000024,9792.0,0,1.0,31,51
3,6,105,0,16,4,0.0,0.0,648.0,4,-1.1,25,16
0,7,200,1,35,5,1.799999999999991,23.999999999999908,4056.0,0,1.0,39,36
1,7,176,0,28,3,0.0,0.0,3948.0,4,-1.1,23,28
2,7,200,9,47,0,9.000000000000036,144.00000000000034,13362.0,4,0.9,36,56
3,7,9,0,0,0,0.0,0.0,36.0,4,-1.1,6,0
0,8,21,0,2,0,0.0,0.0,90.0,4,-1.1,8,2
1,8,200,2,53,0,12.600000000000016,138.00000000000014,10044.0,0,1.0,18,55
2,8,200,2,33,9,0.600000000000001,18.000000000000007,5880.0,0,1.8,25,35
3,8,27,0,3,0,0.0,0.0,153.0,4,-1.1,12,3
0,9,200,0,42,0,6.00000000000001,60.00000000000009,6576.0,0,1.0,25,42
1,9,200,0,42,18,6.000000000000038,60.00000000000038,9192.0,0,1.0,24,42
2,9,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
3,9,200,1,33,26,0.5999999999999978,11.999999999999975,2916.0,0,1.0,35,34
0,10,200,0,45,0,7.800000000000026,78.00000000000026,9036.0,0,1.0,21,45
1,10,21,0,2,1,0.0,0.0,156.0,0,-1.0,8,2
2,10,200,1,41,0,5.400000000000006,60.00000000000005,6420.0,0,1.8,22,42
3,10,45,0,6,0,0.0,0.0,264.0,4,-1.1,19,6
0,11,200,0,47,1,9.000000000000021,90.00000000000021,10050.0,0,1.0,20,47
1,11,15,0,1,1,0.0,0.0,69.0,0,-1.0,9,1
2,11,200,1,42,0,5.999999999999997,65.99999999999997,5784.0,0,1.0,22,43
3,11,27,0,3,1,0.0,0.0,165.0,0,-1.0,13,3
0,12,200,0,36,4,2.40000000000002,24.0000000000002,8568.0,3,0.9,20,36
1,12,15,0,1,0,0.0,0.0,75.0,1,-1.1,10,1
2,12,200,5,45,0,7.800000000000017,108.00000000000016,10500.0,0,1.0,20,50
3,12,33,0,4,1,0.0,0.0,204.0,4,-1.1,16,4
0,13,27,0,3,0,0.0,0.0,123.0,0,-1.0,8,3
1,13,200,2,43,30,6.600000000000019,78.00000000000018,9090.0,0,1.8,39,45
2,13,80,0,12,2,0.0,0.0,684.0,0,-1.0,24,12
3,13,200,4,45,26,7.80000000000001,102.0000000000001,8730.0,0,1.0,33,49
0,14,200,0,43,0,6.6000000000000245,66.00000000000024,8646.0,0,1.0,18,43
1,14,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
2,14,200,1,41,0,5.400000000000001,60.00000000000001,5874.0,1,1.8,20,42
3,14,15,0,1,0,0.0,0.0,81.0,4,-1.1,8,1
0,15,15,0,1,1,0.0,0.0,93.0,4,-1.1,9,1
1,15,200,2,52,1,12.000000000000025,132.00000000000023,13434.0,0,1.8,31,54
2,15,146,2,23,6,0.0,11.999999999999904,2967.0,0,-1.0,26,25
3,15,39,0,5,0,0.0,0.0,237.0,4,-1.1,16,5
0,16,200,0,45,0,7.800000000000034,78.00000000000034,11226.0,1,1.8,23,45
1,16,200,0,38,0,3.60000000000003,36.0000000000003,7698.0,0,1.0,28,38
2,16,87,1,13,1,0.0,5.000000000000005,590.0,0,-0.1999999999999999,27,14
3,16,129,1,20,6,0.0,5.000000000000014,1127.0,0,-1.0,36,21
0,17,200,1,47,0,9.000000000000027,96.00000000000026,8454.0,0,1.8,26,48
1,17,200,0,46,15,8.40000000000003,84.0000000000003,9066.0,4,1.5,25,46
2,17,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,7,1
3,17,200,1,34,23,1.1999999999999955,17.999999999999957,3054.0,0,1.0,27,35
0,18,15,0,1,0,0.0,0.0,69.0,4,-1.1,9,1
1,18,200,15,34,0,1.199999999999997,101.99999999999996,9906.0,0,1.0,30,49
2,18,38,1,5,0,0.0,5.9999999999999964,339.0,0,-1.0,11,6
3,18,57,1,8,0,0.0,5.000000000000005,443.0,0,-1.0,19,9
0,19,200,0,37,0,2.999999999999987,29.99999999999987,5868.0,0,1.0,22,37
1,19,200,0,42,0,6.00000000000004,60.0000000000004,9474.0,1,1.8,26,42
2,19,200,0,35,2,1.7999999999999914,17.99999999999991,3042.0,0,1.0,39,35
3,19,57,1,8,2,0.0,5.000000000000007,419.0,0,-1.0,26,9
0,20,200,0,43,0,6.600000000000035,66.00000000000034,9108.0,0,1.0,21,43
1,20,200,0,38,4,3.5999999999999868,35.999999999999865,5058.0,0,1.0,29,38
2,20,21,1,2,0,0.0,5.000000000000001,89.0,0,-1.0,9,3
3,20,105,2,16,4,0.0,11.000000000000014,983.0,0,-0.1999999999999999,31,18
0,21,200,2,45,0,7.800000000000026,90.00000000000024,9750.0,0,1.8,15,47
1,21,27,0,3,0,0.0,0.0,177.0,0,-1.0,12,3
2,21,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,8,2
3,21,21,0,2,0,0.0,0.0,132.0,0,-1.0,9,2
0,22,200,1,35,0,1.7999999999999887,23.999999999999886,5694.0,0,1.8,23,36
1,22,200,0,37,1,2.9999999999999867,29.999999999999865,5088.0,0,1.0,24,37
