episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,210.0,3630.0,2340.75,9363.0,0.2950176225568728,4,38,26.25,105,0.26428571428571423,34,200,151.25,605,0.2177685950413224
2,567.0,7914.0,3956.25,15825.0,0.3921800947867299,10,43,26.5,106,0.2735849056603774,62,200,144.5,578,0.21539792387543244
3,183.0,8418.0,3752.25,15009.0,0.5078452928243055,3,44,24.25,97,0.4149484536082474,27,200,118.0,472,0.3569915254237288
4,47.0,9894.0,4068.5,16274.0,0.5489738232763918,1,48,23.25,93,0.49193548387096775,9,200,106.0,424,0.44693396226415094
5,36.0,8658.0,3894.0,15576.0,0.5244607087827426,0,53,22.5,90,0.5444444444444444,9,200,104.5,418,0.4569377990430622
6,168.0,10410.0,2964.75,11859.0,0.6653807235011384,4,45,16.25,65,0.5038461538461538,33,200,79.0,316,0.40981012658227844
7,62.0,11772.0,4586.75,18347.0,0.5653921622063552,1,50,23.75,95,0.4921052631578947,15,200,107.5,430,0.43023255813953487
8,114.0,6828.0,3674.25,14697.0,0.36216574811185953,2,41,28.0,112,0.2857142857142857,21,200,150.75,603,0.23009950248756228
9,375.0,4296.0,1436.25,5745.0,0.5147519582245431,7,35,14.75,59,0.36016949152542377,51,200,90.75,363,0.3078512396694215
10,120.0,4494.0,2922.0,11688.0,0.30184804928131415,2,38,28.0,112,0.2455357142857142,21,200,155.25,621,0.21618357487922713
11,960.0,7494.0,3166.5,12666.0,0.4105873993368072,17,42,29.0,116,0.19827586206896552,104,200,155.0,620,0.1499999999999999
12,98.0,9486.0,3599.0,14396.0,0.5680744651292026,2,42,20.75,83,0.4668674698795181,15,200,109.0,436,0.42087155963302747
13,36.0,9192.0,3590.75,14363.0,0.5643841815776648,0,51,22.5,90,0.5222222222222223,9,200,104.5,418,0.4569377990430622
14,447.0,14784.0,5899.5,23598.0,0.47876938723620643,8,52,32.25,129,0.2771317829457365,50,200,158.0,632,0.1851265822784811
15,122.0,5916.0,4206.5,16826.0,0.2698502317841436,4,41,31.0,124,0.22983870967741926,27,200,156.75,627,0.2069377990430623
16,93.0,8070.0,4274.25,17097.0,0.3647569749078786,1,45,30.25,121,0.27892561983471076,15,200,153.75,615,0.22560975609756095
17,84.0,8214.0,5488.5,21954.0,0.2847089368679967,2,43,31.75,127,0.24212598425196852,21,200,155.25,621,0.21618357487922713
18,41.0,8388.0,3905.75,15623.0,0.4453530051846636,1,46,26.0,104,0.375,9,200,131.25,525,0.31285714285714283
19,75.0,6762.0,4301.25,17205.0,0.2949869224062772,1,41,30.0,120,0.25416666666666665,15,200,153.75,615,0.22560975609756095
20,81.0,11202.0,4308.5,17234.0,0.5638853429267726,1,56,24.75,99,0.5025252525252525,15,200,109.0,436,0.42087155963302747
21,42.0,10062.0,3021.75,12087.0,0.6411640605609332,0,46,18.25,73,0.5102739726027398,9,200,96.75,387,0.41279069767441856
22,81.0,10680.0,4323.0,17292.0,0.4792678695350451,1,46,28.25,113,0.3163716814159292,15,200,149.25,597,0.23994974874371855
23,135.0,6642.0,1839.75,7359.0,0.6707093355075417,3,41,13.5,54,0.5370370370370371,27,200,76.0,304,0.4358552631578947
24,639.0,15282.0,6065.25,24261.0,0.5221652034128849,12,53,30.25,121,0.31611570247933884,80,200,141.75,567,0.2085537918871252
25,57.0,9702.0,6159.75,24639.0,0.29553756240107143,1,47,33.25,133,0.2612781954887218,15,200,153.75,615,0.22560975609756095
26,288.0,4488.0,1475.75,5903.0,0.5557767236998137,5,39,17.5,70,0.40714285714285714,32,200,98.5,394,0.37309644670050757
27,453.0,7788.0,4407.0,17628.0,0.3484513274336283,9,44,30.0,120,0.2416666666666667,63,200,158.25,633,0.17417061611374418
28,459.0,11670.0,4778.25,19113.0,0.5055328833778057,9,52,29.0,116,0.3362068965517241,63,200,138.75,555,0.23378378378378373
29,36.0,5658.0,3529.5,14118.0,0.3039736506587335,0,40,29.5,118,0.2584745762711864,9,200,152.25,609,0.2352216748768472
30,213.0,9846.0,4229.25,16917.0,0.5064284447597092,5,47,25.5,102,0.38725490196078427,39,200,123.75,495,0.31666666666666665
31,114.0,10842.0,3753.75,15015.0,0.5983516483516483,2,49,22.5,90,0.4833333333333333,21,200,112.0,448,0.3962053571428571
32,65.0,7350.0,1930.75,7723.0,0.7083710993137382,1,45,13.25,53,0.6273584905660378,9,200,64.25,257,0.5749027237354085
33,42.0,7080.0,1820.0,7280.0,0.7253434065934066,0,43,11.5,46,0.7065217391304348,9,200,58.25,233,0.621244635193133
34,93.0,6660.0,3412.5,13650.0,0.4048351648351648,1,43,26.0,104,0.3557692307692307,15,200,134.25,537,0.29469273743016755
