day,baseline,maximin
1,0.022383683044441494,0.025911143100176615
2,0.05871778603583189,0.07103524229074898
3,0.1035205597356803,0.07417490832314688
4,0.09064017191520946,0.0658399916986614
5,0.09840024147298543,0.052534244828202015
6,0.11006026319025963,0.050547459227686886
7,0.1300118906064207,0.06494701756131538
8,0.1494979758936943,0.08105857649699533
9,0.17878840858429101,0.07852759084717187
10,0.1751072779028764,0.0584291416688576
11,0.18122324159021397,0.05571594877764863
12,0.18911588866452878,0.05321149304042749
13,0.19500836374695885,0.06035916195543711
14,0.20383520100595431,0.06705358290144359
15,0.2063399803272825,0.07136739176984519
16,0.20440152548896107,0.04860516857778552
17,0.2048182586644125,0.050022860468016184
18,0.20530406573682214,0.048630165035423056
19,0.20520093055865396,0.04667144735269502
20,0.21048824874399208,0.050869682594777865
21,0.20965402628795893,0.054822818795846606
22,0.21013656472398545,0.04289599939556488
23,0.20827831678052688,0.0427142171521393
24,0.20855209590925683,0.04767527808325367
25,0.20717068835873942,0.04779638335710379
26,0.20999826442198577,0.047521906040730366
27,0.20807121739017198,0.04861048184206962
28,0.20675381263616566,0.04684911536677472
29,0.20377400904163645,0.04929805790616992
30,0.20471140366916551,0.05215875996626185
31,0.2046375668017646,0.05587756683456013
32,0.20507359996255636,0.054143696613558
33,0.202732601902329,0.05643789834819524
34,0.20089676045286398,0.05274267788560194
35,0.19969518880750847,0.055001504535098666
36,0.2008925215075128,0.056665963876590064
37,0.19979226202402178,0.0608410131891175
38,0.1991639991298133,0.059853368320413436
39,0.19852195774705006,0.05952869530681126
40,0.19714813417274057,0.056959219858155885
41,0.19806548636270427,0.05870170174021205
42,0.19801524080081379,0.06153894511850111
43,0.19844211556191094,0.06435228044189345
44,0.1982902746090538,0.061776809489227924
45,0.19728792637101322,0.06356810868787988
46,0.19627164613202241,0.062123577961186616
47,0.19491020064543307,0.06202467369101328
48,0.19409780195190796,0.0627564882285403
49,0.19306334354136823,0.06543223647518115
50,0.19241479357033264,0.06674121335701289
