episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,23,5,21.73913043478261,4735.6999999999925,19374,148056.48000000016
2,51,7,13.725490196078432,7321.799999999992,32078,1590799.7099999988
3,5,0,0.0,3680.999999999996,13852,2264052.3600000017
4,22,1,4.545454545454546,907.4000000000003,4614,8563.199999999999
5,29,2,6.896551724137931,5093.499999999995,18089,433793.9999999995
6,52,6,11.538461538461538,5180.099999999999,21970,166262.75999999995
7,19,1,5.263157894736842,4903.599999999994,25239,273445.2599999998
8,36,0,0.0,9177.399999999992,33492,624074.04
9,21,0,0.0,9157.199999999995,30715,5232346.140000001
10,19,0,0.0,3284.5999999999985,14297,241573.55999999985
11,9,0,0.0,2866.399999999998,9230,172834.56000000008
12,32,4,12.5,4595.3,18385,616039.7100000001
13,13,1,7.6923076923076925,11279.0,36504,10283215.680000007
14,20,3,15.0,3572.999999999993,14728,34846.80000000004
15,33,2,6.0606060606060606,4393.799999999999,18656,403118.5199999999
16,30,1,3.3333333333333335,6914.599999999989,25598,278776.7999999998
17,26,2,7.6923076923076925,9793.399999999998,39349,4271671.980000001
18,23,5,21.73913043478261,517.9000000000001,2390,2837.159999999999
19,25,7,28.000000000000004,9683.399999999994,33926,3682223.2799999993
20,19,2,10.526315789473683,10411.39999999999,36414,6762055.619999997
21,23,1,4.3478260869565215,5303.799999999997,17998,191357.76000000024
22,4,0,0.0,51.19999999999999,344,692.6399999999999
23,14,2,14.285714285714285,1960.1999999999964,7044,2557.439999999995
24,31,3,9.67741935483871,12835.199999999984,38914,3233129.3099999996
25,16,2,12.5,5717.499999999997,21339,2186745.84
26,28,4,14.285714285714285,5199.199999999992,19889,112836.29999999984
27,37,3,8.108108108108109,8135.199999999988,29109,130473.1200000001
28,14,1,7.142857142857142,714.0,3169,9348.480000000003
29,44,7,15.909090909090908,6338.599999999997,19428,1842018.870000002
30,50,10,20.0,7476.999999999994,31102,906743.6999999997
31,30,3,10.0,8553.499999999996,35216,1334727.2399999995
32,19,2,10.526315789473683,10880.999999999993,34054,7185466.0200000005
33,24,2,8.333333333333332,9709.199999999988,28251,2044655.5799999991
34,14,0,0.0,11992.399999999996,33202,9128912.88
35,12,0,0.0,3682.3999999999983,13068,974253.6000000001
36,21,3,14.285714285714285,4114.299999999992,15996,122651.75999999998
37,23,4,17.391304347826086,7428.600000000002,27870,771969.8999999999
38,3,0,0.0,25.6,318,184.32
39,15,0,0.0,10390.800000000005,30862,3498858.4799999977
40,12,0,0.0,196.00000000000003,953,637.44
41,14,0,0.0,6600.800000000002,24634,1972052.639999999
42,7,0,0.0,11830.400000000007,35804,5370271.199999996
43,24,0,0.0,13386.599999999993,38054,6858522.0
44,17,1,5.88235294117647,2598.5999999999976,9464,27986.87999999999
45,20,1,5.0,10307.699999999995,35609,3681439.1999999997
46,18,0,0.0,9882.600000000004,32901,4085067.600000001
47,19,0,0.0,2669.599999999999,9131,98218.08
48,32,3,9.375,10391.900000000005,32761,1195639.8299999998
49,27,5,18.51851851851852,7870.100000000005,27839,1004190.0299999997
50,24,2,8.333333333333332,4837.699999999994,18387,73382.51999999999
51,28,4,14.285714285714285,6659.79999999999,25503,268772.16000000015
52,32,3,9.375,7169.099999999994,26735,1362799.2900000005
53,37,3,8.108108108108109,5034.4999999999945,19543,324234.3
54,20,0,0.0,572.0,2793,4783.2
55,28,2,7.142857142857142,7623.199999999993,25699,1194890.3400000003
56,22,1,4.545454545454546,852.3999999999999,4003,16176.479999999998
57,34,4,11.76470588235294,6841.999999999992,26401,176842.07999999978
58,6,0,0.0,127.19999999999993,848,139.9199999999999
59,19,1,5.263157894736842,10552.0,35301,4526586.839999995
60,28,1,3.571428571428571,10333.199999999992,29252,4337092.2
61,16,0,0.0,830.4000000000001,3586,9575.04
62,50,10,20.0,8993.899999999992,37972,1018573.4400000005
63,40,6,15.0,2799.2999999999984,10099,386454.4799999999
64,19,0,0.0,9688.799999999997,34646,3046219.439999997
65,22,0,0.0,10294.999999999993,38044,4219552.739999999
66,15,0,0.0,3856.9999999999986,15254,66422.64000000012
67,58,11,18.96551724137931,6071.599999999995,26314,255544.43999999997
68,16,1,6.25,155.19999999999996,752,2410.08
69,24,1,4.166666666666666,3019.1999999999994,10459,143039.28000000017
70,19,0,0.0,12042.799999999992,37753,7797974.1
71,12,0,0.0,1449.5999999999995,6105,52392.96
72,13,0,0.0,583.2,2474,12400.800000000001
73,11,0,0.0,6882.4000000000115,26432,892820.4000000007
74,22,1,4.545454545454546,10061.5,31750,1993023.1200000017
75,15,2,13.333333333333334,156.59999999999997,989,1489.92
76,29,2,6.896551724137931,1707.7999999999993,5428,305222.64
77,34,3,8.823529411764707,6558.599999999995,26248,1251258.6
78,14,0,0.0,292.40000000000003,1528,2025.6000000000004
79,12,0,0.0,2425.8,8830,274194.7800000002
80,13,0,0.0,12028.399999999987,38130,5891526.240000004
81,12,0,0.0,1839.3999999999994,8361,42686.579999999994
82,11,0,0.0,342.40000000000015,1681,3778.0799999999977
83,35,4,11.428571428571429,10351.799999999996,33762,1990133.9099999997
84,34,6,17.647058823529413,8433.599999999995,31689,733758.9599999998
85,19,1,5.263157894736842,9280.099999999997,29826,5287312.74
