episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,20,3,15.0,930.2,3803,4597.380000000002
2,42,5,11.904761904761903,6068.499999999999,26734,358514.27999999985
3,32,4,12.5,8803.599999999999,30265,2064219.270000002
4,30,5,16.666666666666664,2177.8999999999996,9039,378214.17
5,22,1,4.545454545454546,1903.999999999999,8881,36113.520000000004
6,10,0,0.0,3135.9999999999936,14962,57637.91999999993
7,18,0,0.0,7276.000000000001,31339,539846.1599999997
8,36,6,16.666666666666664,6066.299999999996,22036,106255.44000000015
9,9,0,0.0,60.400000000000006,445,478.8000000000001
10,15,2,13.333333333333334,4847.599999999998,18594,1367048.9399999997
11,41,4,9.75609756097561,5533.499999999998,19977,642844.44
12,19,2,10.526315789473683,4608.199999999994,17579,72954.96000000011
13,21,5,23.809523809523807,1353.3999999999996,6235,26235.84000000002
14,22,2,9.090909090909092,1070.5999999999995,4831,17479.440000000002
15,31,1,3.225806451612903,11254.200000000004,41687,1439988.48
16,15,0,0.0,5411.9999999999945,24666,360937.19999999984
17,7,2,28.57142857142857,279.1999999999997,2161,1395.8400000000008
18,10,1,10.0,665.5,4845,17840.81999999999
19,18,1,5.555555555555555,382.4000000000002,2118,2468.64
20,21,1,4.761904761904762,5948.799999999994,28609,745524.0000000001
21,14,1,7.142857142857142,2354.000000000002,10137,56399.75999999998
22,13,0,0.0,6279.399999999996,27637,1677979.4399999995
23,19,5,26.31578947368421,1823.0,7364,8842.050000000001
24,10,0,0.0,1682.3999999999992,8009,161680.32000000004
25,29,3,10.344827586206897,1372.1999999999996,5771,25790.939999999984
26,14,4,28.57142857142857,2857.799999999997,14627,667824.9900000001
27,28,3,10.714285714285714,2652.700000000002,8828,76032.99000000008
28,14,0,0.0,8849.399999999994,28909,4178228.820000001
29,22,4,18.181818181818183,1591.5999999999992,8602,10414.199999999995
30,28,4,14.285714285714285,5726.400000000001,24203,450187.43999999994
31,13,1,7.6923076923076925,5634.799999999996,18599,316716.66
32,2,0,0.0,9.6,77,23.04
33,19,2,10.526315789473683,4759.899999999992,19306,284884.9200000003
34,32,3,9.375,9180.899999999992,39164,1804040.7899999998
35,14,1,7.142857142857142,2358.7999999999997,7772,143199.72
36,31,3,9.67741935483871,10407.099999999986,39687,6306380.099999998
37,12,1,8.333333333333332,9115.499999999998,37761,5792874.0600000005
38,29,2,6.896551724137931,2342.8999999999987,10820,36997.92000000001
39,34,5,14.705882352941178,5444.900000000001,24214,272903.63999999996
40,15,2,13.333333333333334,2215.0000000000005,8577,86671.62000000002
41,16,2,12.5,7454.099999999992,26354,915359.6700000005
42,23,4,17.391304347826086,6336.1,26362,1753219.8299999996
43,16,2,12.5,8848.000000000013,29414,1694449.350000002
44,32,3,9.375,5774.199999999997,20916,156016.55999999994
45,21,3,14.285714285714285,6717.49999999999,26203,408966.06000000064
46,57,7,12.280701754385964,10559.5,38291,417955.8599999997
47,15,1,6.666666666666667,3590.2000000000007,13099,108772.2600000001
48,37,5,13.513513513513514,7361.499999999997,30125,1113446.3999999994
49,13,2,15.384615384615385,398.1,1909,5350.680000000002
50,64,8,12.5,8508.199999999992,36404,336319.25999999995
51,19,3,15.789473684210526,4873.599999999991,24153,78173.27999999994
52,30,4,13.333333333333334,7935.5999999999985,35305,620706.9899999994
53,19,3,15.789473684210526,4378.899999999999,16407,217493.66999999966
54,19,3,15.789473684210526,213.60000000000008,1302,2509.3800000000006
55,23,1,4.3478260869565215,5569.599999999998,18332,47489.52000000008
56,42,5,11.904761904761903,1190.9999999999998,4967,28378.68000000001
57,28,6,21.428571428571427,5533.599999999999,24760,806152.1399999983
58,27,4,14.814814814814813,5171.899999999994,22255,346951.9199999994
59,28,5,17.857142857142858,8642.300000000003,31389,1412380.4099999997
60,20,2,10.0,3243.6999999999925,13976,8487.599999999995
61,28,3,10.714285714285714,8065.799999999992,35110,644756.0400000005
62,34,7,20.588235294117645,3844.0000000000005,14405,1119744.96
63,48,8,16.666666666666664,5933.199999999999,25236,776113.5599999994
64,12,1,8.333333333333332,3896.2999999999965,22262,1594487.7900000007
65,29,4,13.793103448275861,6890.599999999991,25213,3129834.6599999946
66,13,0,0.0,5882.599999999998,23291,973369.9199999995
67,16,0,0.0,3366.5999999999967,15064,486799.13999999996
68,39,7,17.94871794871795,6937.299999999996,27784,510324.83999999985
69,17,1,5.88235294117647,7126.800000000003,25398,366673.01999999955
70,35,2,5.714285714285714,5854.9999999999945,22713,694324.8000000007
71,32,1,3.125,11625.799999999994,44970,3201784.7400000007
72,17,1,5.88235294117647,3733.7999999999984,18979,165014.63999999998
73,17,0,0.0,8394.399999999994,32904,923200.0799999994
74,25,4,16.0,970.5000000000002,5180,14425.440000000006
75,26,3,11.538461538461538,1476.3999999999999,7331,55362.00000000001
76,20,1,5.0,6734.199999999999,27775,2418468.539999998
77,45,12,26.666666666666668,7760.999999999995,31022,257972.99999999985
78,10,3,30.0,264.90000000000003,1425,4887.660000000001
79,14,2,14.285714285714285,138.39999999999998,904,1465.8000000000004
80,43,5,11.627906976744185,6918.4999999999945,25177,61267.20000000005
81,32,4,12.5,11142.999999999996,39247,2041803.7800000003
82,26,3,11.538461538461538,2713.3999999999987,10094,125069.6999999999
83,27,1,3.7037037037037033,7090.399999999996,19503,896849.760000001
84,8,0,0.0,3657.5999999999935,21610,1111704.4799999988
85,10,0,0.0,602.4000000000001,2132,2706.720000000001
86,9,2,22.22222222222222,2524.199999999997,11776,787377.7200000004
87,28,3,10.714285714285714,5259.299999999997,24055,59399.339999999946
88,29,3,10.344827586206897,8722.299999999996,32194,2063538.4199999995
89,31,6,19.35483870967742,6343.6,27717,3782331.839999999
90,32,8,25.0,1390.8,5736,33386.64000000001
91,38,4,10.526315789473683,12156.799999999997,48901,3376541.0399999996
92,15,0,0.0,157.20000000000005,945,287.88
93,19,4,21.052631578947366,7428.299999999994,29368,785934.6000000006
94,38,11,28.947368421052634,1729.5999999999988,7011,31674.48
95,26,2,7.6923076923076925,13251.399999999994,44034,3566508.96
96,33,1,3.0303030303030303,10731.999999999996,39395,1511119.6800000006
97,17,2,11.76470588235294,7878.799999999996,30005,1952461.800000001
98,23,1,4.3478260869565215,4816.599999999996,22544,132739.20000000016
99,8,1,12.5,2064.799999999998,10335,35714.16000000006
100,11,1,9.090909090909092,81.8,526,1159.2
101,29,6,20.689655172413794,7246.399999999999,25904,508961.0399999998
102,30,2,6.666666666666667,7124.599999999998,23160,285416.64000000013
103,41,5,12.195121951219512,6377.399999999997,24673,389410.56
104,45,11,24.444444444444443,7139.099999999994,32437,464343.41999999987
105,8,0,0.0,5520.799999999992,20861,1905724.8000000005
106,13,1,7.6923076923076925,355.2000000000001,1510,6776.6399999999985
107,14,1,7.142857142857142,129.8,771,559.44
108,36,2,5.555555555555555,10753.599999999999,41522,942436.1399999998
109,11,1,9.090909090909092,3106.399999999995,13835,18251.759999999987
110,19,1,5.263157894736842,6288.59999999999,22334,1184179.4399999997
111,10,1,10.0,4139.100000000003,11657,357603.9599999998
112,7,0,0.0,5105.600000000003,24647,1213045.1999999993
113,17,1,5.88235294117647,9899.200000000003,30177,3660224.7600000016
114,22,3,13.636363636363635,4789.299999999993,19514,303255.27
115,25,2,8.0,842.1000000000001,4250,21493.199999999997
116,34,1,2.941176470588235,6982.399999999993,28168,95612.87999999986
117,19,2,10.526315789473683,2534.399999999997,10408,8547.599999999984
118,22,2,9.090909090909092,4990.799999999992,17868,191800.5600000001
119,19,1,5.263157894736842,2393.9999999999986,9366,70583.63999999996
120,22,2,9.090909090909092,8963.999999999987,31457,1170110.9100000008
121,5,0,0.0,111.60000000000002,604,763.4399999999999
122,14,1,7.142857142857142,7119.2,21317,1543848.9600000014
123,13,2,15.384615384615385,1383.5,4973,32554.080000000024
124,42,5,11.904761904761903,6103.5999999999985,23360,500896.1699999995
125,32,3,9.375,8204.600000000002,28777,1589698.3500000024
126,30,1,3.3333333333333335,11974.99999999999,45467,2026409.520000001
127,29,4,13.793103448275861,6802.699999999991,31658,341907.9299999991
128,34,2,5.88235294117647,10454.499999999987,36345,867701.1
129,20,3,15.0,1284.3999999999999,5917,22272.959999999995
130,37,4,10.81081081081081,7215.299999999992,30269,623135.2799999999
131,22,4,18.181818181818183,3658.099999999995,16576,96668.88
132,18,2,11.11111111111111,6498.599999999997,29326,311389.0799999997
133,12,1,8.333333333333332,5986.9,25057,1122910.7999999998
134,18,0,0.0,10750.599999999991,30591,6821490.719999998
135,11,4,36.36363636363637,4443.799999999995,17450,549217.0800000005
136,5,0,0.0,1999.9999999999975,9013,87529.68000000018
137,26,5,19.230769230769234,4092.099999999992,17225,64071.60000000011
138,17,2,11.76470588235294,4597.399999999995,17848,28956.960000000025
139,34,5,14.705882352941178,8147.999999999991,29678,1517007.0
140,22,2,9.090909090909092,7224.00000000001,28445,350537.63999999955
141,29,4,13.793103448275861,5019.6999999999925,19698,71359.86
142,15,1,6.666666666666667,668.4000000000001,2507,2716.0499999999993
143,17,1,5.88235294117647,7966.799999999994,27966,1638366.4800000002
144,12,2,16.666666666666664,3948.099999999997,20458,648342.3599999999
145,28,3,10.714285714285714,7107.9999999999945,29650,176492.64000000033
146,11,0,0.0,780.1999999999997,3421,4254.42
147,8,3,37.5,33.6,372,166.67999999999995
148,20,3,15.0,5691.099999999994,21453,684656.160000001
149,18,1,5.555555555555555,4430.399999999992,18757,602375.9999999999
150,26,2,7.6923076923076925,9587.399999999996,32667,3341868.1200000006
151,34,3,8.823529411764707,10403.400000000005,37372,538060.1100000006
152,20,4,20.0,5264.299999999996,23336,319204.349999999
153,21,1,4.761904761904762,5790.599999999995,21949,151582.47
154,25,3,12.0,10129.000000000013,33489,2399714.9700000007
155,39,6,15.384615384615385,7612.699999999996,29175,326565.7200000001
156,13,1,7.6923076923076925,2153.999999999999,7022,101620.62000000002
157,20,1,5.0,6627.399999999992,23183,1079083.6799999997
158,16,1,6.25,11453.3,43501,4977554.100000004
159,11,1,9.090909090909092,8000.400000000007,32428,2369466.7199999983
160,9,0,0.0,11902.000000000011,43503,10870811.63999999
161,15,3,20.0,872.7999999999997,4222,27742.559999999994
162,16,2,12.5,10022.199999999997,29816,4456600.559999999
163,29,2,6.896551724137931,11754.999999999993,42386,1776718.8000000014
164,25,1,4.0,10577.799999999994,36774,1563850.3199999996
165,29,3,10.344827586206897,7845.599999999997,34249,2084771.2199999995
166,21,3,14.285714285714285,9220.199999999993,25093,2175208.3199999994
167,20,2,10.0,9463.29999999999,32082,2965973.1000000006
168,32,2,6.25,9352.199999999986,34900,2146173.5999999996
169,23,2,8.695652173913043,12737.400000000007,45773,3099688.5000000023
170,41,4,9.75609756097561,10180.699999999995,46226,697457.639999999
171,10,0,0.0,3552.199999999999,20579,1382957.9999999998
172,22,4,18.181818181818183,4891.699999999999,20483,654823.1399999998
173,20,4,20.0,481.0,2822,15546.239999999993
174,15,1,6.666666666666667,6889.199999999996,21649,882957.6000000001
175,16,2,12.5,8659.900000000001,34614,2113256.849999999
176,21,0,0.0,5893.599999999998,18863,152778.23999999993
177,13,1,7.6923076923076925,5160.799999999993,22627,190918.55999999988
178,52,11,21.153846153846153,10114.099999999986,34023,1194989.3100000012
179,28,6,21.428571428571427,7323.399999999987,23278,748569.1800000016
180,8,0,0.0,7093.600000000002,21837,2245166.4000000036
181,37,4,10.81081081081081,7931.099999999993,31570,301742.33999999973
182,12,0,0.0,5512.799999999996,20886,189328.55999999974
183,34,5,14.705882352941178,11054.599999999986,43939,1885444.4700000007
184,27,5,18.51851851851852,6926.399999999997,26579,129406.07999999994
185,13,3,23.076923076923077,4060.7000000000044,15000,353176.6199999999
186,37,6,16.216216216216218,4702.199999999995,19646,224618.93999999983
187,39,9,23.076923076923077,5796.800000000003,29097,566492.9399999996
188,15,2,13.333333333333334,1372.999999999999,6764,56848.07999999996
189,18,2,11.11111111111111,142.00000000000009,1028,949.44
190,18,1,5.555555555555555,7792.699999999995,35742,970580.8799999993
191,22,3,13.636363636363635,8769.39999999999,39523,758119.3800000009
192,46,2,4.3478260869565215,6720.000000000004,23724,217200.39
193,29,4,13.793103448275861,5120.7,19650,311437.34999999974
194,58,14,24.137931034482758,11871.399999999996,47472,840610.3499999999
195,18,1,5.555555555555555,1281.1999999999998,5661,27442.140000000007
196,28,3,10.714285714285714,5893.199999999994,23284,142912.29000000007
197,9,2,22.22222222222222,4927.700000000005,19349,73346.27999999988
198,22,0,0.0,9573.999999999993,40922,2231068.439999999
199,38,3,7.894736842105263,11016.699999999993,41582,1895240.2799999996
200,42,5,11.904761904761903,11259.2,42808,3264065.8800000004
201,11,0,0.0,2995.9999999999973,9920,21958.32000000003
202,33,9,27.27272727272727,3824.1999999999966,15605,213055.05000000002
203,21,0,0.0,9828.2,28972,4841842.92
204,43,4,9.30232558139535,9387.599999999988,37757,532726.6800000004
205,27,2,7.4074074074074066,3262.4999999999995,13688,244286.34000000008
206,46,9,19.565217391304348,9355.199999999993,38121,1089281.5800000008
207,16,2,12.5,3739.5999999999967,13596,37612.08000000004
208,44,6,13.636363636363635,8574.799999999996,35414,443043.9600000002
209,39,6,15.384615384615385,10266.099999999993,41199,1140408.2700000003
210,44,6,13.636363636363635,10593.699999999995,42128,925148.8199999996
211,27,5,18.51851851851852,9596.699999999997,36267,1086221.279999999
212,21,1,4.761904761904762,9116.799999999994,29394,2500555.560000001
213,18,2,11.11111111111111,5434.9999999999945,19922,229265.15999999974
214,21,5,23.809523809523807,3660.999999999994,16557,23367.960000000054
215,42,9,21.428571428571427,7017.300000000003,30292,216246.99000000025
216,10,1,10.0,98.49999999999999,611,316.31999999999994
217,26,5,19.230769230769234,1930.7999999999993,9066,75050.99999999996
218,9,1,11.11111111111111,1311.8000000000009,4765,25393.92000000002
219,18,2,11.11111111111111,5785.399999999992,18572,237035.27999999988
220,2,0,0.0,160.7999999999998,957,17146.079999999998
221,13,0,0.0,4684.199999999996,16571,259239.5999999999
222,11,1,9.090909090909092,2136.999999999997,10071,32311.680000000015
223,21,1,4.761904761904762,7739.999999999994,31536,5769761.880000002
224,11,2,18.181818181818183,129.60000000000002,1057,510.0000000000001
225,24,5,20.833333333333336,2037.4999999999982,9031,34427.34
226,21,0,0.0,11142.799999999994,42080,1060970.8800000008
227,34,6,17.647058823529413,7304.500000000007,24387,437789.54999999993
228,19,6,31.57894736842105,464.49999999999994,2276,7031.789999999999
229,26,4,15.384615384615385,1542.0000000000011,7310,122809.02
230,11,0,0.0,3764.7999999999947,14644,40610.15999999999
231,10,0,0.0,186.40000000000003,1162,1833.5999999999997
232,19,2,10.526315789473683,4752.799999999999,16120,122056.80000000031
233,44,9,20.454545454545457,6436.399999999998,22468,1077627.1199999994
234,37,2,5.405405405405405,8269.099999999999,31855,3162485.370000005
235,14,0,0.0,8144.399999999998,29079,2507255.039999995
236,11,0,0.0,7019.999999999989,23869,1209378.7199999976
237,49,11,22.448979591836736,6029.999999999992,25754,156298.7100000001
238,29,3,10.344827586206897,5871.599999999993,20318,553624.68
239,8,0,0.0,2651.199999999996,11347,34840.31999999995
240,3,0,0.0,12.8,194,56.16
241,40,4,10.0,12264.499999999989,41984,1536377.1600000004
242,43,3,6.976744186046512,5882.399999999995,24713,187720.80000000005
243,15,0,0.0,9407.39999999999,29508,2977715.519999999
244,42,9,21.428571428571427,6457.899999999998,23423,866141.9999999986
245,9,0,0.0,2859.1999999999953,14173,2337019.2000000016
246,17,2,11.76470588235294,575.8000000000003,2609,3899.58
247,8,2,25.0,2733.799999999996,10241,1213740.75
248,16,1,6.25,6505.49999999999,29690,3248375.279999998
249,15,0,0.0,2957.5999999999926,12957,31395.35999999997
250,11,0,0.0,4609.6,14955,151522.80000000013
251,41,5,12.195121951219512,6348.899999999993,32613,1696531.9200000016
252,58,9,15.517241379310345,8275.199999999993,33154,862445.8199999997
253,14,2,14.285714285714285,2623.1,11833,1614890.7599999995
254,9,1,11.11111111111111,32.8,297,58.8
255,10,0,0.0,5490.599999999996,22923,1577396.4
256,17,3,17.647058823529413,4975.699999999992,19411,78027.96000000011
257,15,3,20.0,3216.7999999999943,10874,10800.000000000013
258,5,1,20.0,25.0,328,17.52
259,5,1,20.0,8.881784197001252e-16,246,-36.0
260,35,3,8.571428571428571,10018.199999999999,35627,1112462.52
261,42,5,11.904761904761903,11020.899999999992,46381,902094.6299999997
262,26,4,15.384615384615385,8515.699999999993,31488,1089779.7900000003
263,1,0,0.0,15.999999999999998,144,176.15999999999997
264,45,6,13.333333333333334,9810.199999999992,42416,519696.23999999993
265,38,2,5.263157894736842,6611.799999999992,30811,1202541.2399999988
266,22,3,13.636363636363635,1780.4000000000015,8337,44360.759999999966
267,9,1,11.11111111111111,5756.699999999995,20914,1303445.1599999992
268,30,3,10.0,9497.499999999987,38777,601429.8900000007
269,25,6,24.0,8892.699999999993,32118,3900814.020000001
