episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,33,4,12.121212121212121,8515.73333333333,33208,834454.1699999989
2,22,0,0.0,6901.999999999992,22971,167592.48000000007
3,17,0,0.0,7472.799999999987,29456,1355842.7999999998
4,20,1,5.0,11508.69999999999,34521,4152527.7600000002
5,11,0,0.0,6428.0,26393,438674.88000000006
6,20,1,5.0,5283.999999999992,19230,72128.64000000004
7,34,4,11.76470588235294,9730.700000000003,34733,1385728.459999999
8,27,7,25.925925925925924,7562.899999999998,28619,1782577.8899999997
9,38,6,15.789473684210526,3436.7999999999975,12279,75102.23999999999
10,22,2,9.090909090909092,4342.399999999992,19172,31543.44000000002
11,42,6,14.285714285714285,8005.933333333326,32463,912092.7200000008
12,25,3,12.0,6834.93333333333,23624,930881.3599999999
13,34,5,14.705882352941178,4342.866666666661,20154,56424.929999999986
14,19,3,15.789473684210526,8634.966666666665,27841,8131984.570000001
15,19,1,5.263157894736842,613.7,2295,2132.1600000000003
16,33,10,30.303030303030305,3412.3000000000015,16757,139447.71999999994
17,9,0,0.0,388.00000000000017,2031,3000.96
18,39,6,15.384615384615385,10739.633333333331,38748,819574.8200000005
19,12,0,0.0,549.6000000000001,2137,2043.36
20,31,7,22.58064516129032,10741.666666666657,39739,1424724.3300000005
21,14,1,7.142857142857142,622.4,2812,23790.719999999998
22,51,17,33.33333333333333,8639.699999999993,32221,834637.8299999997
23,20,3,15.0,1734.0666666666657,5693,16224.23999999999
24,45,7,15.555555555555555,3012.799999999997,12100,192735.48000000016
25,36,8,22.22222222222222,6553.233333333331,23263,257981.20999999996
26,12,0,0.0,2415.999999999996,8981,24827.27999999999
27,37,4,10.81081081081081,7792.066666666665,31495,658914.1899999997
28,22,2,9.090909090909092,6731.399999999999,24651,166522.07999999996
29,7,0,0.0,44.800000000000004,445,139.92
30,34,10,29.411764705882355,1636.1000000000013,6118,25228.559999999983
31,24,4,16.666666666666664,659.3999999999997,2259,4581.87
32,25,3,12.0,3188.6,13532,155742.30000000016
33,36,10,27.77777777777778,1222.1999999999991,4818,14054.039999999999
34,21,2,9.523809523809524,1616.599999999997,7606,483.8400000000006
35,50,12,24.0,7099.933333333329,29995,762626.7500000002
36,41,3,7.317073170731707,10040.133333333335,37923,1033655.8999999996
37,18,1,5.555555555555555,1495.7999999999995,6770,28299.179999999993
38,24,1,4.166666666666666,1172.1000000000004,5145,37218.599999999984
39,24,6,25.0,4930.399999999998,17731,245278.7999999998
40,41,7,17.073170731707318,6669.933333333322,26533,610324.8800000002
