,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,22,0.9990004998333751,-0.6000000000000003,0,1.0,0.25,2.0,0.5625,0,0.0,0.9,0.38333333333333347,0.40000000000000013,0.06907801418439716,4,
0,2,9,0.9980019986673332,-1.525,0,1.0,0.05555555555555555,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,3,9,0.9970044955033731,-1.0499999999999998,1.05519065812782,2.0,0.3333333333333333,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,4,15,0.9960079893439916,-1.15,2.2740360040158505,1.0,0.10416666666666667,1.0,0.3333333333333333,0,0.0,0.7000000000000001,0.3208333333333335,0.3000000000000002,0.05274822695035461,4,
0,5,15,0.9950124791926824,-0.6000000000000001,2.6767137147878346,1.0,0.3125,1.0,0.4375,0,0.14583333333333334,1.1,0.38333333333333347,0.40000000000000013,0.08439716312056736,4,
0,6,15,0.9940179640539354,-1.5499999999999998,2.8821803212717727,1.0,0.09523809523809523,1.0,0.16666666666666666,0,0.0,0.7000000000000001,0.3023809523809525,0.30000000000000016,0.056335656213704996,4,
0,7,21,0.9930244429332352,-1.1500000000000001,3.0289855011745734,1.0,0.0625,2.0,0.5416666666666666,0,0.14583333333333334,1.1,0.3708333333333334,0.35000000000000014,0.08636524822695034,4,
0,8,15,0.9920319148370607,-0.675,2.990485558434138,2.0,0.35714285714285715,1.0,0.23809523809523808,0,0.0,0.8000000000000002,0.3452380952380954,0.3500000000000002,0.06302555168408826,4,
0,9,9,0.9910403787728838,-1.55,2.9369796005181743,1.0,0.05555555555555555,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,10,20,0.9900498337491681,-0.5000000000000002,2.8224093814366262,2.0,0.5957446808510638,2.0,0.7872340425531915,0,0.14893617021276595,1.6999999999999997,0.5446808510638297,0.49999999999999933,0.2181776133209989,4,
0,11,9,0.9890602787753687,-1.5,2.7456707072199653,1.0,0.08333333333333333,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,12,9,0.9880717128619306,-1.375,2.6537806326536586,2.0,0.2222222222222222,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,13,39,0.9870841350202877,0.6750000000000005,2.4329250150450314,1.0,0.3076923076923077,5.0,1.9102564102564104,0,0.2948717948717949,1.2999999999999998,0.5397435897435897,0.55,0.10658175158175152,4,
0,14,9,0.986097544262862,-1.825,2.3502111903545173,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,15,9,0.9851119396030628,-1.325,2.2698857740054827,1.0,0.05555555555555555,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,16,27,0.9841273200552851,0.04999999999999971,2.1428071483093647,2.0,0.5333333333333333,3.0,0.9833333333333333,0,0.13333333333333333,1.2,0.4166666666666668,0.40000000000000013,0.085819209039548,4,
0,17,21,0.9831436846349098,-0.27500000000000024,2.0322227610743813,1.0,0.16666666666666666,2.0,0.6296296296296297,0,0.0,1.1,0.36851851851851863,0.3500000000000002,0.07993361285814113,4,
0,18,9,0.9821610323583008,-1.85,1.974075773442279,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,19,15,0.9811793622428061,-1.1,1.9055975835867145,1.0,0.07142857142857142,1.0,0.3333333333333333,0,0.19047619047619047,1.2000000000000002,0.4023809523809525,0.40000000000000013,0.10706736353077816,4,
0,20,9,0.9801986733067554,-1.775,1.856034333909262,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,21,15,0.9792189645694597,-0.9500000000000002,1.8010033606203355,1.0,0.2619047619047619,1.0,0.2857142857142857,0,0.0,1.0,0.3738095238095239,0.40000000000000013,0.08002903600464574,4,
0,22,15,0.9782402350512102,-1.1749999999999998,1.7453062970676911,1.0,0.08333333333333333,1.0,0.3333333333333333,0,0.0,0.7000000000000002,0.32083333333333347,0.30000000000000016,0.05530141843971631,4,
0,23,21,0.9772624837732772,-0.47500000000000037,1.6780105492979396,1.0,0.1111111111111111,2.0,0.6666666666666666,0,0.0,1.1,0.3907407407407409,0.40000000000000013,0.07859189378057302,4,
0,24,15,0.9762857097579094,-1.075,1.6347581835896174,1.0,0.2619047619047619,1.0,0.19047619047619047,0,0.0,0.7000000000000001,0.3166666666666668,0.30000000000000016,0.056056910569105695,4,
0,25,15,0.9753099120283327,-1.225,1.5896928778023125,1.0,0.08333333333333333,1.0,0.4166666666666667,0,0.14583333333333334,1.1,0.3708333333333334,0.35000000000000014,0.08636524822695034,4,
0,26,21,0.9743350896087494,-0.8500000000000001,1.549422095850706,1.0,0.10416666666666667,2.0,0.6041666666666666,0,0.14583333333333334,1.1,0.4083333333333335,0.40000000000000013,0.08716312056737587,4,
0,27,9,0.9733612415243369,-1.8250000000000002,1.519659061702061,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
