,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,16,0.9990004998333751,-0.6750000000000003,0,1.0,0.25,1.0,0.4583333333333333,0,0.14583333333333334,1.1,0.3958333333333335,0.40000000000000013,0.08466312056737588,4,
0,2,21,0.9980019986673332,-0.8000000000000003,0.254183292388916,1.0,0.12962962962962962,2.0,0.6851851851851852,0,0.0,0.9000000000000002,0.401851851851852,0.4000000000000002,0.06961914744933612,4,
0,3,9,0.9970044955033731,-1.6,2.4095253886042776,1.0,0.05555555555555555,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,4,15,0.9960079893439916,-1.5750000000000002,3.5258869522463074,1.0,0.023809523809523808,1.0,0.30952380952380953,0,0.16666666666666666,1.1,0.3880952380952382,0.40000000000000013,0.09229384436701508,4,
0,5,15,0.9950124791926824,-0.65,3.965461629869565,1.0,0.14583333333333334,1.0,0.4375,0,0.0,1.2,0.38333333333333336,0.3500000000000001,0.09971631205673756,4,
0,6,15,0.9940179640539354,-0.925,3.9629357731961585,1.0,0.125,1.0,0.375,0,0.0,0.9,0.34583333333333344,0.35000000000000014,0.06636524822695035,4,
0,7,9,0.9930244429332352,-1.55,3.8582756368285755,1.0,0.16666666666666666,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,8,15,0.9920319148370607,-1.2,3.7165728963194997,1.0,0.125,1.0,0.375,0,0.0,0.8000000000000002,0.3458333333333335,0.3500000000000002,0.05870567375886524,4,
0,9,9,0.9910403787728838,-1.075,3.564585395208975,1.0,0.4166666666666667,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,10,15,0.9900498337491681,-0.8500000000000001,3.368417986419076,1.0,0.14583333333333334,1.0,0.3541666666666667,0,0.0,0.7000000000000002,0.3333333333333335,0.30000000000000027,0.05460992907801418,4,
