reward,numerosity,fitness
0,443,0.0
0,306,0.0
0,33,0.0
0,441,0.0
-6,288,0.0
0,42,0.0
0,445,0.0
-6,342,-54.0
0,23,0.0
0,446,0.0
-6,282,-54.0
0,32,0.0
0,239,0.0
0,120,0.0
0,48,0.0
-6,210,0.0
0,24,0.0
0,54,0.0
0,66,0.0
0,36,0.0
0,33,0.0
0,168,0.0
0,162,0.0
0,88,0.0
0,417,0.0
-6,318,-54.0
0,37,0.0
0,425,0.0
-6,300,-54.0
0,24,0.0
0,479,0.0
-6,258,-36.0
0,60,0.0
0,43,0.0
0,469,0.0
-6,276,-10.8
0,25,0.0
0,232,0.0
0,430,0.0
-6,306,0.0
0,14,0.0
0,249,0.0
0,457,0.0
-6,258,0.0
0,24,0.0
0,375,0.0
-6,300,-54.0
0,39,0.0
0,412,0.0
-6,198,-36.0
0,36,0.0
0,49,0.0
0,234,0.0
0,225,0.0
0,441,0.0
-6,330,-54.0
0,24,0.0
0,382,0.0
0,42,0.0
-6,234,-36.0
0,24,0.0
0,30,0.0
0,24,0.0
0,358,0.0
0,42,0.0
0,24,0.0
0,30,0.0
0,198,0.0
0,42,0.0
0,27,0.0
0,239,0.0
0,236,0.0
0,435,0.0
0,276,0.0
0,20,0.0
0,439,0.0
-6,234,-54.0
0,37,0.0
0,255,0.0
0,447,0.0
0,252,0.0
0,47,0.0
0,297,0.0
-6,174,-21.6
0,24,0.0
0,30,0.0
0,41,0.0
0,371,0.0
-6,240,-27.0
0,456,0.0
-6,264,0.0
0,30,0.0
0,44,0.0
0,225,0.0
0,278,0.0
-6,204,0.0
0,53,0.0
0,402,0.0
0,60,0.0
-6,186,0.0
0,24,0.0
0,20,0.0
0,389,0.0
-6,162,0.0
0,59,0.0
0,455,0.0
-6,306,0.0
0,30,0.0
0,382,0.0
-6,210,0.0
0,36,0.0
0,24,0.0
0,30,0.0
0,18,0.0
0,14,0.0
0,344,0.0
0,54,0.0
0,48,0.0
-6,210,-36.0
0,30,0.0
0,30,0.0
0,58,0.0
0,442,0.0
-6,324,-18.0
0,34,0.0
0,451,0.0
-6,294,-21.6
0,31,0.0
0,244,0.0
0,424,0.0
-6,312,-36.0
0,31,0.0
0,231,0.0
0,469,0.0
0,36,0.0
0,24,0.0
-6,270,-21.6
0,19,0.0
0,198,0.0
0,427,0.0
0,384,0.0
0,26,0.0
0,391,0.0
-6,222,0.0
0,32,0.0
0,198,0.0
-6,270,-54.0
0,49,0.0
0,449,0.0
0,48,0.0
0,60,0.0
-6,174,-21.6
0,38,0.0
0,94,0.0
0,245,0.0
0,408,0.0
0,54,0.0
0,48,0.0
-6,186,-21.6
0,17,0.0
0,355,0.0
-6,240,-54.0
0,45,0.0
0,453,0.0
-6,258,-16.2
0,48,0.0
0,22,0.0
0,436,0.0
-6,360,-3.6
0,32,0.0
0,233,0.0
0,461,0.0
-6,312,0.0
0,18,0.0
0,33,0.0
0,244,0.0
0,419,0.0
