reward,numerosity,fitness
0,204,0.0
-6,96,-54.0
0,232,0.0
0,126,0.0
0,72,0.0
0,48,0.0
0,132,0.0
0,42,0.0
0,54,0.0
0,496,0.0
0,306,0.0
0,192,0.0
-6,156,-16.2
0,262,0.0
0,484,0.0
-6,156,0.0
0,48,0.0
0,250,0.0
0,491,0.0
-6,204,-54.0
0,472,0.0
-6,156,0.0
0,472,0.0
-6,108,-3.6
0,497,0.0
-6,240,-21.6
0,484,0.0
-6,240,-45.0
0,2,0.0
0,204,0.0
-6,144,0.0
0,251,0.0
0,138,0.0
-6,150,0.0
0,36,0.0
0,30,0.0
0,36,0.0
0,231,0.0
0,510,0.0
-6,144,0.0
0,460,0.0
0,102,0.0
0,198,0.0
0,108,0.0
0,420,0.0
-12,144,-72.0
0,48,0.0
0,18,0.0
0,269,0.0
0,484,0.0
-6,186,-36.0
0,3,0.0
0,198,0.0
0,120,0.0
0,4,0.0
0,461,0.0
-6,150,-36.0
0,469,0.0
-6,72,0.0
0,463,0.0
0,36,0.0
-6,96,0.0
0,24,0.0
0,186,0.0
0,24,0.0
-6,108,0.0
0,42,0.0
0,24,0.0
0,485,0.0
-6,228,-21.6
0,262,0.0
0,256,0.0
0,466,0.0
-6,120,-36.0
0,263,0.0
0,485,0.0
0,222,0.0
0,447,0.0
0,162,0.0
0,237,0.0
0,460,0.0
-6,132,0.0
0,30,0.0
0,42,0.0
0,442,0.0
-6,162,0.0
0,186,0.0
-6,132,0.0
0,484,0.0
-6,102,-3.6
0,196,0.0
0,435,0.0
0,204,0.0
-6,138,0.0
0,459,0.0
-6,150,-54.0
0,255,0.0
0,250,0.0
0,245,0.0
0,255,0.0
0,216,0.0
-6,174,-45.0
0,485,0.0
-6,192,0.0
0,210,0.0
-6,126,0.0
0,192,0.0
-6,150,0.0
0,204,0.0
-6,132,0.0
0,459,0.0
-6,144,-27.0
0,495,0.0
-6,84,0.0
0,30,0.0
0,60,0.0
0,24,0.0
0,198,0.0
-6,180,0.0
0,472,0.0
0,132,0.0
0,459,0.0
-6,120,0.0
0,30,0.0
0,36,0.0
0,522,0.0
-6,162,0.0
0,123,0.0
0,244,0.0
0,455,0.0
-6,108,0.0
0,18,0.0
0,36,0.0
0,264,0.0
0,210,0.0
-6,168,0.0
0,4,0.0
0,472,0.0
-6,156,-3.6
0,484,0.0
-6,186,0.0
0,66,0.0
0,30,0.0
0,42,0.0
0,42,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,486,0.0
-6,180,0.0
0,455,0.0
-6,162,-3.6
0,96,0.0
0,144,0.0
-6,84,0.0
0,24,0.0
0,18,0.0
0,102,0.0
0,42,0.0
-6,228,-54.0
0,72,0.0
0,216,0.0
-6,174,-3.6
0,275,0.0
0,255,0.0
0,262,0.0
0,256,0.0
0,249,0.0
0,210,0.0
-6,144,-36.0
0,264,0.0
0,213,0.0
0,212,0.0
0,237,0.0
0,183,0.0
0,84,0.0
-6,126,-3.6
0,36,0.0
0,48,0.0
0,287,0.0
0,30,0.0
-6,72,-36.0
0,24,0.0
0,485,0.0
-6,222,0.0
0,600,0.0
-12,312,0.0
0,96,0.0
0,60,0.0
0,48,0.0
0,12,0.0
0,396,0.0
-12,180,-108.0
0,718,0.0
-12,168,0.0
0,60,0.0
0,24,0.0
0,18,0.0
-6,18,-3.6
0,6,0.0
0,262,0.0
0,222,0.0
-6,192,-54.0
0,471,0.0
-6,180,-3.6
0,262,0.0
0,423,0.0
-6,60,0.0
0,12,0.0
0,257,0.0
0,269,0.0
-6,114,0.0
0,54,0.0
0,204,0.0
-6,132,-14.4
0,4,0.0
0,459,0.0
-6,108,0.0
0,24,0.0
0,24,0.0
0,30,0.0
0,244,0.0
0,263,0.0
0,204,0.0
-6,162,-27.0
0,244,0.0
0,244,0.0
0,244,0.0
0,435,0.0
0,72,0.0
0,479,0.0
0,180,0.0
0,237,0.0
0,255,0.0
0,484,0.0
-6,168,-54.0
0,460,0.0
-6,120,-10.8
0,36,0.0
0,24,0.0
0,249,0.0
0,497,0.0
-6,174,-54.0
0,458,0.0
-6,204,-54.0
0,3,0.0
0,216,0.0
0,30,0.0
0,36,0.0
-6,102,-10.8
0,242,0.0
0,267,0.0
0,216,0.0
-6,156,-18.0
0,257,0.0
0,460,0.0
-6,192,-45.0
0,435,0.0
0,126,0.0
0,48,0.0
0,72,0.0
-6,138,-36.0
0,84,0.0
0,18,0.0
0,24,0.0
0,244,0.0
0,251,0.0
0,192,0.0
-6,144,0.0
0,273,0.0
0,364,0.0
-6,138,0.0
0,72,0.0
0,24,0.0
0,18,0.0
0,4,0.0
0,472,0.0
-6,204,-27.0
0,2,0.0
0,238,0.0
0,448,0.0
-6,114,-54.0
0,459,0.0
-6,174,-3.6
0,456,0.0
0,90,0.0
0,42,0.0
0,204,0.0
-6,144,-3.6
0,18,0.0
0,18,0.0
0,24,0.0
0,250,0.0
0,435,0.0
-6,204,0.0
0,473,0.0
-6,114,0.0
0,2,0.0
0,344,0.0
0,24,0.0
0,60,0.0
0,42,0.0
-6,72,0.0
0,30,0.0
0,269,0.0
0,482,0.0
-6,222,-10.8
0,24,0.0
0,12,0.0
0,251,0.0
0,517,0.0
0,72,0.0
-6,144,-10.8
0,238,0.0
0,198,0.0
-6,126,0.0
0,465,0.0
-6,168,0.0
0,467,0.0
0,108,0.0
0,261,0.0
0,327,0.0
0,30,0.0
-6,126,-21.6
0,30,0.0
0,24,0.0
0,268,0.0
0,479,0.0
-6,132,0.0
0,6,0.0
0,312,0.0
0,18,0.0
0,30,0.0
0,30,0.0
-6,84,-16.2
0,228,0.0
-6,156,-14.4
0,483,0.0
-6,174,-45.0
0,2,0.0
0,445,0.0
-6,126,-36.0
0,485,0.0
-6,192,-27.0
0,2,0.0
0,249,0.0
0,210,0.0
-6,114,0.0
0,30,0.0
0,30,0.0
0,485,0.0
-6,138,-10.8
0,216,0.0
0,12,0.0
-6,120,-21.6
0,18,0.0
0,459,0.0
-6,180,-10.8
0,459,0.0
-6,186,-54.0
0,263,0.0
0,485,0.0
0,216,0.0
0,210,0.0
-6,168,-36.0
0,210,0.0
-6,156,-21.6
0,262,0.0
0,473,0.0
-6,102,0.0
0,210,0.0
-6,138,-36.0
0,243,0.0
0,210,0.0
-6,96,0.0
0,242,0.0
0,497,0.0
-6,216,0.0
0,485,0.0
0,48,0.0
-6,132,-10.8
0,48,0.0
0,186,0.0
-6,108,-27.0
0,3,0.0
0,508,0.0
-6,210,-54.0
0,256,0.0
0,118,0.0
0,496,0.0
-6,210,-36.0
0,4,0.0
0,484,0.0
-6,180,-27.0
0,266,0.0
-6,174,-36.0
0,443,0.0
-6,162,-3.6
0,9,0.0
0,295,0.0
0,162,0.0
0,484,0.0
0,132,0.0
0,36,0.0
0,249,0.0
0,237,0.0
0,222,0.0
-6,186,-54.0
0,497,0.0
-6,204,-54.0
0,459,0.0
-6,138,-18.0
0,48,0.0
0,258,0.0
-6,150,0.0
0,30,0.0
0,42,0.0
0,228,0.0
0,42,0.0
0,126,0.0
0,5,0.0
0,210,0.0
-6,186,0.0
0,484,0.0
-6,234,-36.0
0,459,0.0
-6,192,-27.0
0,408,0.0
-12,288,0.0
0,24,0.0
0,18,0.0
