,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,200,0,57.124999999999915,0,3.0,0.37089871611982883,54.0,20.801711840228247,0.2159863945578231,2.115549215406562,13.500000000000037,3.98573466476463,2.7999999999999994,12.415510495210999,1,
0,2,200,0,44.22499999999994,0,2.0,0.33657587548638135,57.0,20.797665369649806,0.4330357142857143,0.49416342412451364,15.000000000000034,4.366536964980548,3.3999999999999955,15.126909231574464,2,
0,3,200,0,54.1749999999999,0,2.0,0.30414746543778803,52.0,21.82488479262673,0.27142857142857146,1.748079877112135,12.200000000000028,4.428725038402465,2.799999999999999,13.301342833510663,2,
0,4,200,0,54.54999999999992,0,2.0,0.3120243531202435,50.0,20.35159817351598,0.2427007299270072,0.5981735159817352,11.90000000000003,3.5814307458143086,2.69999999999999,8.530325388870372,1,
0,5,200,0,50.84999999999994,0,3.0,0.38474295190713104,53.0,20.25207296849088,0.2767175572519084,1.0,14.500000000000034,4.558374792703156,2.299999999999997,19.94605516162276,2,
0,6,200,0,52.52499999999989,0,2.0,0.28078817733990147,53.0,22.75862068965517,0.31439393939393945,0.15763546798029557,13.100000000000028,4.5464696223316965,4.20000000000003,8.142327154092165,1,
0,7,200,0,52.249999999999915,0,8.0,1.1584615384615384,54.0,20.416923076923077,0.2757352941176471,2.5015384615384617,13.200000000000038,3.5770769230769264,2.999999999999994,8.870552305321846,1,
0,8,200,0,49.52499999999992,0,2.0,0.367816091954023,48.0,20.888341543513956,0.3055555555555556,0.08702791461412152,10.600000000000032,3.777011494252877,2.799999999999998,7.593681185722983,2,
0,9,200,0,36.47499999999993,0,5.0,0.65,49.0,22.252173913043478,0.46808510638297873,1.1130434782608696,10.600000000000017,5.161521739130445,5.000000000000021,10.52733972719528,2,
0,10,200,0,54.77499999999991,0,2.0,0.3273542600896861,51.0,20.85201793721973,0.24275362318840576,0.617339312406577,12.300000000000043,3.936920777279526,2.799999999999996,10.555625833534803,1,
0,11,200,0,54.3749999999999,0,2.0,0.3302325581395349,53.0,21.727131782945737,0.2717391304347826,0.35348837209302325,12.700000000000042,4.327131782945742,3.599999999999992,9.89166955558772,1,
0,12,200,0,64.22499999999988,0,3.0,0.3698453608247423,53.0,21.677835051546392,0.13719512195121952,0.9536082474226805,13.60000000000004,4.028865979381447,2.699999999999995,14.033126970402476,1,
0,13,200,0,50.39999999999992,0,2.0,0.4363929146537842,49.0,20.843800322061192,0.29330708661417326,1.355877616747182,10.200000000000031,3.559098228663452,2.9999999999999964,8.49177595969045,1,
0,14,200,0,47.574999999999925,0,2.0,0.27629233511586454,56.0,20.67023172905526,0.35655737704918034,0.6452762923351159,14.700000000000033,4.642424242424255,4.700000000000005,14.579125541125622,2,
0,15,200,0,53.39999999999992,0,1.0,0.21705426356589147,53.0,20.345736434108527,0.2645985401459854,0.7209302325581395,12.700000000000042,4.079689922480626,3.1999999999999975,11.516714189417002,2,
0,16,200,0,51.22499999999993,0,2.0,0.2470389170896785,54.0,20.37394247038917,0.2965116279069767,0.5736040609137056,13.300000000000034,4.650930626057537,3.899999999999998,15.333045742636806,2,
0,17,200,0,46.62499999999993,0,2.0,0.37406015037593987,51.0,21.31766917293233,0.38247863247863245,0.40037593984962405,11.70000000000003,4.714473684210532,3.599999999999997,13.912916294974782,2,
0,18,200,0,42.82499999999993,0,2.0,0.321011673151751,53.0,19.59727626459144,0.41355140186915884,0.25680933852140075,12.600000000000032,3.84241245136187,3.199999999999994,10.783772726238471,2,
0,19,200,0,48.32499999999993,0,2.0,0.25042301184433163,54.0,19.56006768189509,0.2943548387096774,2.032148900169205,13.800000000000034,4.1737732656514455,3.499999999999997,12.32634489087735,2,
0,20,200,0,47.64999999999993,0,2.0,0.2469775474956822,56.0,19.25215889464594,0.31611570247933884,0.4006908462867012,14.700000000000035,4.008462867012097,3.299999999999998,13.595654899570377,2,
0,21,200,0,39.87499999999993,0,9.0,1.9189189189189189,48.0,19.56756756756757,0.34905660377358494,2.536936936936937,12.500000000000016,3.844504504504509,2.300000000000003,11.162149347903927,2,
