,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
285,0,1,200,0,36,0,2.499999999999994,24.999999999999936,4992.0,1,1.8,31,36
57,1,1,16,1,1,0,0.0,5.000000000000002,98.0,0,-1.0,9,2
143,2,1,58,1,8,1,0.0,5.000000000000009,401.0,0,-0.1999999999999999,17,9
59,3,1,16,0,1,0,0.0,0.0,99.0,1,-1.1,6,1
523,0,2,164,0,26,0,0.0,0.0,3786.0,0,-1.0,32,26
319,1,2,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,3,1
397,2,2,38,2,5,0,0.0,11.999999999999996,351.0,0,-0.1999999999999999,14,7
375,3,2,27,0,3,0,0.0,0.0,147.0,1,-1.1,15,3
976,0,3,200,0,33,7,0.6000000000000023,6.000000000000023,1548.0,0,1.0,24,33
629,1,3,27,0,3,0,0.0,0.0,123.0,2,-1.1,10,3
630,2,3,27,0,3,0,0.0,0.0,135.0,2,-1.1,12,3
977,3,3,200,0,39,0,4.1999999999999895,41.99999999999989,4896.0,0,1.0,15,39
1478,0,4,200,1,35,7,1.7999999999999936,23.999999999999936,2400.0,0,1.8,23,36
1179,1,4,51,0,7,2,0.0,0.0,339.0,0,-1.0,21,7
1180,2,4,51,0,7,1,0.0,0.0,279.0,2,-1.1,18,7
1479,3,4,200,0,43,0,6.600000000000033,66.00000000000033,8964.0,1,1.8,18,43
1926,0,5,200,2,39,28,4.20000000000002,54.0000000000002,7512.0,0,1.8,24,41
1561,1,5,21,1,2,0,0.0,5.000000000000003,119.0,0,-1.0,8,3
1927,2,5,200,1,34,23,1.1999999999999873,17.999999999999872,3528.0,0,1.0,24,35
1581,3,5,27,0,3,0,0.0,0.0,123.0,1,-1.1,12,3
2076,0,6,116,0,18,0,0.0,0.0,2586.0,0,-1.0,26,18
1961,1,6,9,1,0,0,0.0,5.000000000000001,71.0,3,-1.1,5,1
1975,2,6,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,9,2
1963,3,6,9,0,0,0,0.0,0.0,36.0,1,-1.1,4,0
2411,0,7,200,2,33,3,0.5999999999999932,17.99999999999993,6768.0,2,0.9,37,35
2134,1,7,15,0,1,0,0.0,0.0,63.0,1,-1.1,6,1
2298,2,7,87,1,13,4,0.0,5.00000000000001,542.0,0,-1.0,25,14
2190,3,7,33,0,4,0,0.0,0.0,240.0,1,-1.1,9,4
2512,0,8,33,1,4,0,0.0,5.000000000000004,227.0,0,-0.1999999999999999,16,5
2620,1,8,140,1,22,0,0.0,5.999999999999957,1926.0,3,-1.1,24,23
2489,2,8,21,1,2,0,0.0,5.000000000000002,107.0,0,-0.1999999999999999,10,3
2471,3,8,15,0,1,0,0.0,0.0,81.0,4,-1.1,8,1
2763,0,9,104,0,16,0,0.0,0.0,2112.0,0,-1.0,26,16
2654,1,9,9,1,0,0,0.0,5.000000000000001,59.0,2,-1.1,6,1
2680,2,9,21,1,2,0,0.0,5.000000000000003,119.0,0,-1.0,10,3
2656,3,9,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
2892,0,10,33,0,4,2,0.0,0.0,210.0,1,-1.1,13,4
2893,1,10,33,1,4,0,0.0,5.000000000000002,221.0,0,-1.0,16,5
2894,2,10,33,0,4,0,0.0,0.0,168.0,4,-1.1,15,4
2948,3,10,86,0,13,0,0.0,0.0,837.0,0,-1.0,13,13
3121,0,11,69,0,10,3,0.0,0.0,444.0,4,-1.1,21,10
3025,1,11,21,0,2,0,0.0,0.0,120.0,2,-1.1,11,2
3007,2,11,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,10,2
3253,3,11,200,0,36,0,2.3999999999999875,23.999999999999872,4116.0,0,1.0,19,36
3509,0,12,75,0,11,5,0.0,0.0,459.0,1,-1.1,31,11
3383,1,12,33,0,4,1,0.0,0.0,222.0,4,-1.1,16,4
3760,2,12,200,0,36,14,2.3999999999999906,23.999999999999904,3654.0,0,1.0,32,36
3761,3,12,200,0,37,12,2.999999999999987,29.99999999999987,4272.0,0,1.0,33,37
3928,0,13,45,0,6,2,0.0,0.0,312.0,4,-1.1,15,6
3915,1,13,39,1,5,1,0.0,5.000000000000003,242.0,0,-1.0,13,6
3916,2,13,39,0,5,0,0.0,0.0,243.0,1,-1.1,13,5
4084,3,13,200,0,38,0,3.599999999999986,35.99999999999986,5766.0,0,1.0,15,38
4519,0,14,200,2,34,3,1.1999999999999955,23.99999999999996,2880.0,0,1.8,30,36
4520,1,14,200,1,35,0,1.7999999999999874,23.999999999999872,3420.0,0,1.8,26,36
4162,2,14,21,0,2,0,0.0,0.0,120.0,0,-1.0,15,2
4144,3,14,15,0,1,0,0.0,0.0,87.0,1,-1.1,9,1
4765,0,15,152,0,24,1,0.0,0.0,3288.0,0,-1.0,31,24
4578,1,15,15,0,1,1,0.0,0.0,87.0,0,-1.0,6,1
