,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,200,0,16.49999999999997,0,6.0,1.562937062937063,36.0,13.045454545454545,0.6086956521739131,0.024475524475524476,2.6999999999999993,1.0083916083916065,0.7000000000000006,0.47101705312231507,3,9
0,2,164,0,11.749999999999979,0,6.0,1.273109243697479,26.0,10.693277310924369,0,0.0,2.599999999999995,1.0428571428571403,0.8,0.4625437010247126,4,4
0,3,200,0,29.674999999999965,0,2.0,0.2555066079295154,39.0,15.905286343612335,0.4423076923076923,1.5440528634361232,4.299999999999989,1.3224669603524208,0.8000000000000005,1.3453660861024297,2,9
0,4,200,0,35.67499999999997,0,2.0,0.30876494023904383,43.0,16.5597609561753,0.3695652173913043,1.705179282868526,6.600000000000033,2.2000000000000033,1.2999999999999994,3.606906187624775,2,9
0,5,200,0,27.24999999999998,0,2.0,0.43080357142857145,39.0,17.662946428571427,0.4551282051282052,10.629464285714286,5.6000000000000085,2.2890625,1.9499999999999933,2.2120724972035912,2,7
0,6,116,0,5.699999999999991,0,4.0,1.3020134228187918,18.0,8.261744966442953,0,0.0,2.6999999999999975,1.0637583892617426,0.7999999999999952,0.5511101033919819,4,2
0,7,200,0,18.14999999999997,0,8.0,2.083582089552239,33.0,12.608955223880598,0.5147058823529411,1.3582089552238805,2.999999999999999,1.0202985074626851,0.6999999999999931,0.6609639824827935,3,11
0,8,140,0,10.549999999999995,0,2.0,0.507177033492823,22.0,8.598086124401913,0,0.0,2.0999999999999974,0.8014354066985637,0.7000000000000002,0.24283446816341472,4,6
0,9,104,0,5.549999999999994,0,3.0,0.8881118881118881,16.0,7.188811188811189,0,0.0,2.699999999999998,1.0727272727272714,0.7000000000000001,0.6776312419974386,4,4
0,10,86,0,8.625,0,1.0,0.2,13.0,4.621621621621622,0,0.14054054054054055,1.6999999999999997,0.6427027027027025,0.6000000000000001,0.14311222091656847,4,3
0,11,200,0,18.424999999999986,0,1.0,0.20327868852459016,36.0,13.550819672131148,0.576530612244898,0.22950819672131148,2.999999999999997,1.4344262295081933,1.5999999999999996,0.7785148835202703,3,8
0,12,200,0,33.62499999999998,0,1.0,0.20669291338582677,37.0,15.604330708661417,0.3522727272727273,3.8996062992125986,3.4999999999999925,1.5781496062992093,1.7999999999999943,0.8363066284613769,2,21
0,13,200,0,20.749999999999982,0,1.0,0.20743034055727555,38.0,13.541795665634675,0.4629629629629629,0.29102167182662536,3.899999999999988,1.899690402476776,1.999999999999996,1.7246893448454783,3,9
0,14,200,0,28.774999999999967,0,4.0,0.6720183486238532,35.0,15.972477064220184,0.4652777777777778,0.5389908256880734,2.8999999999999884,1.0832568807339424,1.0999999999999979,0.3573052304123131,2,7
0,15,152,0,11.574999999999985,0,5.0,0.8489795918367347,24.0,9.412244897959184,0,0.6122448979591837,2.5999999999999974,1.016734693877549,0.7000000000000001,0.5884483104717282,4,4
0,16,93,0,9.175,0,2.0,0.25555555555555554,14.0,4.905555555555556,0,0.0,1.2,0.5855555555555557,0.6000000000000001,0.08805834885164487,4,4
0,17,200,0,28.399999999999984,0,3.0,0.41262135922330095,43.0,15.009708737864077,0.45270270270270274,0.9247572815533981,6.700000000000015,2.3783980582524267,1.2999999999999983,3.866223218293062,3,12
0,18,200,0,36.39999999999997,0,4.0,0.45866141732283466,39.0,17.43503937007874,0.3736559139784946,1.9507874015748032,5.099999999999998,2.4639763779527564,3.0999999999999988,2.495958121728868,2,16
0,19,200,0,28.024999999999963,0,1.0,0.2429245283018868,36.0,16.566037735849058,0.4930555555555556,0.36792452830188677,3.099999999999996,1.220047169811319,0.8999999999999992,0.7625995249565041,2,9
0,20,33,0,2.825,0,1.0,0.17708333333333334,4.0,1.5,0,0.0,1.0,0.397916666666667,0.40000000000000024,0.05283771929824559,4,3
0,21,200,0,17.57499999999998,0,4.0,0.5916398713826366,33.0,12.861736334405144,0.5691489361702128,0.0,2.6999999999999975,0.9099678456591634,0.6000000000000012,0.5146422570272778,3,9
0,22,200,0,31.924999999999965,0,2.0,0.2907488986784141,41.0,17.48898678414097,0.4537037037037037,2.037444933920705,5.800000000000036,2.2647577092511058,1.299999999999999,3.071867821960333,2,5
0,23,200,0,17.524999999999988,0,1.0,0.19795221843003413,34.0,13.088737201365188,0.6166666666666667,0.21160409556313994,1.6999999999999953,0.9136518771331028,0.9999999999999917,0.18022394688858573,3,6
0,24,200,0,33.349999999999966,0,2.0,0.3090128755364807,43.0,17.918454935622318,0.4534883720930233,1.5429184549356223,7.00000000000003,2.56051502145923,1.7999999999999965,4.092287046010456,2,11
0,25,200,0,33.02499999999999,0,2.0,0.43149284253578735,42.0,16.85071574642127,0.4148351648351648,6.012269938650307,6.300000000000017,2.0179959100204488,1.5999999999999992,2.3528722049012782,2,17
0,26,122,0,9.724999999999993,0,4.0,0.7368421052631579,19.0,7.440191387559809,0,0.0,2.699999999999998,0.8732057416267932,0.6000000000000002,0.5068747699668742,4,11
0,27,200,0,20.749999999999986,0,3.0,0.26047904191616766,35.0,12.008982035928144,0.44811320754716977,0.023952095808383235,2.199999999999997,1.0323353293413138,1.0999999999999897,0.263275610940279,3,8
0,28,200,0,22.974999999999987,0,1.0,0.21293800539083557,36.0,13.61455525606469,0.5,0.7951482479784366,3.399999999999994,1.312668463611857,0.9,0.9295417789757344,3,8
