,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.06406406406406406,0.0,0.0,0.7000000000000001,7.384384384384385,15.384384384384385,0.0,999
1,1.0,1.0,0.02002002002002002,0.0,0.0,0.7000000000000001,7.12012012012012,15.12012012012012,0.0,999
2,1.0,2.0,0.04804804804804805,0.0,0.0,0.7000000000000001,7.288288288288288,15.288288288288289,0.0,999
3,1.0,3.0,0.03003003003003003,0.0,0.0,0.7000000000000001,7.18018018018018,15.18018018018018,0.0,999
4,2.0,0.0,0.228,0.04,0.059,0.6241000000000001,7.609000000000001,22.878,0.0,1000
5,2.0,1.0,0.093,0.082,0.003,0.6493000000000001,7.051000000000001,21.996,0.0,1000
6,2.0,2.0,0.166,0.014,0.038,0.6085000000000002,7.081000000000001,22.344,0.0,1000
7,2.0,3.0,0.09,0.025,0.013,0.6151000000000001,6.691000000000001,21.822,0.0,1000
8,3.0,0.0,0.307,0.183,0.233,0.6099000000000001,7.941,30.609,0.0,1000
9,3.0,1.0,0.149,0.311,0.026,0.6867000000000001,7.761,29.319,0.0,1000
10,3.0,2.0,0.23,0.1,0.14,0.5601000000000002,6.981000000000001,29.235,0.0,1000
11,3.0,3.0,0.173,0.133,0.076,0.5799000000000001,6.837000000000001,28.305,0.0,1000
12,4.0,0.0,0.401,0.292,0.263,0.5753,8.159,38.768,0.0,1000
13,4.0,1.0,0.226,0.416,0.026,0.6497,7.853,37.172,0.0,1000
14,4.0,2.0,0.333,0.21,0.141,0.5261,7.259,36.488,0.0,1000
15,4.0,3.0,0.331,0.212,0.077,0.5273000000000001,7.259,35.468,0.0,1000
16,5.0,0.0,0.397,0.474,0.27,0.5845000000000001,8.227,46.959,0.0,1000
17,5.0,1.0,0.257,0.562,0.031,0.6373000000000001,7.915,45.087,0.0,1000
18,5.0,2.0,0.372,0.367,0.142,0.5203000000000001,7.435,43.905,0.0,1000
19,5.0,3.0,0.383,0.346,0.082,0.5077000000000002,7.375000000000001,42.831,0.0,1000
20,6.0,0.0,0.327,0.701,0.285,0.6207,8.169,55.104,0.0,1000
