,reward,numerosity,fitness
0,470.6999999999992,691,15842.009999999977
1,820.7000000000004,1047,117209.61
2,231.6000000000001,402,10017.330000000002
3,975.6999999999998,1083,253072.0199999999
4,491.00000000000017,708,55920.98999999999
5,665.7000000000005,817,34358.310000000005
6,675.3,785,58009.470000000016
7,24.199999999999996,154,3401.97
8,602.4000000000008,724,92814.75000000003
9,82.5,165,429.0000000000004
10,209.00000000000017,330,4554.000000000005
11,160.29999999999998,395,7481.190000000001
12,13.5,15,37.8
13,1362.5999999999995,1650,268828.88999999984
14,556.1999999999989,618,20857.5
15,311.90000000000026,555,10300.199999999999
16,3.7,5,27.54
17,228.89999999999978,333,6040.439999999999
18,19.0,30,118.79999999999998
19,35.7,105,17713.710000000003
20,1094.9999999999998,1398,116185.28999999992
21,280.29999999999984,467,24127.08000000001
22,92.40000000000022,396,855.3600000000015
23,893.0999999999997,1171,121865.34000000001
24,117.59999999999992,168,359.10000000000025
25,71.40000000000005,378,2822.3999999999987
26,107.30000000000004,145,906.1199999999997
27,9.0,18,25.2
28,459.2999999999992,669,16569.360000000022
29,319.39999999999964,970,6490.799999999991
30,1213.700000000003,1673,137233.74
31,1028.300000000001,1385,164021.91000000003
32,2076.400000000003,2516,616135.7999999999
33,48.5,85,917.1899999999999
34,1186.2000000000003,1318,134455.13999999993
35,222.69999999999982,283,3519.989999999998
36,1055.8000000000006,1358,165590.30999999994
37,535.7000000000006,885,15036.240000000018
38,609.0000000000002,826,56176.73999999995
39,923.2000000000002,1232,174996.18000000008
40,28.700000000000003,35,160.64999999999998
41,743.2000000000004,1272,163643.7600000001
42,151.2,168,10160.369999999999
43,963.6000000000014,1324,129098.19000000009
44,438.1,539,34435.86
45,468.79999999999995,692,115853.40000000001
46,7.199999999999999,24,270.0
47,268.5999999999996,638,409.20000000000067
48,296.40000000000003,468,505.44000000000096
49,171.5999999999995,468,1067.040000000001
50,2311.2000000000003,2814,797402.6399999997
51,32.29999999999999,51,51.0
52,73.10000000000005,387,3302.4000000000024
53,89.40000000000003,124,810.6899999999998
54,295.00000000000017,390,20329.04999999998
55,493.89999999999986,715,53554.22999999995
56,1102.6,1378,211982.19000000015
57,226.5,453,3080.4000000000083
58,1273.6000000000008,1608,228854.90999999983
59,1095.2999999999995,1217,191536.3799999999
60,106.5,213,102.23999999999991
61,1008.8999999999997,1377,185958.7200000001
62,487.09999999999997,839,59008.32000000001
63,1616.1000000000015,1985,423897.54
64,322.0000000000007,460,1545.600000000004
65,164.79999999999967,412,6396.300000000009
66,1007.6000000000001,1284,171142.20000000004
67,68.20000000000003,186,44.639999999999965
68,548.1000000000001,753,32240.43
69,58.39999999999992,292,1885.589999999998
70,336.90000000000003,493,21716.09999999999
71,475.3000000000003,593,44529.480000000054
72,216.0,432,725.7599999999994
73,1924.4,2450,541162.35
