,reward,numerosity,fitness
0,712.6000000000001,932,97089.24000000005
1,1154.699999999996,1283,6924.95999999998
2,1543.300000000003,1961,125934.18000000025
3,1124.4,1308,103991.40000000007
4,23.400000000000002,26,301.32000000000005
5,198.00000000000014,220,4869.719999999999
6,924.1000000000024,1513,29102.87999999995
7,777.500000000001,907,29316.95999999999
8,236.9999999999998,298,6160.3200000000015
9,96.79999999999998,114,1366.92
10,63.90000000000002,381,10349.369999999997
11,882.8999999999976,981,5285.519999999987
12,1695.400000000004,1978,167559.12
13,329.70000000000016,417,18105.209999999995
14,7.2,8,51.84
15,894.6999999999978,1131,29338.709999999945
16,2011.1000000000042,2611,352449.54000000044
17,428.00000000000034,592,13807.50000000001
18,860.0,1096,7272.419999999981
19,1354.699999999997,1611,85690.0499999998
20,186.69999999999996,235,7836.81
21,27.4,50,116.63999999999999
22,539.3999999999982,930,2511.0
23,997.5999999999975,1232,23480.039999999964
24,1003.1000000000017,1215,71187.6300000001
25,210.0,252,14597.370000000003
26,636.3999999999997,780,76343.19
27,117.59999999999992,168,317.52000000000004
28,453.5999999999987,504,907.1999999999974
29,302.4,336,10060.740000000003
30,1687.6999999999962,2409,179155.8299999997
31,650.6999999999997,767,12801.059999999974
32,234.10000000000005,273,11087.880000000003
33,504.0000000000014,720,971.9999999999972
34,286.89999999999986,451,3984.7200000000075
35,385.5999999999999,484,36489.599999999984
36,283.6999999999999,433,2662.679999999995
37,987.1000000000001,1247,174219.78
38,939.5999999999973,1044,9865.800000000003
39,1981.7999999999993,2434,286504.41000000003
40,444.8,576,22120.53
41,536.8000000000001,682,62708.729999999996
42,669.6000000000023,744,2209.6800000000103
43,1327.4000000000015,1834,31580.87999999992
44,1067.4000000000015,1186,52424.54999999997
45,829.3999999999996,1158,69986.28
46,612.5000000000002,749,59590.29000000002
47,179.29999999999947,489,1956.0
48,524.7999999999988,656,2892.959999999999
49,2245.7000000000007,2777,281255.0099999999
50,165.2,244,2853.8700000000003
51,14.299999999999999,143,438.54000000000025
52,62.10000000000003,69,273.23999999999995
53,875.0,1050,5166.000000000014
54,1090.1999999999973,1462,57407.19000000005
55,1638.8999999999996,1893,286788.0
56,1418.799999999996,2044,96691.31999999983
57,995.1999999999986,1184,60916.8599999999
58,280.80000000000007,312,7005.959999999991
59,116.99999999999997,130,1348.92
60,495.6000000000014,708,531.0
61,1749.2999999999959,2129,95471.9999999997
62,1210.0000000000002,1420,132578.34
63,261.0,522,876.9599999999983
64,263.30000000000024,977,20308.229999999967
65,312.30000000000007,347,7993.080000000003
66,224.1,249,1461.779999999999
67,1683.8999999999965,2271,270323.21999999933
68,588.3999999999999,708,37587.390000000014
69,494.000000000001,780,15911.999999999967
70,717.5999999999987,936,26956.800000000047
71,689.4000000000005,766,12008.519999999991
72,135.0,150,1312.2
73,195.29999999999993,229,8283.600000000002
74,1752.3,2183,68392.50000000015
75,839.6999999999983,933,15816.059999999958
76,584.9999999999989,650,12439.439999999973
77,847.9999999999995,1084,71025.09000000001
78,929.5,1183,12989.340000000022
79,861.5000000000019,1087,32529.780000000042
80,832.7999999999998,938,106616.31000000001
81,999.2000000000019,1288,52040.8799999999
82,755.199999999999,868,29169.96000000002
83,75.59999999999997,108,81.0
84,275.4000000000001,306,7284.5999999999985
85,36.900000000000006,41,1069.2
86,520.200000000001,818,2825.939999999994
87,812.100000000001,1129,69589.9800000001
88,259.60000000000014,356,3421.8900000000003
89,331.4999999999999,471,30264.54
90,1610.899999999996,1857,79907.46000000005
91,499.19999999999976,604,7798.140000000009
92,243.89999999999992,303,9153.09
93,138.60000000000025,594,4027.319999999993
94,604.4999999999998,771,65608.56
95,1718.4,2176,90517.49999999999
96,670.3,847,13241.040000000023
97,732.3999999999996,956,68550.26999999997
98,84.69999999999999,115,245.64000000000004
99,917.0999999999974,1019,11791.170000000027
100,1149.9,1843,71968.79999999997
101,732.599999999999,814,27598.590000000015
102,69.39999999999999,76,923.52
103,1138.099999999999,1565,66533.09999999986
104,848.3000000000004,1059,82610.16000000006
105,32.400000000000006,36,58.32000000000002
106,824.5000000000017,1301,14600.939999999948
107,851.5999999999982,1116,33844.620000000024
108,277.9,353,8721.060000000001
109,1274.3000000000036,1551,78130.68000000002
110,1980.9000000000003,2473,257451.6300000004
111,493.1999999999992,628,9463.679999999998
112,210.4000000000001,312,4525.53
113,1486.3999999999996,1674,378081.93
114,293.7000000000005,445,1206.8399999999972
115,113.40000000000008,126,136.07999999999996
116,113.40000000000008,126,453.6000000000003
117,151.19999999999987,168,1735.0199999999984
118,3.899999999999999,39,44.88000000000001
119,24.299999999999997,27,116.64000000000004
120,634.8000000000004,860,5447.759999999987
121,106.79999999999998,124,3374.9100000000008
122,203.19999999999953,508,400.0499999999993
123,343.29999999999995,385,22021.140000000003
124,445.2000000000012,636,858.5999999999976
125,1626.2000000000032,2274,175990.43999999983
126,331.79999999999995,420,25652.87999999998
127,1021.3999999999962,1270,41885.90999999999
128,1499.299999999998,1841,172264.89
129,203.4,226,1046.5199999999993
130,288.40000000000003,384,9893.009999999997
131,991.1999999999973,1176,12867.120000000019
132,168.29999999999993,195,6531.570000000002
