,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1.0,0.0,0.06906906906906907,0.0,0.0,0.7000000000000001,7.414414414414415,15.414414414414415,0.05525525525525526,1.0,999
1,1.0,1.0,0.004004004004004004,0.0,0.0,0.7000000000000001,7.024024024024024,15.024024024024024,-0.08208208208208208,1.0,999
2,1.0,2.0,0.044044044044044044,0.0,0.0,0.7000000000000001,7.2642642642642645,15.264264264264265,0.03523523523523524,1.0,999
3,1.0,3.0,0.026026026026026026,0.0,0.0,0.7000000000000001,7.156156156156156,15.156156156156156,0.02082082082082082,1.0,999
4,2.0,0.0,0.23,0.045,0.063,0.6271000000000001,7.651000000000001,22.956,0.2323,1.248,1000
5,2.0,1.0,0.03,0.061,0.004,0.6367,6.547000000000001,21.39,0.017,1.824,1000
6,2.0,2.0,0.164,0.032,0.039,0.6193000000000001,7.1770000000000005,22.35,0.1575,1.255,1000
7,2.0,3.0,0.115,0.005,0.026,0.6031000000000002,6.721000000000001,21.852,0.107,1.29,1000
8,3.0,0.0,0.315,0.247,0.23,0.6483000000000001,8.373,30.885,0.41790000000000005,1.781,1000
9,3.0,1.0,0.102,0.197,0.025,0.6183000000000001,6.795000000000001,27.843,0.09820000000000001,2.42,1000
10,3.0,2.0,0.221,0.152,0.18,0.5913,7.239000000000001,29.289,0.258,1.811,1000
11,3.0,3.0,0.176,0.065,0.12,0.5391000000000001,6.447000000000001,28.023,0.17870000000000003,1.873,1000
12,4.0,0.0,0.396,0.38,0.279,0.6281,8.657,39.458,0.29,2.7,1000
13,4.0,1.0,0.213,0.246,0.042,0.5477000000000001,6.755,34.55,0.17270000000000002,3.351,1000
14,4.0,2.0,0.299,0.259,0.207,0.5555000000000001,7.349,36.62,0.2482,2.761,1000
15,4.0,3.0,0.341,0.121,0.127,0.47270000000000006,6.773,34.664,0.145,2.826,1000
16,5.0,0.0,0.429,0.515,0.321,0.6091,8.665,47.991,0.22340000000000002,3.296,1000
17,5.0,1.0,0.28,0.348,0.071,0.5089000000000001,6.769000000000001,41.259,0.2205,3.96,1000
18,5.0,2.0,0.382,0.374,0.231,0.5245000000000001,7.537000000000001,44.103,0.24670000000000003,3.397,1000
19,5.0,3.0,0.487,0.174,0.141,0.40450000000000014,6.9670000000000005,41.511,0.1544,3.476,1000
20,6.0,0.0,0.465,0.638,0.363,0.5829000000000001,8.619,56.502,0.2084,3.738,1000
21,6.0,1.0,0.261,0.54,0.104,0.5241,6.807000000000001,47.952,0.2783,4.529,1000
22,6.0,2.0,0.42,0.526,0.252,0.5157,7.6770000000000005,51.636,0.2273,3.947,1000
23,6.0,3.0,0.641,0.225,0.171,0.33510000000000006,7.197000000000001,48.66,0.20710000000000003,4.091,1000
24,7.0,0.0,0.467,0.803,0.414,0.5819000000000001,8.621,64.979,0.24880000000000002,4.08,1000
25,7.0,1.0,0.152,0.805,0.141,0.5831000000000002,6.743000000000001,54.599,0.3134,4.954,1000
26,7.0,2.0,0.424,0.695,0.282,0.5171000000000001,7.715000000000001,59.165,0.218,4.354,1000
27,7.0,3.0,0.715,0.32,0.221,0.2921000000000001,7.211000000000001,55.751,0.2305,4.516,1000
28,8.0,0.0,0.407,0.994,0.497,0.5965,8.407,73.224,0.24930000000000002,4.471,1000
29,8.0,1.0,0.147,0.978,0.18,0.5869000000000001,6.751000000000001,61.182,0.22510000000000002,5.362,1000
30,8.0,2.0,0.443,0.866,0.339,0.5197,7.855000000000001,66.804,0.2484,4.764,1000
31,8.0,3.0,0.678,0.507,0.28,0.3043000000000001,7.111000000000001,62.718,0.2795,4.968,1000
32,9.0,0.0,0.376,1.209,0.58,0.6437,8.519,81.479,0.11650000000000002,5.177,1000
33,9.0,1.0,0.144,1.112,0.237,0.5789000000000001,6.623000000000001,67.691,0.0945,5.995,1000
34,9.0,2.0,0.405,1.078,0.421,0.5713,7.921,74.551,0.017800000000000007,5.405,1000
35,9.0,3.0,0.576,0.752,0.351,0.38850000000000007,7.009000000000001,69.517,-0.07019999999999998,5.645,1000
36,10.0,0.0,0.3117359413202934,1.5794621026894866,0.7224938875305623,0.747799511002445,9.34841075794621,94.12469437652811,0.2713936430317848,6.0464547677261615,818
37,10.0,1.0,0.1832579185520362,1.3518099547511313,0.2907239819004525,0.6113122171945702,7.21266968325792,78.81108597285068,0.20531674208144796,6.927601809954751,884
38,10.0,2.0,0.24867724867724866,1.5648148148148149,0.5277777777777778,0.7390211640211641,8.882275132275133,87.55820105820106,0.2330687830687831,6.261904761904762,756
39,10.0,3.0,0.35509554140127386,1.28343949044586,0.46496815286624205,0.5703821656050956,7.834394904458598,83.95700636942675,0.14968152866242038,6.79140127388535,628
40,11.0,0.0,0.34596577017114916,1.728606356968215,0.7897310513447433,0.7372860635696822,9.448655256723717,103.41198044009779,0.29938875305623475,6.534229828850855,818
41,11.0,1.0,0.232163080407701,1.4643261608154021,0.3114382785956965,0.5785956964892414,7.1789354473386195,85.95016987542469,0.20237825594563988,7.396375990939977,883
42,11.0,2.0,0.2923280423280423,1.7407407407407407,0.5634920634920635,0.7445767195767196,9.19973544973545,96.57539682539682,0.26402116402116405,6.756613756613756,756
43,11.0,3.0,0.4130781499202552,1.3668261562998405,0.49282296650717705,0.5200956937799044,7.679425837320576,91.61722488038278,0.1688995215311005,7.2759170653907494,627
44,12.0,0.0,0.3765281173594132,1.91320293398533,0.8606356968215159,0.7480440097799511,9.73960880195599,112.93154034229829,0.31784841075794623,6.962102689486553,818
45,12.0,1.0,0.21970554926387317,1.6647791619479049,0.34428086070215175,0.598867497168743,7.3069082672706696,93.11438278595696,0.2812004530011325,7.834654586636467,883
46,12.0,2.0,0.30158730158730157,1.9312169312169312,0.6177248677248677,0.7588624338624339,9.398148148148149,105.75132275132275,0.28465608465608466,7.195767195767195,756
47,12.0,3.0,0.5007974481658692,1.4354066985645932,0.5358851674641149,0.46124401913875607,7.617224880382777,99.15789473684211,0.1861244019138756,7.669856459330144,627
48,13.0,0.0,0.36674816625916873,2.0990220048899757,0.9352078239608802,0.7595354523227383,9.795843520782396,122.50733496332518,0.3050122249388753,7.288508557457213,818
49,13.0,1.0,0.16534541336353342,1.9048697621744055,0.37599093997734995,0.6429218573046434,7.421291053227634,100.38618346545866,0.2916194790486976,8.259343148357871,883
50,13.0,2.0,0.30952380952380953,2.115079365079365,0.6666666666666666,0.7691798941798942,9.548941798941799,115.1574074074074,0.29193121693121693,7.554232804232805,756
51,13.0,3.0,0.5374800637958532,1.558213716108453,0.5709728867623605,0.43492822966507183,7.5741626794258385,106.59808612440192,0.21435406698564594,8.027113237639554,627
52,14.0,0.0,0.363080684596577,2.32640586797066,1.0024449877750612,0.795965770171149,10.138141809290953,132.45476772616138,0.32261613691931545,7.645476772616137,818
53,14.0,1.0,0.12231030577576443,2.0679501698754246,0.41336353340883353,0.6407701019252549,7.141562853907136,107.39184597961494,0.20305775764439413,8.679501698754247,883
54,14.0,2.0,0.2857142857142857,2.3174603174603177,0.7473544973544973,0.7906084656084655,9.62037037037037,124.48412698412699,0.2773809523809524,7.917989417989418,756
55,14.0,3.0,0.5454545454545454,1.6858054226475279,0.6331738437001595,0.41148325358851684,7.387559808612441,113.88995215311004,0.24401913875598086,8.441786283891547,627
56,15.0,0.0,0.36797066014669927,2.5122249388753057,1.0904645476772616,0.8173594132029339,10.292176039119802,142.59290953545232,0.22726161369193154,8.183374083129584,818
57,15.0,1.0,0.14835787089467722,2.1800679501698754,0.44620611551528877,0.6242355605889015,7.109852774631936,114.36579841449604,0.013023782559456397,9.15175537938845,883
58,15.0,2.0,0.2857142857142857,2.5291005291005293,0.8121693121693122,0.8273809523809523,9.915343915343914,134.1600529100529,0.19894179894179895,8.398148148148149,756
59,15.0,3.0,0.5358851674641149,1.8644338118022328,0.6650717703349283,0.4499202551834131,7.491228070175438,121.2950558213716,-0.05358851674641148,9.0,627
60,16.0,0.0,0.3202170963364993,2.824966078697422,1.1994572591587518,0.8951153324287652,10.872455902306648,156.74355495251018,0.31546811397557667,8.854816824966079,737
61,16.0,1.0,0.21081081081081082,2.527027027027027,0.5094594594594595,0.7162162162162162,8.427027027027027,130.42702702702704,0.21391891891891893,9.9,740
62,16.0,2.0,0.24633431085043989,2.8489736070381233,0.8826979472140762,0.9095307917888562,10.573313782991201,148.88563049853371,0.2598240469208211,9.070381231671554,682
63,16.0,3.0,0.4013921113689095,2.37122969837587,0.7215777262180975,0.6227378190255222,8.635730858468678,141.28538283062645,0.1519721577726218,9.839907192575406,431
64,17.0,0.0,0.33242876526458615,3.0189959294436908,1.2672998643147897,0.9115332428765264,11.10990502035278,167.54409769335143,0.31641791044776124,9.265943012211668,737
