,reward,numerosity,fitness
0,18.0,36,259.2
1,12.6,30,178.2
2,28.5,57,250.7999999999999
3,8.326672684688674e-17,10,7.29
4,86.40000000000003,144,151.2
5,81.60000000000001,144,327.59999999999997
6,36.0,72,43.19999999999999
7,36.0,72,95.03999999999996
8,24.0,48,165.60000000000002
9,45.0,90,144.0
10,30.0,60,489.6000000000001
11,56.99999999999997,90,226.80000000000004
12,36.0,72,64.80000000000001
13,28.799999999999994,48,201.60000000000005
14,18.0,36,93.59999999999998
15,28.800000000000008,72,237.5999999999999
16,33.6,48,292.32000000000005
17,60.0,120,100.8
18,19.2,48,130.68
19,63.0,126,1026.0
20,15.600000000000003,36,11.520000000000003
21,60.0,120,126.00000000000006
22,12.0,24,178.2
23,45.0,90,126.00000000000006
24,17.4,30,193.5
25,1.5,3,4.8
26,36.0,72,187.20000000000005
27,8.0,20,72.0
28,9.6,24,21.6
29,25.200000000000006,60,201.95999999999992
30,27.0,54,194.40000000000006
31,19.8,54,97.20000000000003
32,27.0,54,75.60000000000002
33,18.0,36,151.19999999999996
34,27.0,54,162.0
35,10.5,21,42.0
36,9.6,24,46.8
37,37.80000000000001,90,129.60000000000002
38,30.0,60,194.39999999999995
39,9.0,18,14.4
40,27.0,54,64.80000000000001
41,86.40000000000003,144,90.72
42,50.0,100,44.999999999999986
43,45.0,90,216.0
44,57.59999999999998,96,207.3599999999999
45,34.19999999999999,54,32.400000000000006
46,45.59999999999998,72,161.28
47,51.59999999999999,84,774.7199999999998
48,55.09999999999998,95,34.2
49,34.19999999999999,54,166.32000000000002
50,14.4,24,62.63999999999999
51,48.0,96,162.0
