,reward,numerosity,fitness
0,1.3,5,14.82
1,43.19999999999999,72,151.20000000000005
2,36.0,72,226.79999999999993
3,87.10000000000004,111,635.4000000000003
4,4.300000000000001,7,17.61
5,13.5,15,70.19999999999999
6,57.59999999999998,96,100.80000000000004
7,1.3,7,5.04
8,0.9999999999999987,80,46.2
9,65.9,101,683.1000000000001
10,1.5,5,16.56
11,48.0,96,453.5999999999998
12,50.09999999999999,69,336.96
13,5.699999999999999,9,38.88
14,45.0,90,197.9999999999999
15,30.59999999999999,54,60.48
16,26.299999999999997,141,834.1500000000001
17,26.999999999999996,30,129.60000000000005
18,2.5,5,55.5
19,26.100000000000005,29,122.04
20,24.200000000000006,110,254.1000000000001
21,6.4,16,75.6
22,6.499999999999999,15,92.4
23,23.799999999999994,102,114.75
24,1.5,3,2.4
25,0.8,16,7.919999999999998
26,27.200000000000003,40,306.54
27,10.0,20,64.80000000000001
28,1.2,12,21.12
29,2.4000000000000004,12,23.04
30,0.09999999999999978,15,2.04
31,21.599999999999994,72,86.39999999999998
32,0.8999999999999997,17,12.3
33,15.2,22,49.56
34,5.6,28,88.19999999999999
35,15.400000000000002,16,43.92
36,7.8,42,64.8
37,1.5,3,2.4
38,36.1,45,480.36000000000007
39,6.3,9,9.6
40,27.600000000000005,36,90.72000000000001
41,3.2,8,23.520000000000003
42,0.9,3,0.48
43,8.100000000000001,9,68.03999999999999
44,13.2,20,101.52000000000001
45,13.199999999999998,36,28.799999999999994
46,22.600000000000005,94,118.61999999999999
47,4.6,4,87.48
48,19.8,54,32.400000000000006
49,57.600000000000016,72,481.1400000000001
50,22.799999999999997,36,14.399999999999997
51,16.8,28,63.0
52,10.0,28,68.03999999999999
53,90.0,100,726.8400000000004
54,13.3,21,46.2
55,8.399999999999999,72,23.939999999999994
56,10.5,21,16.8
57,8.100000000000001,9,87.48
58,9.900000000000002,43,91.16999999999999
59,38.40000000000001,96,100.80000000000004
60,1.5,3,15.36
61,1.7000000000000002,3,7.68
62,6.5,19,48.57
63,8.5,15,9.6
64,64.4,76,236.88
65,5.1,9,35.64
66,27.900000000000006,31,81.0
67,49.100000000000016,59,425.7899999999999
68,3.5,21,47.88000000000001
69,10.8,12,8.64
70,9.099999999999998,21,82.32000000000001
71,12.3,37,52.71000000000001
72,1.8000000000000005,60,7.800000000000014
73,45.0,90,993.6000000000004
74,14.400000000000002,36,150.72
75,6.4,16,64.32
76,9.0,18,46.8
77,25.900000000000006,61,193.31999999999996
78,50.800000000000004,68,603.78
79,44.1,49,285.93000000000006
80,1.8,4,4.08
81,7.5,15,39.6
82,36.0,72,100.80000000000004
83,10.8,12,51.84
84,2.7999999999999994,28,10.920000000000002
85,1.5,3,0.6
86,15.399999999999993,86,42.11999999999999
87,5.8,26,17.64
88,-1.6653345369377348e-16,12,3.6000000000000005
89,2.8,20,29.04
90,4.9,21,71.94
91,50.40000000000002,120,576.1800000000001
92,1.5,21,11.700000000000001
93,19.5,39,31.199999999999992
94,2.7,3,10.8
95,32.5,35,214.38000000000002
96,34.3,37,158.31
97,27.0,54,43.19999999999999
98,62.10000000000001,69,544.8599999999999
99,3.3,25,74.88
100,34.19999999999999,54,60.48
101,6.6,18,12.96
102,4.2,18,12.96
103,9.0,18,21.6
104,43.20000000000002,108,200.87999999999997
105,2.0,40,1.800000000000006
106,-4.163336342344337e-16,28,17.939999999999998
107,2.2,6,2.88
108,1.5,3,1.2
109,1.5,3,0.6
110,5.3,21,62.94
111,109.29999999999995,133,1405.92
112,39.39999999999999,82,424.61999999999995
113,8.100000000000001,9,32.400000000000006
114,18.9,21,52.92
115,13.5,15,48.6
116,41.79999999999999,82,692.73
117,3.2,8,38.64
118,35.1,39,210.59999999999994
119,0.7999999999999996,52,22.44000000000001
120,28.400000000000002,56,82.20000000000002
121,10.5,35,71.82000000000002
122,3.7,3,7.56
