day,baseline,egalitarian,maximin,utilitarian
1.0,7.429214607303652,7.507253626813407,7.3721860930465235,7.483241620810405
2.0,7.869500000000001,8.187500000000002,7.812500000000001,7.983500000000001
3.0,9.0115,9.4105,9.0745,9.0055
4.0,9.3645,9.7155,9.4995,9.2715
5.0,9.5465,9.8645,9.6575,9.5765
6.0,9.8005,10.0435,9.8335,9.8245
7.0,10.0515,10.3485,10.0095,10.2405
8.0,10.2545,10.6055,10.3355,10.7555
9.0,10.5665,10.978999999999997,10.9015,11.265
10.0,10.875314228255405,11.348308934881372,11.402119071644803,11.70576441102757
11.0,11.223730517848164,11.565875820292781,11.673562058526741,12.12531328320802
12.0,11.54801407742584,11.87127713276123,11.875378405650856,12.40050125313283
13.0,11.748617395676217,12.261484098939928,12.189202825428858,12.814035087719297
14.0,11.976370035193563,12.569914184755172,12.530272452068616,13.293734335839597
15.0,12.352438411261938,12.99242806663301,13.07265388496468,13.817042606516289
16.0,12.841810783316374,13.23928571428571,13.577674897119339,14.12076806467913
17.0,13.169379450661237,13.414795918367343,13.81841563786008,14.433552299140977
18.0,13.475584944048826,13.764795918367343,14.114711934156375,14.919151086407274
19.0,13.70549338758901,13.964795918367344,14.531378600823041,15.356240525517935
20.0,14.039165818921663,14.271938775510199,14.914094650205756,15.735725113693778
21.0,14.42777212614445,14.548008171603671,15.260936695831184,16.323395654370888
22.0,14.780849974398356,14.840020576131682,15.717801047120414,16.709432048681535
23.0,15.178699436763946,14.997427983539087,16.018324607329834,17.057302231237315
24.0,15.512032770097278,15.238168724279827,16.32513089005235,17.536004056795125
25.0,15.77777777777777,15.593106995884765,16.71361256544502,17.92951318458417
26.0,16.061955965181763,15.907921810699579,17.0958115183246,18.280425963488838
27.0,16.39784946236558,16.166838311019557,17.404098791382022,18.769660071029925
28.0,16.777092963533633,16.41868869385647,17.886521044219492,19.232925586136588
29.0,17.07447354904981,16.766133195663386,18.2610548748002,19.654943934760443
30.0,17.436569080636865,17.033040784718626,18.606819392647832,19.991335372069305
31.0,17.792501284026695,17.324728962312843,18.8407032498668,20.34913353720692
32.0,18.11453518233178,17.538977800722755,19.128929142248257,20.771151885830776
33.0,18.4684129429892,17.851966873705994,19.56006406833955,21.17185109637939
34.0,18.80462724935731,18.113589211618248,19.951127819548862,21.433316300459875
35.0,19.18971722365037,18.411307053941893,20.320622986036508,21.963208993357167
36.0,19.58714652956297,18.709024896265547,20.51933404940922,22.22023505365354
37.0,20.006169665809754,18.997406639004133,20.75349087003221,22.572304547777197
38.0,20.280205655526977,19.292012448132766,21.081095596133174,22.912110373019914
39.0,20.580462724935714,19.622014537902373,21.411099137931018,23.364008179959086
40.0,20.971148892323527,19.908949011446396,21.802382241472642,23.72713257965055
41.0,21.32199896960328,20.11394380853276,22.131023280996196,24.145426515930097
42.0,21.697578567748565,20.35952133194587,22.38494856524091,24.49588900308323
43.0,22.1658938691396,20.68626430801247,22.713589604764465,24.741521068859182
44.0,22.454920144255517,20.95057232049946,22.92853275582023,25.264645426515912
45.0,22.932509015971128,21.214880332986453,23.28052088985348,25.638046272493554
46.0,23.32663575476556,21.459614382490862,23.696195652173895,25.809156378600804
47.0,23.6465739309634,21.69150599270451,24.000543478260848,26.077674897119323
48.0,24.043791859866026,22.010943199583092,24.203804347826065,26.49434156378599
49.0,24.493560020607912,22.35226680562791,24.4298913043478,26.929526748971174
50.0,24.995878413189054,22.55914538822301,24.724456521739107,27.330761316872408
