,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1.0,0.0,0.08454227113556778,0.0,0.0,0.7000000000000001,7.507253626813407,15.507253626813407,0.06763381690845424,1.0,1999
1,1.0,1.0,0.02801400700350175,0.0,0.0,0.7000000000000001,7.16808404202101,15.168084042021011,0.022411205602801403,1.0,1999
2,1.0,2.0,0.048024012006003,0.0,0.0,0.7000000000000001,7.288144072036018,15.288144072036019,0.024612306153076538,1.0,1999
3,1.0,3.0,0.03151575787893947,0.0,0.0,0.7000000000000001,7.189094547273637,15.189094547273637,0.02521260630315158,1.0,1999
4,2.0,0.0,0.2345,0.13,0.03,0.67805,8.187500000000002,23.472,0.2514,1.272,2000
5,2.0,1.0,0.1015,0.054,0.0,0.6324500000000001,6.933500000000001,21.996,0.10075,1.3475,2000
6,2.0,2.0,0.1405,0.0,0.0475,0.6000500000000001,6.843500000000001,22.128,0.13685,1.413,2000
7,2.0,3.0,0.103,0.0075,0.028,0.60455,6.663500000000001,21.828,0.101,1.329,2000
8,3.0,0.0,0.2895,0.4455,0.146,0.7673500000000001,9.4105,32.3695,0.38935000000000003,1.7795,2000
9,3.0,1.0,0.1685,0.25,0.002,0.65005,7.5115,29.3005,0.2124,1.8785,2000
10,3.0,2.0,0.192,0.0065,0.1825,0.5039500000000001,6.191500000000001,28.3105,0.208,2.012,2000
11,3.0,3.0,0.157,0.068,0.0915,0.5408500000000002,6.350500000000001,28.1095,0.20505,1.896,2000
12,4.0,0.0,0.268,0.6845,0.1515,0.81075,9.7155,42.07,0.3608,2.6405,2000
13,4.0,1.0,0.1915,0.4085,0.0035,0.6451500000000001,7.6005,36.901,0.2707,2.7835,2000
14,4.0,2.0,0.395,0.028,0.1835,0.41685000000000005,6.538500000000001,34.837,0.17205,3.007,2000
15,4.0,3.0,0.2495,0.1655,0.0955,0.49935000000000007,6.490500000000001,34.6,0.22875,2.887,2000
16,5.0,0.0,0.246,0.898,0.167,0.83885,9.8645,51.9315,0.3403,3.1865,2000
17,5.0,1.0,0.19,0.594,0.0065,0.6564500000000001,7.7045,44.5935,0.2885,3.3295,2000
18,5.0,2.0,0.56,0.0745,0.1855,0.3447500000000001,6.807500000000001,41.6025,0.15155000000000002,3.6155,2000
19,5.0,3.0,0.225,0.3745,0.096,0.5247500000000002,6.597500000000001,41.1975,0.3075,3.5165,2000
20,6.0,0.0,0.199,1.1415,0.1835,0.88495,10.0435,61.912,0.35270000000000007,3.525,2000
21,6.0,1.0,0.1745,0.78,0.0115,0.66805,7.727500000000001,52.318,0.2847,3.721,2000
22,6.0,2.0,0.65,0.1385,0.197,0.28315000000000007,6.731500000000002,48.289,0.11710000000000001,4.1875,2000
23,6.0,3.0,0.164,0.593,0.099,0.5558500000000002,6.542500000000001,47.737,0.29705000000000004,4.025,2000
24,7.0,0.0,0.211,1.347,0.1935,0.90825,10.3485,72.1975,0.32125,3.783,2000
25,7.0,1.0,0.1555,0.946,0.019,0.6676500000000001,7.609500000000001,59.9275,0.25825,4.002,2000
26,7.0,2.0,0.703,0.2215,0.2045,0.2329500000000001,6.547500000000002,54.8005,0.11225,4.5365,2000
27,7.0,3.0,0.1405,0.748,0.1105,0.5488500000000002,6.331500000000001,54.0535,0.23835000000000003,4.3225,2000
28,8.0,0.0,0.21,1.5575,0.2355,0.93455,10.6055,82.677,0.3221,4.072,2000
29,8.0,1.0,0.1555,1.124,0.0235,0.67445,7.677500000000001,67.503,0.24255000000000002,4.294,2000
30,8.0,2.0,0.7125,0.31,0.225,0.18605000000000016,6.135500000000001,60.894,0.12405000000000001,4.981,2000
31,8.0,3.0,0.161,0.871,0.1355,0.5226500000000001,6.192500000000001,60.204,0.23365,4.6325,2000
32,9.0,0.0,0.256,1.7395,0.2835,0.9447,10.978999999999997,93.494,0.29525,4.6455,2000
33,9.0,1.0,0.1835,1.3005,0.0295,0.6862500000000001,7.9375,75.3565,0.18965,4.872,2000
34,9.0,2.0,0.6035,0.5065,0.2515,0.2564000000000001,5.692000000000001,66.5635,-0.298,5.629,2000
35,9.0,3.0,0.156,1.009,0.164,0.5153000000000002,6.043000000000001,66.229,0.14635000000000004,5.2265,2000
36,10.0,0.0,0.2751135790005048,1.9495204442200909,0.2937910146390712,0.9697627460878344,11.348308934881372,105.30691569914185,0.33594144371529533,5.398283695103483,1981
37,10.0,1.0,0.1849096705632306,1.5435706695005313,0.03294367693942614,0.7261955366631243,8.371413390010627,85.97768331562168,0.2561105207226355,5.649309245483528,1882
38,10.0,2.0,0.26393270241850686,1.0904311251314407,0.3207150368033649,0.45436382754994753,6.127234490010516,76.03049421661409,0.13606729758149316,6.6235541535226075,951
39,10.0,3.0,0.16528008874098724,1.2185246810870771,0.15585135884636717,0.5311702717692736,6.303383250138658,75.37382140876318,0.19262340543538548,6.13810316139767,1803
40,11.0,0.0,0.2675416456335184,2.160020191822312,0.31398283695103485,0.996062594649167,11.565875820292781,116.84856133266027,0.3441696113074205,5.9156991418475515,1981
41,11.0,1.0,0.19553666312433582,1.7114771519659937,0.03400637619553666,0.7269394261424018,8.442614240170032,94.40435706695006,0.2515940488841658,6.106801275239107,1882
42,11.0,2.0,0.4374342797055731,1.1430073606729758,0.33648790746582546,0.38590956887486866,6.483701366982125,82.44479495268139,0.19926393270241852,7.0883280757097795,951
43,11.0,3.0,0.19412090959511924,1.3666112035496394,0.15640599001663893,0.520022185246811,6.364947310038826,81.73876871880199,0.25307820299500833,6.6267332224071,1803
44,12.0,0.0,0.2569409389197375,2.3881877839475014,0.32609793033821305,1.0329631499242806,11.87127713276123,128.64714790509842,0.343917213528521,6.318021201413427,1981
45,12.0,1.0,0.2035069075451647,1.8724760892667376,0.035600425079702444,0.723538788522848,8.456429330499468,102.85441020191286,0.2543039319872476,6.453241232731137,1882
46,12.0,2.0,0.5341745531019979,1.2176656151419558,0.3627760252365931,0.3307045215562567,6.512092534174555,88.8937960042061,0.17991587802313358,7.47844374342797,951
47,12.0,3.0,0.165834719911259,1.5513033832501386,0.1625069328896284,0.5308374930671105,6.303383250138658,88.03882418191903,0.27221297836938435,7.011647254575707,1803
48,13.0,0.0,0.2629984856133266,2.613831398283695,0.3402322059565876,1.0683493185259967,12.261484098939928,140.83594144371529,0.3507319535588087,6.610802624936901,1981
49,13.0,1.0,0.19659936238044634,2.0377258235919236,0.038788522848034,0.7226886291179597,8.406482465462274,111.23538788522848,0.24718384697130713,6.734856535600425,1882
