reward,numerosity,fitness
0,750,0.0
0,108,0.0
0,72,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,30,0.0
0,276,0.0
0,24,0.0
0,180,0.0
0,198,0.0
0,72,0.0
0,18,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,672,0.0
0,12,0.0
0,12,0.0
-6,12,0.0
0,18,0.0
0,1008,0.0
0,120,0.0
0,54,0.0
-18,72,0.0
0,12,0.0
0,18,0.0
0,2046,0.0
0,168,0.0
0,148,0.0
0,90,0.0
-12,60,-72.0
0,36,0.0
0,24,0.0
0,36,0.0
0,468,0.0
0,30,0.0
0,12,0.0
-6,30,0.0
0,18,0.0
0,12,0.0
0,528,0.0
0,60,0.0
0,780,0.0
0,96,0.0
-18,36,0.0
0,36,0.0
0,1296,0.0
0,108,0.0
0,60,0.0
0,60,0.0
0,588,0.0
0,324,0.0
0,96,0.0
0,36,0.0
0,900,0.0
0,192,0.0
0,36,0.0
0,36,0.0
-18,72,-32.400000000000006
0,36,0.0
0,72,0.0
0,36,0.0
0,54,0.0
0,840,0.0
0,24,0.0
0,24,0.0
0,480,0.0
0,108,0.0
0,108,0.0
0,432,0.0
0,12,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,810,0.0
0,72,0.0
-24,120,0.0
0,24,0.0
0,1152,0.0
0,144,0.0
0,48,0.0
0,420,0.0
0,168,0.0
0,168,0.0
0,108,0.0
0,48,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,12,0.0
0,630,0.0
0,48,0.0
0,48,0.0
0,60,0.0
0,48,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,900,0.0
0,54,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,792,0.0
0,150,0.0
0,72,0.0
0,96,0.0
0,72,0.0
0,72,0.0
0,72,0.0
0,36,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,810,0.0
-12,24,0.0
0,24,0.0
0,36,0.0
0,720,0.0
0,750,0.0
0,48,0.0
0,60,0.0
0,36,0.0
0,60,0.0
0,36,0.0
0,60,0.0
0,24,0.0
0,864,0.0
0,180,0.0
0,54,0.0
0,54,0.0
0,54,0.0
0,12,0.0
0,12,0.0
0,522,0.0
0,12,0.0
0,18,0.0
0,624,0.0
0,48,0.0
0,1518,0.0
0,90,0.0
0,48,0.0
-24,96,0.0
-24,48,0.0
0,48,0.0
0,864,0.0
0,72,0.0
0,96,0.0
0,72,0.0
0,72,0.0
0,38,0.0
0,38,0.0
0,38,0.0
0,38,0.0
0,38,0.0
0,38,0.0
0,38,0.0
0,38,0.0
0,600,0.0
0,36,0.0
0,35,0.0
0,264,0.0
0,480,0.0
0,84,0.0
0,48,0.0
0,72,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,1296,0.0
0,210,0.0
