reward,numerosity,fitness
0,1050,0.0
0,54,0.0
0,108,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,54,0.0
0,14,0.0
0,888,0.0
0,18,0.0
0,18,0.0
0,1260,0.0
0,96,0.0
0,36,0.0
-12,36,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,990,0.0
0,90,0.0
-18,72,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,48,0.0
0,914,0.0
0,870,0.0
0,90,0.0
0,12,0.0
0,24,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,1812,0.0
0,216,0.0
0,72,0.0
0,912,0.0
0,12,0.0
0,408,0.0
0,162,0.0
0,72,0.0
0,60,0.0
-12,48,0.0
0,36,0.0
0,12,0.0
0,1920,0.0
0,60,0.0
0,60,0.0
-30,60,0.0
-30,60,0.0
0,643,0.0
-6,36,-3.6
0,1332,0.0
0,120,0.0
0,24,0.0
0,84,0.0
-12,24,0.0
-12,36,0.0
0,738,0.0
0,36,0.0
0,18,0.0
0,24,0.0
0,18,0.0
0,24,0.0
0,456,0.0
0,840,0.0
0,108,0.0
0,48,0.0
0,36,0.0
0,36,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,12,0.0
-6,12,0.0
0,1137,0.0
-18,108,0.0
0,36,0.0
0,14,0.0
0,594,0.0
0,18,0.0
0,12,0.0
0,18,0.0
0,24,0.0
0,967,0.0
0,648,0.0
0,126,0.0
0,90,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,2098,0.0
0,150,0.0
0,210,0.0
0,150,0.0
0,90,0.0
0,504,0.0
0,240,0.0
0,90,0.0
0,90,0.0
0,48,0.0
0,14,0.0
0,14,0.0
0,14,0.0
-7,21,0.0
0,14,0.0
0,14,0.0
0,14,0.0
0,912,0.0
0,60,0.0
0,18,0.0
0,18,0.0
0,1064,0.0
0,48,0.0
0,18,0.0
-6,12,0.0
0,18,0.0
0,18,0.0
0,276,0.0
0,168,0.0
0,30,0.0
-6,24,0.0
0,121,0.0
0,99,0.0
0,20,0.0
0,45,0.0
0,15,0.0
0,35,0.0
0,20,0.0
0,15,0.0
0,15,0.0
0,35,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,15,0.0
-5,10,0.0
0,864,0.0
-12,36,0.0
-6,18,0.0
-6,24,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,1140,0.0
0,18,0.0
0,12,0.0
-6,18,-7.2
0,888,0.0
0,90,0.0
0,18,0.0
0,1218,0.0
0,150,0.0
0,72,0.0
0,72,0.0
0,72,0.0
0,36,0.0
0,54,0.0
0,36,0.0
0,888,0.0
0,48,0.0
0,48,0.0
0,36,0.0
-12,72,0.0
0,887,0.0
0,24,0.0
0,24,0.0
0,36,0.0
0,18,0.0
0,18,0.0
0,936,0.0
0,48,0.0
-12,48,0.0
0,48,0.0
-12,24,0.0
0,1442,0.0
-18,36,0.0
0,54,0.0
0,36,0.0
0,792,0.0
0,36,0.0
0,48,0.0
0,36,0.0
0,12,0.0
0,12,0.0
0,24,0.0
0,972,0.0
0,210,0.0
0,108,0.0
0,72,0.0
0,54,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,36,0.0
0,24,0.0
0,792,0.0
0,192,0.0
0,144,0.0
0,126,0.0
0,72,0.0
0,36,0.0
-12,36,0.0
-6,12,0.0
0,18,0.0
0,648,0.0
0,30,0.0
0,24,0.0
-6,18,0.0
0,18,0.0
0,24,0.0
0,1633,0.0
0,144,0.0
-24,120,0.0
0,97,0.0
0,12,0.0
0,12,0.0
0,960,0.0
-6,24,0.0
0,864,0.0
0,360,0.0
0,48,0.0
0,36,0.0
0,60,0.0
0,24,0.0
0,48,0.0
0,24,0.0
0,216,0.0
0,192,0.0
0,666,0.0
0,1126,0.0
0,84,0.0
-6,36,0.0
0,18,0.0
-6,12,0.0
0,960,0.0
-12,48,-54.0
0,24,0.0
0,36,0.0
0,24,0.0
0,36,0.0
0,1542,0.0
0,84,0.0
0,36,0.0
0,24,0.0
-12,72,0.0
0,1080,0.0
-12,36,0.0
0,48,0.0
0,12,0.0
-6,18,-3.6
-6,18,0.0
0,759,0.0
0,864,0.0
-12,60,0.0
-6,12,0.0
0,24,0.0
0,960,0.0
0,18,0.0
-6,36,-3.6
0,1122,0.0
0,48,0.0
0,18,0.0
0,24,0.0
0,12,0.0
0,36,0.0
0,12,0.0
0,3,0.0
0,210,0.0
0,1656,0.0
0,108,0.0
0,36,0.0
-18,108,0.0
0,54,0.0
0,36,0.0
0,1323,0.0
0,48,0.0
0,18,0.0
0,12,0.0
-6,18,0.0
0,48,0.0
-6,18,-7.2
0,18,0.0
0,12,0.0
0,12,0.0
0,1368,0.0
-12,48,-21.600000000000005
-12,24,0.0
-12,48,0.0
0,60,0.0
0,24,0.0
0,988,0.0
0,36,0.0
0,1231,0.0
0,36,0.0
0,36,0.0
0,48,0.0
0,18,0.0
-6,12,0.0
0,12,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,648,0.0
0,12,0.0
0,18,0.0
-6,12,0.0
0,12,0.0
0,468,0.0
0,504,0.0
0,48,0.0
0,60,0.0
0,30,0.0
0,450,0.0
0,84,0.0
0,36,0.0
0,30,0.0
0,30,0.0
0,18,0.0
0,736,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,44,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,709,0.0
0,30,0.0
0,18,0.0
0,24,0.0
0,18,0.0
0,837,0.0
0,18,0.0
0,18,0.0
0,3,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,2,0.0
0,4,0.0
0,2,0.0
0,2,0.0
0,907,0.0
0,84,0.0
0,700,0.0
0,60,0.0
0,12,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,30,0.0
0,18,0.0
0,792,0.0
0,198,0.0
0,24,0.0
0,48,0.0
0,31,0.0
0,1140,0.0
0,60,0.0
0,12,0.0
0,12,0.0
0,12,0.0
-6,18,-18.0
0,589,0.0
0,72,0.0
0,1080,0.0
0,162,0.0
0,36,0.0
0,264,0.0
0,54,0.0
0,679,0.0
0,77,0.0
0,66,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,648,0.0
-6,12,0.0
0,968,0.0
0,72,0.0
0,36,0.0
0,30,0.0
0,1429,0.0
0,54,0.0
-18,54,0.0
0,72,0.0
0,12,0.0
0,12,0.0
-6,12,0.0
-6,12,0.0
0,735,0.0
0,18,0.0
0,18,0.0
-6,18,0.0
0,30,0.0
0,648,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,1456,0.0
0,48,0.0
0,60,0.0
-12,72,-7.199999999999998
0,752,0.0
-6,30,0.0
0,976,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
