reward,numerosity,fitness
0,720,0.0
0,72,0.0
0,54,0.0
0,54,0.0
0,90,0.0
0,54,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,3,0.0
0,648,0.0
0,1470,0.0
-30,300,-107.99999999999994
0,54,0.0
0,54,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,648,0.0
0,396,0.0
0,96,0.0
0,72,0.0
0,72,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,810,0.0
0,108,0.0
0,72,0.0
0,36,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,36,0.0
0,84,0.0
0,36,0.0
0,24,0.0
0,960,0.0
0,48,0.0
0,72,0.0
-12,72,0.0
0,12,0.0
0,18,0.0
0,36,0.0
0,12,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,924,0.0
0,324,0.0
0,120,0.0
0,150,0.0
0,240,0.0
0,72,0.0
0,72,0.0
0,72,0.0
0,576,0.0
0,24,0.0
0,12,0.0
-6,12,0.0
-6,30,0.0
0,870,0.0
0,54,0.0
-18,54,0.0
-18,36,0.0
0,54,0.0
0,72,0.0
0,720,0.0
0,18,0.0
-6,18,0.0
0,30,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,1044,0.0
0,72,0.0
0,60,0.0
-12,36,0.0
0,48,0.0
0,36,0.0
0,720,0.0
0,36,0.0
0,624,0.0
0,24,0.0
0,648,0.0
0,24,0.0
0,522,0.0
-6,30,0.0
0,1404,0.0
-24,72,0.0
-24,72,-14.399999999999995
0,48,0.0
0,28,0.0
0,540,0.0
0,36,0.0
-6,12,0.0
0,12,0.0
0,2652,0.0
0,960,0.0
0,720,0.0
-84,336,-50.40000000000008
0,252,0.0
0,156,0.0
0,156,0.0
0,234,0.0
0,156,0.0
0,313,0.0
0,151,0.0
0,60,0.0
0,120,0.0
0,96,0.0
0,72,0.0
0,180,0.0
0,24,0.0
0,24,0.0
0,690,0.0
0,144,0.0
0,120,0.0
0,72,0.0
0,36,0.0
0,576,0.0
0,1296,0.0
0,168,0.0
0,54,0.0
0,54,0.0
0,72,0.0
-18,90,0.0
0,931,0.0
0,36,0.0
0,480,0.0
0,180,0.0
0,24,0.0
0,30,0.0
0,840,0.0
0,48,0.0
0,18,0.0
0,18,0.0
0,810,0.0
0,108,0.0
0,36,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
-6,12,0.0
0,12,0.0
-6,12,0.0
0,360,0.0
0,312,0.0
0,624,0.0
0,84,0.0
0,840,0.0
0,24,0.0
0,36,0.0
-12,24,0.0
-12,36,0.0
0,696,0.0
0,18,0.0
0,12,0.0
0,720,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,558,0.0
0,414,0.0
0,253,0.0
0,153,0.0
0,55,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,15,0.0
-5,15,0.0
0,15,0.0
0,15,0.0
0,10,0.0
0,10,0.0
0,15,0.0
0,10,0.0
0,15,0.0
0,10,0.0
0,805,0.0
0,48,0.0
0,36,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,804,0.0
0,60,0.0
-6,30,-16.2
0,522,0.0
0,24,0.0
0,270,0.0
0,162,0.0
0,30,0.0
0,18,0.0
0,18,0.0
0,30,0.0
0,18,0.0
0,1260,0.0
0,48,0.0
0,24,0.0
0,24,0.0
0,648,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,48,0.0
0,60,0.0
0,36,0.0
0,720,0.0
0,72,0.0
-12,48,0.0
0,36,0.0
0,2,0.0
-1,5,-3.6
0,2,0.0
0,3,0.0
0,2,0.0
0,900,0.0
0,48,0.0
-6,18,0.0
-6,12,0.0
0,18,0.0
-6,18,0.0
0,600,0.0
0,72,0.0
0,60,0.0
0,12,0.0
0,12,0.0
-6,12,0.0
0,12,0.0
0,12,0.0
0,624,0.0
0,312,0.0
0,96,0.0
0,18,0.0
0,24,0.0
0,18,0.0
0,936,0.0
0,125,0.0
0,72,0.0
0,72,0.0
0,72,0.0
0,24,0.0
0,24,0.0
0,48,0.0
0,24,0.0
-12,24,0.0
0,36,0.0
-12,36,-7.199999999999998
0,24,0.0
0,24,0.0
0,24,0.0
0,864,0.0
0,144,0.0
0,54,0.0
0,24,0.0
0,24,0.0
0,48,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
-12,24,0.0
0,468,0.0
0,391,0.0
0,230,0.0
0,68,0.0
0,136,0.0
0,34,0.0
0,51,0.0
0,34,0.0
0,51,0.0
0,252,0.0
0,198,0.0
0,35,0.0
0,24,0.0
0,24,0.0
0,42,0.0
0,450,0.0
0,48,0.0
0,120,0.0
-6,18,0.0
0,12,0.0
0,486,0.0
0,36,0.0
0,396,0.0
0,180,0.0
-6,12,0.0
0,18,0.0
0,12,0.0
0,18,0.0
0,18,0.0
0,360,0.0
0,24,0.0
0,24,0.0
0,594,0.0
0,72,0.0
0,30,0.0
0,18,0.0
-6,18,0.0
0,900,0.0
-6,12,0.0
0,18,0.0
0,12,0.0
0,24,0.0
0,12,0.0
0,600,0.0
0,91,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,828,0.0
0,240,0.0
-18,108,-64.80000000000001
0,54,0.0
0,36,0.0
0,54,0.0
0,36,0.0
0,900,0.0
0,54,0.0
0,54,0.0
0,960,0.0
0,12,0.0
0,12,0.0
0,12,0.0
-6,12,0.0
0,630,0.0
0,216,0.0
0,54,0.0
0,72,0.0
0,72,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,48,0.0
0,24,0.0
0,24,0.0
-12,24,0.0
0,703,0.0
-6,18,0.0
0,30,0.0
-6,18,0.0
0,18,0.0
0,1080,0.0
0,72,0.0
0,108,0.0
0,144,0.0
0,72,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,522,0.0
0,42,0.0
0,540,0.0
0,60,0.0
0,60,0.0
0,18,0.0
0,36,0.0
0,1044,0.0
